neutronNum,protonNum,sumStepLengths,numInteractions,numElastic,primary,
0,0,76.7185,2,2,0,
0,0,5.43938,1,0,1,
0,0,74.9409,5,5,0,
0,0,49.3478,8,7,1,
0,0,51.7132,2,2,0,
0,0,92.775,6,6,1,
0,0,121.49,9,9,1,
0,0,130.463,7,7,1,
0,0,86.0371,6,5,1,
0,0,6.10308,0,0,0,
0,0,28.8602,2,1,1,
0,0,87.9603,1,1,0,
0,0,76.9684,5,4,1,
0,0,132.93,2,2,0,
0,0,122.321,12,12,1,
0,0,17.6054,2,1,1,
0,0,93.9315,1,1,0,
0,0,18.5388,3,2,1,
0,0,0.214247,0,0,0,
0,0,61.3947,7,6,1,
0,0,10.2109,0,0,0,
0,0,13.9747,2,1,1,
0,0,45.2897,1,1,0,
0,0,5.30651,1,0,1,
0,0,123.958,8,8,0,
0,0,7.67492,1,0,1,
0,0,79.314,2,2,0,
0,0,13.5055,1,1,1,
0,0,71.9723,4,3,1,
0,0,139.179,4,4,0,
0,0,121.045,5,5,1,
0,0,36.2558,6,5,1,
0,0,43.9276,1,1,0,
0,0,62.1319,7,7,1,
0,0,36.7914,4,3,1,
0,0,17.6973,1,1,0,
0,0,2.85565,1,0,1,
0,0,89.6803,3,3,0,
0,0,99.9309,6,6,1,
0,0,176.322,8,7,1,
0,0,100.087,8,8,0,
0,0,82.0264,9,8,1,
0,0,111.37,3,3,0,
0,0,32.5972,2,1,1,
0,0,53.8284,0,0,0,
0,0,72.2656,8,8,1,
0,0,0.745884,1,0,1,
0,0,83.6422,1,1,0,
0,0,82.6027,4,4,1,
0,0,5.17644,1,0,1,
0,0,237.467,8,8,0,
0,0,21.8409,2,1,1,
0,0,131.544,3,3,0,
0,0,91.7329,4,4,1,
0,0,76.2822,4,3,1,
0,0,115.92,5,5,0,
0,0,115.023,5,4,1,
0,0,11.5639,1,1,0,
0,0,59.4356,4,3,1,
0,0,84.561,4,4,0,
0,0,109.34,8,8,1,
0,0,37.2495,2,1,1,
0,0,60.45,2,2,0,
0,0,15.1833,3,2,1,
0,0,95.9673,3,3,0,
0,0,32.1539,5,4,1,
0,0,18.1978,0,0,0,
0,0,22.8859,1,0,1,
0,0,69.1673,1,1,0,
0,0,24.5241,3,2,1,
0,0,105.691,5,5,0,
0,0,49.2045,6,5,1,
0,0,16.3952,1,1,0,
0,0,43.8032,4,3,1,
0,0,20.2698,1,1,0,
0,0,81.904,9,8,1,
0,0,53.2711,0,0,0,
0,0,120.688,5,5,1,
0,0,42.3358,5,4,1,
0,0,160.312,7,7,0,
0,0,146.541,10,9,1,
0,0,48.029,4,4,0,
0,0,95.7306,6,6,1,
0,0,72.1973,6,6,1,
0,0,94.3093,6,6,1,
0,0,127.813,8,8,1,
0,0,30.4572,3,2,1,
0,0,153.731,5,5,0,
0,0,50.6822,8,7,1,
0,0,47.3861,0,0,0,
0,0,40.3224,3,2,1,
0,0,58.7001,3,3,0,
0,0,46.0398,2,2,1,
0,0,43.4058,2,1,1,
0,0,84.1795,3,3,0,
0,0,103.199,5,5,1,
0,0,76.4436,8,8,1,
0,0,55.7362,4,4,1,
0,0,153.695,12,12,1,
0,0,51.0674,4,4,1,
0,0,121.625,6,6,1,
0,0,16.2299,1,0,1,
0,0,97.7467,6,6,0,
0,0,1.57541,1,0,1,
0,0,2.76348,1,1,0,
0,0,28.6222,1,0,1,
0,0,205.1,6,6,0,
0,0,16.0075,1,1,1,
0,0,9.01962,2,1,1,
0,0,86.9849,2,2,0,
0,0,23.9976,2,2,1,
0,0,11.6605,1,1,1,
0,0,38.1157,2,1,1,
0,0,144.937,8,8,0,
0,0,7.68789,1,1,1,
0,0,107.536,8,7,1,
0,0,59.3978,2,2,0,
0,0,24.7728,1,1,1,
0,0,12.8403,2,1,1,
0,0,14.677,0,0,0,
0,0,182.143,13,13,1,
0,0,98.6518,5,5,1,
0,0,14.4016,2,1,1,
0,0,12.7065,0,0,0,
0,0,15.116,3,2,1,
0,0,50.1387,2,2,0,
0,0,44.0466,4,3,1,
0,0,131.431,9,9,0,
0,0,9.58363,1,0,1,
0,0,156.23,4,4,0,
0,0,34.8763,4,3,1,
0,0,151.187,6,6,0,
0,0,33.456,3,2,1,
0,0,109.209,4,4,0,
0,0,28.571,3,2,1,
0,0,42.0131,0,0,0,
0,0,85.4647,1,1,1,
0,0,2.58108,1,1,1,
0,0,3.02713,2,2,1,
0,0,247.505,18,18,1,
0,0,44.3688,4,3,1,
0,0,50.5367,3,3,0,
0,0,314.505,19,19,1,
0,0,3.15742,1,1,1,
0,0,25.4358,1,1,1,
0,0,151.498,6,6,1,
0,0,5.33342,1,0,1,
0,0,8.10411,0,0,0,
0,0,0.22596,1,0,1,
0,0,0.309558,0,0,0,
0,0,19.5568,2,1,1,
0,0,127.643,5,5,0,
0,0,127.954,6,6,1,
0,0,45.6668,4,3,1,
0,0,52.7382,1,1,0,
0,0,10.7253,2,2,1,
0,0,73.8388,3,3,1,
0,0,30.0699,3,3,1,
0,0,9.40109,1,0,1,
