energy,time,theta,phi,xpos,ypos,zpos,
9.69257,28.8562,1.10857,0.716571,0.13918,0.0377645,0.019416,
9.69206,17.116,0.837826,0.687134,0.144187,0.0358768,0.0211662,
9.69293,23.3428,0.956585,1.12897,0.147247,0.034723,0.0222359,
9.69273,19.2866,1.94888,1.46666,0.150151,0.0336282,0.023251,
9.69292,17.3646,0.294474,2.4089,0.145135,0.0355196,0.0214974,
9.69264,14.0804,1.31076,0.0577931,0.143876,0.035994,0.0210575,
9.6929,15.2514,1.32296,0.000567425,0.13856,0.0379981,0.0191994,
9.69246,13.802,1.35928,0.280875,0.149258,0.0339652,0.0229386,
9.69108,13.1104,2.23843,2.76977,0.150219,0.0336029,0.0232745,
9.69177,17.3199,2.15546,2.7635,0.134102,0.0396788,0.0176411,
9.69175,19.8226,1.86687,0.227626,0.145298,0.0354582,0.0215544,
9.69183,12.7191,2.78889,2.80056,0.150203,0.0336089,0.023269,
9.69136,9.03798,0.543118,0.0316708,0.150808,0.0333808,0.0234804,
9.69132,26.8656,2.13374,0.984251,0.134868,0.0393901,0.0179088,
9.69117,19.2217,2.11094,1.97811,0.138287,0.038101,0.019104,
9.69139,16.1335,1.05356,0.561352,0.141084,0.0370467,0.0200815,
9.69198,27.9615,1.78319,2.97535,0.141876,0.0367481,0.0203584,
9.69127,22.5767,1.29821,2.67564,0.151295,0.0331971,0.0236508,
9.69203,10.6598,2.6811,2.49209,0.147723,0.0345436,0.0224023,
9.69212,19.6318,1.716,0.953373,0.145396,0.0354212,0.0215886,
9.69105,16.4935,2.05575,1.77544,0.151746,0.0330271,0.0238084,
9.69126,16.6451,1.99882,2.56532,0.134345,0.0395871,0.0177261,
9.69116,17.134,1.61225,2.73619,0.136948,0.0386061,0.0186357,
9.6915,13.6909,1.88189,2.91366,0.149548,0.0338559,0.0230399,
9.69172,22.5798,0.51944,2.33791,0.136123,0.0389168,0.0183476,
9.69277,14.2336,2.18362,3.0153,0.152401,0.0327801,0.0240374,
9.69137,28.396,2.21147,0.161295,0.150863,0.0333601,0.0234996,
9.6913,12.1845,0.828413,0.425599,0.145992,0.0351964,0.021797,
9.69247,18.033,1.59197,0.349352,0.153117,0.0325102,0.0242876,
9.69267,17.073,2.67577,0.96704,0.15069,0.0334253,0.0234392,
9.69275,18.1679,1.96113,0.872064,0.142091,0.0366671,0.0204335,
9.6916,49.1497,1.21738,2.83086,0.14476,0.0356607,0.0213666,
9.69218,16.1494,2.22601,0.495118,0.13693,0.0386128,0.0186295,
9.6913,29.8166,0.264111,3.13977,0.152393,0.0327832,0.0240345,
9.69281,23.3382,1.9153,2.65583,0.136769,0.0386732,0.0185734,
9.6925,5.4344,1.05198,2.54726,0.145219,0.0354876,0.0215271,
9.69104,9.80519,1.83419,1.8014,0.143789,0.0360267,0.0210272,
9.69175,10.7174,1.9206,0.355592,0.141401,0.036927,0.0201925,
9.69252,28.5507,2.37013,0.395551,0.150622,0.0334509,0.0234154,
9.69163,23.7163,1.96896,2.15514,0.147823,0.0345062,0.022437,
9.69254,27.1048,0.951954,0.73411,0.138772,0.0379183,0.0192734,
9.69292,13.9376,1.83726,1.42454,0.15246,0.0327579,0.0240579,
9.69169,27.2419,1.92531,2.39232,0.141924,0.03673,0.0203751,
9.69183,22.0115,2.06877,1.72781,0.142202,0.0366253,0.0204722,
9.69241,14.8649,2.14638,0.921726,0.152081,0.0329009,0.0239254,
9.69163,17.6706,2.10765,2.01665,0.140939,0.0371014,0.0200308,
9.69148,20.6078,2.81354,2.85372,0.143821,0.0360149,0.0210382,
9.69188,18.3759,2.24097,0.637178,0.152,0.0329314,0.0238971,
9.69197,17.6383,1.01697,1.45057,0.140147,0.0374001,0.0197539,
9.69106,14.7436,1.36229,0.670959,0.138406,0.0380564,0.0191453,
9.69142,13.5482,0.390692,2.74082,0.151498,0.0331206,0.0237217,
9.69238,17.2768,1.19511,2.49017,0.136747,0.0386818,0.0185655,
9.69131,14.2622,0.94566,1.92953,0.14543,0.0354082,0.0216006,
9.69124,29.5584,1.47069,1.1524,0.140802,0.0371529,0.0199831,
9.69212,17.1107,1.731,2.23643,0.147414,0.0346602,0.0222942,
9.6911,13.9046,1.52238,0.660063,0.138274,0.0381061,0.0190992,
9.6911,34.4121,1.06824,1.88815,0.135571,0.0391249,0.0181547,
9.69293,22.2977,1.08421,1.70202,0.143563,0.036112,0.0209481,
9.69127,17.4074,1.47516,2.49015,0.143473,0.0361461,0.0209165,
9.69213,16.0212,2.12565,3.06586,0.135596,0.0391158,0.0181631,
9.69197,18.2922,0.681842,1.06718,0.134213,0.0396369,0.01768,
9.69154,12.1724,0.561043,1.19283,0.136488,0.0387792,0.0184752,
9.69272,30.3487,0.780222,2.7504,0.142266,0.0366012,0.0204946,
9.69256,25.7369,1.44355,1.79864,0.136404,0.038811,0.0184457,
9.69243,14.2618,2.75599,2.43456,0.136895,0.0386258,0.0186174,
9.69279,20.4795,1.0593,1.18974,0.144353,0.0358143,0.0212242,
9.69145,20.5372,1.26191,1.87312,0.137458,0.0384137,0.0188141,
9.6915,15.0131,1.30785,1.10292,0.134091,0.0396829,0.0176373,
9.6911,17.9135,0.451759,0.81545,0.144775,0.0356553,0.0213715,
9.69121,10.9719,1.98361,0.0925014,0.141657,0.0368306,0.0202818,
9.69291,22.6459,1.82454,0.5832,0.137641,0.0383447,0.0188781,
9.69158,19.9945,1.10772,2.88516,0.14988,0.0337307,0.023156,
9.69233,20.3071,1.38061,0.598683,0.14802,0.0344316,0.0225061,
9.69226,28.7375,0.604902,1.88352,0.140807,0.0371509,0.0199849,
9.69147,41.1677,2.68043,2.03764,0.138184,0.0381401,0.0190677,
9.69102,18.2919,2.5375,0.540951,0.14648,0.0350125,0.0219675,
9.69252,21.7381,1.12783,1.72359,0.152187,0.0328609,0.0239625,
9.69249,15.4395,2.03766,2.03312,0.149332,0.0339371,0.0229647,
9.69182,19.4031,2.79276,0.409744,0.144167,0.0358844,0.0211592,
9.69234,8.83239,0.433692,1.93933,0.153614,0.032323,0.0244612,
9.69258,21.5149,1.78236,0.982676,0.144883,0.0356144,0.0214095,
9.6916,20.2529,1.4907,2.83249,0.134907,0.0393755,0.0179223,
9.69125,13.9289,0.699433,1.48792,0.15165,0.0330631,0.023775,
9.69288,21.2003,0.222265,0.608324,0.143651,0.0360789,0.0209788,
9.6922,9.0532,2.9711,0.165248,0.139053,0.0378125,0.0193715,
9.69121,33.3772,1.20446,0.499982,0.142264,0.0366017,0.0204941,
9.69179,27.1934,0.64281,1.08243,0.134057,0.0396958,0.0176254,
9.6919,14.8459,0.14452,0.734196,0.150573,0.0334694,0.0233982,
9.69241,16.5941,1.32323,2.16168,0.140466,0.0372797,0.0198655,
9.69276,19.1207,1.15101,0.795126,0.136045,0.0389463,0.0183203,
9.69235,20.0805,2.09548,2.25507,0.138532,0.0380087,0.0191896,
9.69149,20.5215,1.88719,3.01029,0.135848,0.0390205,0.0182514,
9.69283,10.8267,2.44865,0.852509,0.149703,0.0337973,0.0230942,
9.69125,19.2559,1.31097,0.8397,0.150636,0.0334455,0.0234205,
9.69113,35.1789,2.17062,2.01697,0.149348,0.033931,0.0229703,
9.6918,13.1256,2.60851,0.0740479,0.135551,0.0391328,0.0181474,
9.69286,44.9382,1.83092,1.21306,0.139757,0.0375468,0.0196178,
9.69152,38.871,1.93402,1.85756,0.134354,0.0395839,0.0177291,
9.69262,10.8315,0.619985,1.44016,0.144195,0.0358739,0.0211689,
9.69239,25.9628,1.95424,1.15712,0.135805,0.039037,0.0182362,
9.69102,16.1607,1.78078,0.0436152,0.143832,0.0360105,0.0210422,
9.69173,18.0973,1.27636,0.714786,0.151432,0.0331454,0.0236987,
9.69259,32.2054,1.50154,1.74926,0.150238,0.0335956,0.0232813,
9.69155,11.7173,2.55075,1.63229,0.138193,0.0381366,0.019071,
9.69206,13.7852,1.53873,2.77114,0.140478,0.037275,0.0198699,
9.69138,25.0757,1.86191,2.22738,0.139375,0.0376911,0.019484,
9.69261,19.4453,1.81179,0.0958209,0.142308,0.0365852,0.0205094,
9.69119,57.9751,2.1496,0.87755,0.165377,0.0342694,0.0361611,
9.69236,6602.84,1.47083,1.17033,0.161774,0.0336272,0.0325232,
9.69199,390.003,1.38565,0.0304104,0.161987,0.0336651,0.0327377,
9.69209,1802.43,1.96757,3.04614,0.163934,0.0340121,0.0347038,
9.69249,150.675,1.93558,1.68357,0.162701,0.0337924,0.033459,
9.69221,6778.91,0.134257,0.132038,0.165051,0.0342113,0.0358319,
9.69231,609.864,2.63327,0.265807,0.157782,0.0329155,0.0284917,
9.69104,342.377,0.945569,0.986544,0.156385,0.0326664,0.0270809,
9.69246,167.333,0.317514,2.21744,0.157325,0.032834,0.0280303,
9.69236,158.337,2.51806,0.88969,0.157758,0.0329111,0.0284668,
9.69137,333.585,0.740254,2.34607,0.163934,0.0340122,0.034704,
9.69139,3883.79,0.719633,1.92198,0.161072,0.033502,0.0318141,
9.69199,2161.98,0.860018,2.39524,0.156076,0.0326112,0.0267681,
9.69191,755.774,1.77782,1.0197,0.160455,0.033392,0.031191,
9.69216,2802.48,0.963949,0.568724,0.161117,0.0335099,0.0318589,
9.6925,245.166,1.08448,0.744115,0.166295,0.0344331,0.0370881,
9.69142,342.207,1.11637,2.83,0.158279,0.0330041,0.0289936,
9.69202,1004.88,1.25014,0.410868,0.153901,0.0322235,0.0245723,
9.69214,334.488,2.14277,0.28117,0.165848,0.0343535,0.0366371,
9.69242,180.007,1.5373,1.86492,0.158617,0.0330643,0.0293348,
9.691,750.557,2.52596,2.54964,0.154171,0.0322716,0.0248449,
9.69146,1805.81,1.47111,1.17776,0.166486,0.0344671,0.0372808,
9.69193,2912.81,0.45545,3.06958,0.158506,0.0330445,0.0292228,
9.69198,1046.31,0.909357,1.55521,0.159335,0.0331922,0.0300594,
9.69105,768.738,2.39476,2.56438,0.156071,0.0326104,0.0267637,
9.69248,1216.05,1.87386,1.5827,0.16195,0.0336585,0.0327006,
9.69177,1213.93,1.50471,3.03214,0.159963,0.0333042,0.0306936,
9.69299,831.406,2.70223,1.89432,0.156359,0.0326617,0.0270543,
9.6927,2133.74,1.10239,0.0164739,0.162901,0.033828,0.0336608,
9.69218,924.303,1.98815,2.35549,0.163881,0.0340027,0.0346502,
9.69205,1148.43,2.26411,1.67934,0.162661,0.0337853,0.0334186,
9.69154,1577.22,1.37095,0.910168,0.165684,0.0343242,0.0364712,
9.6916,274.012,1.57752,2.4507,0.157161,0.0328047,0.0278644,
9.69181,444.382,1.72556,2.06401,0.158693,0.0330778,0.029411,
9.69221,253.193,2.53162,2.47884,0.166781,0.0345197,0.0375787,
9.69278,658.586,2.05274,1.94367,0.158446,0.0330337,0.0291616,
9.69177,6552.58,0.617438,0.204241,0.165766,0.0343388,0.0365543,
9.69244,613.1,0.518969,0.509687,0.154305,0.0322956,0.0249805,
9.69111,3227.8,2.55044,2.66576,0.164933,0.0341904,0.0357134,
9.69107,335.411,1.35768,1.24294,0.164587,0.0341287,0.035364,
9.6913,1461.5,2.37032,0.297086,0.166745,0.0345134,0.0375433,
9.69243,3159.65,0.417774,1.29173,0.164387,0.034093,0.0351615,
9.69292,2491.33,2.06204,1.81325,0.167361,0.0346233,0.0381654,
9.69176,1845.12,1.08961,2.04358,0.154359,0.0323052,0.0250348,
9.69125,453.159,2.49399,2.60011,0.158228,0.0329949,0.0289416,
9.69237,150.302,1.83231,0.206757,0.161617,0.0335991,0.0323643,
9.6929,592.389,1.1206,2.25796,0.162328,0.0337258,0.033082,
9.6916,1241.38,1.04394,1.44473,0.158518,0.0330466,0.0292346,
9.69172,1695.62,2.18116,1.66703,0.163328,0.0339042,0.0340923,
9.69235,614.742,0.818106,1.52262,0.166151,0.0344074,0.0369428,
9.6925,1205.59,0.691408,1.54759,0.164243,0.0340673,0.0350162,
9.69113,712.767,1.21886,2.11094,0.157818,0.0329218,0.0285277,
9.69178,40.3836,2.27493,0.77789,0.160243,0.0333542,0.0309769,
9.69202,34.2821,0.471202,0.73734,0.160126,0.0333333,0.0308588,
9.69172,1463.8,0.574182,0.347656,0.164472,0.0341081,0.0352474,
9.69298,554.558,1.92503,2.74235,0.156914,0.0327607,0.0276153,
9.69282,307.263,1.36995,1.71038,0.161585,0.0335935,0.0323324,
9.6918,1389,0.517867,0.334348,0.163018,0.0338489,0.0337793,
9.69105,1913.36,2.11307,1.16871,0.160047,0.0333192,0.0307785,
9.6927,623.236,1.37967,2.12141,0.160434,0.0333882,0.0311693,
9.69126,3851.73,1.75021,1.15442,0.163884,0.0340033,0.0346539,
9.69269,1049.52,0.26017,0.834079,0.154444,0.0323204,0.0251209,
9.69112,308.719,2.34015,2.1422,0.166302,0.0344344,0.0370958,
9.69269,1647.38,2.11269,2.94471,0.161697,0.0336134,0.0324453,
9.69193,2449.46,1.82747,1.86259,0.165548,0.0343,0.0363341,
9.69136,677.128,0.890837,0.818618,0.167004,0.0345595,0.0378045,
9.69266,212.149,2.34379,2.51954,0.159318,0.0331893,0.030043,
9.69224,2721.99,1.41143,1.44854,0.163001,0.0338459,0.0337621,
9.69253,1537.08,0.563953,3.13462,0.162419,0.0337421,0.0331741,
9.69262,3192.01,2.68048,2.71378,0.166522,0.0344735,0.0373172,
9.6928,1667.45,1.55055,2.55771,0.163971,0.0340189,0.0347419,
9.69246,30.3283,1.52013,0.173887,0.163464,0.0339285,0.0342298,
9.6918,2636.71,1.20225,1.98221,0.154428,0.0323175,0.0251047,
9.69286,72.8695,1.18331,1.563,0.163883,0.034003,0.0346521,
9.69161,340.693,0.581756,1.26421,0.162033,0.0336733,0.0327842,
9.69218,281.71,0.178093,2.56345,0.154588,0.0323459,0.0252656,
9.69199,1091.41,2.40979,0.558708,0.161126,0.0335116,0.0318683,
9.69244,862.486,1.16755,2.02432,0.156804,0.032741,0.0275037,
9.69221,3790.81,2.00792,1.47811,0.15578,0.0325585,0.0264698,
9.69284,2336.16,2.17476,2.16503,0.163156,0.0338735,0.0339187,
9.6923,542.009,1.41984,1.34024,0.165096,0.0342193,0.0358774,
9.69255,1586.39,1.62498,0.563563,0.155608,0.0325278,0.0262956,
9.6917,1430.23,2.16953,1.93008,0.160672,0.0334306,0.0314097,
9.69273,602.335,2.18401,0.0856134,0.161055,0.0334989,0.0317964,
9.69198,353.208,1.67194,0.76009,0.159678,0.0332535,0.0304063,
9.69194,307.087,0.839974,2.98238,0.163433,0.033923,0.0341986,
9.69209,2768.61,1.71572,0.438261,0.156522,0.0326907,0.0272188,
9.69162,1986.25,1.54722,2.51003,0.158469,0.0330378,0.0291848,
9.69154,5250.22,2.28158,1.15216,0.158142,0.0329796,0.0288551,
9.69241,476.873,2.94181,2.26205,0.160057,0.0333209,0.0307883,
9.69228,1964.86,0.851687,2.08654,0.163861,0.0339992,0.0346307,
9.6918,251.088,1.22688,2.22634,0.160472,0.0333949,0.0312077,
9.6914,391.351,1.41795,2.94102,0.15906,0.0331432,0.0297819,
9.6916,2075.45,1.22787,0.693709,0.165863,0.0343561,0.0366522,
9.69128,941.843,1.73891,0.0651246,0.15964,0.0332467,0.0303678,
9.69167,1599.96,2.60232,1.33587,0.16506,0.0342129,0.0358409,
9.69273,2997.81,1.90419,2.95156,0.159759,0.0332679,0.0304883,
9.69278,2820.2,1.30919,1.64748,0.159224,0.0331725,0.0299478,
9.69167,819.266,1.51104,2.45645,0.160001,0.033311,0.0307321,
9.69254,355.933,1.78058,2.53539,0.154709,0.0323676,0.0253884,
9.69164,1721.55,1.81656,2.28314,0.165309,0.0342573,0.0360925,
9.69186,41.8316,1.90858,1.26221,0.165482,0.0342882,0.0362672,
9.69157,1701.6,2.02796,1.25924,0.157593,0.0328817,0.0283004,
9.69247,140.866,2.01214,1.25892,0.15497,0.0324141,0.0256518,
9.69293,4504.6,1.57641,2.11249,0.160848,0.033462,0.0315875,
9.69185,400.812,1.57536,0.915794,0.154293,0.0322933,0.0249675,
9.69242,5852.66,1.08688,0.515106,0.16467,0.0341435,0.0354476,
9.69262,647.899,0.682725,2.20301,0.16442,0.0340988,0.0351945,
9.69207,3143.81,0.903662,0.747067,0.161619,0.0335995,0.0323662,
9.6916,1237.73,1.31138,0.422146,0.160061,0.0333217,0.030793,
9.69161,5310.19,1.26314,3.09409,0.159908,0.0332944,0.030638,
9.69209,1490.24,1.25115,0.218469,0.155828,0.0325671,0.0265184,
9.69241,3154.62,1.66097,3.03676,0.157581,0.0328796,0.0282888,
9.69251,2058.72,2.12158,0.490071,0.1651,0.0342201,0.0358815,
9.69235,161.991,1.74106,1.02954,0.160251,0.0333556,0.0309849,
9.69243,1473.44,0.80243,2.17731,0.159986,0.0333084,0.0307173,
9.6926,2088.99,2.18449,3.10993,0.166089,0.0343964,0.0368805,
9.69193,1776.59,0.534961,2.23114,0.156359,0.0326617,0.0270541,
9.69186,3668.12,1.64959,2.77589,0.155262,0.0324662,0.0259468,
9.69173,988.889,1.92413,1.48136,0.157042,0.0327835,0.027744,
9.69113,303.046,1.634,3.10029,0.157072,0.0327888,0.027774,
9.69232,3085.19,2.12221,2.90565,0.155038,0.0324261,0.02572,
9.69146,2277.31,2.24699,1.13821,0.163238,0.0338881,0.0340011,
9.69129,4229,1.66724,2.58983,0.15897,0.0331272,0.0296911,
9.69268,1081.66,0.556927,1.92548,0.154974,0.0324148,0.0256556,
9.69119,2299.88,1.66681,0.289537,0.161456,0.0335704,0.0322013,
9.69218,1772.83,1.10584,1.85398,0.154993,0.0324181,0.0256744,
9.69272,472.61,1.51594,0.355756,0.161767,0.0336258,0.0325154,
9.69161,897.123,1.17878,2.56185,0.160343,0.033372,0.0310778,
9.69252,1709.38,2.11417,0.583208,0.160416,0.033385,0.0311516,
9.69289,1609.25,1.79307,0.916466,0.161671,0.0336087,0.0324184,
9.69157,1934.42,1.33931,2.97912,0.160523,0.0334041,0.0312595,
9.69219,4087,0.750559,1.41352,0.16089,0.0334696,0.0316304,
9.69206,3320.91,2.98045,2.7497,0.157039,0.032783,0.0277411,
9.69246,326.089,2.16248,3.03834,0.159447,0.0332123,0.030173,
9.69189,500.282,1.69499,1.30239,0.155134,0.0324434,0.0258175,
9.69127,31.0278,0.812733,2.87434,0.160891,0.0334697,0.0316311,
9.69196,2190.78,1.96531,0.727258,0.159922,0.033297,0.030653,
9.69277,333.692,0.447927,3.03651,0.165703,0.0343276,0.0364904,
9.69234,154.871,2.02175,1.21508,0.164423,0.0340994,0.0351978,
9.69194,100.895,1.2176,1.52662,0.15429,0.0322928,0.0249649,
9.69168,3515.02,1.32418,2.07272,0.164854,0.0341761,0.0356327,
9.69237,167.052,2.5987,0.422739,0.164011,0.034026,0.0347822,
9.69137,1004.11,1.47067,2.90458,0.164674,0.034144,0.0354509,
9.69172,2968.96,1.6377,1.67876,0.157275,0.032825,0.027979,
9.69122,644.476,1.91526,1.45307,0.160053,0.0333202,0.0307845,
9.69234,2340.02,1.25282,0.254349,0.165978,0.0343766,0.0367682,
9.6912,4096.27,2.16809,1.81278,0.155583,0.0325234,0.0262709,
9.69138,2632.61,1.48602,0.905103,0.156381,0.0326657,0.027077,
9.69152,564.77,1.22857,0.837863,0.159231,0.0331737,0.0299547,
9.69204,1391.52,1.57649,2.87228,0.16198,0.0336638,0.0327303,
9.69125,642.291,2.32639,0.718387,0.166467,0.0344637,0.0372617,
9.69166,981.415,2.39881,2.65825,0.163427,0.0339218,0.034192,
9.6928,550.698,0.743516,0.612429,0.155694,0.0325432,0.0263832,
9.69108,1582.25,0.941467,0.492285,0.160513,0.0334022,0.0312491,
9.69109,1154.11,1.39473,2.52026,0.16069,0.0334338,0.0314278,
9.69208,1710.39,1.91622,0.440847,0.164633,0.0341367,0.0354095,
9.69132,250.272,1.62473,1.72667,0.15891,0.0331165,0.0296303,
9.69241,241.402,1.63343,2.80321,0.157927,0.0329413,0.0286382,
9.69117,1570.88,2.58281,1.37638,0.15608,0.0326119,0.0267722,
9.69295,55.6934,2.70648,2.31888,0.157674,0.0328962,0.0283827,
9.69189,2209.56,2.7039,3.05059,0.160407,0.0333834,0.0311426,
9.69136,2654.77,0.670483,2.17337,0.165563,0.0343025,0.0363486,
9.69195,1764.48,0.501694,0.0175097,0.15749,0.0328634,0.0281968,
9.69203,1882.63,2.20432,0.302488,0.166293,0.0344327,0.0370861,
9.69102,135.652,1.76089,1.77266,0.162489,0.0337546,0.0332451,
9.69293,1190,0.806847,1.15992,0.162413,0.033741,0.0331676,
9.69162,236.682,2.1441,0.772613,0.155583,0.0325234,0.0262708,
9.69255,929.477,2.67448,1.01817,0.167035,0.034565,0.0378356,
9.69152,298.805,1.4952,0.787687,0.16624,0.0344233,0.0370325,
9.69128,1948.17,1.31788,1.75831,0.158164,0.0329836,0.0288774,
9.69223,16.0186,0.970616,0.271388,0.154006,0.0322422,0.0246779,
9.69232,3159.48,0.436937,0.727649,0.158104,0.0329727,0.0288161,
9.69205,7102.81,1.5899,0.999941,0.162942,0.0338354,0.0337026,
9.69222,4964.25,0.946061,0.492648,0.156345,0.0326592,0.0270403,
9.69277,1169.57,0.951526,0.332361,0.158322,0.0330117,0.029037,
9.69294,1217.06,2.04837,0.584155,0.155239,0.032462,0.0259233,
9.6926,334.655,0.656708,1.82507,0.161475,0.0335738,0.0322207,
9.69295,73.7327,2.89334,2.32172,0.157432,0.032853,0.0281378,
9.69185,628.493,1.81562,1.91653,0.157531,0.0328707,0.0282379,
9.69111,503.716,1.63965,2.29157,0.16556,0.0343021,0.0363463,
9.69222,924.108,1.3859,1.66446,0.165259,0.0342483,0.0360417,
9.69253,1096.22,0.794054,1.97233,0.160882,0.0334681,0.0316223,
9.69198,42.1727,1.06028,2.55333,0.167249,0.0346032,0.0380518,
9.69264,585.174,1.25298,2.9771,0.161807,0.0336329,0.0325557,
9.69284,93.8861,2.47975,3.08737,0.158297,0.0330072,0.0290116,
9.69281,2211.5,2.65828,2.2965,0.167265,0.034606,0.0380675,
9.69163,2128.99,2.97083,0.382178,0.162441,0.0337461,0.0331968,
9.69227,3949.54,2.73135,2.8088,0.159366,0.0331978,0.0300907,
9.69222,3442.62,1.1331,1.0668,0.159353,0.0331955,0.030078,
9.69263,1688.34,2.12506,2.42495,0.161547,0.0335867,0.0322936,
9.69144,281.247,2.15542,2.27303,0.157292,0.0328281,0.0279969,
9.6928,304.933,0.840103,1.41403,0.158073,0.0329673,0.0287851,
9.69167,1292.11,1.99862,1.16758,0.165647,0.0343175,0.0364337,
9.69108,125.725,1.34393,2.23755,0.157584,0.0328801,0.0282912,
9.69287,286.722,0.760986,0.704606,0.158202,0.0329904,0.028916,
9.69251,2222.51,2.17201,1.47655,0.157672,0.0328959,0.0283807,
9.69134,232.582,0.865415,3.13715,0.160271,0.0333591,0.0310048,
9.69163,268.046,1.32256,0.915998,0.156676,0.0327182,0.0273742,
9.69281,721.946,1.88443,0.350164,0.166411,0.0344538,0.0372054,
9.69259,1159.23,2.09004,2.17391,0.159704,0.033258,0.0304319,
9.69246,8029.13,2.70341,1.80683,0.159221,0.033172,0.029945,
9.69224,1224.46,0.0918079,1.34682,0.166715,0.034508,0.0375127,
9.69172,439.343,2.63802,2.52816,0.156022,0.0326016,0.0267137,
9.69292,2557.95,2.12934,0.137752,0.166119,0.0344018,0.0369108,
9.69291,569.527,0.50813,2.93873,0.162802,0.0338104,0.033561,
9.69278,693.798,0.923692,0.241968,0.164691,0.0341471,0.0354683,
9.69107,1871.46,1.1873,2.92469,0.159664,0.033251,0.0303924,
9.69246,175.886,1.29841,1.58853,0.154466,0.0323243,0.0251429,
9.69237,225.935,1.98401,0.665817,0.163377,0.0339129,0.0341415,
9.6929,150.123,2.7853,2.91657,0.158601,0.0330613,0.029318,
9.69243,485.408,0.775676,1.40956,0.161866,0.0336434,0.0326152,
9.69294,875.753,1.97957,1.41581,0.156521,0.0326906,0.0272178,
9.69254,1063.73,1.70087,2.68349,0.161374,0.0335558,0.0321189,
9.69214,718.578,0.757373,2.74369,0.164417,0.0340982,0.0351914,
9.69229,236.222,1.98805,1.48888,0.166096,0.0343976,0.036887,
9.69136,2208.9,2.25091,1.80097,0.16224,0.0337102,0.0329934,
9.69231,944.115,1.02869,0.61442,0.160974,0.0334844,0.0317144,
9.69163,303.275,1.92737,1.58558,0.156203,0.032634,0.0268972,
9.69211,180.939,1.42291,1.36875,0.159076,0.0331461,0.029798,
9.69177,4662.02,2.20874,1.22864,0.157038,0.0327828,0.0277404,
9.69167,286.341,2.30411,2.65164,0.16428,0.0340739,0.0350536,
9.69164,2760.74,1.63027,1.91829,0.157598,0.0328827,0.0283059,
9.69294,193.568,1.14719,2.03849,0.163404,0.0339177,0.0341688,
9.69231,391.11,2.13916,0.342065,0.162189,0.0337011,0.0329419,
9.6919,349.614,2.33276,2.27542,0.156153,0.032625,0.0268463,
9.69272,4791.81,1.21553,2.71136,0.164566,0.0341249,0.0353425,
9.69145,7106.86,1.24713,1.8232,0.156411,0.0326709,0.0271065,
9.69147,2682.47,2.18925,1.21573,0.165369,0.0342681,0.0361535,
9.69224,945.564,0.16868,1.64214,0.155504,0.0325093,0.026191,
9.6928,692.759,1.88113,3.04426,0.162642,0.0337819,0.0333998,
9.69117,897.246,2.24903,2.33078,0.160126,0.0333333,0.0308586,
9.69193,4151.14,2.391,1.45008,0.162548,0.0337651,0.0333046,
9.69268,460.37,2.64375,1.44772,0.15807,0.0329667,0.0287818,
9.69173,997.41,0.681492,1.431,0.156522,0.0326908,0.0272192,
9.69195,497.846,1.47291,2.37922,0.162885,0.0338252,0.0336447,
9.69269,1923.21,1.50408,2.26478,0.166786,0.0345207,0.0375842,
9.69117,6185.71,2.25277,3.00487,0.159287,0.0331836,0.0300108,
9.6911,2211.4,2.02043,0.279602,0.158845,0.0331049,0.0295646,
9.69244,7681.15,1.49258,2.38664,0.15452,0.0323339,0.0251972,
9.69253,12.4455,0.405866,1.38963,0.154719,0.0323694,0.0253984,
9.69186,950.787,1.45575,1.63675,0.164262,0.0340707,0.0350357,
9.69159,515.322,2.91945,2.79877,0.153956,0.0322333,0.0246278,
9.69206,1064.21,2.17031,2.94952,0.154351,0.0323037,0.0250266,
9.6929,639.614,0.778526,0.949855,0.166171,0.034411,0.0369633,
9.69246,4176.73,0.859925,1.92236,0.157918,0.0329397,0.0286288,
9.69107,546.23,2.32242,1.76578,0.166792,0.0345218,0.0375907,
9.69114,847.548,1.31681,2.31947,0.15784,0.0329257,0.0285499,
9.69219,2154.26,0.166578,0.97946,0.157717,0.0329038,0.0284258,
9.69281,867.723,1.34094,0.302185,0.159417,0.0332069,0.0301423,
9.69171,33.505,1.82702,0.833808,0.16505,0.0342111,0.0358308,
9.69152,644.1,0.660098,1.43221,0.156608,0.0327061,0.0273057,
9.69126,3444.75,1.17223,1.65251,0.15657,0.0326993,0.027267,
9.69262,1789.37,0.530685,0.619214,0.155222,0.0324589,0.0259058,
9.69258,210.408,0.813044,0.466174,0.154124,0.0322632,0.0247971,
9.69177,3014.18,1.64991,2.78107,0.163868,0.0340004,0.0346372,
9.6914,841.168,2.5383,3.09617,0.162268,0.0337152,0.0330216,
9.69245,373.91,1.88234,1.38078,0.16681,0.034525,0.0376086,
9.69265,1201.8,2.94282,0.472261,0.164011,0.034026,0.0347821,
9.69235,1129.35,0.435732,0.716814,0.16438,0.0340917,0.0351544,
9.69248,4575.97,1.51965,0.866225,0.164582,0.0341277,0.0353585,
9.69288,3615.53,1.83158,1.19425,0.156164,0.0326269,0.026857,
9.69153,145.827,2.37632,0.426046,0.166174,0.0344116,0.0369664,
9.69118,681.137,2.6649,1.32838,0.162588,0.0337722,0.0333446,
9.69113,790.31,0.510294,1.36366,0.15641,0.0326707,0.0271054,
9.69117,1333.42,0.540022,0.291678,0.161533,0.0335841,0.032279,
