reaction,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
elastic,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
elastic,
elastic,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
elastic,
nnprime,
elastic,
alphaKO,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
elastic,
elastic,
nnprime,
elastic,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
alphaKO,
elastic,
elastic,
elastic,
elastic,
nnprime,
elastic,
nnprime,
nnprime,
nnprime,
nnprime,
elastic,
elastic,
elastic,
nnprime,
elastic,
elastic,
nnprime,
elastic,
elastic,
elastic,
nnprime,
nnprime,
elastic,
nnprime,
elastic,
nnprime,
