distanceDiff,timeDiff,
9.88904,7.0908,
37.8936,27.9651,
7.51942,5.55571,
6.20028,2.84076,
10.0259,7.62051,
10.1112,4.63259,
2.75658,1.26983,
3.67308,1.69926,
10.957,5.26344,
6.25749,3.01915,
16.6476,8.27722,
20.9197,10.4136,
2.79878,1.40767,
27.6755,14.5459,
36.0813,19.9296,
1.74913,0.970152,
104.305,60.8366,
0.36864,0.219662,
3.46957,2.07976,
15.0445,9.38221,
10.2765,6.42525,
2.86328,1.31186,
3.96941,1.89914,
13.3792,6.12991,
17.0668,7.85865,
12.0186,8.97865,
37.8904,28.9717,
1.24651,0.571107,
1.30707,0.629024,
2.49257,1.14201,
15.6226,7.16832,
23.7664,11.2445,
0.293364,0.242673,
12.6597,10.6852,
19.9516,9.14114,
20.6643,9.5373,
3.19599,1.54469,
65.716,32.9224,
1.50248,0.753475,
8.78718,4.60137,
12.426,6.52821,
7.45177,4.04034,
0.048656,0.0265115,
12.1651,6.69315,
1.85282,2.74108,
15.0796,22.8294,
27.1647,41.49,
5.19538,8.03559,
6.70776,10.7857,
1.23386,2.07862,
2.8722,4.9816,
7.63869,13.4376,
14.836,26.6456,
7.81913,3.58246,
4.65891,2.13946,
8.7164,4.038,
3.09825,1.43988,
0.153722,0.121558,
18.1572,15.0333,
8.33568,3.81913,
14.8689,7.03893,
3.63695,1.72905,
2.46823,2.03532,
6.63648,5.75327,
8.00952,3.66969,
13.1612,9.78088,
9.91003,7.63709,
1.29299,1.03494,
9.97434,8.38891,
32.3049,27.3043,
34.0945,29.5628,
23.8677,21.6172,
2.19584,2.00731,
21.6335,20.567,
21.1763,20.9883,
33.0832,33.1361,
2.35814,2.48193,
3.57252,3.94817,
1.45574,1.62435,
12.7072,5.82202,
16.1101,7.46826,
1.96385,0.919335,
15.0311,7.05582,
12.3344,10.1352,
31.6931,26.159,
12.5486,10.7983,
14.4194,12.4247,
12.5686,11.363,
11.8926,11.3074,
38.8987,38.1011,
40.233,18.4334,
37.7048,17.5865,
3.16479,1.53402,
18.4218,8.99431,
15.8945,7.9312,
18.0864,9.45054,
18.7825,10.018,
33.9173,43.6229,
36.4558,48.7732,
26.9658,37.5896,
26.2149,37.7743,
11.6671,17.0312,
31.3921,46.3526,
14.4027,6.59883,
10.6292,8.05243,
2.65885,2.0217,
11.0667,8.62484,
27.2314,22.1552,
16.5858,14.1723,
4.90659,4.19586,
11.5026,9.8679,
4.14637,1.89973,
5.61824,2.66655,
1.72517,0.821031,
0.958679,0.780915,
4.90643,2.24796,
0.198168,0.0953501,
5.07026,2.44391,
0.970271,0.444546,
42.1078,19.3294,
16.3312,7.85603,
6.38985,3.11509,
10.8285,5.28211,
16.09,7.84866,
0.332938,0.170561,
27.737,14.2516,
12.5111,6.47851,
22.5485,12.1997,
42.2302,23.0629,
1.24758,0.571598,
12.1767,5.61624,
11.2329,5.42648,
25.5406,11.7018,
16.9803,7.78833,
20.6761,9.738,
1.49554,0.709725,
24.7282,11.7674,
4.85982,2.36666,
19.2262,9.37666,
7.8359,3.84259,
1.83684,0.928794,
2.6431,1.37343,
0.0120196,0.00656579,
7.17996,3.9224,
36.6132,16.7749,
1.585,0.729022,
68.3456,50.0126,
5.83627,4.27201,
26.6621,12.2157,
8.04609,3.86794,
31.0969,14.9908,
6.79365,3.11262,
3.84441,1.77424,
3.75489,1.80433,
26.6139,13.0969,
16.2926,8.23247,
16.892,8.94197,
0.833021,0.451146,
0.405801,0.563443,
19.4939,27.1794,
7.41934,10.3647,
17.7427,24.8194,
36.2546,52.6505,
1.79659,0.823138,
4.40001,2.0398,
4.21674,2.05067,
2.00574,0.978783,
9.94951,4.55853,
4.4998,2.07447,
8.01451,3.83194,
4.97511,11.04,
4.74077,10.9163,
8.42617,19.4993,
7.33894,17.2273,
0.0504619,0.118958,
9.231,22.3104,
13.1831,6.04004,
18.265,8.37407,
4.76262,3.47419,
36.9314,27.2698,
20.0713,15.4658,
14.519,11.2308,
21.02,16.3737,
47.4316,38.6883,
3.67977,3.03176,
3.83552,1.75731,
5.32137,2.45741,
11.0895,5.37902,
2.37768,1.15789,
9.41767,4.31486,
30.5139,14.0241,
14.6347,7.05235,
3.45871,1.66879,
16.4224,13.9951,
2.94019,2.51375,
38.2992,33.7151,
3.17028,2.92458,
8.59515,8.01339,
7.46717,7.05996,
60.918,59.3741,
27.8764,28.1703,
0.261113,0.264844,
12.9936,5.95322,
9.90722,4.55368,
56.807,26.3747,
11.0543,5.26837,
2.69425,1.30614,
47.1186,23.9951,
31.6928,14.5206,
2.51094,1.15233,
17.1567,8.22897,
4.14918,2.05999,
3.16318,1.6475,
20.3658,10.8464,
16.344,8.84066,
4.7994,2.66957,
5.5482,3.21995,
31.356,86.1985,
32.9758,92.322,
5.55062,2.54311,
23.1207,10.6285,
7.05005,3.34182,
32.9154,15.6283,
74.7659,62.3882,
16.2477,13.7383,
4.12204,1.88858,
0.360297,0.165472,
3.81579,1.75788,
2.90271,1.34078,
28.4485,13.6949,
5.03976,2.43355,
16.9619,8.21968,
6.54576,3.18716,
4.22424,2.06351,
7.35721,3.77392,
8.10654,4.16362,
1.52577,0.794222,
12.7519,6.65319,
7.75444,4.10749,
0.573742,0.262869,
67.0354,48.5116,
19.3149,14.0791,
2.68522,1.23028,
3.27063,2.34579,
8.59543,6.36432,
7.18525,3.29204,
17.9045,8.40531,
39.7697,30.7063,
13.9429,11.0173,
8.00053,6.53478,
13.3534,11.4524,
30.208,13.8403,
12.798,5.88155,
2.13821,0.997025,
21.6837,17.008,
3.69494,2.93301,
19.7915,15.8417,
36.7874,29.8008,
16.1637,13.274,
37.4492,17.158,
18.6183,8.57208,
5.27743,2.43043,
7.33181,3.46668,
19.5522,9.6291,
3.35424,1.708,
11.9401,6.11494,
21.6796,11.6645,
0.307147,0.166708,
22.2067,12.0931,
16.3645,9.04546,
5.37119,3.10848,
1.95682,1.1581,
1.82493,1.13327,
12.9358,8.15533,
1.99102,1.26818,
36.8616,23.7673,
4.12203,2.68534,
17.8774,8.19081,
36.5386,17.239,
9.11708,4.34462,
24.5976,11.7835,
0.98948,0.453347,
3.45575,1.63538,
23.8288,10.9175,
26.3996,12.4661,
1.57696,0.745492,
19.5815,9.25937,
3.45298,1.63552,
2.52586,1.22154,
9.40247,8.18793,
11.9613,5.48025,
12.1045,5.83034,
6.99827,3.20637,
0.150688,0.0695669,
20.7533,9.65392,
0.946795,0.44051,
6.15693,2.97542,
2.73747,1.38847,
0.0140503,0.00714355,
20.2696,10.3117,
49.3106,50.4473,
47.6035,21.8103,
10.7332,5.09813,
33.8697,16.1433,
9.88843,4.88125,
5.64661,5.03964,
10.1355,9.07776,
8.90769,8.17135,
39.9996,36.6969,
3.55806,3.27796,
85.9528,83.0038,
0.192921,0.0883898,
13.5033,6.26179,
10.1908,4.94908,
15.6851,7.18638,
47.1621,21.6652,
86.4792,67.0038,
2.73088,1.2512,
6.66089,8.42467,
11.7299,15.5676,
28.1198,38.9997,
34.4326,48.5251,
30.7286,45.2362,
37.5974,58.0701,
29.1397,46.1684,
6.85542,3.14092,
16.1547,12.1843,
4.28416,1.96286,
49.7592,36.8435,
36.3666,28.2597,
38.0066,30.7597,
11.2946,5.17479,
18.5452,13.8767,
33.736,25.2625,
8.60206,3.94117,
11.6777,5.4802,
5.74035,2.72064,
2.24361,1.10502,
8.49643,4.36837,
5.16244,2.77083,
1.69727,0.911727,
6.29454,3.3861,
12.8989,5.90983,
0.698592,0.321575,
52.8707,25.0859,
19.0936,8.74806,
2.09965,0.999326,
6.76375,3.23499,
11.9009,10.0471,
22.4733,19.8882,
3.55227,1.62753,
7.97792,3.65942,
6.66181,3.07081,
0.59529,0.274916,
29.2687,14.0634,
0.94704,0.455062,
4.75065,2.39312,
3.29703,1.72192,
0.399124,0.21748,
27.1375,15.3125,
2.0799,1.17798,
19.4937,11.1043,
18.3039,8.38622,
16.3507,7.53924,
7.01834,3.38261,
47.5081,41.5573,
2.44479,2.23007,
17.7334,16.9933,
47.4369,45.8122,
11.4122,5.22868,
1.52164,0.70442,
3.53008,1.64193,
16.881,8.16423,
4.10743,2.06395,
9.58954,4.98369,
27.3765,14.3455,
4.69038,2.46592,
6.64037,3.59043,
3.99422,2.17586,
5.35294,2.92337,
45.1565,25.6496,
11.7588,5.38748,
3.78928,1.75552,
2.18072,1.01374,
3.58143,1.66631,
44.9809,20.9817,
3.4716,1.59057,
4.82478,2.30828,
1.19501,0.547513,
51.1713,37.6709,
41.6438,19.0798,
43.2946,32.4357,
7.94663,5.97366,
43.7027,34.2636,
9.98826,8.17172,
0.817915,0.69821,
44.5817,39.9604,
1.82516,0.836227,
0.89205,0.676703,
14.1349,10.758,
20.5413,9.41131,
15.0526,6.9067,
19.7502,9.075,
8.77242,4.17166,
0.118748,0.0583343,
7.12773,3.50504,
10.6689,5.27398,
7.50972,3.89633,
7.2533,3.80877,
26.7356,32.7146,
0.620105,0.788865,
44.8524,60.3312,
5.69767,2.61048,
21.9758,10.1391,
49.2227,36.4875,
21.5885,16.6122,
24.8234,19.1239,
49.7988,38.3765,
2.0359,0.932779,
2.76892,1.32524,
32.0246,14.6726,
2.98374,1.38276,
33.0585,15.3497,
3.21898,1.49483,
3.08098,1.49783,
35.5262,17.8207,
3.23074,1.69217,
7.49496,3.93196,
14.7388,7.75338,
26.2215,14.4158,
16.4985,9.49602,
7.30456,4.35768,
20.6566,12.3566,
5.75892,3.45176,
14.5138,9.09532,
41.7706,26.4723,
50.7224,33.6128,
2.71854,1.24554,
30.8703,14.501,
0.0160255,0.00784222,
13.2589,6.52805,
17.835,8.97119,
26.7861,13.5698,
5.42951,2.75778,
4.23391,4.40909,
0.168868,0.181579,
70.2613,77.0283,
0.0947616,0.0434166,
0.130896,0.0999116,
43.4875,19.9245,
6.41191,2.96576,
0.658942,0.319286,
2.51623,1.2644,
6.08851,3.21445,
14.0807,7.75627,
8.0778,4.57486,
4.99715,2.84491,
1.60138,3.56622,
44.9944,101.494,
0.114551,0.0524836,
21.1041,9.6757,
4.09939,3.06112,
13.9496,10.8272,
8.61764,6.82591,
58.2118,46.8746,
11.7894,5.4015,
0.45893,0.212162,
5.9321,2.7533,
2.46603,1.15324,
24.1213,11.8569,
3.46151,1.78526,
1.77344,0.919464,
0.984829,0.517164,
1.63751,0.896104,
1.26956,0.700282,
2.82761,1.622,
8.79183,5.07488,
10.2633,5.9774,
0.929913,0.561441,
30.7256,18.6317,
44.9585,27.272,
10.2871,6.27451,
2.58002,1.18208,
7.78925,3.56926,
7.26228,3.35206,
7.5069,3.47857,
20.599,15.6258,
75.5705,57.9776,
5.62658,2.57791,
33.127,15.2797,
0.85518,0.394779,
13.5247,6.26477,
21.8182,10.4249,
13.1915,6.30766,
6.88813,3.30122,
12.9014,5.91097,
10.639,5.11975,
18.2386,9.16415,
25.7045,13.5123,
19.6728,9.01341,
9.34682,4.47352,
1.74816,0.84162,
49.4501,42.5787,
1.00144,0.896866,
15.1084,13.6504,
8.13771,7.392,
56.685,53.3882,
14.5571,14.3936,
21.2862,21.9029,
3.12754,3.22054,
12.4178,12.8684,
10.1543,4.65234,
2.83741,1.33898,
21.6,10.2103,
21.022,9.63155,
52.1459,23.9256,
0.711538,0.509123,
19.6223,14.5737,
17.2897,12.8805,
18.2594,13.6352,
13.4523,10.2143,
6.7403,3.08818,
3.39352,2.58376,
59.4456,47.221,
1.75689,0.804946,
9.79729,4.49496,
19.1717,8.80148,
20.6716,9.95233,
14.3795,7.24123,
12.9631,6.55965,
1.51846,0.789415,
4.40712,2.37816,
5.07292,2.86106,
5.364,3.10634,
13.1289,7.609,
12.1986,7.41575,
5.28639,3.21452,
7.67048,4.7178,
5.66415,3.49185,
12.2489,7.87453,
6.23251,4.014,
31.4591,21.1332,
5.88762,3.98275,
10.2047,7.15579,
0.897616,0.63191,
56.5627,40.087,
40.7401,18.6657,
0.437974,0.201817,
29.5424,13.8454,
9.55859,4.51564,
5.13005,2.43584,
2.09686,0.997106,
9.49105,4.52834,
21.936,10.5604,
2.73925,1.25503,
1.68296,0.771622,
17.4106,8.10757,
2.18785,1.07022,
8.04689,4.00933,
0.288313,0.150706,
23.3265,12.3686,
0.221472,0.120384,
2.43209,1.1143,
3.85577,1.84057,
10.7138,4.90869,
0.444848,0.205091,
5.59287,2.59229,
14.8861,6.92073,
1.5231,0.741744,
0.903647,0.45989,
4.76841,2.43,
2.78388,1.49042,
6.84619,3.67944,
11.4647,6.17023,
4.24843,2.30515,
18.192,10.3723,
35.8862,81.5166,
21.0191,50.0214,
3.27923,7.85216,
0.183256,0.457422,
0.0155235,0.0389379,
1.71812,4.467,
1.8917,5.03357,
8.781,23.4686,
5.51661,2.52752,
2.38847,1.10036,
21.4853,9.93126,
37.6042,27.7907,
5.19693,2.38106,
5.16419,2.48576,
4.35442,2.15986,
13.9766,7.01935,
7.52056,3.79262,
8.54916,4.31769,
2.33144,1.18615,
24.0108,12.6147,
4.92436,2.66575,
1.16777,0.642285,
20.2773,11.1956,
10.7803,4.93915,
4.41489,2.11894,
8.1655,4.05329,
17.2814,15.4485,
11.8931,10.8204,
19.5484,18.5688,
31.3629,31.2481,
25.7158,26.5094,
54.8011,56.9888,
35.7627,38.5094,
7.30579,8.16851,
52.8174,60.724,
4.20399,1.92612,
30.7198,14.1092,
8.30167,6.25105,
30.1795,23.8189,
15.5858,12.4157,
5.89861,4.7219,
43.2936,36.2412,
59.6921,51.9515,
21.7681,9.9734,
18.2387,8.42743,
3.79017,1.83978,
30.3959,25.3619,
3.05557,2.60911,
12.7257,10.9596,
70.3567,61.9189,
4.19162,1.92046,
9.26622,12.4574,
7.84488,3.59426,
3.59413,1.6562,
6.74077,5.11175,
16.5679,12.7546,
1.23239,0.951186,
33.6708,27.2593,
20.711,9.48909,
52.025,38.1563,
3.20273,2.39373,
3.71653,2.78913,
0.557984,0.426764,
22.4493,10.2855,
12.1812,5.61576,
23.9704,11.0903,
37.0003,17.1616,
51.206,40.4514,
3.49337,2.77086,
7.19425,5.84003,
17.1899,14.5257,
20.1592,17.0909,
22.3543,19.7063,
13.862,12.3685,
28.9224,26.1634,
0.328445,0.298109,
14.8089,6.78493,
19.9087,9.13125,
8.70511,4.01386,
2.96435,2.15863,
44.695,32.6186,
14.5576,11.019,
9.08808,7.19869,
0.342655,0.281468,
28.2685,23.2677,
0.784668,0.647335,
7.53633,6.51448,
11.485,10.2093,
9.96335,8.91813,
4.69988,4.32033,
15.1021,14.2914,
40.186,38.6974,
0.53346,0.244414,
3.10438,1.42496,
2.18533,1.00533,
5.11701,2.45678,
17.3175,7.93432,
9.88817,7.14343,
5.66264,4.16334,
70.5387,54.0227,
1.8559,0.85031,
12.2723,5.67721,
0.480056,0.225633,
21.1757,10.0185,
2.43982,1.16279,
46.0352,38.4828,
20.8987,9.5751,
0.185104,0.0851357,
3.02315,1.39283,
32.9022,24.2019,
8.38784,6.31391,
8.68473,6.86305,
5.7597,4.76264,
29.0296,24.227,
12.3611,5.66345,
3.21207,1.47252,
14.7312,6.76525,
26.4162,19.2824,
8.04828,6.0897,
3.66992,2.89248,
6.7981,5.36856,
32.0039,25.3983,
27.6153,22.312,
49.9723,41.7045,
21.2416,9.73218,
12.9457,5.94281,
10.6666,8.21302,
25.4432,19.9877,
38.5795,30.4002,
0.419677,0.192282,
82.8933,38.0802,
7.25659,3.45859,
21.4951,10.3087,
15.2672,7.36387,
21.4872,9.84473,
11.9584,5.53454,
62.8562,49.3965,
54.5213,24.9798,
20.7658,9.86876,
0.171602,0.0816953,
6.9066,3.45095,
0.0398312,0.0200628,
40.6649,21.3796,
18.0448,21.8614,
42.6383,52.9069,
20.2721,9.28797,
0.75862,0.353019,
1.05993,0.495529,
15.186,22.5247,
24.7072,37.7318,
4.00814,6.14024,
52.9889,83.6047,
1.68458,0.771818,
21.1066,15.4576,
9.77515,7.22416,
35.6379,26.4816,
62.2088,46.6244,
8.58753,6.54348,
31.9688,24.5631,
1.55207,0.711108,
5.85399,2.76884,
43.2355,19.8091,
5.64212,2.62754,
3.04173,1.44304,
1.7009,0.819459,
9.80638,4.74489,
0.573707,0.277745,
12.8619,6.54193,
5.3782,2.74358,
3.47237,1.77179,
19.63,10.0524,
7.58633,3.8854,
6.21068,3.18451,
36.552,19.5804,
19.0816,10.2253,
5.92863,3.1872,
6.34107,3.48427,
0.724351,0.331873,
10.8104,5.04591,
17.2045,8.03532,
25.7478,12.3619,
7.98461,3.85955,
7.83551,3.92558,
5.09856,2.56402,
3.56532,1.8148,
9.46905,5.04513,
4.9271,2.62927,
4.06293,2.17331,
4.07953,2.28589,
17.6365,9.88938,
77.4731,143.321,
100.11,194.338,
15.0371,6.88949,
5.67927,2.71237,
7.74605,3.78461,
5.21989,2.55477,
2.2559,1.10436,
2.94522,1.51485,
6.3274,3.2716,
0.805265,0.419485,
23.754,12.3883,
12.2703,6.72128,
7.91549,4.55457,
17.1171,10.1546,
1.97274,1.22031,
18.1082,11.6712,
13.9384,6.38608,
1.33381,0.612417,
3.31479,1.52975,
30.2666,14.0014,
23.1989,10.7907,
9.76058,4.47197,
11.2002,5.37895,
9.52276,4.36301,
41.0371,18.9318,
7.88863,3.65333,
21.8732,10.2563,
4.67131,2.14023,
3.36014,1.5455,
1.28938,0.593609,
10.4743,5.03197,
6.89059,5.71361,
0.295333,0.135311,
2.46525,1.13844,
17.8635,8.263,
28.9703,22.7893,
20.2202,16.1083,
18.8901,8.65483,
11.3907,5.37791,
1.70497,0.808197,
5.61705,2.69926,
3.65036,1.76275,
1.02925,0.50246,
4.25273,2.0797,
0.570587,0.292987,
0.54171,0.291289,
12.3544,16.9146,
26.2407,12.0226,
23.5175,32.2844,
5.53498,7.91254,
15.8735,23.0078,
21.0961,30.9504,
8.96343,13.7011,
47.133,73.7301,
53.8901,24.6906,
25.9057,11.9584,
19.6776,9.09135,
43.1579,33.0159,
0.754439,0.345658,
3.71874,1.70601,
10.9378,5.03119,
6.22898,2.87386,
11.8182,5.73247,
80.698,72.2177,
4.12032,3.76517,
4.38432,4.18956,
16.1139,15.4484,
14.1318,14.1864,
46.3484,21.2353,
3.85828,1.77019,
4.50327,2.08256,
4.54573,2.20782,
22.5374,11.0861,
35.1756,17.3204,
6.87346,6.51707,
26.0982,24.7935,
8.8217,8.80085,
56.7217,56.7365,
15.9858,16.0089,
7.40631,3.39332,
3.10009,1.42183,
31.7664,22.8032,
5.00583,3.64209,
42.8263,32.0972,
31.854,14.5944,
4.6472,2.16596,
1.39122,1.06045,
3.84671,3.07779,
29.0401,24.2913,
6.07711,5.19559,
6.59643,5.66625,
17.1935,7.8775,
12.005,5.51922,
6.86085,3.31303,
10.2128,5.05598,
5.19954,2.57735,
1.61494,0.806019,
15.4709,7.7639,
12.1372,11.5101,
6.45957,6.4057,
21.629,21.5541,
21.2476,21.534,
1.75636,0.804703,
13.0725,6.01002,
20.224,14.8439,
24.6302,18.8774,
10.0817,7.83744,
38.4471,31.0109,
7.56083,3.46412,
1.60238,1.2015,
7.98391,6.13578,
3.85295,3.04409,
13.5128,11.2011,
1.31358,1.12145,
31.1784,27.7676,
30.5051,27.2332,
20.3462,9.32196,
6.16207,2.82373,
18.7807,8.61672,
19.6879,9.09638,
9.21213,4.27748,
0.0528135,0.0246745,
5.00203,2.39194,
30.498,14.6265,
8.11236,3.71681,
2.3083,1.10873,
2.69803,1.31637,
55.6689,27.1983,
1.52744,0.752836,
3.61907,1.78516,
6.40317,2.93372,
7.23754,3.32124,
9.51759,6.88747,
11.6412,8.77206,
15.9935,12.2075,
18.1995,8.33839,
6.2216,2.89303,
7.58604,6.03624,
33.5535,26.941,
8.03797,6.68199,
5.80941,4.85822,
2.81522,2.46537,
41.6066,37.1902,
1.60644,0.736017,
26.9561,12.3905,
9.94623,7.14899,
25.4056,18.5036,
8.98261,6.82475,
29.1279,23.2652,
64.1102,52.2537,
14.3828,11.7518,
0.748571,0.614334,
73.7574,63.4778,
4.91425,2.25154,
9.77262,4.56554,
5.45444,2.6769,
7.31315,3.59307,
6.13572,3.02725,
1.75048,0.880502,
3.93984,1.8051,
9.67605,7.29292,
26.0227,11.9227,
7.87037,3.62497,
28.8728,21.1826,
0.894739,0.657376,
5.41803,4.0796,
70.6752,55.7935,
52.9497,43.9566,
1.95878,1.66865,
19.3439,16.8031,
10.5731,9.54643,
30.1992,27.42,
2.45854,2.25925,
1.25636,0.57562,
21.1268,9.69257,
42.4324,32.1198,
5.30314,2.42972,
13.4626,9.9549,
46.5025,34.4777,
6.79809,3.11466,
13.9729,6.43055,
6.15862,2.8402,
15.5017,7.42032,
7.65966,3.68154,
1.03854,0.499466,
16.6202,8.02423,
19.5213,9.82553,
9.05756,4.7799,
25.7834,13.6885,
8.29103,4.42753,
5.42903,2.4874,
2.12549,0.97793,
1.80356,0.862076,
5.44762,2.71387,
16.4663,8.58748,
15.1881,7.92427,
29.6272,13.5742,
3.94921,1.81796,
11.48,5.2864,
14.1588,6.52349,
6.96336,3.23437,
9.61421,4.57269,
3.2691,1.58848,
28.9007,14.1152,
25.8609,11.8486,
20.097,24.841,
7.54676,9.33518,
62.8406,80.489,
23.4804,10.7579,
3.52919,1.67561,
0.102561,0.0487057,
53.5622,44.4002,
19.1563,8.77676,
27.8608,12.9323,
11.0038,5.11619,
0.0412293,0.0192125,
24.2927,11.7357,
5.80584,2.91875,
4.54378,2.28824,
8.14995,4.1198,
23.8569,12.5444,
3.08768,1.67591,
1.08031,0.590014,
42.7772,23.969,
0.493759,0.226224,
10.102,4.63988,
11.2394,5.18225,
23.6404,11.0884,
3.31635,1.57273,
31.3966,15.3211,
34.3904,17.6382,
1.41335,0.728044,
1.43078,0.760987,
11.7574,6.30994,
10.043,5.5696,
1.01762,0.572726,
9.44313,5.57977,
37.1447,21.9881,
60.2917,36.8514,
1.21752,0.746332,
4.68375,2.90435,
2.90986,1.83909,
8.17644,3.74617,
24.3285,11.1498,
35.597,16.465,
11.4115,5.3471,
1.58442,0.747737,
8.41114,3.97443,
9.40498,4.48397,
9.12173,7.77316,
21.8508,18.6214,
3.95159,3.48719,
8.88655,7.87236,
44.0312,39.7479,
16.2443,14.6902,
38.011,34.5495,
1.76691,1.60707,
0.0734952,0.0669789,
2.26414,1.03735,
10.9198,8.12636,
27.123,20.2076,
4.44662,3.32176,
12.5718,9.85482,
2.42913,1.11294,
2.52618,1.21596,
1.03983,0.476415,
10.4809,4.81232,
13.4288,6.18434,
20.3892,9.40464,
3.85782,1.78255,
4.14437,1.98917,
12.7795,6.15836,
5.30549,2.605,
18.7681,9.23524,
21.9916,10.0758,
3.03851,1.42378,
13.0628,6.12995,
21.466,10.1254,
7.23236,3.48119,
13.9057,6.87509,
2.8947,1.43671,
4.03633,2.02352,
6.70721,6.49172,
5.25961,5.30881,
36.3606,37.3357,
5.61737,5.77566,
10.8643,11.6728,
13.7059,15.3681,
61.6548,72.061,
17.4947,8.01546,
6.3336,3.00557,
11.7703,5.71834,
13.2545,6.77158,
17.541,18.3523,
12.4828,13.1011,
7.91033,8.66233,
54.1281,59.3263,
106.007,121.905,
7.00414,8.11276,
27.3128,12.5138,
23.6728,11.2826,
19.1751,9.53572,
18.2373,9.52882,
5.99777,3.26719,
8.05453,4.46057,
10.9666,6.34753,
2.14146,1.28457,
3.50847,2.1077,
40.8116,25.7082,
68.3448,45.2323,
3.99625,2.65954,
30.3592,20.3854,
6.82667,3.12775,
0.574718,0.264316,
12.2629,5.64245,
7.14145,3.29043,
8.06897,6.1858,
0.0481167,0.0380361,
11.2346,8.98021,
21.4302,17.1608,
2.09583,1.69456,
19.9385,16.9077,
8.78948,7.58606,
18.7374,16.2578,
5.61023,2.57042,
1.29358,0.605627,
8.89378,4.2078,
3.5188,1.67891,
11.9373,5.70816,
47.2931,22.7186,
17.5772,8.86798,
13.6173,13.4269,
26.5874,27.2488,
27.4637,12.583,
14.7232,6.74766,
5.89443,2.70255,
6.49715,3.02779,
0.479183,0.226152,
8.67728,4.10451,
12.9913,6.23673,
6.39781,3.16816,
16.0157,7.99401,
67.4301,63.4899,
0.297568,0.136335,
28.294,13.0714,
19.33,15.0033,
2.22084,1.01751,
27.0613,12.4212,
7.8666,3.65129,
19.3912,9.05597,
4.37748,2.14011,
3.80686,1.87342,
0.621174,0.30576,
13.3963,6.59661,
16.5565,8.16492,
1.06731,0.532769,
8.73725,4.45032,
0.772286,0.394778,
18.5663,9.50215,
12.3114,6.32394,
0.53113,0.273475,
25.7635,13.3434,
48.8561,22.3842,
37.7923,29.0596,
15.1155,12.0478,
5.82325,4.67,
6.66393,5.61635,
25.2168,22.1823,
40.9682,36.5784,
9.77491,8.76948,
0.795125,0.3643,
33.4757,15.5117,
6.0957,2.8315,
8.17948,3.81672,
6.33408,2.98891,
3.47622,1.68239,
4.6241,2.33699,
1.87014,0.993291,
8.74814,4.77988,
32.7405,18.7707,
3.72314,2.13687,
0.0302345,0.0181951,
7.63223,4.79933,
12.4608,8.1616,
20.8263,13.7044,
14.9275,6.8393,
26.2934,12.0677,
9.41464,4.54196,
3.95614,1.91124,
0.599562,0.300938,
17.9367,9.01784,
1.10038,0.581585,
53.1771,29.5542,
13.1812,7.55616,
5.5646,3.20823,
1.91976,0.879567,
4.31423,2.04981,
46.4065,21.2619,
27.239,19.7363,
1.31378,0.953596,
1.31188,0.99653,
24.2359,18.5362,
0.842093,0.646976,
42.0042,33.7385,
29.9336,24.1317,
19.853,9.09596,
9.07497,4.2647,
2.30084,1.80561,
4.82972,3.92637,
49.7171,40.7442,
32.9486,15.0959,
0.107296,0.0494936,
9.21254,4.4523,
2.4574,1.24875,
10.3951,5.34875,
1.32536,0.708679,
2.42076,1.32868,
7.59518,4.2414,
37.0818,20.7532,
26.3725,14.7966,
9.75425,4.46907,
4.74003,2.17384,
3.85542,1.79455,
0.171714,0.0835391,
20.3763,9.94859,
7.97975,3.90524,
5.53162,2.83365,
4.57403,2.35186,
2.65666,1.37007,
3.37968,1.83188,
1.15178,0.624859,
9.96681,5.43813,
20.1973,11.1985,
36.5972,58.3511,
6.73853,3.08737,
18.8993,8.8039,
7.60717,3.56821,
12.8862,6.04561,
0.545141,0.440335,
9.04543,7.4583,
19.9602,9.1451,
40.8602,30.2492,
25.1336,19.5145,
11.25,9.09834,
32.8592,27.8294,
29.5162,26.2544,
8.43334,7.84348,
10.4678,9.91034,
1.82218,0.83486,
7.33032,3.44575,
0.364269,0.171433,
1.7825,0.851174,
0.456111,0.208975,
23.8505,11.0257,
10.9878,5.09748,
23.101,11.0215,
0.307316,0.147735,
3.5194,1.70766,
5.35893,2.61639,
23.699,10.8581,
15.0952,6.98267,
31.5137,15.153,
7.34713,3.55859,
17.1942,7.87781,
1.18171,0.552182,
9.93282,4.72538,
9.06255,7.63934,
21.126,18.3067,
11.3948,10.2168,
9.26591,8.64816,
46.4655,44.2922,
9.29119,4.25691,
23.9531,17.1415,
0.273279,0.204262,
0.314263,0.246428,
41.4714,34.0917,
16.3102,13.7597,
28.554,24.1293,
40.9196,35.0105,
35.1563,30.1432,
8.61648,3.94778,
0.3181,0.149816,
9.0907,4.28353,
6.87899,3.25217,
46.9954,22.4226,
20.4366,9.36337,
5.51561,2.53982,
9.95412,4.72098,
4.99841,2.38211,
26.1496,12.5209,
8.16881,3.74267,
10.3361,7.4118,
1.19984,0.901915,
3.69206,2.79561,
24.8167,19.456,
64.5143,50.697,
23.6457,10.8337,
2.63117,1.20809,
0.899701,0.419043,
19.7978,9.24012,
3.97723,1.92339,
1.70061,0.831497,
10.8584,5.56238,
14.7862,7.65246,
3.01001,1.55818,
36.0915,37.8014,
6.87351,7.46524,
6.30791,7.09934,
5.2467,6.10709,
53.1338,64.6314,
1.55159,0.710886,
4.63968,2.16739,
0.414146,0.20109,
