eventID,numPhotons,numReachedDown,numReachedUp,numPE,
422,639,43,39,82,
423,641,47,31,78,
424,612,47,32,79,
425,617,42,28,70,
426,633,31,30,61,
427,602,51,32,83,
428,615,45,36,81,
429,664,48,28,76,
430,626,40,39,79,
431,638,50,37,87,
432,585,30,28,58,
433,628,45,44,89,
434,563,51,41,92,
435,623,48,39,87,
436,631,46,41,87,
437,601,37,38,75,
438,592,45,32,77,
439,650,71,31,102,
440,621,45,42,87,
441,630,66,40,106,
442,596,51,38,89,
443,597,41,28,69,
444,665,56,46,102,
445,600,43,42,85,
446,639,53,37,90,
447,579,43,29,72,
448,635,44,37,81,
449,589,33,34,67,
450,591,46,28,74,
451,616,36,35,71,
452,597,37,33,70,
453,599,40,38,78,
454,621,43,25,68,
455,647,42,41,83,
456,613,34,45,79,
457,596,35,23,58,
458,618,41,31,72,
459,656,48,39,87,
460,653,44,29,73,
461,609,40,38,78,
462,700,68,28,96,
463,624,39,33,72,
464,589,37,40,77,
465,623,43,44,87,
466,610,40,43,83,
467,655,66,28,94,
468,615,47,33,80,
469,580,43,40,83,
470,693,48,44,92,
471,589,47,32,79,
472,617,39,27,66,
473,631,50,36,86,
474,651,49,35,84,
475,643,36,49,85,
476,595,46,36,82,
477,617,52,31,83,
478,633,37,31,68,
479,640,52,35,87,
480,649,43,30,73,
481,623,47,37,84,
482,587,41,30,71,
483,611,53,29,82,
484,600,33,24,57,
485,616,44,34,78,
486,582,44,41,85,
487,586,49,31,80,
488,651,48,37,85,
489,676,53,35,88,
490,610,58,39,97,
491,613,54,41,95,
492,604,50,39,89,
493,624,56,27,83,
494,589,46,28,74,
495,621,49,30,79,
496,608,51,32,83,
497,568,54,29,83,
498,638,41,35,76,
499,609,33,33,66,
500,601,36,30,66,
501,589,46,36,82,
502,675,51,35,86,
503,630,47,30,77,
504,620,48,50,98,
505,645,48,37,85,
506,585,43,44,87,
507,630,33,41,74,
508,637,47,37,84,
509,586,47,35,82,
510,576,36,46,82,
511,656,47,46,93,
512,614,36,25,61,
513,628,46,35,81,
514,604,48,33,81,
515,628,48,39,87,
516,589,44,38,82,
517,643,51,42,93,
518,625,40,30,70,
519,611,42,35,77,
520,626,53,34,87,
521,605,39,28,67,
522,593,49,24,73,
523,607,47,37,84,
524,655,38,36,74,
525,645,48,30,78,
526,615,53,32,85,
527,648,47,41,88,
528,614,46,35,81,
529,600,42,31,73,
530,583,37,26,63,
531,615,43,28,71,
532,627,45,30,75,
533,608,35,36,71,
534,633,46,38,84,
535,666,52,49,101,
536,624,43,39,82,
537,631,48,42,90,
538,599,44,35,79,
539,656,49,41,90,
540,664,46,44,90,
541,602,46,29,75,
542,570,29,22,51,
543,690,69,44,113,
544,640,33,27,60,
545,612,41,32,73,
546,602,46,20,66,
547,605,33,35,68,
548,618,48,38,86,
549,598,47,39,86,
550,621,51,38,89,
551,627,42,29,71,
552,612,47,32,79,
553,580,26,27,53,
554,641,35,32,67,
555,571,32,34,66,
556,575,33,33,66,
557,639,48,38,86,
558,616,36,39,75,
559,611,54,31,85,
560,665,50,47,97,
561,632,43,54,97,
562,585,44,31,75,
563,607,49,32,81,
564,610,34,34,68,
565,611,41,33,74,
566,679,56,38,94,
567,615,48,34,82,
568,622,46,47,93,
569,642,43,46,89,
570,602,35,45,80,
571,658,53,34,87,
572,604,42,38,80,
573,584,32,32,64,
574,594,40,43,83,
575,583,33,35,68,
576,596,37,35,72,
577,646,49,42,91,
578,582,25,26,51,
579,616,37,28,65,
580,613,43,33,76,
581,652,40,30,70,
582,655,38,49,87,
583,658,43,38,81,
584,618,47,36,83,
585,618,39,41,80,
586,611,55,34,89,
587,645,48,32,80,
588,595,51,35,86,
589,618,44,30,74,
590,604,44,38,82,
591,587,33,38,71,
592,630,45,26,71,
593,605,44,33,77,
594,622,34,31,65,
595,631,38,45,83,
596,572,37,38,75,
597,614,43,42,85,
598,619,54,29,83,
599,571,42,25,67,
600,650,53,41,94,
601,610,42,44,86,
602,591,43,37,80,
603,606,47,33,80,
604,607,43,33,76,
605,629,36,35,71,
606,627,49,39,88,
607,595,45,37,82,
608,585,53,28,81,
609,622,44,43,87,
610,613,45,41,86,
611,618,43,31,74,
612,651,44,31,75,
613,599,37,31,68,
614,587,45,24,69,
615,657,51,28,79,
616,552,33,36,69,
617,571,41,36,77,
618,637,56,30,86,
619,647,58,34,92,
620,656,41,46,87,
621,565,35,29,64,
622,618,42,28,70,
623,629,55,30,85,
624,593,43,31,74,
625,636,48,36,84,
626,587,39,31,70,
627,649,47,37,84,
628,614,55,34,89,
629,599,48,26,74,
630,603,42,29,71,
631,645,68,35,103,
632,565,50,37,87,
633,618,41,36,77,
634,604,40,37,77,
635,613,46,27,73,
636,619,45,39,84,
637,606,42,30,72,
638,654,50,33,83,
639,572,41,32,73,
640,608,46,30,76,
641,607,42,41,83,
642,635,37,38,75,
643,648,50,23,73,
644,636,34,43,77,
645,644,39,34,73,
646,622,55,31,86,
647,637,55,42,97,
648,642,55,37,92,
649,666,44,40,84,
650,633,36,36,72,
651,647,54,32,86,
652,617,40,21,61,
653,609,40,30,70,
654,625,51,44,95,
655,658,51,30,81,
656,606,46,33,79,
657,639,53,48,101,
658,627,41,35,76,
659,553,36,23,59,
660,659,34,42,76,
661,640,48,47,95,
662,669,47,33,80,
663,597,43,41,84,
664,610,45,32,77,
665,634,48,35,83,
666,603,44,41,85,
667,671,55,42,97,
668,628,36,46,82,
669,612,47,32,79,
670,619,37,26,63,
671,664,64,38,102,
672,595,45,35,80,
673,618,54,23,77,
674,628,40,25,65,
675,628,38,26,64,
676,625,48,35,83,
677,601,40,31,71,
678,587,41,52,93,
679,614,47,33,80,
680,621,46,29,75,
681,667,37,42,79,
682,678,54,32,86,
683,657,43,40,83,
684,611,34,39,73,
685,673,50,41,91,
686,667,51,36,87,
687,570,36,29,65,
688,642,49,38,87,
689,630,49,42,91,
690,649,42,45,87,
691,638,41,37,78,
692,573,34,28,62,
693,631,41,48,89,
694,629,48,35,83,
695,599,57,24,81,
696,612,40,27,67,
697,641,44,39,83,
698,625,42,28,70,
699,592,49,33,82,
700,608,36,28,64,
701,625,46,29,75,
702,641,50,39,89,
703,618,52,29,81,
704,585,42,27,69,
705,605,42,33,75,
706,615,53,29,82,
707,603,42,42,84,
708,639,54,38,92,
709,677,47,37,84,
710,656,52,50,102,
711,595,40,30,70,
712,613,51,26,77,
713,622,38,26,64,
714,608,46,37,83,
715,613,37,37,74,
716,607,50,33,83,
717,657,38,35,73,
718,602,45,32,77,
719,605,43,35,78,
720,610,48,28,76,
721,580,42,36,78,
722,635,61,32,93,
723,591,47,29,76,
724,653,42,33,75,
725,626,51,28,79,
726,606,40,35,75,
727,590,45,32,77,
728,619,41,39,80,
729,575,39,36,75,
730,638,51,46,97,
731,648,48,34,82,
732,631,35,43,78,
733,629,46,30,76,
734,656,38,42,80,
735,661,51,26,77,
736,591,35,37,72,
737,607,45,37,82,
738,633,36,40,76,
739,653,61,43,104,
740,646,48,32,80,
741,612,37,39,76,
742,617,44,42,86,
743,652,38,31,69,
744,604,36,33,69,
745,593,40,35,75,
746,619,50,37,87,
747,574,40,34,74,
748,628,47,30,77,
749,596,37,38,75,
750,671,39,37,76,
751,628,49,36,85,
752,659,48,42,90,
753,624,52,32,84,
754,658,60,35,95,
755,591,34,25,59,
756,638,50,40,90,
757,581,45,37,82,
758,585,45,36,81,
759,615,38,50,88,
760,619,35,32,67,
761,631,39,39,78,
762,669,50,48,98,
763,614,36,31,67,
764,570,33,25,58,
765,623,40,37,77,
766,603,35,33,68,
767,632,47,47,94,
768,606,44,21,65,
769,628,38,26,64,
770,596,45,30,75,
771,624,59,30,89,
772,575,43,33,76,
773,596,35,41,76,
774,635,57,36,93,
775,607,46,31,77,
776,607,35,31,66,
777,603,44,34,78,
778,651,48,44,92,
779,658,52,33,85,
780,660,53,28,81,
781,679,54,46,100,
782,651,43,33,76,
783,625,47,39,86,
784,613,47,33,80,
785,574,40,38,78,
786,626,49,48,97,
787,581,45,24,69,
788,588,46,28,74,
789,604,38,36,74,
790,619,43,31,74,
791,584,55,45,100,
792,609,43,44,87,
793,652,61,42,103,
794,599,44,34,78,
795,603,53,32,85,
796,644,37,31,68,
797,639,37,35,72,
798,603,48,34,82,
799,596,49,30,79,
800,647,53,35,88,
801,645,49,45,94,
802,557,30,30,60,
803,653,51,31,82,
804,648,53,41,94,
805,602,38,29,67,
806,649,51,40,91,
807,624,49,40,89,
808,588,32,36,68,
809,649,52,34,86,
810,653,53,26,79,
811,563,45,31,76,
812,625,37,44,81,
813,598,40,24,64,
814,623,37,46,83,
815,603,52,31,83,
816,600,62,41,103,
817,656,52,33,85,
818,649,43,29,72,
819,646,49,40,89,
820,621,41,43,84,
821,656,41,41,82,
822,586,26,33,59,
823,576,44,30,74,
824,647,39,29,68,
825,626,38,36,74,
826,643,46,37,83,
827,641,46,37,83,
828,641,31,29,60,
829,588,45,32,77,
830,615,42,32,74,
831,631,42,41,83,
832,617,47,36,83,
833,610,52,29,81,
834,622,43,30,73,
835,594,46,43,89,
836,645,42,35,77,
837,634,36,38,74,
838,643,56,36,92,
839,627,46,38,84,
840,585,45,38,83,
841,544,43,26,69,
842,582,49,37,86,
843,626,50,30,80,
844,561,29,32,61,
845,651,54,36,90,
846,589,48,25,73,
847,612,48,30,78,
848,656,62,43,105,
849,572,41,34,75,
850,609,58,33,91,
851,682,59,37,96,
852,629,43,22,65,
853,616,46,33,79,
854,620,47,27,74,
855,607,34,39,73,
856,624,50,29,79,
857,628,43,30,73,
858,586,37,31,68,
859,637,37,36,73,
860,676,53,42,95,
861,642,60,28,88,
862,587,44,32,76,
863,602,39,41,80,
864,639,48,38,86,
865,601,47,35,82,
866,689,39,36,75,
867,632,47,33,80,
868,595,41,27,68,
869,651,51,41,92,
870,640,51,39,90,
871,634,23,41,64,
872,611,41,27,68,
873,589,40,40,80,
874,636,40,30,70,
875,632,57,46,103,
876,591,54,35,89,
877,590,42,34,76,
878,637,44,24,68,
879,616,38,25,63,
880,629,41,43,84,
881,675,54,34,88,
882,575,41,33,74,
883,630,55,32,87,
884,617,30,34,64,
885,652,53,31,84,
886,606,48,33,81,
887,634,47,36,83,
888,635,45,31,76,
889,682,50,26,76,
890,647,47,30,77,
891,593,45,33,78,
892,667,58,45,103,
893,647,46,43,89,
894,626,50,36,86,
895,581,36,30,66,
896,634,57,31,88,
897,607,52,43,95,
898,645,40,47,87,
899,608,38,39,77,
900,658,49,40,89,
901,621,48,38,86,
902,635,49,31,80,
903,609,35,28,63,
904,633,49,40,89,
905,628,36,28,64,
906,636,50,44,94,
907,604,43,29,72,
908,653,46,37,83,
909,620,35,38,73,
910,643,54,27,81,
911,612,57,21,78,
912,652,47,42,89,
913,653,52,25,77,
914,617,45,38,83,
915,620,40,25,65,
916,595,46,39,85,
917,654,40,48,88,
918,636,52,43,95,
919,591,39,28,67,
920,608,41,33,74,
921,664,50,31,81,
922,633,46,44,90,
923,674,53,38,91,
924,652,56,30,86,
925,614,44,35,79,
926,644,44,38,82,
927,635,53,41,94,
928,632,37,37,74,
929,707,54,38,92,
930,636,41,36,77,
931,591,40,37,77,
932,614,40,36,76,
933,602,49,38,87,
934,595,53,32,85,
935,581,38,26,64,
936,601,41,39,80,
937,560,42,24,66,
938,596,45,39,84,
939,610,37,33,70,
940,602,49,38,87,
941,625,53,38,91,
942,618,45,37,82,
943,601,50,42,92,
944,662,59,35,94,
945,614,47,51,98,
946,680,46,37,83,
947,593,48,23,71,
948,610,48,36,84,
949,607,50,30,80,
950,633,36,26,62,
951,615,49,36,85,
952,572,50,38,88,
953,620,47,36,83,
954,609,47,41,88,
955,649,35,30,65,
956,595,43,34,77,
957,637,58,28,86,
958,638,46,34,80,
959,613,38,33,71,
960,624,42,50,92,
961,622,43,33,76,
962,623,48,41,89,
963,608,45,34,79,
964,606,37,50,87,
965,613,34,47,81,
966,604,36,27,63,
967,605,40,32,72,
968,613,49,28,77,
969,608,49,39,88,
970,668,40,47,87,
971,605,45,29,74,
972,596,30,35,65,
973,598,41,29,70,
974,602,45,31,76,
975,596,45,23,68,
976,631,48,39,87,
977,630,43,32,75,
978,645,41,32,73,
979,650,40,41,81,
980,635,45,38,83,
981,625,55,22,77,
982,605,40,30,70,
983,630,49,34,83,
984,602,49,35,84,
985,650,40,42,82,
986,620,37,31,68,
987,623,52,33,85,
988,618,57,32,89,
989,651,46,31,77,
990,578,37,26,63,
991,642,55,39,94,
992,596,52,42,94,
993,618,37,30,67,
994,608,38,29,67,
995,615,43,31,74,
996,630,41,36,77,
997,624,56,42,98,
998,659,52,43,95,
999,614,36,33,69,
1000,591,53,34,87,
1001,644,43,32,75,
1002,667,50,31,81,
1003,695,44,36,80,
1004,632,43,39,82,
1005,650,43,38,81,
1006,586,54,33,87,
1007,641,42,31,73,
1008,651,55,46,101,
1009,601,53,30,83,
1010,633,43,32,75,
1011,615,48,36,84,
1012,598,49,39,88,
1013,620,44,39,83,
1014,646,45,39,84,
1015,587,47,29,76,
1016,636,36,36,72,
1017,603,60,35,95,
1018,634,44,40,84,
1019,616,42,35,77,
1020,643,46,34,80,
1021,610,47,31,78,
1022,608,56,31,87,
1023,574,42,30,72,
1024,609,48,28,76,
1025,661,50,50,100,
1026,607,41,31,72,
1027,619,50,28,78,
1028,633,60,29,89,
1029,625,42,39,81,
1030,640,41,30,71,
1031,649,50,34,84,
1032,613,40,33,73,
1033,633,45,34,79,
1034,597,49,31,80,
1035,590,42,32,74,
1036,658,48,38,86,
1037,623,48,32,80,
1038,635,39,43,82,
1039,638,36,37,73,
1040,626,57,42,99,
1041,656,43,48,91,
1042,611,46,29,75,
1043,621,45,36,81,
1044,617,43,41,84,
1045,628,45,29,74,
1046,624,34,45,79,
1047,603,45,35,80,
1048,619,42,37,79,
1049,638,55,39,94,
1050,605,27,34,61,
1051,572,31,33,64,
1052,621,39,37,76,
1053,608,34,29,63,
1054,622,47,45,92,
1055,609,31,30,61,
1056,630,42,31,73,
1057,580,34,26,60,
1058,622,43,39,82,
1059,614,50,36,86,
1060,643,39,40,79,
1061,665,37,44,81,
1062,623,48,33,81,
1063,641,54,38,92,
1064,596,38,41,79,
1065,630,44,30,74,
1066,599,50,35,85,
1067,587,45,41,86,
1068,608,64,34,98,
1069,630,51,34,85,
1070,620,37,43,80,
1071,580,40,27,67,
1072,632,58,35,93,
1073,588,51,28,79,
1074,629,41,43,84,
1075,582,44,30,74,
1076,592,43,33,76,
1077,579,41,40,81,
1078,595,44,27,71,
1079,610,40,38,78,
1080,577,39,35,74,
1081,609,50,36,86,
1082,589,42,35,77,
1083,592,38,31,69,
1084,626,42,33,75,
1085,590,43,38,81,
1086,646,47,33,80,
1087,645,45,39,84,
1088,624,39,34,73,
1089,616,39,39,78,
1090,610,38,38,76,
1091,646,47,40,87,
1092,612,42,41,83,
1093,622,43,37,80,
1094,619,51,48,99,
1095,600,31,35,66,
1096,659,47,44,91,
1097,555,38,36,74,
1098,638,53,42,95,
1099,633,54,33,87,
1100,591,46,48,94,
1101,613,37,34,71,
1102,615,47,40,87,
1103,665,46,47,93,
1104,631,41,34,75,
1105,610,43,45,88,
1106,655,48,30,78,
1107,608,41,32,73,
1108,623,57,37,94,
1109,595,40,36,76,
1110,622,40,39,79,
1111,613,37,32,69,
1112,602,48,45,93,
1113,655,57,24,81,
1114,626,45,30,75,
1115,618,34,36,70,
1116,587,44,31,75,
1117,654,40,42,82,
1118,639,40,31,71,
1119,622,43,39,82,
1120,659,37,44,81,
1121,648,44,36,80,
1122,650,52,30,82,
1123,591,35,39,74,
1124,639,43,42,85,
1125,611,56,29,85,
1126,677,40,40,80,
1127,624,42,38,80,
1128,599,43,25,68,
1129,616,57,39,96,
1130,609,45,29,74,
1131,645,43,37,80,
1132,605,48,24,72,
1133,631,39,39,78,
1134,627,46,36,82,
1135,613,44,36,80,
1136,620,45,36,81,
1137,617,37,29,66,
1138,631,46,25,71,
1139,601,36,30,66,
1140,606,39,35,74,
1141,638,52,38,90,
1142,644,52,39,91,
1143,656,57,38,95,
1144,627,62,27,89,
1145,592,49,32,81,
1146,613,41,27,68,
1147,634,30,39,69,
1148,607,49,39,88,
1149,607,46,43,89,
1150,633,47,37,84,
1151,629,48,45,93,
1152,622,39,37,76,
1153,570,42,38,80,
1154,589,52,25,77,
1155,616,38,41,79,
1156,625,57,33,90,
1157,616,51,27,78,
1158,659,44,34,78,
1159,664,46,33,79,
1160,642,54,30,84,
1161,593,38,33,71,
1162,603,46,28,74,
1163,589,47,39,86,
1164,596,44,36,80,
1165,614,43,26,69,
1166,639,54,39,93,
1167,630,37,33,70,
1168,622,30,34,64,
1169,590,59,33,92,
1170,619,35,32,67,
1171,606,51,32,83,
1172,586,46,42,88,
1173,563,32,31,63,
1174,612,36,38,74,
1175,601,41,21,62,
1176,629,52,36,88,
1177,613,56,39,95,
1178,614,52,34,86,
1179,604,42,43,85,
1180,561,32,35,67,
1181,656,43,34,77,
1182,643,35,41,76,
1183,619,49,25,74,
1184,627,58,45,103,
1185,663,45,46,91,
1186,664,67,49,116,
1187,618,48,37,85,
1188,597,47,33,80,
1189,564,46,31,77,
1190,632,40,42,82,
1191,628,53,39,92,
1192,621,39,43,82,
1193,634,41,44,85,
1194,592,39,32,71,
1195,608,48,31,79,
1196,623,59,36,95,
1197,649,49,31,80,
1198,607,45,43,88,
1199,619,33,39,72,
1200,627,44,36,80,
1201,637,47,35,82,
1202,600,40,36,76,
1203,621,35,39,74,
1204,603,41,36,77,
1205,637,51,32,83,
1206,622,42,38,80,
1207,618,44,32,76,
1208,617,42,30,72,
1209,648,34,49,83,
1210,655,50,34,84,
1211,627,59,30,89,
1212,547,47,23,70,
1213,656,38,39,77,
1214,636,62,27,89,
1215,642,42,34,76,
1216,656,45,51,96,
1217,608,33,29,62,
1218,602,37,31,68,
1219,585,37,40,77,
1220,621,43,36,79,
1221,639,43,41,84,
1222,656,43,34,77,
1223,617,41,35,76,
1224,620,53,32,85,
1225,642,46,31,77,
1226,678,48,44,92,
1227,614,46,34,80,
1228,614,42,45,87,
1229,599,40,32,72,
1230,632,50,39,89,
1231,622,42,31,73,
1232,592,38,37,75,
1233,624,58,35,93,
1234,621,49,40,89,
1235,627,44,37,81,
1236,605,34,39,73,
1237,636,38,38,76,
1238,617,43,40,83,
1239,581,37,44,81,
1240,592,56,37,93,
1241,611,39,39,78,
1242,580,42,27,69,
1243,613,52,36,88,
1244,639,51,34,85,
