eventID,numPhotons,numUp,numDown,coincidenceTime,numElasticSensitive,scatteredInelastically,scatteredNotSensitive,
282156,309,22,22,3.98036,2,0,0,
292034,166,7,10,5.10979,1,0,0,
296588,344,8,12,6.45623,1,0,1,
302391,164,14,8,16.6765,1,0,0,
302563,157,9,3,29.1798,1,0,0,
303126,198,12,12,22.0616,1,0,0,
305305,211,11,13,44.7425,1,0,0,
309543,165,21,13,3.32752,1,0,0,
309547,681,14,32,6.72147,1,0,1,
312122,164,12,12,5.56854,1,0,0,
314213,162,6,6,14.9007,1,0,0,
314431,242,13,18,2.17334,2,0,0,
316534,159,12,13,19.2324,1,0,0,
321400,153,9,6,6.40786,1,0,0,
324308,158,15,9,54.5393,1,0,0,
324847,163,12,4,3.68179,1,0,0,
327574,214,12,14,28.039,2,0,0,
331326,160,5,3,15.5741,1,0,0,
336423,197,13,8,36.9403,1,0,0,
337195,166,11,6,2.83941,1,0,0,
337318,187,17,9,8.60625,1,0,0,
346161,158,9,9,3.47936,1,0,0,
346585,174,9,9,8.22413,1,0,0,
350215,165,9,7,35.3254,1,0,0,
356264,162,7,9,22.5688,1,0,0,
356600,182,17,8,40.9711,2,0,0,
358431,177,9,12,3.71566,1,0,0,
359140,187,11,15,4.15855,1,0,0,
361880,169,13,9,5.92583,1,0,0,
362479,179,7,8,68.056,1,0,0,
362797,303,8,6,15.4541,1,0,1,
363824,490,19,24,15.8445,1,0,1,
364015,273,11,9,18.9194,1,0,1,
366287,201,16,11,33.0353,1,0,0,
366338,196,17,13,4.87976,1,0,0,
370324,375,7,14,11.1406,1,0,1,
370902,185,11,13,34.679,1,0,0,
372179,200,13,10,30.0548,1,0,0,
372321,173,9,13,6.83412,1,0,0,
374691,591,50,33,33.3656,2,0,0,
376490,192,12,14,3.87174,1,0,0,
377220,171,11,11,27.72,1,0,0,
378020,216,8,11,2.70378,1,0,0,
378128,262,12,5,98.0929,1,0,1,
379719,172,15,12,8.82831,1,0,0,
380165,351,14,16,38.1599,2,0,0,
380588,162,9,10,9.65088,1,0,0,
383108,300,4,1,18.2178,1,0,1,
383713,194,7,11,16.1393,1,0,0,
388245,208,11,12,66.3509,1,0,0,
393511,207,16,6,12.8086,1,0,0,
399668,202,4,10,8.40421,1,0,0,
400437,198,11,20,0.228195,1,0,0,
402477,201,8,8,15.2727,1,0,0,
404383,1687,124,84,2.49177,2,0,0,
405074,142,6,9,6.02148,1,0,0,
407333,163,6,12,8.38225,1,0,0,
409351,155,14,13,0.644538,1,0,0,
409924,171,9,14,1.60634,1,0,0,
410554,186,14,11,60.6104,1,0,0,
410801,165,9,9,1.46848,1,0,0,
412348,198,13,12,3.01424,1,0,0,
414626,186,13,14,14.8636,1,0,0,
419743,210,10,16,2.60862,1,0,0,
420131,209,16,15,3.54967,1,0,0,
426222,1189,53,42,16.455,2,0,1,
430035,180,9,7,2.32236,1,0,0,
432735,155,10,13,0.29429,1,0,0,
432890,193,15,7,23.3736,1,0,0,
433396,943,23,37,0.883686,1,0,1,
433523,597,19,16,50.5482,1,0,1,
434314,150,12,8,27.5505,1,0,0,
437430,204,7,14,20.3076,1,0,0,
439048,187,14,13,8.92151,1,0,0,
443262,181,16,12,30.1981,1,0,0,
446498,177,13,15,77.568,1,0,0,
449879,156,8,12,13.2263,1,0,0,
454962,201,13,9,5.07228,1,0,0,
457334,204,11,10,39.9021,1,0,0,
459302,177,13,8,3.61037,1,0,0,
459441,150,5,9,57.2237,1,0,0,
462698,207,14,19,52.7918,1,0,0,
463903,169,11,11,2.86829,1,0,0,
465116,1044,71,60,14.6406,3,0,0,
465277,207,11,20,23.3616,1,0,0,
466663,1990,142,140,33.6215,3,0,0,
467478,197,15,16,24.5685,1,0,0,
471183,158,11,5,15.6103,1,0,0,
473551,196,12,11,0.463226,1,0,0,
474304,169,12,9,6.2985,1,0,0,
475350,184,9,15,6.52159,1,0,0,
479340,181,11,9,17.9545,1,0,0,
486794,183,8,11,3.52914,1,0,0,
487967,475,35,20,7.03839,2,0,0,
490303,194,14,13,29.4991,1,0,0,
490448,183,12,9,81.535,1,0,0,
494756,172,7,7,9.13584,1,0,0,
498813,207,12,14,14.4092,1,0,0,
500538,206,7,20,11.8251,1,0,0,
505043,194,15,10,2.33094,1,0,0,
506038,657,16,24,1.07873,1,0,1,
509697,194,8,8,22.3629,1,0,0,
511797,190,15,10,43.054,1,0,0,
512869,318,15,24,33.1342,1,0,1,
517532,171,13,14,31.6186,1,0,0,
521091,198,9,9,18.3417,1,0,0,
522042,166,15,10,8.98301,1,0,0,
522322,189,16,11,3.08539,1,0,0,
522621,181,10,11,8.03603,1,0,0,
523327,168,6,10,27.0531,1,0,0,
525503,164,12,14,68.5439,1,0,0,
527962,182,7,11,19.8222,1,0,0,
529083,186,15,14,36.9306,1,0,0,
530496,153,8,12,71.4085,1,0,0,
534165,191,10,13,7.17008,1,0,0,
535675,191,9,9,3.50212,1,0,0,
538259,185,14,9,43.7978,1,0,0,
539743,182,10,15,6.84944,1,0,0,
539881,200,8,11,32.9616,1,0,0,
540014,318,16,27,1.18813,2,0,0,
540636,149,11,8,24.9917,1,0,0,
541294,183,10,14,36.2934,1,0,0,
542107,212,10,7,12.0086,1,0,0,
544895,152,10,7,44.6106,1,0,0,
546206,158,13,7,22.2166,1,0,0,
553132,194,9,11,14.4852,1,0,0,
555853,801,32,29,11.2806,1,0,1,
556636,177,7,14,13.0028,1,0,0,
558706,175,8,11,9.86398,1,0,0,
560799,399,16,40,5.25172,2,0,0,
563038,193,13,12,3.9506,1,0,0,
567884,198,10,10,38.4729,1,0,0,
568129,195,8,16,9.01394,1,0,0,
576221,162,10,9,37.4016,1,0,0,
577564,156,12,6,4.62542,1,0,0,
578930,199,8,9,1.80049,1,0,0,
579591,193,10,11,8.45816,1,0,0,
581297,182,11,16,0.900206,1,0,0,
588226,572,12,32,88.869,2,0,1,
596182,180,12,3,14.8968,1,0,0,
596617,345,3,4,5.03364,1,0,1,
601128,230,11,10,4.24476,1,0,1,
604026,752,50,63,13.4389,2,0,0,
604605,179,7,15,38.595,1,0,0,
606171,190,11,12,3.35654,1,0,0,
606694,210,14,8,36.1762,1,0,1,
607595,147,11,8,13.9763,1,0,0,
610681,148,9,13,31.7036,1,0,0,
610874,204,10,13,11.4467,1,0,0,
611364,185,11,7,6.11231,1,0,0,
614051,175,12,10,24.4394,1,0,0,
614785,611,33,50,1.88811,2,0,0,
617133,202,15,13,5.50665,1,0,0,
619624,196,14,11,35.9765,1,0,0,
620047,150,7,9,11.8271,1,0,0,
625013,159,9,11,5.2149,1,0,0,
629904,162,10,16,4.32479,1,0,0,
631060,531,32,19,19.6336,2,0,0,
631228,198,11,5,48.2442,1,0,1,
634216,190,12,13,20.4441,1,0,0,
634454,205,12,18,50.9185,1,0,0,
638738,115,7,6,15.3738,1,0,0,
639864,196,9,12,49.9303,1,0,0,
641913,204,14,11,50.335,2,0,0,
643763,258,17,23,16.6108,2,0,0,
645984,209,14,17,0.55069,1,0,0,
648395,153,6,9,43.3412,1,0,0,
648749,169,6,11,72.4397,1,0,0,
650957,249,1,1,4.73153,1,0,1,
651088,175,11,9,7.39005,1,0,0,
652117,184,14,12,28.6913,1,0,0,
655164,79,4,3,3.14058,1,0,0,
655853,162,11,11,9.00977,1,0,0,
662565,190,16,14,8.36345,1,0,0,
663078,201,11,13,12.2502,1,0,0,
665437,152,5,5,2.37752,1,0,1,
666774,170,13,11,18.4814,1,0,0,
668211,155,13,13,21.0444,1,0,0,
671776,191,7,10,6.84474,1,0,0,
672294,155,8,8,59.7191,1,0,0,
674229,204,7,20,14.9243,1,0,0,
675062,165,3,6,45.5705,1,0,1,
679316,219,8,11,2.05678,1,0,0,
682094,149,14,6,26.6523,1,0,0,
684619,211,16,11,32.0718,1,0,0,
684817,209,11,9,39.1194,1,0,0,
686505,169,15,11,32.5992,1,0,0,
696846,146,10,18,2.65306,1,0,0,
704284,171,10,11,65.7268,1,0,0,
705304,173,6,15,4.90724,1,0,0,
707511,353,22,22,6.86953,2,0,0,
707723,206,14,14,15.4785,1,0,0,
710634,214,12,12,29.4256,1,0,0,
711305,177,15,6,3.67531,1,0,0,
711841,184,11,13,7.51591,1,0,0,
712156,198,12,12,0.787412,1,0,0,
712490,198,8,17,44.1365,2,0,0,
714681,161,12,6,0.885754,1,0,0,
714856,168,13,13,47.8682,1,0,0,
721272,181,8,14,41.4389,1,0,0,
723669,210,12,9,30.7904,1,0,0,
723827,211,9,7,29.4839,1,0,0,
727060,279,13,9,23.1637,1,0,1,
728175,181,13,13,6.17403,1,0,0,
728448,167,11,13,23.7866,1,0,0,
728858,200,12,14,23.2967,1,0,0,
729312,170,14,8,2.01415,1,0,0,
729639,191,16,14,24.4314,1,0,0,
733359,186,6,12,43.3199,1,0,0,
733446,201,11,14,15.6663,1,0,0,
734386,1949,101,88,6.32275,3,0,1,
735555,179,14,16,2.17554,1,0,0,
735802,1426,95,81,20.0556,2,0,0,
739480,183,11,11,0.00695333,1,0,0,
740436,212,18,11,45.8954,1,0,0,
741852,364,19,27,25.7219,2,0,0,
746402,182,8,11,15.8791,1,0,0,
747087,207,12,18,14.6427,1,0,0,
748875,871,20,22,6.26106,1,0,1,
750742,116,4,9,20.294,1,0,0,
751386,158,9,10,14.4911,1,0,0,
753187,184,13,14,2.39924,1,0,0,
754216,213,18,17,20.0088,1,0,0,
754236,207,7,13,2.61841,1,0,0,
756370,205,11,14,3.98896,1,0,0,
759232,165,8,15,25.1509,1,0,0,
765650,219,15,17,13.1327,1,0,0,
770665,162,9,16,10.8162,1,0,0,
770882,176,8,15,55.6193,1,0,0,
773081,172,11,5,7.96397,1,0,0,
774106,697,43,32,28.5068,3,0,0,
774916,1715,117,110,0.912844,2,0,0,
778314,178,18,7,1.88524,1,0,0,
778589,192,9,12,17.2871,1,0,0,
782136,169,5,19,16.0428,1,0,0,
782516,161,12,6,0.9111,1,0,0,
783812,216,12,12,8.33391,1,0,0,
787437,167,5,6,11.5388,1,0,0,
795232,242,16,15,19.1508,2,0,0,
798174,185,11,5,8.96695,1,0,0,
801091,162,15,12,10.0692,1,0,0,
808304,213,16,17,11.1895,1,0,0,
809703,217,20,14,35.9353,1,0,0,
810465,178,8,14,60.9056,1,0,0,
814675,186,10,14,2.78876,1,0,0,
814982,146,6,6,27.3106,1,0,1,
815930,177,7,7,0.877122,1,0,0,
817937,209,13,11,6.07427,1,0,0,
818390,165,7,7,18.0729,1,0,0,
820348,185,6,12,95.6817,1,0,0,
820582,211,17,12,3.22675,1,0,0,
820752,630,29,24,58.8209,1,0,1,
824286,179,6,10,4.79936,1,0,0,
825601,181,7,16,20.1102,1,0,0,
827916,191,14,8,21.1276,1,0,0,
829108,218,8,13,5.20267,1,0,0,
830802,178,11,4,2.22521,1,0,0,
834423,171,16,12,35.8501,1,0,0,
837586,190,12,13,43.6449,1,0,0,
844100,566,42,29,1.7216,2,0,0,
845861,154,7,7,1.11027,1,0,0,
846622,202,8,17,2.64547,1,0,0,
847021,169,11,5,5.93131,1,0,0,
848256,195,6,14,11.4192,1,0,0,
848555,172,9,7,36.8565,1,0,0,
849225,528,28,31,1.25497,3,0,0,
850324,167,9,7,41.8972,1,0,0,
850989,168,6,11,2.70568,1,0,0,
851164,144,8,7,14.8165,1,0,0,
854548,203,12,15,6.53204,1,0,0,
856399,196,11,9,16.8885,1,0,0,
858451,207,17,9,4.20195,1,0,0,
859613,168,14,12,17.0502,1,0,0,
866061,188,12,14,10.384,1,0,0,
866768,346,21,22,9.29689,2,0,0,
874329,169,8,5,11.1661,1,0,1,
875275,190,10,10,38.2315,1,0,0,
878083,683,28,45,0.25622,2,0,0,
879875,194,12,10,3.41358,1,0,0,
885325,197,12,14,16.9876,1,0,0,
886669,202,15,13,0.00715783,1,0,0,
887082,164,11,8,34.8085,1,0,0,
887782,180,10,9,21.8871,1,0,0,
888476,166,8,12,0.659718,1,0,0,
888921,194,14,14,70.289,1,0,0,
891931,187,16,12,21.8558,1,0,0,
894000,141,7,4,39.5552,2,0,0,
904612,173,11,9,13.7011,1,0,0,
905593,150,12,12,6.76648,1,0,0,
908548,179,9,14,1.54945,1,0,0,
912595,170,8,13,3.15334,1,0,0,
921105,186,12,10,12.5671,1,0,0,
922766,183,17,9,30.9961,1,0,0,
922795,480,22,32,3.15581,2,0,0,
925527,213,11,10,26.49,1,0,0,
925616,248,11,10,25.0214,3,0,0,
925889,201,10,9,56.963,1,0,0,
930624,217,10,14,27.6684,1,0,0,
931292,2000,121,102,15.0924,3,0,0,
935363,177,14,7,6.22111,1,0,0,
939007,170,7,10,0.0688969,1,0,0,
946296,176,13,14,1.59602,1,0,0,
947471,271,13,6,53.0191,1,0,1,
948245,178,8,8,14.1265,1,0,0,
954671,174,13,8,44.9441,1,0,0,
955096,164,14,9,20.5178,1,0,0,
955564,182,13,7,34.429,1,0,0,
959320,212,17,13,15.1888,1,0,0,
960055,186,8,17,35.1964,1,0,0,
964633,172,10,5,14.7713,1,0,0,
971028,176,9,8,1.62245,1,0,0,
971472,189,13,7,9.73718,1,0,0,
972469,199,13,10,54.7773,1,0,0,
973463,185,14,8,18.9962,1,0,0,
975530,677,29,32,0.218855,1,0,1,
975857,166,10,13,56.8954,1,0,0,
979418,181,10,8,45.3684,1,0,0,
980977,192,9,9,26.0286,1,0,0,
985972,209,19,17,46.0292,1,0,0,
986321,160,9,6,14.3768,1,0,0,
986740,212,18,18,10.2236,1,0,0,
987091,174,8,6,51.5293,1,0,0,
987787,183,11,7,7.40131,1,0,0,
989117,466,18,19,66.552,1,0,1,
989621,205,6,13,9.61969,1,0,0,
992530,170,11,8,12.0737,1,0,0,
993248,484,32,27,20.5888,2,0,0,
997956,190,9,10,10.2081,1,0,0,
998577,188,7,13,17.7583,1,0,1,
1005606,319,13,15,13.6953,1,0,1,
1014345,167,5,6,12.0209,1,0,0,
1015742,194,7,12,12.3061,1,0,0,
1016172,267,13,14,20.1889,1,0,0,
1019868,161,9,14,16.6746,1,0,0,
1020777,170,4,13,25.5215,1,0,0,
1021230,171,11,6,2.48384,1,0,0,
1022145,175,9,18,26.0145,1,0,0,
1026813,307,13,18,48.6518,1,0,0,
1029000,163,9,10,10.5693,1,0,0,
1029443,191,12,8,93.6628,1,0,0,
1030013,192,10,12,28.6235,1,0,0,
1030693,647,13,27,14.2063,1,0,1,
1033259,213,10,14,2.76849,1,0,0,
1033466,197,11,11,8.44932,1,0,0,
1035150,203,10,10,54.1109,1,0,0,
1038119,184,17,14,2.18208,1,0,0,
1039566,208,17,8,1.67501,1,0,0,
1043452,209,15,11,11.5517,1,0,0,
1044074,182,4,10,8.50756,1,0,0,
1047290,468,15,11,16.5897,1,0,1,
1047619,532,36,26,32.1565,2,0,0,
1047820,170,10,9,16.8223,1,0,0,
1051941,180,8,7,17.8463,1,0,0,
1052300,500,15,14,40.5206,1,0,1,
1054093,516,26,38,6.2883,2,0,0,
1060679,194,8,17,29.0794,1,0,0,
1060803,175,11,11,37.5572,1,0,0,
1062265,225,11,16,0.331848,2,0,0,
1066259,205,16,11,2.94898,1,0,1,
1067178,165,8,10,15.8362,1,0,0,
1070365,186,13,10,15.4559,1,0,0,
1071937,206,9,14,30.428,1,0,0,
1076391,216,14,15,15.2217,1,0,0,
1076454,189,14,7,40.8973,1,0,0,
1076724,326,10,10,10.8204,1,0,1,
1077722,575,35,28,2.42604,2,0,1,
1078456,180,10,14,13.329,1,0,0,
1079592,184,15,7,21.7787,1,0,0,
1081709,447,28,22,1.05188,1,0,1,
1083445,138,9,6,3.16131,1,0,0,
1083986,176,11,13,5.29991,1,0,0,
1087761,985,18,53,25.7316,2,0,1,
1088572,188,12,11,19.835,1,0,0,
1089104,157,3,6,16.6066,1,0,1,
1089653,171,10,12,44.2672,1,0,0,
1090208,1112,74,66,5.60457,2,0,1,
1090254,162,8,12,44.2119,1,0,0,
1090848,193,12,9,7.55391,1,0,0,
1091893,181,10,5,5.6213,1,0,0,
1093096,350,28,17,13.2486,2,0,0,
1094089,358,26,17,4.39071,2,0,0,
1095094,185,4,2,18.2452,2,0,1,
1096896,177,11,9,5.60964,1,0,0,
1099510,209,10,13,11.3488,1,0,0,
1100418,212,12,12,1.22833,1,0,0,
1102426,198,10,11,14.1161,1,0,0,
1102693,163,10,11,30.8549,1,0,0,
1103545,200,14,20,21.1825,1,0,0,
1106986,415,20,5,5.94963,1,0,1,
1107211,176,10,9,29.9021,1,0,0,
1109154,172,9,9,98.7247,1,0,0,
1109322,211,10,9,16.8894,1,0,0,
1109375,244,9,14,14.2534,2,0,1,
1110885,165,11,3,29.193,1,0,0,
1111181,200,12,9,40.8976,1,0,0,
1115160,347,17,22,57.1083,2,0,0,
1117865,449,25,32,28.9356,2,0,0,
1118316,381,6,5,32.2519,1,0,1,
1125445,168,9,10,32.1522,1,0,0,
1126184,193,13,12,4.62445,1,0,0,
1131040,195,7,12,63.8719,1,0,0,
1131042,173,6,11,40.6318,1,0,0,
1133175,205,15,14,7.15197,1,0,0,
1133934,439,14,17,4.04554,2,0,1,
1135812,182,11,12,11.6367,1,0,0,
1136538,184,10,9,47.3155,1,0,0,
1137661,183,15,13,10.4102,1,0,0,
1138048,196,17,8,3.38661,1,0,0,
1143986,198,2,10,0.468078,1,0,1,
1145988,179,7,14,28.6191,1,0,0,
1146067,199,12,13,33.7669,1,0,0,
1149529,968,22,26,47.0643,1,0,1,
1152136,157,13,11,48.0489,1,0,0,
1152703,203,9,15,4.25163,1,0,0,
1157018,194,14,15,16.0349,1,0,0,
1159721,157,9,13,1.95162,1,0,0,
1160494,224,15,9,8.61101,2,0,0,
1161114,176,10,16,44.1578,1,0,0,
1161326,212,11,13,24.4966,1,0,0,
1162923,196,10,8,27.4095,1,0,0,
1165567,200,12,8,4.42197,1,0,0,
1168255,189,10,9,12.382,1,0,0,
1172573,1176,70,69,14.7746,2,0,0,
1173455,206,10,13,22.167,1,0,0,
1175075,164,10,15,62.2093,1,0,0,
1177837,208,20,16,2.52565,1,0,0,
1178994,200,13,11,48.5259,1,0,0,
1180803,154,13,9,38.6524,1,0,0,
1185868,179,11,10,2.42907,1,0,0,
1186958,190,11,17,28.986,1,0,0,
1190201,158,9,6,15.1531,1,0,1,
1198005,649,11,31,28.2971,1,0,1,
1198293,788,27,18,27.5607,1,0,1,
1199601,207,13,24,36.9255,1,0,0,
1205272,164,9,15,16.931,1,0,0,
1205420,183,12,10,24.7783,1,0,0,
1210120,169,12,8,3.12108,1,0,0,
1210562,185,8,20,10.1399,1,0,0,
1211834,194,11,10,9.84516,1,0,0,
1216506,190,18,10,4.21767,1,0,0,
1216680,179,12,13,25.0521,1,0,0,
1218586,193,9,12,17.753,1,0,0,
1222362,194,18,11,13.2956,1,0,0,
1223877,176,12,9,10.2996,1,0,0,
1226558,207,12,8,19.8246,1,0,0,
1227966,170,13,8,6.18458,1,0,0,
1231785,159,16,16,2.25991,1,0,0,
1234483,177,10,16,8.54102,1,0,0,
1237573,165,7,11,0.109964,1,0,0,
1240336,166,14,14,50.2365,1,0,0,
1244031,172,9,11,49.6165,1,0,0,
1245976,154,13,15,11.0306,1,0,0,
1247124,423,23,16,98.5036,2,0,1,
1249408,193,20,16,37.3955,1,0,0,
1253423,150,8,7,7.89928,2,0,0,
1254960,344,18,19,14.9365,1,0,1,
1264402,203,13,11,41.4092,1,0,0,
1265632,164,12,10,26.2403,1,0,0,
1265827,177,2,6,0.255613,1,0,1,
1266436,377,11,19,6.21827,2,0,0,
1267830,188,12,15,37.1806,1,0,0,
1270605,191,12,13,11.8538,1,0,0,
1271017,703,19,21,52.2094,1,0,1,
1272744,157,13,11,7.4056,1,0,0,
1272858,151,13,8,7.65367,1,0,0,
1273206,191,9,8,45.4613,1,0,1,
1276620,333,18,20,14.2441,2,0,0,
1277321,158,9,3,38.6044,1,0,0,
1278526,216,16,7,27.3111,2,0,0,
1278532,259,8,24,0.114868,1,0,1,
1281107,177,15,11,11.0695,1,0,0,
1281545,201,15,14,72.0973,1,0,0,
1288101,179,11,11,27.8883,1,0,0,
1288200,176,12,9,80.2052,1,0,0,
1288603,184,12,16,29.8116,1,0,0,
1288804,178,15,8,10.7898,1,0,0,
1290954,594,44,24,30.7363,3,0,0,
1292832,166,7,12,5.57255,1,0,0,
1298688,162,6,16,20.2086,1,0,0,
1303916,217,11,15,18.4418,2,0,0,
1309876,165,15,10,18.4761,1,0,0,
1311555,213,12,7,7.72933,1,0,0,
1312982,202,3,2,9.88325,1,0,1,
1313162,165,10,12,30.1743,1,0,0,
1314625,176,15,10,4.01615,1,0,0,
1314959,197,12,17,3.49849,1,0,0,
1315319,599,14,19,7.0731,1,0,1,
1322636,159,9,12,7.56496,1,0,0,
1322891,165,7,11,43.5087,1,0,0,
1324174,408,18,28,7.39264,3,0,0,
1326906,980,62,48,4.76934,2,0,0,
1331046,194,16,8,40.1628,1,0,0,
1332534,177,11,12,17.5179,1,0,0,
1334204,192,14,13,16.1659,1,0,0,
1335314,184,8,18,60.8866,1,0,0,
1336979,362,3,7,5.72043,1,0,1,
1337598,175,9,11,2.52314,1,0,0,
1340156,189,12,10,68.705,1,0,0,
1340289,544,10,11,8.88718,1,0,1,
1342949,177,6,11,60.2297,1,0,0,
1343713,153,6,9,9.49396,1,0,0,
1347611,201,17,12,1.36831,1,0,0,
1348411,227,16,5,20.5783,1,0,1,
1349444,220,14,12,47.9264,1,0,0,
1350496,168,8,10,1.19894,1,0,0,
1355663,164,11,15,27.5122,1,0,0,
1355944,146,10,13,75.5384,1,0,0,
1357566,174,9,8,8.26035,1,0,0,
1358553,189,7,9,45.5788,1,0,0,
1359475,185,8,7,41.6175,1,0,0,
1362830,147,11,9,10.9931,1,0,0,
1367064,189,12,12,10.1094,1,0,0,
1367784,168,12,6,71.5653,1,0,0,
1368825,153,9,10,15.1776,1,0,0,
1371417,209,15,8,28.8992,1,0,0,
1376993,183,7,11,3.38696,1,0,0,
1378270,181,8,8,21.5868,1,0,0,
1380263,186,13,13,12.5909,1,0,0,
1380789,490,23,24,41.1266,1,0,1,
1381881,182,15,13,4.24195,1,0,0,
1388296,168,9,5,70.4953,1,0,0,
1390686,158,13,5,4.24607,1,0,0,
1392412,181,6,7,12.3106,1,0,0,
1396147,186,13,12,27.2106,1,0,0,
1396357,169,11,10,1.44161,1,0,0,
1396677,154,9,8,11.4893,1,0,0,
1401947,205,8,20,11.8356,1,0,0,
1405354,326,5,7,2.62344,1,0,1,
1405603,202,18,13,54.0775,1,0,0,
1406369,198,8,14,33.1433,1,0,0,
1407552,173,12,13,6.4763,1,0,0,
1409669,176,12,8,22.0975,1,0,0,
1412458,720,29,33,29.8583,1,0,1,
1413341,176,5,11,40.8911,1,0,0,
1418381,196,19,9,4.71371,1,0,0,
1421622,721,14,20,47.4245,1,0,1,
