eventID,numPhotons,numUp,numDown,coincidenceTime,numElasticSensitive,scatteredInelastically,scatteredNotSensitive,nucleusRecoilEnergy,timeOfFlight,
1236371,417,15,37,35.8528,1,0,0,47.7604,48.0798,
1252952,408,33,18,36.2369,1,0,0,45.9757,44.8973,
1255968,792,50,39,27.5166,2,0,0,107.985,45.4997,
1259798,424,42,14,51.0772,1,0,1,48.9738,47.1042,
1261663,386,3,10,29.233,1,0,1,2.57661,47.2526,
1269944,379,19,48,15.0361,1,0,0,40.3145,45.1486,
1272516,442,34,10,13.7812,1,0,0,53.5962,44.5403,
1291763,429,26,38,37.4298,1,0,0,50.2549,47.787,
1292555,415,10,33,29.4196,1,0,0,46.9691,45.215,
1295907,479,44,14,5.25306,2,0,0,42.0535,44.2718,
1297354,383,27,22,7.16524,1,0,0,40.9136,46.6449,
1304989,455,16,21,9.85163,1,0,1,28.1313,45.2142,
1320450,374,22,19,12.7468,1,0,0,38.9581,44.9169,
1332686,1477,41,85,1.90207,1,0,1,172.214,47.3651,
1338880,728,53,13,19.0139,1,0,1,82.1241,45.0835,
1351649,401,36,14,27.3393,1,0,1,35.7365,46.591,
1362389,384,23,29,27.757,1,0,0,40.3607,48.0386,
1365339,376,26,21,24.9209,1,0,0,38.7424,43.3359,
1380863,777,32,73,29.1983,2,0,0,105.171,46.9253,
1392070,371,14,25,27.597,1,0,0,37.6426,43.9308,
1392619,373,23,19,24.081,1,0,0,39.4045,48.1433,
1395228,390,38,13,16.2114,1,0,0,41.2831,45.8274,
1412898,387,28,23,35.309,1,0,0,41.9129,44.4918,
1414136,408,20,37,80.0346,1,0,0,46.8248,43.7416,
1429292,1173,41,67,0.890226,1,0,1,149.346,48.6158,
1430467,579,21,35,3.13751,2,0,1,30.9157,43.6745,
1435262,650,49,42,32.0893,2,0,0,64.9558,43.4275,
1437453,435,24,20,23.0681,1,0,0,51.756,45.8695,
1451657,592,27,33,88.2255,1,0,1,56.9269,48.5685,
1454478,419,19,37,13.794,1,0,0,49.3168,45.5604,
1463256,377,20,9,53.0397,1,0,1,23.9622,45.761,
1470137,360,44,9,18.2518,1,0,0,36.51,43.676,
1472852,477,9,12,9.21822,1,0,1,10.0382,45.2562,
1478518,2000,45,99,17.9332,2,0,1,225.481,46.5446,
1492700,401,24,23,11.2575,1,0,0,44.6216,43.4815,
1497020,371,18,32,62.9662,1,0,0,38.1323,45.1879,
1497305,414,15,44,52.0755,1,0,0,47.7693,44.0032,
1499949,402,18,27,12.8563,1,0,0,44.4226,45.0864,
1504605,371,7,12,2.78108,1,0,1,8.40296,46.3041,
1512218,762,37,57,3.46527,3,0,0,60.1865,45.8121,
1522130,894,12,11,28.9796,1,0,1,12.5352,46.6507,
1524900,489,8,6,3.01243,1,0,1,9.82843,45.7429,
1535296,407,14,28,9.67426,1,0,0,45.0384,46.8163,
1535373,399,26,12,10.3543,1,0,0,43.7769,45.8721,
1552522,679,18,15,3.30718,1,0,1,19.9411,48.1909,
1553235,812,51,38,43.0703,1,0,1,96.0753,45.4461,
1553852,554,38,34,3.92821,2,0,0,56.3579,48.5385,
1555169,1092,101,25,8.25222,2,0,0,180.932,48.5471,
1563167,375,27,14,2.62646,1,0,0,39.2759,45.5693,
1571009,409,2,2,10.7025,1,0,1,1.3421,47.2458,
1573971,406,15,32,31.5801,1,0,0,46.3018,43.7726,
1574177,390,14,37,15.7025,1,0,0,42.4656,45.3867,
1578206,611,25,48,5.96609,1,0,1,72.1222,45.2055,
1597885,1833,44,119,36.6316,2,0,1,174.75,48.3665,
1617326,415,24,28,1.70155,1,0,0,47.513,45.8276,
1617474,623,9,8,0.716658,1,0,1,5.61542,45.532,
1622793,393,33,22,4.86412,1,0,0,43.2277,45.6957,
1627944,454,46,8,33.6795,2,0,0,33.6941,42.9152,
1629227,581,7,13,30.7528,1,0,1,7.27409,45.3133,
1634267,354,12,32,75.4849,1,0,0,35.2887,44.8777,
1653353,422,16,35,61.5661,1,0,0,48.5383,48.5521,
1653529,395,22,19,12.9938,1,0,0,43.2094,47.8015,
1669144,398,9,58,32.7551,1,0,0,43.6381,47.9422,
1674155,365,21,11,19.3603,1,0,0,38.2112,48.2058,
1676481,398,28,32,14.6491,1,0,0,43.9583,43.6621,
1682402,419,32,12,51.0254,1,0,0,47.7345,47.0576,
1703332,396,41,7,58.1595,1,0,0,43.8968,47.2702,
1720600,378,22,19,15.8374,1,0,0,40.088,45.3289,
1735719,1720,98,100,18.6124,2,0,0,415.435,47.8287,
1745116,551,30,49,0.98877,2,0,0,53.9658,45.0513,
1754617,1434,83,104,22.7677,3,0,0,245.912,47.0179,
1771916,1222,57,38,2.25591,1,0,1,140.444,46.7139,
1774733,388,22,31,24.1528,1,0,0,41.9468,46.0008,
1778761,440,1,1,17.3659,1,0,1,0.441725,45.9447,
1779252,430,34,17,29.1593,1,0,0,51.4306,46.7975,
1779936,363,38,7,39.2939,1,0,0,41.2133,45.7531,
1783779,417,16,25,0.72433,1,0,0,47.6598,45.9299,
1783972,408,33,28,42.0567,1,0,0,45.234,44.9432,
1787547,394,31,13,50.9424,1,0,0,43.0714,43.1406,
1795410,391,25,15,37.1704,1,0,0,46.7866,47.4832,
1814650,382,28,21,20.5837,1,0,0,39.8593,44.9846,
1819918,384,7,42,33.8921,1,0,0,41.6786,46.9463,
1827547,342,29,17,6.50633,1,0,0,33.2107,44.6941,
1829005,770,25,53,10.0256,2,0,0,96.9361,45.0079,
1830672,1314,26,56,8.34861,1,0,1,173.995,48.8993,
1835679,398,33,13,55.6307,1,0,0,44.3775,48.8111,
1844721,1291,18,16,17.8401,1,0,1,19.4639,48.3343,
1861471,425,26,22,14.0397,1,0,0,49.5118,44.446,
1870065,794,26,73,45.9148,3,0,0,100.259,44.4818,
1882780,423,43,11,32.4894,1,0,0,48.8221,46.863,
1891158,395,20,19,25.6684,1,0,1,36.0052,43.9285,
1892378,394,17,31,6.52308,1,0,0,41.9133,48.4095,
1914104,379,22,16,26.2338,1,0,0,40.7858,43.3472,
1920303,396,24,24,39.313,1,0,0,43.6277,45.2128,
1923992,1662,97,93,1.1813,2,0,1,382.698,47.2926,
1930222,560,2,21,11.7019,1,0,1,16.0431,48.99,
1930999,1375,72,79,26.0376,2,0,1,202.172,44.8291,
1933425,504,17,17,24.6077,1,0,1,17.3365,42.9616,
1938548,616,23,22,13.9242,1,0,1,18.7575,44.72,
1942000,408,16,43,20.9197,1,0,0,45.4215,44.7516,
1942074,787,16,22,16.7769,1,0,1,32.0441,47.3659,
1961686,399,23,20,19.2296,1,0,0,43.3197,45.1198,
1963184,477,44,15,51.322,2,0,0,49.342,47.7189,
1971100,407,22,19,2.91841,1,0,0,45.4917,43.4098,
1980801,594,7,8,35.2069,1,0,1,10.0468,44.6811,
1985052,432,29,11,13.7219,1,0,0,51.1584,47.0325,
1994112,412,10,34,17.684,1,0,0,47.3191,44.5292,
2003258,373,13,26,6.32135,1,0,0,39.275,43.7793,
2005090,467,35,11,14.5432,1,0,1,24.6941,44.0187,
2005526,608,24,32,12.0451,1,0,1,53.8968,43.7145,
2006892,410,20,23,16.6059,1,0,0,46.0853,44.8889,
2011001,651,30,42,7.25049,1,0,1,74.2255,47.7642,
2013545,385,17,36,12.7539,1,0,0,40.987,44.3179,
2020803,409,12,32,24.9421,1,0,0,46.7796,47.0513,
2035116,398,21,20,7.97423,1,0,0,44.9349,43.27,
2036884,743,24,15,30.8523,1,0,1,30.1599,44.2025,
2042048,383,39,20,25.91,1,0,0,41.0328,43.6648,
2047132,374,9,23,35.289,1,0,1,21.257,42.6988,
2057766,399,17,38,28.2813,1,0,0,45.3129,44.963,
2080295,390,21,20,10.2886,1,0,0,41.7188,43.2283,
2087936,408,26,23,3.74426,1,0,0,45.5039,46.1048,
2093405,410,20,26,25.4838,1,0,0,46.8474,45.0228,
2110988,394,38,12,8.98924,2,0,0,26.3457,47.7028,
2118041,400,10,42,21.1402,1,0,0,44.1008,43.418,
2120098,158,16,5,39.0729,1,0,0,9.2934,46.433,
2134244,374,13,40,22.3136,1,0,0,39.413,46.4331,
2138163,575,44,33,6.16605,3,0,0,38.9067,45.4734,
2139124,1526,41,157,3.30785,2,0,0,329.485,48.5368,
2142283,542,26,18,4.25435,1,0,1,57.3711,44.9113,
2142429,433,49,13,32.6077,1,0,0,49.8649,45.0609,
2142735,356,39,7,26.9404,1,0,0,36.0834,45.9224,
2147825,540,16,19,22.4977,1,0,1,35.6968,43.8345,
2153439,383,43,15,3.06445,1,0,0,41.4949,47.801,
2159052,385,21,23,22.7704,1,0,0,41.6815,47.7706,
2186431,382,12,30,18.1833,1,0,0,40.59,45.0282,
2188915,380,31,19,27.6347,1,0,0,40.5755,45.2108,
2199410,807,75,26,36.8471,2,0,0,111.055,48.4656,
2201577,673,66,28,6.81133,2,0,0,78.1227,44.4048,
2205442,414,22,36,15.2118,1,0,0,46.7723,48.6377,
2224175,377,17,26,18.2826,1,0,0,39.681,43.2959,
2225285,437,35,19,0.664331,1,0,0,51.5001,44.9747,
2235494,1056,24,34,43.2108,1,0,1,48.027,47.6208,
2236463,396,20,18,16.7025,1,0,0,42.9922,44.6456,
2237729,405,27,19,18.0852,1,0,0,44.5702,44.2831,
2247229,647,15,55,7.51473,2,0,0,74.3979,46.9456,
2257267,430,44,18,11.494,1,0,0,50.3262,44.5824,
2264299,431,23,30,19.6423,1,0,0,50.9857,44.5557,
2265449,355,10,28,55.4468,1,0,0,35.9553,47.6235,
2269309,1544,72,52,18.5496,3,0,1,95.7969,48.62,
2271444,1648,134,65,2.1397,2,0,0,387.521,48.7801,
2280293,423,40,11,11.0383,1,0,0,48.7493,44.1022,
2286085,357,12,42,11.9177,1,0,0,36.2917,48.546,
2296683,1717,95,128,1.07885,2,0,0,419.675,48.8505,
2315426,414,28,20,35.7113,1,0,0,47.1791,45.565,
2345810,385,21,32,17.8372,1,0,0,40.8936,44.6805,
2347140,398,25,24,64.1962,1,0,0,43.9038,46.4858,
2352456,378,18,23,12.8888,1,0,0,40.2464,43.5885,
2357245,417,24,13,0.821974,1,0,1,22.3664,44.9446,
2371169,401,19,28,11.6804,1,0,0,43.7328,45.904,
2372205,2000,67,147,21.4771,3,0,0,533.491,48.1326,
2378113,384,35,18,18.3408,1,0,0,40.8193,43.8441,
2384391,474,46,20,6.72388,2,0,0,54.5787,45.2205,
2404690,371,20,20,13.0286,1,0,0,39.1338,46.5947,
2406765,517,30,24,13.5724,2,0,0,40.871,44.704,
2411823,381,19,33,85.2992,1,0,0,40.446,45.7095,
2427077,401,17,37,23.6101,1,0,0,44.5946,44.2444,
2430032,433,14,51,7.40979,1,0,0,51.6979,43.9675,
2439221,414,18,33,44.3266,1,0,0,47.6749,44.4723,
2441861,513,6,16,64.5378,1,0,1,11.4733,46.035,
2445304,380,25,24,1.5652,2,0,0,39.2758,42.949,
2457831,388,20,32,12.9141,1,0,0,42.6152,46.169,
2462288,389,18,25,11.8723,1,0,0,42.2326,44.5554,
2468695,355,29,28,28.4793,1,0,0,35.3433,47.6225,
2483580,390,13,36,22.5574,1,0,0,42.479,47.5425,
2484851,402,27,21,4.97824,1,0,0,44.2606,47.8276,
2494772,412,16,31,7.81644,1,0,0,46.7065,48.0077,
2497639,414,17,27,30.4617,1,0,0,47.6589,45.7492,
2509892,510,27,2,20.2402,1,0,1,15.4981,46.3188,
2510322,357,10,34,22.5637,1,0,0,35.7219,48.4878,
2512615,368,34,16,9.80367,1,0,0,38.1687,46.6028,
2513580,362,22,15,7.63985,1,0,0,36.7319,44.0408,
2519159,399,30,21,16.9359,1,0,0,44.1302,45.1286,
2524713,368,19,25,14.6241,2,0,0,27.0393,42.9295,
2533236,1181,29,7,3.3005,1,0,1,23.3448,47.579,
2540084,387,22,20,11.5405,1,0,0,41.672,43.9586,
2547703,387,31,28,6.99841,1,0,0,41.5646,46.4739,
2548460,393,36,9,79.0226,1,0,0,42.7096,43.3303,
2549620,415,21,32,90.399,1,0,0,47.3416,47.6468,
2551745,496,5,22,15.2403,1,0,1,17.5751,46.5739,
2553665,429,29,26,12.4875,1,0,0,50.9066,44.2664,
2559890,533,30,25,5.13106,1,0,0,76.5308,44.3507,
2562879,464,25,15,37.9035,1,0,1,32.0955,48.7869,
2592524,425,16,38,7.14734,1,0,0,50.123,45.9361,
2622384,2000,92,81,38.9074,3,0,1,214.636,48.8557,
2629339,891,47,36,24.0871,2,0,1,85.4799,45.6684,
2637786,596,21,26,3.98309,1,0,1,33.365,45.607,
2657085,356,21,22,14.9068,2,0,0,25.0984,44.8357,
2659354,398,5,33,27.9547,1,0,0,44.2667,46.6007,
2675791,410,21,33,1.9868,1,0,0,45.9257,45.2155,
2677999,528,21,32,21.7884,2,0,0,42.4996,48.375,
2680326,385,22,19,42.3104,1,0,0,40.5522,45.9311,
2684834,410,26,27,27.0966,1,0,0,46.7921,44.8457,
2688663,254,11,14,3.83091,1,0,0,20.3335,47.1033,
2690265,374,24,9,19.0073,1,0,0,39.1043,45.0835,
2690452,527,41,25,32.3034,2,0,0,62.4969,45.7171,
2704818,433,14,37,44.3398,1,0,0,51.1537,44.4224,
2715256,392,37,29,5.38414,1,0,0,42.4891,46.5165,
2725130,986,22,56,1.84792,1,0,1,103.851,48.04,
2730067,1012,23,27,24.4277,1,0,1,53.4639,48.0234,
2733170,369,14,31,13.8425,1,0,0,37.9796,45.0594,
2733851,408,14,36,15.9531,1,0,0,47.0888,45.5674,
2735250,492,14,5,65.659,1,0,1,13.4634,45.1807,
2742523,397,21,28,10.6864,1,0,0,43.7676,44.166,
2743796,451,15,40,80.7151,2,0,0,37.1052,44.6612,
2743864,379,25,25,30.0449,1,0,0,39.7261,44.5584,
2744896,413,8,29,11.4691,1,0,0,47.0678,44.7958,
2749440,388,20,23,27.4252,1,0,0,42.2301,48.2217,
2752394,368,12,32,28.0113,1,0,0,37.7501,45.6606,
2756559,411,5,7,56.2687,1,0,1,4.79902,46.1501,
2761780,378,1,6,58.0462,1,0,1,2.60235,45.1197,
2764141,383,18,22,13.8606,1,0,0,41.4594,45.0848,
2774790,518,16,31,41.7666,1,0,1,37.1347,46.3162,
2800881,434,23,32,74.8509,1,0,0,51.1357,46.5359,
2803053,377,11,33,57.2453,1,0,0,39.0654,45.3826,
2807279,386,41,12,36.5817,1,0,0,41.5458,46.37,
2816252,405,29,17,15.2743,1,0,0,45.6108,48.6507,
2819678,401,22,29,9.34416,2,0,0,31.515,44.2116,
2824692,375,17,35,7.66476,1,0,0,38.4418,44.6838,
2829736,400,11,54,34.1871,1,0,0,44.2553,45.1642,
2836201,356,25,14,25.7248,1,0,0,35.8089,47.4334,
2837393,409,18,33,67.0401,1,0,0,46.4166,47.135,
2838490,425,20,30,0.38119,1,0,0,49.8556,47.8889,
2841628,513,18,11,7.48066,2,0,1,17.661,44.2118,
2844322,356,22,14,48.9687,1,0,1,29.1634,43.9584,
2844660,409,12,28,54.4963,1,0,0,46.4524,43.6608,
2846289,369,27,25,66.208,1,0,0,38.0381,47.5408,
2879820,536,11,4,3.24017,1,0,1,4.11136,48.6907,
2889846,741,27,6,34.9809,1,0,1,29.8238,45.9621,
2890968,383,25,29,3.47624,1,0,0,40.8873,44.6039,
2898999,400,24,18,87.7668,1,0,0,44.5177,48.0502,
2900540,1731,6,10,44.0784,1,0,1,5.99467,46.8867,
2905320,366,15,32,5.06357,1,0,0,37.3173,46.7711,
2929576,378,40,8,33.4149,1,0,0,39.6761,42.7437,
2935037,394,18,39,4.93412,1,0,0,43.8819,44.7042,
2942046,376,31,15,4.23964,1,0,0,40.1802,44.2283,
2948359,366,24,20,16.4209,1,0,0,37.0551,43.9673,
2955138,582,23,49,31.5473,2,0,0,56.2985,42.8868,
2977922,393,11,32,36.0143,1,0,0,42.6294,44.2037,
2982899,411,23,21,52.4178,1,0,0,46.2242,44.3614,
2999694,406,22,21,44.0392,1,0,0,45.3981,45.2962,
