numPE,counts
221.7298522549754, 0.14225819132317058
372.52779791502894, 0.14517276059588116
466.9488150787736, 0.15248215726115238
617.9458642624493, 0.16173817376121877
768.8663351678088, 0.16855517209691753
882.1409244529766, 0.17635084082949598
976.4241007157518, 0.1792700047989055
1070.5234891105695, 0.17633552517383275
1107.9855828628026, 0.16950321118247078
1183.1701365135443, 0.16413124495859674
1258.3087431972965, 0.1572958678361021
1352.2702906911447, 0.14997115551516765
1446.2777851519825, 0.14410985409285376
1559.1541673899062, 0.13922262837072058
1709.6304842810325, 0.13189332135308718
1803.6686100531967, 0.1270076271965203
1935.352617445553, 0.12114326264307378
2048.2136840278135, 0.1157682332880671
2198.766579197256, 0.11087794443480131
2386.9959872982163, 0.10598459245040284
2518.741257313226, 0.10207144242845038
2669.49325600629, 0.10352260080254039
2820.3065173220066, 0.10692497370812448
2952.296837827628, 0.11081668181214843
3140.8019277305266, 0.11470379521947338
3272.7616169248204, 0.11761989605775028
3480.104963293479, 0.12150547789950891
3593.3182899559943, 0.12734993210059325
3763.0310703601217, 0.13270198797210514
3895.09796914406, 0.13903271424049668
4008.311295806574, 0.14487716844158105
4121.463359846435, 0.1487704081111713
4158.971400565659, 0.1434015050184299
4215.287066439314, 0.1370554630943751
4271.648679279961, 0.13217283206894093
4327.964345153616, 0.12582679014488615
4403.118267493031, 0.11947921665526506
4459.510511645003, 0.11557219289557791
4497.003236708563, 0.10971548616996299
4609.803040668172, 0.10238924228346219
4722.694738561758, 0.09798982019420256
4835.509858177029, 0.0911513799405753
4986.001490723818, 0.08430987655581539
5080.008985184656, 0.07844857513350151
5173.985848334168, 0.07161166644544056
5249.231664607562, 0.0681909147530606
5286.739705326786, 0.06282201166031923
5343.131949478757, 0.05891498790063207
5380.670621509307, 0.05452169207363769
5455.916437782703, 0.05110094038125779
5550.031141833182, 0.04865426438905851
5606.607173853113, 0.05060088422385367
5644.390896374274, 0.05401244652283568
5663.321046774012, 0.0569377367545105
5663.382309396665, 0.058888951286004604
5682.281828485078, 0.060838634251932366
5701.196663229153, 0.06327612085073364
5720.111497973229, 0.06571360744953494
5701.365135441449, 0.06864196081234242
5739.133542306947, 0.07156571947845092
5739.1948049296, 0.073516934009945
5758.124955329337, 0.07644222424161984
5758.216849263317, 0.079369046038861
5777.146999663056, 0.08229433627053578
5777.238893597035, 0.08522115806777693
5796.1996753081, 0.08912205556519878
5796.322200553406, 0.09302448462818697
5815.252350953145, 0.0959497748598618
5815.328929231461, 0.09838879302422943
5834.274395286862, 0.10180188688877774
5834.396920532168, 0.10570431595176594
5853.357702243232, 0.10960521344918782
5891.156740420057, 0.11350457938104336
5891.279265665363, 0.11740700844403154
5910.240047376429, 0.1213079059414534
5910.377888277398, 0.1256981386373151
5910.515729178367, 0.13008837133317683
5929.445879578105, 0.13301366156485167
5967.24491775493, 0.1369130274967072
5967.367443000236, 0.14081545655969538
6005.151165521396, 0.1442270188586774
6042.705153207609, 0.14032152666455655
6061.436200083725, 0.13690536966887557
6099.005503425602, 0.13348768110762826
6098.8982938359595, 0.1300730556775136
6117.675287679065, 0.1281203095804532
6117.583393745086, 0.12519348778321204
6136.299124965541, 0.12128952715465753
6155.014856185993, 0.11738556652610303
6154.892330940687, 0.11348313746311485
6154.739174384055, 0.10860510113437961
6173.424274293184, 0.10372553324007805
6192.10937420231, 0.0988459653457765
6192.0174802683305, 0.09591914354853535
6191.9562176456775, 0.09396792901704126
6210.702580177458, 0.0910395756542338
6210.5953705878155, 0.08762495022411913
6229.357048775259, 0.0851844004941852
6229.26515484128, 0.08225757869694406
6247.980886061732, 0.07835361806838956
6247.888992127753, 0.0754267962711484
6247.797098193774, 0.07249997447390727
6266.543460725554, 0.06957162111109982
6266.436251135911, 0.06615699568098515
6285.136666700701, 0.061765231419557115
6285.029457111059, 0.058350605989442444
6303.72987267585, 0.053958841728014434
6303.637978741871, 0.051032019930773304
6303.546084807891, 0.048105198133532145
6322.277131684007, 0.04468904113785113
6341.023494215787, 0.04176068777504366
6340.916284626144, 0.038346062344929016
6340.824390692165, 0.03541924054768786
6359.586068879609, 0.032978690817753925
6378.332431411389, 0.030050337454946507
6378.240537477409, 0.02712351565770535
6378.10269657644, 0.022733282961843626
6415.626052951327, 0.017852183501975732
6415.5035277060215, 0.013949754438987577
6453.1187780148875, 0.011995476776360842
6453.011568425245, 0.008580851346246171
6528.288016009966, 0.006135706919613265
6547.049694197409, 0.0036951571896793045
6603.48788531637, 0.0012515443286127415
6641.087819969573, -0.0011905369668875343
6735.248470987042, -0.00217380206046619
6829.439753315839, -0.002181459888297793
6942.453976454732, -0.0026784529145692793
7055.48351524929, -0.0026876423079671974
7168.5283696995075, -0.002209028068491603
7243.881395562546, -0.002215154330756891
7338.07267789134, -0.002222812158588494
7432.263960220137, -0.002230469986420097
7507.6016704275125, -0.0027243998815589254
7582.970011946211, -0.002242722510950673
7696.014866396431, -0.0017641082714751066
7752.514320138044, -0.0022565066010475643
7846.690286811178, -0.0027519680617527353
7922.043312674216, -0.0027580943240180233
7997.396338537254, -0.0027642205862832836
8129.248818141906, -0.003262745178121057
