eventID,eDep,
2,110.595,
3,147.04,
4,143.513,
5,146.882,
6,123.921,
7,76.8367,
8,114.996,
10,128.251,
11,135.068,
13,122.761,
14,66.6089,
15,140.062,
16,116.18,
18,146.937,
19,88.202,
21,146.862,
24,143.994,
25,144.259,
26,146.451,
28,126.296,
29,101.007,
31,146.041,
32,146.112,
33,68.7439,
36,98.2116,
38,79.315,
40,145.753,
41,122.67,
44,146.118,
45,71.3265,
49,147.046,
50,128.717,
51,75.0725,
52,135.827,
54,145.776,
55,111.81,
57,136.932,
58,118.688,
59,116.188,
60,139.37,
61,52.5303,
62,80.718,
63,79.3579,
64,146.991,
66,121.244,
67,106.598,
68,62.4804,
69,137.295,
70,138.589,
71,146.751,
73,119.738,
74,144.338,
75,57.7718,
79,142.107,
81,146.549,
82,133.567,
83,106.448,
84,147.017,
87,146.678,
88,147.059,
89,144.017,
90,147.059,
91,140.17,
93,109.639,
94,132.227,
95,147.056,
97,146.142,
99,130.794,
102,139.584,
103,146.975,
104,139.816,
106,110.337,
107,137.915,
108,137.239,
109,126.398,
110,145.028,
111,146.734,
113,137.318,
114,110.583,
116,71.4886,
120,110.139,
123,145.982,
124,147.04,
127,81.9359,
129,147.053,
130,108.188,
131,138.149,
132,109.834,
133,146.926,
134,138.028,
135,146.527,
136,141.144,
137,147.059,
138,124.258,
139,134.672,
140,87.3411,
142,143.904,
144,147.057,
147,146.94,
148,96.0285,
149,128.282,
150,120.455,
151,124.391,
152,123.866,
153,75.6108,
154,119.79,
155,144.118,
157,57.7621,
158,99.0429,
159,145.713,
163,113.998,
164,61.5254,
165,117.289,
167,145.158,
168,136.932,
169,125.021,
171,143.895,
172,139.876,
173,146.059,
177,144.018,
179,103.149,
180,69.2974,
181,147.042,
182,146.686,
183,146.536,
184,147.059,
185,92.1607,
187,145.911,
188,130.765,
189,128.643,
190,147.059,
191,134.132,
192,142.42,
193,118.622,
195,88.8319,
196,106.547,
197,146.597,
198,145.23,
199,140.028,
200,145.478,
201,143.025,
203,146.447,
204,144.426,
209,73.1894,
211,145.95,
212,65.492,
215,146.961,
216,69.3058,
217,147.041,
218,83.2463,
219,141.977,
220,67.0588,
221,132.768,
223,128.218,
224,51.694,
225,127.731,
226,104.781,
227,147.059,
230,146.867,
231,103.007,
232,62.0673,
233,51.9418,
236,76.6723,
238,56.3061,
239,81.9425,
240,95.7131,
241,111.034,
242,132.836,
244,131.203,
245,102.757,
246,123.941,
247,145.661,
248,146.046,
249,122.955,
250,145.847,
254,144.551,
255,93.5215,
257,137.138,
258,135.664,
259,146.916,
260,114.821,
261,124.58,
262,107.158,
264,129.834,
265,140.772,
266,132.708,
267,141.105,
269,111.674,
271,147.059,
272,74.2549,
273,123.895,
274,132.039,
276,147.055,
278,95.6996,
279,107.698,
281,146.571,
282,107.847,
283,110.512,
284,120.876,
285,98.9392,
286,144.296,
287,56.9542,
288,129.479,
289,100.1,
290,147.059,
292,55.3572,
293,110.042,
295,141.038,
297,96.3869,
298,147.056,
300,146.668,
302,146.573,
303,92.2469,
304,51.8368,
305,144.297,
306,141.812,
307,141.74,
309,145.524,
311,101.817,
314,146.437,
315,128.574,
317,89.797,
318,119.288,
319,140.653,
320,106.436,
322,84.3337,
323,139.895,
324,147.044,
326,61.9034,
327,138.987,
329,146.914,
330,131.25,
331,114.899,
334,108.117,
335,124.449,
336,135.529,
337,145.114,
339,146.291,
340,145.964,
341,131.516,
342,145.461,
343,146.873,
344,134.095,
345,147.038,
346,105.336,
348,67.7011,
351,121.387,
352,122.539,
353,147.04,
354,147.056,
356,147.058,
357,68.5808,
360,87.7895,
361,146.258,
362,64.0376,
366,134.977,
367,114.649,
368,147.059,
369,73.8118,
370,72.307,
372,115.111,
374,105.776,
375,145.294,
376,96.8031,
377,133.965,
378,89.0806,
379,146.611,
381,132.692,
382,124.98,
383,144.042,
385,147.059,
386,56.6382,
387,75.3997,
388,105.186,
389,117.82,
390,146.834,
391,109.617,
393,147.036,
394,146.738,
396,145.947,
397,105.878,
398,105.169,
399,134.459,
400,55.9182,
401,96.4,
402,128.949,
403,137.805,
404,146.01,
407,145.33,
408,145.29,
409,126.068,
410,124.455,
411,110.802,
412,145.108,
414,128.526,
415,147.005,
417,111.866,
418,88.6128,
419,78.1261,
420,144.52,
421,76.9191,
425,140.334,
426,136.363,
427,136.52,
428,113.982,
429,121.37,
430,146.41,
431,139.252,
432,131.103,
434,76.626,
435,76.234,
436,147.059,
437,104.757,
439,139.055,
441,124.021,
442,142.938,
443,146.32,
445,108.195,
446,146.92,
447,99.7963,
448,107.75,
449,147.056,
451,69.5716,
452,78.398,
455,146.931,
457,116.316,
458,147.052,
462,112.034,
463,135.267,
464,147.059,
465,145.489,
466,114.834,
468,53.4478,
472,146.798,
474,146.547,
476,130.809,
477,146.538,
478,125.147,
479,88.1288,
481,142.882,
482,139.016,
483,123.902,
484,134.824,
485,133.177,
486,127.31,
487,141.171,
488,105.61,
489,90.4179,
