eventID,eDep,
0,513.753,
1,0,
2,3000,
3,2972.77,
4,2999.97,
5,3000,
6,1110.36,
7,1162.95,
8,2733.89,
9,1835.17,
10,345.777,
11,0,
12,418.324,
13,612.313,
14,3000,
15,862.237,
16,695.093,
17,0,
18,3000,
19,382.587,
20,0,
21,2884.23,
22,3000,
23,944.938,
24,1060.9,
25,2978.8,
26,0,
27,42.1668,
28,164.239,
29,618.874,
30,1226.02,
31,3000,
32,1352.13,
33,86.7161,
34,2993.21,
35,2653.89,
36,2999.97,
37,0,
38,2938.91,
39,2998.97,
40,646.589,
41,0,
42,3000,
43,2994.6,
44,3000,
45,738.384,
46,2982.95,
47,2999.88,
48,3000,
49,0,
50,2951.21,
51,2823.02,
52,3000,
53,2204.09,
54,2131.45,
55,1406.27,
56,2998.99,
57,0,
58,1665.54,
59,1390.82,
60,1907.01,
61,1379.23,
62,3000,
63,683.306,
64,2972.22,
65,2141.71,
66,2877.73,
67,2971.49,
68,2772.82,
69,810.335,
70,387.929,
71,3000,
72,2125.92,
73,0,
74,50.7824,
75,1655.78,
76,184.328,
77,3000,
78,2766.68,
79,0,
80,2274.58,
81,0,
82,0,
83,0,
84,2154.51,
85,2998.71,
86,2930.48,
87,2911.69,
88,3000,
89,2508.41,
90,3000,
91,0,
92,3000,
93,3000,
94,1833.82,
95,0,
96,29.2574,
97,2819.65,
98,549.374,
99,2897.23,
100,2407.97,
101,2302.03,
102,2335.22,
103,2999.99,
104,2999.99,
105,0,
106,2999.2,
107,2986.69,
108,2652.27,
109,1089.86,
110,2335.45,
111,1932.83,
112,607.696,
113,2948.19,
114,438.284,
115,3000,
116,2988.94,
117,0,
118,2998.62,
119,0,
120,418.833,
121,2994.95,
122,1440.06,
123,2008.09,
124,63.2413,
125,3000,
126,2181.51,
127,583.676,
128,2969.89,
129,2823.29,
130,1687.8,
131,0,
132,658.965,
133,1353.84,
134,0,
135,2768.71,
136,2890.48,
137,813.437,
138,399.452,
139,1472.48,
140,1426.41,
141,2993.77,
142,3000,
143,1423.3,
144,1831.89,
145,3000,
146,2999.92,
147,3000,
148,3000,
149,1408.52,
150,3000,
151,3000,
152,2957.17,
153,2057.64,
154,2611.58,
155,1298.87,
156,1519.16,
157,2999.44,
158,1483.72,
159,2014.78,
160,0,
161,2796.45,
162,589.026,
163,1262.63,
164,1283.25,
165,2597.56,
166,659.152,
167,2245.09,
168,991.947,
169,2999.99,
170,2615.01,
171,0,
172,2197.82,
173,692.77,
174,0,
175,2787.5,
176,0,
177,2831.41,
178,0,
179,536.549,
180,2999.83,
181,2921.96,
182,3000,
183,2999.63,
184,0,
185,2984.75,
186,3000,
187,2867.68,
188,3000,
189,0,
190,2990.33,
191,2999.98,
192,2999.93,
193,3000,
194,3000,
195,1956.68,
196,2269.77,
197,1125.55,
198,0,
199,3000,
200,0,
201,3000,
202,1707.99,
203,862.226,
204,0,
205,3000,
206,0,
207,711.753,
208,304.184,
209,2862.91,
210,2935.62,
211,681.789,
212,488.761,
213,2192.75,
214,2959.28,
215,282.83,
216,2707.46,
217,194.017,
218,1018.23,
219,631.131,
220,3000,
221,2842.21,
222,1229.33,
223,201.546,
224,70.775,
225,3000,
226,969.636,
227,0,
228,637.8,
229,2993.16,
230,2999.91,
231,3000,
232,2998.76,
233,2999.93,
234,3000,
235,0,
236,2345,
237,1438.58,
238,626.085,
239,0,
240,2999.92,
241,2868.08,
242,2969.42,
243,2227.14,
244,3000,
245,418.754,
246,2202.95,
247,2979.79,
248,2767.09,
249,580.992,
250,2999.93,
251,803.278,
252,1389.18,
253,2637.72,
254,0,
255,1165.5,
256,3000,
257,301.684,
258,2250.51,
259,3000,
260,820.887,
261,3000,
262,835.759,
263,2926.27,
264,331.453,
265,710.984,
266,2998.94,
267,3000,
268,3000,
269,0,
270,2999.96,
271,1494.2,
272,958.127,
273,19.4276,
274,2130.66,
275,3000,
276,2993.21,
277,2086.18,
278,2997.79,
279,3000,
280,2999.99,
281,1562.11,
282,0,
283,494.216,
284,2327.95,
285,3000,
286,2907.92,
287,0,
288,2932.03,
289,2175.97,
290,2933.1,
291,599.733,
292,2996.45,
293,2965.61,
294,642.544,
295,479.73,
296,2378.76,
297,2241.84,
298,1942.09,
299,3000,
300,3000,
301,0,
302,2991.42,
303,3000,
304,3000,
305,2999.96,
306,0,
307,2865.86,
308,231.565,
309,3000,
310,0,
311,0,
312,2253.13,
313,967.691,
314,2766.13,
315,2086.52,
316,2138.29,
317,3000,
318,2263.62,
319,2461.72,
320,3000,
321,2999.99,
322,1208.48,
323,1139.56,
324,929.208,
325,2999.93,
326,2999.95,
327,683.823,
328,2999.98,
329,0,
330,0,
331,2918.79,
332,1968.3,
333,3000,
334,1019.31,
335,3000,
336,0,
337,2614.08,
338,1261.52,
339,1202.92,
340,2999.83,
341,0,
342,3000,
343,3000,
344,0,
345,724.475,
346,3000,
347,3000,
348,1773.02,
349,1320.94,
350,2972.04,
351,3000,
352,1244.89,
353,3000,
354,1095.38,
355,463.173,
356,503.951,
357,2999.99,
358,1026.82,
359,2999.76,
360,0,
361,1249.12,
362,3000,
363,2485.67,
364,1598.31,
365,2999.69,
366,1340.69,
367,2210.7,
368,2841.03,
369,1912.68,
370,2424.09,
371,0,
372,0,
373,3000,
374,3000,
375,3000,
376,2758.52,
377,2878.89,
378,2972.13,
379,2914.74,
380,2458.07,
381,2999.96,
382,2999.99,
383,835.204,
384,981.317,
385,3000,
386,3000,
387,0,
388,2150.06,
389,1153.43,
390,2999.83,
391,3000,
392,2999.99,
393,2989.76,
394,680.859,
395,3000,
396,2944.79,
397,1308.66,
398,494.08,
399,0,
400,2999.97,
401,334.752,
402,3000,
403,2999.68,
404,0,
405,2980.51,
406,2999.54,
407,1541.92,
408,2872.06,
409,462.317,
410,235.605,
411,234.658,
412,1142.52,
413,0,
414,1599.55,
415,2999.66,
416,3000,
417,2992.82,
418,0,
419,1091.67,
420,2999.99,
421,1288.5,
422,2229.49,
423,2999.02,
424,3000,
425,2995.11,
426,2945.66,
427,3000,
428,2999.95,
429,746.546,
430,2493.43,
431,673.206,
432,1093.27,
433,967.862,
434,1512.55,
435,2999.76,
436,2999.96,
437,147.683,
438,3000,
439,2783.14,
440,2851.1,
441,1382.15,
442,2923.81,
443,2655.16,
444,3000,
445,1276.14,
446,0,
447,523.47,
448,3000,
449,2999.91,
450,3000,
451,981.784,
452,2999.95,
453,20.1597,
454,1974.76,
455,0,
456,2999.96,
457,2833.23,
458,308.756,
459,0,
460,2450.55,
461,2341.61,
462,1040.23,
463,3000,
464,1617.44,
465,2576.71,
466,2905.76,
467,3000,
468,2413.6,
469,1162.85,
470,0,
471,788.04,
472,2969.77,
473,2367.66,
474,2999.76,
475,2389.41,
476,2518.99,
477,1562.73,
