eventID,eDep,
0,315.132,
1,1076.9,
2,1454.39,
3,348.915,
4,34.6868,
5,1499.97,
6,311.612,
7,1499.97,
8,1499.63,
9,1438.7,
10,1418.31,
11,853.617,
12,1072.41,
13,1500,
14,273.677,
15,1496.04,
16,1087.7,
17,516.226,
18,0,
19,1500,
20,901.461,
21,815.477,
22,1500,
23,1487.89,
24,1298.18,
25,817.932,
26,1121.38,
27,1500,
28,1498.37,
29,1500,
30,419.241,
31,725.129,
32,1204.34,
33,330.458,
34,1489.2,
35,881.736,
36,1279.4,
37,1127.57,
38,385.981,
39,122.944,
40,393.181,
41,1467.12,
42,1500,
43,1461.18,
44,134.125,
45,713.961,
46,1497.82,
47,933.339,
48,958.342,
49,979.318,
50,1500,
51,1496.73,
52,1500,
53,1500,
54,1500,
55,1499.93,
56,1167.15,
57,1499.98,
58,1499.97,
59,1499.97,
60,1500,
61,1006.63,
62,1500,
63,1499.99,
64,1500,
65,1496.67,
66,1500,
67,1500,
68,1500,
69,1498.43,
70,359.356,
71,1316.36,
72,1500,
73,485.701,
74,1500,
75,1444.84,
76,1362.39,
77,1461.21,
78,1461.39,
79,422.99,
80,1114.86,
81,1500,
82,1007.56,
83,1064.64,
84,1125.27,
85,1499.91,
86,1497.73,
87,1487.24,
88,435.663,
89,1499.99,
90,1500,
91,155.605,
92,1500,
93,339.877,
94,1476.96,
95,1498.95,
96,1500,
97,522.635,
98,252.863,
99,449.751,
100,1500,
101,545.911,
102,473.964,
103,1499.07,
104,1500,
105,70.5942,
106,1498.5,
107,1499.76,
108,1499.23,
109,0,
110,1499.97,
111,1497.38,
112,1180.67,
113,566.113,
114,1342.27,
115,0,
116,1500,
117,1125.74,
118,1500,
119,1484.8,
120,1040.11,
121,0,
122,1203.59,
123,1499.99,
124,1461.48,
125,1500,
126,1402.39,
127,1479.11,
128,1443.98,
129,1399.83,
130,1224.06,
131,1500,
132,1500,
133,581.714,
134,1500,
135,1499.92,
136,1500,
137,1497.3,
138,1498,
139,175.013,
140,446.689,
141,1500,
142,1499.97,
143,482.813,
144,574.896,
145,1500,
146,1455.76,
147,941.187,
148,1500,
149,432.857,
150,1498.8,
151,1236.96,
152,705.076,
153,335.147,
154,1500,
155,1500,
156,1500,
157,1500,
158,1499.84,
159,1500,
160,1500,
161,1409.51,
162,116.221,
163,293.787,
164,1426,
165,1287.57,
166,1496.23,
167,591.186,
168,1363.82,
169,1305.74,
170,1499.92,
171,549.38,
172,1499.97,
173,1499.61,
174,1500,
175,1500,
176,957.284,
177,1041.61,
178,1499.99,
179,1500,
180,628.528,
181,1499.92,
182,1500,
183,788.214,
184,403.508,
185,1500,
186,1224.62,
187,28.4475,
188,1500,
189,475.14,
190,1500,
191,1500,
192,507.496,
193,1500,
194,1498.23,
195,787.325,
196,388.629,
197,1499.78,
198,386.939,
199,1500,
200,405.621,
201,263.944,
202,413.719,
203,1500,
204,270.809,
205,1494.66,
206,1247.92,
207,1468.77,
208,321.16,
209,838.405,
210,1412.86,
211,1499.96,
212,1500,
213,1158.84,
214,1500,
215,352.683,
216,539.491,
217,1500,
218,1495.51,
219,1117.3,
220,1500,
221,1499.99,
222,1223.07,
223,1499.31,
224,93.34,
225,817.617,
226,1500,
227,904.363,
228,1499.03,
229,1500,
230,1495.18,
231,1497.81,
232,1495.8,
233,1499.87,
234,741.224,
235,443.765,
236,1500,
237,144.808,
238,1500,
239,281.055,
240,1490.77,
241,1500,
242,1500,
243,1500,
244,591.115,
245,1500,
246,1488.59,
247,377.041,
248,1377.29,
249,1500,
250,1500,
251,425.021,
252,1500,
253,169.977,
254,1191.45,
255,1307.67,
256,1500,
257,935.844,
258,1491.81,
259,1500,
260,1500,
261,1441.58,
262,432.694,
263,1500,
264,1312.2,
265,1500,
266,1462.08,
267,1499.55,
268,1305.75,
269,537.333,
270,564.967,
271,934.392,
272,157.863,
273,1499.84,
274,748.117,
275,491.283,
276,706.019,
277,299.346,
278,1499.99,
279,498.278,
280,304.405,
281,760.05,
282,1498.51,
283,454.728,
284,1498.48,
285,1500,
286,953.661,
287,1500,
288,416.954,
289,1438.72,
290,1056.87,
291,407.489,
292,1495.76,
293,523.063,
294,1011.03,
295,1500,
296,611.581,
297,837.14,
298,1499.99,
299,1449.33,
300,0,
301,1500,
302,1442.99,
303,1493.31,
304,1495.23,
305,1323.5,
306,1492.81,
307,1499.82,
308,1500,
309,76.8029,
310,1499.28,
311,458.228,
312,1499.98,
313,1253.21,
314,1480.93,
315,984.544,
316,1213.39,
317,1464.2,
318,1499.92,
319,1336.46,
320,1388.55,
321,543.609,
322,1500,
323,1467.8,
324,1500,
325,1499.99,
326,732.176,
327,1500,
328,521.804,
329,661.093,
330,1499.96,
331,1047.18,
332,1499.99,
333,1486.78,
334,1500,
335,1499.99,
336,1500,
337,303.694,
338,0,
339,418.333,
340,1498.98,
341,1500,
342,977.081,
343,1500,
344,1440.97,
345,1500,
346,1302.99,
347,1500,
348,1360.17,
349,1499.92,
350,214.088,
351,1499.9,
352,1500,
353,1418.45,
354,1334.92,
355,1486.34,
356,228.595,
357,1500,
358,636.487,
359,1475.79,
360,1485.18,
361,1500,
362,1029.49,
363,1110.34,
364,1049.28,
365,1326.7,
366,1363.24,
367,1499.94,
368,0,
369,805.375,
370,1500,
371,1018.39,
372,1500,
373,1499.64,
374,1489.68,
375,1499.65,
376,757.635,
377,1352.29,
378,385.65,
379,1499.39,
380,1500,
381,1500,
382,1500,
383,1500,
384,1445.65,
385,1500,
386,611.571,
387,471.691,
388,0,
389,1500,
390,1489.91,
391,1295.16,
392,1500,
393,856.417,
394,1500,
395,852.278,
396,1500,
397,1300.76,
398,1491.14,
399,270.361,
400,1500,
401,1500,
402,1409.81,
403,1500,
404,1489.22,
405,1479.78,
406,1296.23,
407,1487.42,
408,206.937,
409,439.276,
410,1500,
411,1499.18,
412,390.694,
413,488.767,
414,1455.01,
415,1499.47,
416,1499.99,
417,641.253,
418,1499.98,
419,770.898,
420,175.037,
421,1169.81,
422,1500,
423,1396.17,
424,1142.66,
425,1500,
426,1500,
427,1499.92,
428,1500,
429,1500,
430,1500,
431,1500,
432,1440.88,
433,1499.99,
434,1145.18,
435,1500,
436,1497.82,
437,320.281,
438,0,
439,1500,
440,1325.26,
441,1499.99,
442,1206.85,
443,369.571,
444,1500,
445,1500,
446,1014.6,
447,428.781,
448,1500,
449,1487.31,
450,1500,
451,1499.12,
452,981.619,
453,643.324,
454,1500,
455,731.431,
456,1479.11,
457,0,
458,1500,
459,1499.84,
460,1499.99,
461,1499.89,
462,1480.47,
463,1500,
464,1497.08,
465,1500,
466,292.171,
467,1498.91,
468,1495.14,
469,426.687,
470,1500,
471,82.2302,
472,989.26,
473,1388.29,
474,1097.19,
475,1500,
476,457.623,
477,333.525,
478,716.834,
479,1205.94,
480,413.413,
481,828.749,
482,1456.42,
483,1500,
484,403.956,
485,421.174,
486,1500,
487,1448.76,
488,1294.42,
489,533.812,
490,1334.07,
491,1496.32,
492,1483.53,
493,1500,
494,1500,
495,1469.17,
496,1423.04,
497,638.253,
498,1489.7,
499,1074.49,
500,1088.71,
501,1500,
502,1499.81,
503,186.502,
504,1487.09,
505,1499.77,
506,1473.73,
507,117.33,
508,1500,
509,1158.51,
510,1420.2,
511,916.248,
512,303.966,
513,967.66,
514,1500,
515,1171.74,
516,707.183,
517,1500,
518,1485.89,
519,248.098,
520,847.522,
521,1433.97,
522,1500,
523,1402.39,
524,0,
525,296.501,
526,625.183,
527,1500,
528,1478.07,
529,1202.11,
530,611.992,
531,0,
532,1496,
533,1500,
534,1471.79,
535,697.056,
536,1500,
537,1500,
538,1496.94,
539,216.223,
540,1499.98,
541,1499.99,
542,1446.16,
543,1500,
544,1500,
545,1104.27,
546,1375.96,
547,1362.46,
548,1152.11,
549,100.074,
550,987.175,
551,893.112,
552,1500,
553,0,
554,158.804,
555,0,
556,1500,
557,85.5887,
558,1500,
559,1414.29,
560,315.341,
561,904.587,
562,1497.72,
563,1274.05,
564,393.227,
565,1499.99,
566,1500,
567,1500,
568,1500,
569,1485.21,
570,84.5565,
571,225.155,
572,412.459,
573,225.86,
574,1498.72,
575,0,
576,418.345,
577,1315.13,
578,1089.98,
579,1496.6,
580,441.489,
581,36.6177,
582,322.509,
583,223.158,
584,1500,
585,1498.68,
586,1456.68,
587,1119.57,
588,1482.31,
589,1488.75,
590,692.817,
591,336.025,
592,0,
593,1499.96,
594,1500,
595,1500,
596,1499.66,
