eventID,eDep,
0,995.919,
1,3499.76,
2,2095.4,
3,853.025,
4,3422.38,
5,491.009,
6,1657.05,
7,408.951,
8,3500,
9,1948.71,
10,3387.91,
11,39.202,
12,267.656,
13,1889.85,
14,3498.19,
15,362.518,
16,589.441,
17,1370.41,
18,1268.72,
19,3361.58,
20,896.66,
21,3430.83,
22,3499.85,
23,3213.71,
24,672.983,
25,3499.92,
26,0,
27,3500,
28,3500,
29,3499.91,
30,3329.24,
31,3498.48,
32,799.806,
33,984.854,
34,1087.61,
35,922.277,
36,214.68,
37,3429.55,
38,2507.33,
39,2227.02,
40,3340.88,
41,783.133,
42,3499.24,
43,2621.87,
44,3498.33,
45,1374.99,
46,3499.75,
47,1774.42,
48,2014.84,
49,3500,
50,3500,
51,3048.96,
52,3499.93,
53,1513.44,
54,1271.45,
55,3499.93,
56,3500,
57,2245.63,
58,1468.88,
59,3500,
60,3138.75,
61,760.394,
62,2684.74,
63,2914.85,
64,821.252,
65,3500,
66,327.607,
67,3151.58,
68,977.002,
69,3500,
70,5.39583,
71,3491.37,
72,1463.65,
73,750.045,
74,946.243,
75,1784.69,
76,762.712,
77,3500,
78,0,
79,204.92,
80,3022.08,
81,3500,
82,0,
83,403.096,
84,881.679,
85,212.175,
86,3500,
87,3500,
88,3236.25,
89,3500,
90,3500,
91,3499.98,
92,46.2422,
93,2546.29,
94,3425.17,
95,3499.99,
96,3225.49,
97,3499.63,
98,2824.65,
99,860.299,
100,74.5704,
101,973.52,
102,0,
103,861.459,
104,958.089,
105,3500,
106,907.092,
107,308.367,
108,2667.86,
109,3491.91,
110,2645.56,
111,3491.1,
112,2739.58,
113,0,
114,2602.24,
115,730.322,
116,3285.62,
117,936.435,
118,3500,
119,3081.99,
120,2711.78,
121,272.329,
122,2723.68,
123,260.725,
124,155.055,
125,4.17449,
126,3500,
127,3498.34,
128,3500,
129,873.722,
130,3497.9,
131,1308.32,
132,0,
133,1018.6,
134,3472.95,
135,2769.68,
136,0,
137,978.395,
138,2934.29,
139,2320.46,
140,3500,
141,985.149,
142,3500,
143,1490.74,
144,2934.25,
145,3498.78,
146,2933.94,
147,23.9652,
148,1918.53,
149,38.3336,
150,3500,
151,0,
152,3342.14,
153,3499.99,
154,3492.35,
155,800.162,
156,1550.6,
157,6.28805,
158,2560.92,
159,0,
160,50.1759,
161,0,
162,3500,
163,2635.25,
164,3500,
165,3500,
166,3500,
167,0,
168,797.726,
169,870.781,
170,3056.17,
171,3500,
172,1239.27,
173,940.517,
174,975.624,
175,3500,
176,580.447,
177,885.117,
178,196.724,
179,2350.91,
180,176.035,
181,1993.64,
182,843.774,
183,990.639,
184,3499.99,
185,114.837,
186,86.0342,
187,3499.63,
188,1695.08,
189,992.092,
190,0,
191,3499.5,
192,0,
193,3433.68,
194,3142.46,
195,3499.89,
196,2264.95,
197,3500,
198,2047.17,
199,879.402,
200,3500,
201,87.9921,
202,3500,
203,0,
204,2574.11,
205,1810.73,
206,0,
207,2818,
208,2844.66,
209,2845.34,
210,216.379,
211,926.245,
212,3500,
213,1261.31,
214,3499.28,
215,1586.38,
216,895.563,
217,164.943,
218,3500,
219,198.11,
220,848.941,
221,1549.58,
222,1503.08,
223,3456.24,
224,1881.76,
225,3500,
226,2164.86,
227,2440.97,
228,3107.58,
229,1070.46,
230,2945.97,
231,143.912,
232,276.112,
233,0,
234,2161.13,
235,921.288,
236,55.4576,
237,975.365,
238,3144.11,
239,335.192,
240,1764.03,
241,1002.91,
242,3428.23,
243,1286.85,
244,2907.07,
245,3500,
246,1857.88,
247,896.83,
248,0,
249,3490.35,
250,909.489,
251,1297.26,
252,109.851,
253,1462.47,
254,1247.31,
255,1713.92,
256,2426.3,
257,332.511,
258,2849.3,
259,3499.97,
260,515.671,
261,180.15,
262,152.661,
263,950.222,
264,3500,
265,3008.01,
266,1520.95,
267,1177.89,
268,3500,
269,2683.65,
270,3500,
271,982.785,
272,2070.43,
273,1556.91,
274,777.458,
275,2660.79,
276,1521.68,
277,3500,
278,3499.94,
279,3024.57,
280,3500,
281,0,
282,2220.73,
283,3464.57,
284,3500,
285,3307.27,
