eventID,eDep,
2,124.104,
5,106.329,
6,149.079,
8,183.693,
9,125.501,
10,77.4826,
11,60.0546,
12,113.056,
13,183.735,
15,144.949,
16,180.364,
20,182.777,
21,183.44,
22,93.3986,
23,126.103,
24,172.743,
25,149.519,
26,176.293,
27,181.849,
28,177.26,
29,123.645,
30,181.062,
31,92.7655,
35,143.424,
36,169.484,
39,180.543,
40,161.408,
41,180.207,
42,76.3635,
43,131.998,
45,183.355,
48,182.771,
49,103.643,
51,178.52,
52,182.524,
53,147.528,
54,178.189,
55,73.6385,
56,183.728,
57,106.251,
58,164.452,
60,96.8356,
61,178.179,
62,159.097,
63,181.011,
64,58.0173,
66,183.131,
67,112.416,
68,52.2417,
72,183.786,
74,183.433,
76,82.8722,
77,110.511,
78,136.235,
79,133.282,
80,99.8258,
81,93.9021,
82,183.35,
83,179.558,
84,134.977,
87,176.749,
88,176.342,
90,124.747,
92,107.572,
95,174.562,
96,87.7112,
98,111.252,
99,169.267,
100,115.051,
101,111.213,
102,183.703,
104,137.546,
106,177.923,
109,69.7897,
110,56.2868,
111,155.128,
115,155.208,
116,183.821,
117,183.801,
118,124.823,
119,182.313,
121,89.6162,
122,181.125,
123,113.334,
125,67.101,
127,150.558,
130,67.4192,
133,170.144,
134,90.6739,
135,181.103,
136,133.456,
137,94.9251,
139,133.883,
140,172.983,
141,118.4,
142,146.136,
143,171.054,
145,155.86,
147,101.667,
149,149.587,
151,182.206,
152,139.429,
153,81.7443,
154,180.338,
156,140.123,
157,68.478,
158,183.813,
159,83.6844,
160,106.733,
161,139.719,
163,94.8813,
164,178.444,
165,108.115,
166,59.3613,
167,178.853,
170,181.354,
172,94.7673,
173,149.61,
174,176.808,
175,180.792,
176,182.737,
178,78.178,
179,143.117,
180,182.312,
181,67.6848,
182,169.214,
183,155.061,
185,161.64,
187,144.71,
190,58.5618,
192,183.81,
193,182.683,
194,134.573,
195,148.005,
199,163.263,
201,77.3438,
202,80.7788,
203,183.807,
204,180.817,
205,139.487,
209,103.785,
210,140.633,
212,150.378,
213,179.568,
214,180.954,
215,120.199,
216,132.677,
217,127.852,
218,183.304,
219,167.868,
222,97.5683,
223,170.921,
224,183.219,
225,100.636,
227,91.0471,
232,116.239,
233,125.225,
234,65.5348,
235,164.304,
236,141.62,
237,131.927,
238,183.041,
240,153.87,
244,178.483,
245,82.7571,
249,112.044,
250,71.4123,
251,111.887,
252,53.8324,
253,181.834,
255,118.392,
256,178.693,
257,112.28,
259,145.322,
260,72.9239,
261,179.23,
264,157.008,
265,114.404,
266,156.023,
267,182.343,
268,135.442,
269,79.7427,
271,156.642,
272,176.883,
273,124.299,
276,178.694,
277,183.822,
279,155.225,
280,181.514,
281,88.8109,
282,182.666,
283,69.8977,
284,102.579,
286,150.983,
287,162.111,
289,149.31,
291,183.817,
293,183.753,
295,134.354,
297,127.239,
298,183.386,
300,183.813,
302,118.09,
303,132.299,
305,68.7457,
306,113.546,
308,54.0988,
309,167.141,
311,159.434,
312,183.455,
313,112.186,
314,62.4058,
315,80.5648,
317,166.481,
319,182.01,
320,183.823,
322,165.337,
324,147.46,
325,83.6293,
326,176.166,
328,158.816,
329,142.052,
330,181.658,
334,179.493,
335,109.406,
336,141.957,
337,53.8036,
338,131.688,
339,183.823,
342,183.683,
344,183.823,
345,157.139,
347,183.823,
349,183.823,
350,183.506,
351,101.071,
352,181.115,
353,107.354,
354,164.543,
355,124.969,
356,160.942,
358,178.518,
361,70.5301,
362,103.771,
363,138.738,
364,177.382,
365,179.089,
367,183.582,
368,177.111,
373,157.046,
374,183.824,
375,109.046,
376,55.1478,
378,183.452,
379,181.449,
380,183.541,
381,171.512,
382,183.373,
383,183.823,
385,160.606,
386,180.601,
387,183.579,
388,151.153,
389,183.112,
390,79.4689,
391,171.608,
392,183.798,
393,126.839,
394,183.353,
396,183.705,
397,183.823,
398,183.656,
399,183.823,
400,170.805,
402,183.82,
404,181.266,
405,139.562,
407,142.131,
408,124.109,
409,104.34,
413,117.589,
414,164.167,
415,180.823,
416,172.672,
419,183.824,
420,73.0923,
424,137.397,
425,93.3621,
428,182.447,
429,146.442,
431,140.814,
434,171.434,
435,171.176,
439,162.744,
441,92.7103,
443,83.415,
444,136.035,
445,165.971,
446,183.824,
447,118.198,
448,114.466,
449,137.782,
450,129.229,
451,183.824,
452,183.823,
454,183.162,
455,132.928,
456,183.824,
458,176.875,
460,174.701,
461,183.241,
462,140.423,
465,166.678,
466,93.4618,
468,158.917,
469,161.378,
470,134.913,
471,136.556,
473,173.911,
474,130.7,
476,107.518,
477,166.284,
478,55.0381,
479,93.0108,
480,67.9803,
484,107.194,
485,168.454,
486,113.124,
488,183.823,
489,162.291,
490,165.436,
491,136.311,
493,182.355,
495,183.775,
496,143.003,
497,183.823,
498,55.1767,
500,183.809,
502,121.447,
503,137.463,
504,78.4996,
505,183.663,
506,176.837,
508,183.795,
509,144.517,
510,182.013,
512,182.273,
513,130.982,
514,177.321,
515,172.91,
517,135.31,
518,161,
519,175.269,
521,183.809,
523,180.17,
526,94.5642,
527,177.703,
528,50.4657,
529,163.691,
531,175.487,
532,177.859,
533,95.5629,
534,103.255,
535,89.9777,
536,115.321,
537,171.824,
538,175.676,
541,183.761,
542,164.298,
543,176.807,
544,183.74,
546,56.7157,
548,179.288,
549,67.524,
551,183.771,
553,141.315,
554,174.86,
557,78.0265,
558,183.376,
559,183.636,
560,88.3626,
562,112.87,
563,172.206,
565,138.757,
566,140.276,
568,111.081,
570,176.067,
572,67.5699,
573,118.719,
575,182.129,
578,98.5607,
579,158.044,
580,148.645,
581,142.396,
582,181.754,
584,96.2673,
585,162.022,
587,178.875,
590,183.81,
591,183.614,
592,171.68,
593,182.611,
594,138.992,
596,183.238,
597,180.652,
598,157.669,
600,178.2,
602,153.952,
605,176.38,
607,172.247,
608,156.832,
609,70.7722,
611,55.8333,
612,157.707,
614,147.294,
615,58.2074,
616,182.524,
617,158.425,
618,98.1491,
621,174.807,
622,53.9115,
624,128.381,
625,174.097,
630,179.347,
632,179.062,
633,57.9648,
634,104.022,
635,172.322,
636,94.3356,
637,135.847,
639,183.697,
640,183.533,
641,56.6027,
642,180.009,
643,150.848,
644,54.5366,
646,183.812,
647,106.594,
649,164.223,
650,179.452,
652,89.1257,
653,144.068,
654,143.382,
655,148.351,
656,125.875,
657,181.148,
658,167.928,
663,125.399,
664,167.652,
665,93.8327,
666,152.574,
667,183.816,
