eventID,eDep,
0,0,
1,161.022,
2,63.0288,
3,213.52,
4,226.53,
5,240.391,
6,56.8292,
7,318.985,
8,197.575,
9,0,
10,94.996,
11,334.166,
12,212.863,
13,261.18,
14,253.277,
15,0,
16,0,
17,0,
18,405.327,
19,307.878,
20,444.211,
21,431.297,
22,179.1,
23,304.393,
24,176.214,
25,271.629,
26,244.265,
27,440.115,
28,386.128,
29,231.256,
30,173.861,
31,427.222,
32,342.913,
33,456.355,
34,131.193,
35,419.097,
36,258.847,
37,276.268,
38,206.396,
39,315.423,
40,218.476,
41,328.779,
42,210.361,
43,158.834,
44,477.245,
45,215.906,
46,0,
47,318.332,
48,352.794,
49,297.613,
50,277.989,
51,40.5065,
52,291.74,
53,162.461,
54,444.209,
55,387.873,
56,0,
57,191.708,
58,279.675,
59,261.966,
60,134.611,
61,0,
62,271.619,
63,275.501,
64,193.991,
65,158.012,
66,148.923,
67,213.268,
68,348.155,
69,360.861,
70,312.052,
71,456.853,
72,459.709,
73,461.643,
74,279.417,
75,242.518,
76,235.434,
77,417.869,
78,209.523,
79,270.187,
80,283.561,
81,446.605,
82,103.118,
83,299.544,
84,46.3523,
85,363.015,
86,233.589,
87,207.519,
88,376.998,
89,303.175,
90,0,
91,302.984,
92,219.567,
93,365.454,
94,284.113,
95,409.043,
96,0,
97,456.995,
98,0,
99,432.266,
100,0,
101,294.397,
102,287.135,
103,176.575,
104,288.047,
105,328.018,
106,92.4069,
107,289.87,
108,209.542,
109,435.18,
110,220.607,
111,475.043,
112,219.959,
113,157.895,
114,214.015,
115,305.866,
116,0,
117,288.131,
118,433.923,
119,29.6597,
120,190.465,
121,162.514,
122,207.683,
123,236.149,
124,184.274,
125,322.949,
126,0,
127,185.927,
128,417.072,
129,216.761,
130,426.939,
131,0,
132,325.055,
133,254.592,
134,253.764,
135,127.151,
136,417.828,
137,175.575,
138,212.289,
139,195.675,
140,305.489,
141,253.814,
142,0,
143,116.262,
144,385.336,
145,195.705,
146,122.258,
147,370.578,
148,236.151,
149,223.921,
150,357.819,
151,431.351,
152,415.327,
153,305.587,
154,0,
155,383.788,
156,261.721,
157,195.301,
158,375.346,
159,143.936,
160,347.193,
161,213.386,
162,110.363,
163,220.584,
164,208.343,
165,314.213,
166,218.625,
167,378.454,
168,345.431,
169,240.749,
170,450.69,
171,160.575,
172,293.792,
173,428.23,
174,460.541,
175,397.257,
176,154.855,
177,120.318,
178,92.9569,
179,356.148,
180,173.681,
181,307.627,
182,233.129,
183,312.879,
184,57.2242,
185,328.345,
186,174.848,
187,246.498,
188,250.756,
189,206.247,
190,242.754,
191,0,
192,487.22,
193,208.754,
194,330.341,
195,278.988,
196,132.378,
197,207.081,
198,336.085,
199,154.022,
200,244.893,
201,384.461,
202,423.916,
203,145.425,
204,222,
205,136.027,
206,214.484,
207,0,
208,148.744,
209,495.437,
210,345.018,
211,251.414,
212,328.799,
213,147.718,
214,258.345,
215,63.5317,
216,273.408,
217,0,
218,293.546,
219,218.609,
220,321.946,
221,205.908,
222,420.834,
223,180.533,
224,179.517,
225,259.544,
226,251.102,
227,426.358,
228,323.234,
229,292.857,
230,457.136,
231,230.558,
232,240.755,
233,378.792,
234,264.079,
235,311.456,
236,164.41,
237,451.558,
238,0,
239,179.31,
240,77.231,
241,350.891,
242,375.574,
243,262.578,
244,90.7969,
245,461.403,
246,190.305,
247,384.729,
248,191.803,
249,228.281,
250,194.641,
251,152.065,
252,448.746,
253,225.155,
254,332.224,
255,232.768,
256,212.722,
257,423.248,
258,282.394,
259,202.091,
260,127.273,
261,194.023,
262,278.064,
263,319.187,
264,320.734,
265,400.608,
266,437.135,
267,284.453,
268,263.761,
269,323.069,
270,111.062,
271,358.75,
272,0,
273,475.806,
274,285.749,
275,408.586,
276,31.6127,
277,303.656,
278,237.052,
279,300.942,
280,499.392,
281,234.112,
282,134.237,
283,148.213,
284,156.966,
285,341.899,
286,74.3443,
287,349.247,
288,237.325,
289,188.453,
290,0,
291,455.744,
292,186.152,
293,223.202,
294,250.695,
295,206.686,
296,324.017,
297,339.136,
298,252.315,
299,259.447,
300,346.694,
301,333.913,
302,207.075,
303,412.311,
304,300.101,
305,125.696,
306,361.382,
307,203.168,
308,134.575,
309,400.788,
310,123.834,
311,490.839,
312,0,
313,305.484,
314,297.378,
315,275.614,
316,19.2073,
317,0,
318,33.2359,
319,254.512,
320,276.526,
321,156.304,
322,414.711,
323,303.082,
324,113.616,
325,435.487,
326,206.161,
327,0,
328,279.226,
329,210.839,
330,226.856,
331,0,
332,278.229,
333,419.982,
334,0,
335,370.945,
336,250.09,
337,388.016,
338,255.046,
339,406.149,
340,435.252,
341,255.328,
342,29.1018,
343,0,
344,233.017,
345,0,
346,374.232,
347,375.753,
348,0,
349,303.345,
350,260.819,
351,349.489,
352,160.319,
353,0,
354,375.847,
355,193.685,
356,164.795,
357,341.162,
358,104.948,
359,349.438,
360,426.006,
361,460.656,
362,336.64,
363,262.971,
364,262.315,
365,194.08,
366,348.233,
367,219.377,
368,147.89,
369,392.328,
370,433.98,
371,282.49,
372,130.474,
373,180.994,
374,72.1448,
375,0,
