eventID,eDep,
2,214.845,
3,218.51,
4,220.47,
5,166.064,
8,164.038,
9,134.939,
14,213.606,
18,220.588,
21,179.639,
22,174.72,
24,78.0076,
25,219.029,
30,90.0603,
31,207.194,
32,75.9583,
34,220.089,
35,179.38,
36,131.907,
38,214.407,
39,163.989,
42,135.52,
43,220.191,
44,204.404,
46,219.335,
47,218.865,
48,216.416,
50,217.001,
51,104.523,
52,219.212,
53,139.466,
54,133.421,
55,103.402,
56,215.388,
58,122.466,
59,102.266,
60,140.221,
61,101.414,
62,220.577,
64,218.545,
65,128.499,
66,196.659,
67,176.521,
68,160.94,
71,220.588,
72,156.318,
75,121.748,
77,211.008,
78,203.432,
80,120.343,
84,59.3625,
85,220.493,
86,185.276,
87,208.966,
88,220.436,
89,180.541,
90,219.454,
92,220.588,
93,219.763,
94,125.218,
97,166.899,
99,192.809,
100,151.952,
101,162.629,
102,165.315,
103,217.065,
104,182.775,
106,165.332,
107,167.272,
108,189.274,
110,171.725,
111,142.12,
113,216.364,
115,220.52,
116,219.775,
118,220.487,
121,214.018,
122,79.6381,
123,144.277,
125,220.586,
126,91.7918,
128,180.334,
129,194.767,
130,89.6645,
133,58.1694,
135,176.106,
136,201.701,
140,61.3597,
141,220.13,
142,171.982,
143,74.3932,
145,217.03,
146,197.516,
147,219.012,
148,220.182,
149,80.8265,
150,219.086,
151,208.145,
152,189.673,
153,147.006,
154,182.766,
155,95.5049,
156,111.703,
157,220.424,
158,74.4517,
159,89.6137,
161,205.621,
163,92.8402,
164,94.3569,
165,188.954,
167,165.08,
168,60.4724,
169,206.12,
170,65.3995,
172,161.605,
175,199.769,
177,143.437,
180,167.098,
181,165.962,
182,220.588,
183,220.317,
185,211.19,
186,198.137,
187,210.859,
188,205.232,
190,171.598,
191,220.506,
192,215.072,
193,219.859,
194,185.568,
195,59.21,
196,165.38,
197,82.7612,
199,160.768,
201,181.511,
202,125.587,
205,205.985,
207,52.3348,
209,209.144,
210,214.9,
213,161.232,
214,217.594,
216,199.078,
218,51.7451,
220,198.002,
221,132.401,
225,220.239,
229,219.887,
230,220.581,
231,220.454,
232,201.527,
233,216.445,
234,220.391,
236,116.786,
237,97.3261,
240,220.513,
241,157.842,
242,195.178,
243,154.244,
244,211.128,
246,93.3063,
247,215.854,
248,188.868,
250,219.721,
252,102.146,
253,122.592,
256,220.272,
258,165.479,
259,220.566,
260,60.3593,
261,218.341,
263,215.077,
265,52.2782,
266,143.983,
267,220.588,
268,220.587,
270,218.647,
271,109.868,
274,112.976,
275,216.985,
276,185.972,
277,153.396,
278,153.51,
279,188.124,
280,220.306,
281,97.1166,
284,151.353,
285,219.326,
286,203.862,
288,210.672,
289,159.998,
290,215.669,
292,160.269,
293,191.443,
296,173.834,
297,164.841,
298,67.2074,
299,192.641,
300,156.296,
302,203.138,
303,195.99,
304,177.739,
305,217.113,
307,210.725,
309,217.083,
312,130.175,
314,182.104,
315,124.376,
316,156.261,
317,175.212,
318,164.371,
319,181.009,
320,218.573,
321,220.475,
322,87.3955,
323,83.7909,
325,208.725,
326,219.241,
328,220.526,
331,214.149,
332,144.665,
333,115.012,
334,74.9493,
335,215.115,
337,185.106,
338,92.7588,
340,219.756,
342,219.869,
343,177.6,
346,220.5,
347,212.67,
348,127.655,
349,82.1305,
350,168.617,
351,220.37,
352,91.5362,
353,169.122,
357,181.728,
358,50.0494,
359,215.189,
361,81.4277,
362,220.588,
363,182.77,
365,203.138,
366,94.3624,
367,162.552,
368,208.301,
369,140.638,
370,178.242,
373,220.476,
374,220.588,
375,188.346,
376,198.562,
377,162.08,
378,189.59,
379,205.736,
380,115.878,
381,220.585,
382,206.527,
384,72.1556,
385,220.587,
386,213.335,
388,158.092,
389,50.2086,
390,220.576,
391,197.247,
392,220.588,
393,219.27,
395,219.275,
396,179.019,
