eventID,eDep,
0,0,
1,0,
2,2698.38,
3,1520.23,
4,2993.36,
5,914.62,
6,399.042,
7,0,
8,1130.49,
9,1835.17,
10,0,
11,0,
12,349.425,
13,0,
14,1921.03,
15,0,
16,0,
17,0,
18,1269.39,
19,0,
20,0,
21,1330.41,
22,865.438,
23,0,
24,1060.9,
25,1480.61,
26,0,
27,0,
28,164.239,
29,0,
30,1224.82,
31,1806.29,
32,1033.03,
33,86.7161,
34,2415.04,
35,2430.54,
36,1649.99,
37,0,
38,1929.79,
39,1584.62,
40,0,
41,0,
42,1057.92,
43,2938.91,
44,1656.22,
45,0,
46,2365.9,
47,1053.18,
48,2482.2,
49,0,
50,1799.36,
51,675.484,
52,2266.3,
53,1896.74,
54,1814.52,
55,1406.27,
56,1927.1,
57,0,
58,1561.21,
59,1390.82,
60,1217.56,
61,712.162,
62,2430.84,
63,0,
64,1834.91,
65,1747.59,
66,1933.76,
67,1387.68,
68,2188.79,
69,0,
70,387.929,
71,2407.9,
72,1573.35,
73,0,
74,0,
75,1594.79,
76,184.328,
77,2660.63,
78,2122.92,
79,0,
80,1159.11,
81,0,
82,0,
83,0,
84,807.33,
85,1896.55,
86,1802.85,
87,2281.13,
88,1432.92,
89,1998.06,
90,2653.19,
91,0,
92,1786.92,
93,815.055,
94,1702.96,
95,0,
96,29.2574,
97,1105.76,
98,5.31746,
99,1937.89,
100,1220.05,
101,2179.99,
102,1476.93,
103,1856.54,
104,1819.78,
105,0,
106,2140.47,
107,1217.11,
108,2161.01,
109,150.802,
110,2335.45,
111,1433.19,
112,69.8862,
113,2942.55,
114,0,
115,2619.47,
116,1938.09,
117,0,
118,2684.27,
119,0,
120,250.084,
121,2468.07,
122,1083.08,
123,1962.17,
124,0,
125,2692.28,
126,692.991,
127,350.626,
128,1337.74,
129,2392.12,
130,1219.44,
131,0,
132,0,
133,791.104,
134,0,
135,2010.78,
136,1039.6,
137,94.3349,
138,366.429,
139,248.019,
140,834.492,
141,2573.85,
142,2028.82,
143,1011.75,
144,483.256,
145,2418.84,
146,1237.95,
147,2344.48,
148,2314.34,
149,775.512,
150,1929.64,
151,2313.38,
152,2059.39,
153,1156.85,
154,1959.29,
155,1298.87,
156,1519.16,
157,1366.31,
158,1012.54,
159,1218.75,
160,0,
161,2647.36,
162,0,
163,1262.63,
164,1283.25,
165,2007.6,
166,659.152,
167,1467.33,
168,822.424,
169,2534.54,
170,607.956,
171,0,
172,2197.82,
173,141.759,
174,0,
175,2716.86,
176,0,
177,1898.44,
178,0,
179,170.748,
180,1025.83,
181,1936.05,
182,2994.75,
183,2903.51,
184,0,
185,1198.75,
186,1702.91,
187,2108.94,
188,2348.6,
189,0,
190,1900.49,
191,2883.82,
192,1107.12,
193,2675.15,
194,2045.82,
195,805.256,
196,2249.17,
197,877.2,
198,0,
199,2127.12,
200,0,
201,2021.77,
202,1078.18,
203,229.5,
204,0,
205,1804.04,
206,0,
207,711.753,
208,304.184,
209,998.836,
210,1665.89,
211,0,
212,0,
213,1271.04,
214,1258.72,
215,267.606,
216,1924.91,
217,0,
218,703.733,
219,0,
220,1358.46,
221,1708.14,
222,178.138,
223,201.546,
224,0,
225,2866.32,
226,0,
227,0,
228,630.998,
229,2500.84,
230,2767.54,
231,2746.87,
232,1034.84,
233,1777.65,
234,1879.27,
235,0,
236,1588.29,
237,1176.68,
238,626.085,
239,0,
240,2841.6,
241,1831.32,
242,1519.32,
243,1639.98,
244,2230.75,
245,0,
246,1268.97,
247,2623.03,
248,1537.57,
249,0,
250,2100.79,
251,0,
252,982.461,
253,1215.05,
254,0,
255,429.903,
256,2952.5,
257,0,
258,1875.44,
259,1010.21,
260,820.887,
261,1569.81,
262,0,
263,1435.26,
264,0,
265,710.984,
266,1152.2,
267,2916.73,
268,2853.89,
269,0,
270,1998.32,
271,1041.9,
272,301.288,
273,0,
274,1081.94,
275,2309.2,
276,1334.26,
277,2086.18,
278,1948.06,
279,2316.31,
280,1921.17,
281,1320.79,
282,0,
283,0,
284,1034.45,
285,1870.14,
286,2384.33,
287,0,
288,1967.05,
289,1398.07,
290,1599.3,
291,599.733,
292,1846.71,
293,1282.73,
294,642.544,
295,94.2022,
296,1552.7,
297,1064.65,
