eventID,eDep,
0,0,
1,483.056,
2,1399.59,
3,0,
4,34.6868,
5,1312.48,
6,311.612,
7,928.146,
8,880.717,
9,1359.72,
10,1249.73,
11,797.53,
12,925.496,
13,449.59,
14,0,
15,0,
16,0,
17,300.351,
18,829.425,
19,1240.86,
20,0,
21,0,
22,424.116,
23,880.887,
24,1228.07,
25,0,
26,897.871,
27,1114.12,
28,1037.26,
29,810.102,
30,227.341,
31,736.988,
32,827.472,
33,0,
34,1123.67,
35,0,
36,1104.1,
37,958.002,
38,1250.67,
39,1051.07,
40,899.647,
41,425.675,
42,954.034,
43,425.407,
44,1436.2,
45,1145.78,
46,671.133,
47,1118.21,
48,626.193,
49,1007.99,
50,446.37,
51,1335.7,
52,920.448,
53,724.294,
54,668.161,
55,177.08,
56,495.622,
57,1379.82,
58,1101.8,
59,1120.02,
60,269.578,
61,1201.09,
62,821.997,
63,0,
64,834.128,
65,781.456,
66,1021.65,
67,783.888,
68,1314.72,
69,1289.76,
70,950.434,
71,865.611,
72,0,
73,1257.76,
74,379.291,
75,988.976,
76,432.878,
77,26.8052,
78,483.326,
79,922.37,
80,863.302,
81,886.823,
82,897.385,
83,682.103,
84,170.58,
85,861.757,
86,0,
87,1240.98,
88,1329.68,
89,84.6219,
90,1056.72,
91,731.78,
92,0,
93,860.321,
94,969.054,
95,837.633,
96,684.599,
97,0,
98,1275.6,
99,0,
100,1472.02,
101,461.842,
102,0,
103,1091.26,
104,701.827,
105,678.306,
106,0,
107,1407.07,
108,1017.77,
109,1136.9,
110,0,
111,813.754,
112,635.787,
113,1056.95,
114,1035.4,
115,868.123,
116,0,
117,860.369,
118,0,
119,410.111,
120,0,
121,442.199,
122,457.052,
123,795.195,
124,1322.31,
125,970.771,
126,1073.62,
127,779.334,
128,1389.99,
129,819.579,
130,1372.36,
131,101.918,
132,1080.94,
133,669.816,
134,948.063,
135,898.218,
136,32.4001,
137,816.707,
138,351.999,
139,401.566,
140,608.812,
141,815.925,
142,1008.82,
143,658.464,
144,990.924,
145,713.667,
146,813.795,
147,754.692,
148,604.071,
149,1101.72,
150,718.741,
151,0,
152,0,
153,1087.01,
154,187.337,
155,74.7141,
156,405.988,
157,559.237,
158,1215.86,
159,1022.76,
160,439.878,
161,597.547,
162,1254.69,
163,777.986,
164,638.15,
165,1225.4,
166,0,
167,750.429,
168,1239.86,
169,1152.76,
170,0,
171,0,
172,734.217,
173,0,
174,0,
175,647.239,
176,797.492,
177,1101.18,
178,861.067,
179,0,
180,1155.3,
181,733.832,
182,523.093,
183,744.008,
184,527.446,
185,1072.07,
186,631.148,
187,586.472,
188,953.54,
189,732.242,
190,1160.3,
191,639.178,
192,597.263,
193,213.53,
194,1145.25,
195,1023.71,
196,0,
197,717.807,
198,1158.95,
199,668.778,
200,740.475,
201,0,
202,1084.04,
203,689.17,
204,676.529,
205,638.965,
206,1066.14,
207,1331.01,
208,1181,
209,0,
210,0,
211,535.135,
212,1085.61,
213,897.059,
214,747.778,
215,48.6336,
216,378.078,
217,985.2,
218,0,
219,0,
220,0,
221,994.405,
222,799.792,
223,801.027,
224,1098.85,
225,730.22,
226,801.093,
227,0,
228,0,
229,1042.79,
230,984.188,
231,851.1,
232,420.106,
233,614.599,
234,1252.41,
235,881.979,
236,524.081,
237,1064.86,
238,0,
239,655.58,
240,1273.66,
241,515.062,
242,61.2291,
243,1434.89,
244,1309.82,
245,847.235,
246,387.029,
247,847.917,
248,962.607,
249,618.648,
250,559.878,
251,893.081,
252,472.352,
253,610.095,
254,1034.09,
255,584.216,
256,935.963,
257,929.211,
258,363.997,
259,765.788,
260,1187.78,
261,1391.23,
262,376.338,
263,414.134,
264,685.151,
265,575.126,
266,1233.1,
267,742.773,
268,83.3582,
269,609.812,
270,714.101,
271,998.055,
272,929.934,
273,0,
274,345.007,
275,690.25,
276,549.71,
277,537.219,
278,0,
279,1186.59,
280,882.691,
281,1193.92,
282,0,
283,697.243,
284,1040.94,
285,859.442,
286,724.819,
287,343.809,
288,0,
289,316.482,
290,269.386,
291,1244.84,
292,191.381,
293,0,
294,838.423,
295,0,
296,663.685,
297,398.645,
298,1031.06,
299,0,
300,0,
301,533.89,
302,904.622,
303,0,
304,1139.96,
305,1255.93,
306,0,
307,884.056,
308,726.476,
309,0,
310,1204.15,
311,973.125,
312,926.509,
313,1128.95,
314,698.643,
315,705.836,
316,581.451,
317,0,
318,758.408,
319,471.259,
320,0,
321,949.908,
322,1386.78,
323,1174.87,
324,0,
325,376.848,
326,694.931,
327,445.694,
328,1258.79,
329,174.192,
330,1218.73,
331,701.17,
332,790.936,
333,362.137,
334,132.868,
335,1175.65,
336,671.454,
337,241.313,
338,1204.81,
339,581.798,
340,1366.96,
341,928.837,
342,820.28,
343,1239.84,
344,128.487,
345,381.649,
346,1231.65,
347,284.645,
348,630.999,
349,836.942,
350,1393.22,
351,1244.13,
352,1044.53,
353,813.788,
354,975.834,
355,459.103,
356,835.946,
357,0,
358,706.647,
359,1377.12,
360,614.551,
361,1008.11,
362,0,
363,1285.67,
364,606.344,
365,876.226,
366,0,
367,1414.65,
368,797.105,
369,745.577,
370,1001.04,
371,821.451,
372,421.949,
373,720.706,
374,948.042,
375,1343.21,
376,1262.43,
377,1248,
378,645.162,
379,1355.71,
380,679.967,
381,214.703,
382,922.067,
383,630.822,
384,1380.78,
385,740.385,
386,835.469,
387,142.508,
388,1003.49,
389,384.212,
390,465.391,
391,265.005,
392,988.005,
393,0,
394,1464.35,
395,709.937,
396,875.348,
397,538.427,
398,971.62,
399,919.223,
400,938.634,
401,677.924,
402,1468.41,
403,672.289,
404,507.759,
405,1300.16,
406,0,
407,1260.43,
408,1118.12,
409,998.737,
410,613.295,
411,968.003,
412,861.739,
413,0,
414,768.322,
415,357.326,
416,0,
417,851.04,
418,723.542,
419,994.49,
420,1477.77,
421,1442.55,
422,858.837,
423,1245.32,
424,658.865,
425,1113.17,
426,1370.37,
427,1070.72,
428,817.887,
429,1483.5,
430,679.2,
431,562.559,
432,670.859,
433,754.676,
434,0,
435,798.735,
436,591.71,
437,535.938,
438,0,
439,795.608,
440,725.285,
441,1232.11,
442,760.805,
443,634.439,
444,1311.94,
445,1353.78,
446,0,
447,709.878,
448,1478.49,
449,696.895,
450,1164.4,
451,0,
452,1281.77,
453,1027.26,
454,855.653,
455,853.448,
456,911.824,
457,971.184,
458,12.8608,
459,979.121,
460,283.13,
461,866.465,
462,1463.28,
463,778.073,
464,523.177,
465,721.481,
466,0,
467,893.323,
468,0,
469,1480.22,
470,0,
471,1004.03,
472,985.722,
473,0,
474,1475.2,
475,675.422,
476,582.738,
477,1060.21,
478,759.279,
479,766.202,
480,895.104,
481,138.671,
482,807.627,
483,464.085,
484,826.299,
485,870.388,
486,467.507,
487,0,
488,549.553,
489,939.657,
490,858.788,
491,483.026,
492,0,
493,687.066,
494,761.524,
495,684.957,
496,1465.43,
497,565.642,
498,1070.82,
499,755.821,
500,1058.45,
501,0,
502,997.95,
503,1028.74,
504,1002.83,
505,769.814,
506,1268.13,
507,618.244,
508,1489.77,
509,0,
510,577.983,
511,0,
512,1019.47,
513,1380.55,
514,595.814,
515,0,
516,181.61,
517,1456.05,
518,904.024,
519,0,
520,1342.92,
521,1058.22,
522,1491.38,
523,1473.28,
524,1003.62,
525,1240.89,
526,410.48,
527,801.442,
528,899.774,
529,0,
530,1433.12,
531,927.297,
532,563.502,
533,832.058,
534,1075.7,
535,678.665,
536,813.166,
537,1232.16,
538,1021.37,
539,1336.72,
540,1212.09,
541,242.244,
542,1223.13,
543,1101.56,
544,842.225,
545,754.308,
546,628.425,
547,0,
548,1155.17,
549,519.536,
550,577.424,
551,811.294,
552,683.224,
553,660.528,
554,545.86,
555,1150.68,
556,1142.69,
557,671.817,
558,0,
559,26.6606,
560,673.718,
561,851.146,
562,1005.35,
563,1092.31,
564,595.532,
