eventID,energy,recoilAngle,neutronAngle,
2669,1.36366,0.830592,0.739162,
2670,0.993779,0.681852,0.88778,
2671,2.15717,1.19122,0.378955,
2672,2.11064,1.16488,0.405259,
2673,0.82578,0.611958,0.957619,
2674,1.86194,1.04089,0.529079,
2675,2.17531,1.20189,0.368296,
2676,0.00302961,0.034793,1.524,
2677,1.87788,1.04824,0.52174,
2678,2.05504,1.13502,0.43507,
2679,0.118558,0.219386,1.34926,
2680,1.49373,0.883191,0.686611,
2681,1.74645,0.989304,0.580608,
2682,1.35453,0.826926,0.742825,
2683,0.861431,0.627036,0.942554,
2684,1.65469,0.94993,0.619939,
2685,2.44606,1.42328,0.147266,
2686,0.958612,0.667437,0.902185,
2687,2.15643,1.19079,0.379381,
2688,1.55048,0.906454,0.663371,
2689,2.49429,1.52295,0.0477617,
2690,1.6698,0.956332,0.613544,
2691,2.26892,1.26168,0.308594,
2692,0.278423,0.340038,1.22916,
2693,0.227273,0.306086,1.26301,
2694,2.39462,1.36388,0.20656,
2695,2.37942,1.34923,0.221186,
2696,0.577753,0.501206,1.06827,
2697,0.589468,0.506743,1.06274,
2698,0.231258,0.308846,1.26026,
2699,1.62325,0.936691,0.633164,
2700,2.30706,1.28911,0.281215,
2701,2.17193,1.19989,0.370299,
2702,2.07598,1.14608,0.42403,
2703,2.07996,1.1482,0.421908,
2704,0.538228,0.482226,1.08723,
2705,2.47993,1.48101,0.0896337,
2706,2.03904,1.12671,0.443373,
2707,0.658635,0.538706,1.03081,
2708,0.975087,0.674202,0.895425,
2709,2.26747,1.26069,0.309591,
2710,0.636115,0.528428,1.04108,
2711,0.924859,0.653507,0.916103,
2712,1.16346,0.750424,0.819262,
2713,2.04823,1.13147,0.438619,
2714,0.448109,0.436909,1.13249,
2715,1.92277,1.06928,0.500731,
2716,1.75384,0.99253,0.577386,
2717,1.81724,1.02061,0.549339,
2718,0.436128,0.430631,1.13875,
2719,0.403618,0.413242,1.15612,
2720,1.00436,0.686171,0.883465,
2721,1.86441,1.04203,0.527943,
2722,0.462411,0.444317,1.12509,
2723,2.10606,1.16235,0.40778,
2724,0.746712,0.577899,0.99165,
2725,0.382554,0.401673,1.16766,
2726,1.18557,0.759281,0.810413,
2727,0.0377239,0.123069,1.4442,
2728,0.619933,0.520968,1.04853,
2729,2.30434,1.28707,0.283244,
2730,1.60373,0.928532,0.641315,
2731,0.300626,0.35391,1.21533,
2732,0.892763,0.640164,0.929436,
2733,0.758822,0.583177,0.986377,
2734,0.30132,0.354336,1.2149,
2735,2.40438,1.37383,0.19663,
2736,1.93591,1.07554,0.494476,
2737,2.4885,1.50287,0.0678102,
2738,1.15904,0.748651,0.821034,
2739,1.26259,0.790101,0.779618,
2740,1.6323,0.94049,0.62937,
2741,1.29432,0.802797,0.766933,
2742,2.12503,1.17288,0.397271,
2743,1.58004,0.918679,0.651158,
2744,1.41026,0.849347,0.720423,
2745,0.308327,0.358617,1.21063,
2746,1.71859,0.977221,0.592678,
