eventID,energy,recoilAngle,neutronAngle,
219477,1.15479,0.679532,1.28108,
219563,0.673309,0.436143,1.75373,
219737,2.23888,1.22094,0.470233,
219749,2.33467,1.29455,0.369947,
219810,1.17236,0.687602,1.26725,
219836,0.589345,0.384531,1.8735,
219882,1.58251,0.873112,0.968958,
219895,1.29248,0.742185,1.17582,
219941,0.91044,0.563222,1.49163,
220075,1.22495,0.711602,1.2266,
220083,0.860042,0.537809,1.54093,
220195,2.16805,1.17401,0.534831,
220321,0.276475,0.00969155,3.10274,
220345,0.57047,0.372172,1.90358,
220391,0.32228,0.144306,2.58494,
220414,1.97583,1.06373,0.689248,
220461,2.32332,1.28497,0.382939,
220491,2.18756,1.18647,0.517622,
220718,0.590131,0.385038,1.87228,
220805,0.329861,0.155832,2.54402,
220859,2.20627,1.19874,0.500721,
220867,0.455791,0.288021,2.12525,
221099,0.441576,0.276071,2.15935,
221155,2.38469,1.341,0.307191,
221300,1.37665,0.780088,1.1143,
221325,1.7609,0.956202,0.844562,
221350,1.52393,0.846473,1.00985,
221361,1.75131,0.951629,0.851296,
221401,2.07075,1.1158,0.615821,
221553,0.6572,0.42661,1.77518,
221625,0.378157,0.215663,2.34293,
221628,1.78965,0.969992,0.824321,
221738,0.300322,0.104167,2.73255,
221746,0.34014,0.170254,2.49378,
221802,1.99731,1.07519,0.672993,
221950,0.311189,0.125613,2.65274,
222137,2.33695,1.29651,0.36729,
222176,2.36132,1.31833,0.337774,
222318,0.322227,0.144224,2.58524,
222371,2.48377,1.48524,0.113972,
222551,0.47,0.299542,2.09302,
222573,0.927129,0.5715,1.47586,
222595,1.92405,1.03674,0.727731,
222640,1.39759,0.789503,1.09924,
222729,1.60831,0.884925,0.950995,
222765,0.936002,0.575875,1.46758,
222864,1.14776,0.676298,1.28665,
222951,1.15826,0.681131,1.27834,
223033,1.57853,0.871296,0.97173,
223151,1.57126,0.867979,0.976796,
223211,2.27992,1.25068,0.429585,
223213,1.60382,0.882865,0.95412,
223331,1.69706,0.926032,0.889224,
223339,0.627736,0.408748,1.81617,
223517,0.634892,0.41314,1.80599,
223609,0.457215,0.289194,2.12194,
223739,0.676519,0.438024,1.74953,
223775,1.86739,1.00809,0.768927,
223815,2.28341,1.25332,0.425983,
223858,0.449708,0.282962,2.1396,
223968,1.22864,0.713281,1.22378,
224020,0.659847,0.428187,1.77161,
224120,2.22655,1.21241,0.481932,
224394,2.22843,1.2137,0.480162,
224398,0.816237,0.515143,1.58609,
224433,2.43344,1.39686,0.232113,
224559,0.926861,0.571367,1.47612,
224867,2.16922,1.17474,0.533816,
224881,1.97604,1.06384,0.689086,
224936,0.568254,0.370699,1.90721,
