eventID,energy,
1166,2.26447,
1167,2.48978,
1168,2.29314,
1169,2.41806,
1170,2.47367,
1171,2.47698,
1173,2.44896,
1174,2.49407,
1175,2.40362,
1176,2.47501,
1177,2.47878,
1178,2.30576,
1179,2.48887,
1180,2.30957,
1181,2.41939,
1182,2.34144,
1183,2.27158,
1184,2.46918,
1185,2.27828,
1186,2.48267,
1187,2.48203,
1189,2.39913,
1190,2.48493,
1191,2.43663,
1192,2.42515,
1193,2.45534,
1194,2.45807,
1195,2.27365,
1196,2.49104,
1198,2.26773,
1199,2.47577,
1200,2.49993,
1201,2.478,
1203,2.32585,
1204,2.49822,
1206,2.46957,
1209,2.46485,
1210,2.46392,
1211,2.43899,
1212,2.46646,
1213,2.47636,
1214,2.49846,
1215,2.47966,
1216,2.44911,
1217,2.45044,
1218,2.36127,
1219,2.47618,
1220,2.36746,
1221,2.47716,
1222,2.2661,
1223,2.38215,
1226,2.26409,
1227,2.48901,
1228,2.45001,
1229,2.27771,
1230,2.39402,
1231,2.35584,
1232,2.30088,
1233,2.47051,
1234,2.47144,
1235,2.45847,
1236,2.33256,
1237,2.40506,
1238,2.45363,
1239,2.48748,
1240,2.49899,
1241,2.47316,
1242,2.30097,
1243,2.29949,
1244,2.49023,
1245,2.45375,
1246,2.2605,
1247,2.37159,
1248,2.49511,
1250,2.48095,
1253,2.37954,
1254,2.49505,
1255,2.3596,
1256,2.42535,
1257,2.45264,
1258,2.46177,
1259,2.36671,
1260,2.49701,
1261,2.45058,
1262,2.43868,
1263,2.43005,
1265,2.49578,
1267,2.47317,
1268,2.45194,
1269,2.33066,
1271,2.44959,
1273,2.45047,
1274,2.26639,
1275,2.26374,
1277,2.4747,
1278,2.49201,
1279,2.49079,
1280,2.47338,
1281,2.27794,
1283,2.47719,
1284,2.48519,
1285,2.39376,
1286,2.47971,
1287,2.46125,
1288,2.28712,
1289,2.48624,
1290,2.49727,
1291,2.26675,
1292,2.47668,
1293,2.49918,
1294,2.38641,
1296,2.41685,
1297,2.40429,
1298,2.43326,
1301,2.48054,
1302,2.34482,
1303,2.3465,
1304,2.26549,
1305,2.48011,
1306,2.44702,
1308,2.28431,
1309,2.47171,
1310,2.4501,
1312,2.26801,
1313,2.47325,
1314,2.48577,
1315,2.34376,
1316,2.30159,
1317,2.44581,
1318,2.48348,
1319,2.38989,
1320,2.26777,
1321,2.28911,
1322,2.48753,
1323,2.47403,
1324,2.26617,
1325,2.47465,
1326,2.34305,
1327,2.42088,
1328,2.47619,
1330,2.49438,
1331,2.42317,
1332,2.48705,
1334,2.42018,
1335,2.40254,
1336,2.3101,
1337,2.46575,
1338,2.48609,
1339,2.32073,
1340,2.48515,
1341,2.44842,
1342,2.4961,
1343,2.49079,
1344,2.35792,
1346,2.49121,
1347,2.49198,
1348,2.37505,
1350,2.26912,
1351,2.48275,
1353,2.47842,
1354,2.46257,
1355,2.49438,
1356,2.49995,
1357,2.26252,
1359,2.29715,
1360,2.42249,
1361,2.47329,
1362,2.48326,
1363,2.3796,
1364,2.36381,
1365,2.49086,
1366,2.44355,
1367,2.28721,
1368,2.48407,
1374,2.33856,
1375,2.48978,
1376,2.27012,
1377,2.27578,
1378,2.27005,
1379,2.33484,
