eventID,energy,recoilAngle,neutronAngle,
2584,2.26248,0.695668,1.70666,
2585,2.26551,0.703283,1.69135,
2587,2.35349,0.923676,1.25245,
2589,2.42875,1.13687,0.835227,
2590,2.27439,0.725536,1.64665,
2591,2.4825,1.36089,0.402571,
2592,2.42249,1.11685,0.874154,
2593,2.4413,1.17925,0.753001,
2594,2.37459,0.979068,1.14341,
2595,2.15842,0.401314,2.30635,
2596,2.45918,1.24692,0.622113,
2597,2.3657,0.955468,1.18981,
2598,2.38457,1.00613,1.09031,
2599,2.37876,0.990296,1.12137,
2600,2.47778,1.33382,0.454633,
2601,2.47764,1.33306,0.456105,
2602,2.37536,0.98114,1.13934,
2603,2.39317,1.03002,1.04353,
2604,2.10258,0.118902,2.89296,
2606,2.25276,0.671041,1.75627,
2607,2.43579,1.16025,0.789853,
2609,2.10419,0.134788,2.85979,
2610,2.42157,1.11397,0.879741,
2614,2.34974,0.914039,1.27147,
2615,2.45868,1.2449,0.626006,
2617,2.48024,1.34752,0.428285,
2618,2.43916,1.17178,0.767479,
2619,2.42858,1.13631,0.836319,
2622,2.23555,0.626696,1.84586,
2624,2.4085,1.07419,0.957242,
2625,2.49198,1.4293,0.271209,
2627,2.44644,1.19767,0.717324,
2628,2.11774,0.229301,2.66272,
2629,2.40605,1.06696,0.971353,
2631,2.49546,1.46447,0.203748,
2632,2.41549,1.09517,0.916348,
2633,2.39814,1.04409,1.01601,
2634,2.35391,0.924759,1.25031,
2636,2.44548,1.1942,0.724049,
2637,2.29432,0.775134,1.54734,
2638,2.10289,0.12211,2.88627,
2639,2.41163,1.08351,0.93906,
2640,2.14242,0.342652,2.42748,
2641,2.4618,1.25787,0.600966,
2642,2.47789,1.33441,0.453496,
2643,2.26078,0.691378,1.7153,
2644,2.44564,1.19475,0.722981,
2645,2.44181,1.18107,0.74948,
2646,2.44919,1.20785,0.697622,
2647,2.47665,1.32773,0.466348,
2648,2.45515,1.23073,0.653387,
2649,2.37999,0.99365,1.11479,
2652,2.33945,0.887804,1.32332,
2653,2.44238,1.18306,0.745632,
2654,2.35262,0.92143,1.25688,
2655,2.46963,1.29275,0.533719,
2656,2.49808,1.50171,0.132371,
2658,2.35031,0.915494,1.2686,
2659,2.45975,1.2493,0.617514,
2660,2.45792,1.24179,0.632019,
2662,2.48353,1.36723,0.390386,
2663,2.46989,1.29397,0.531354,
2664,2.1651,0.423888,2.25986,
2665,2.40568,1.06587,0.973466,
2666,2.46666,1.27907,0.560071,
2668,2.36554,0.955068,1.1906,
2670,2.48512,1.37744,0.370779,
2673,2.30114,0.792049,1.51357,
2674,2.44046,1.17631,0.758713,
2675,2.26713,0.707358,1.68315,
2676,2.40871,1.07481,0.956039,
2677,2.49289,1.43757,0.255345,
2678,2.41119,1.0822,0.941623,
2679,2.46329,1.26422,0.588729,
2680,2.17135,0.444193,2.21811,
2681,2.14041,0.334726,2.44388,
2682,2.48845,1.40067,0.326153,
2683,2.36846,0.962765,1.17546,
2684,2.49787,1.49808,0.139321,
2685,2.26802,0.709595,1.67866,
2686,2.43469,1.15651,0.797092,
2688,2.43947,1.17286,0.765387,
2689,2.14006,0.33331,2.44681,
2691,2.15817,0.400448,2.30813,
2695,2.19636,0.519788,2.06325,
2696,2.49103,1.42106,0.287015,
2697,2.43529,1.15856,0.793124,
2699,2.33385,0.873652,1.35134,
2700,2.46726,1.28178,0.554846,
2701,2.35623,0.930759,1.23848,
2702,2.47237,1.30589,0.50839,
2703,2.48072,1.35031,0.422923,
2704,2.48496,1.3764,0.372772,
2705,2.2113,0.561808,1.97757,
2706,2.44113,1.17866,0.754157,
2707,2.25317,0.672086,1.75416,
2708,2.39723,1.04148,1.02111,
2709,2.40802,1.07276,0.960034,
2710,2.38842,1.01674,1.06952,
2711,2.47197,1.30393,0.512167,
2712,2.41912,1.10633,0.89461,
2713,2.44867,1.20592,0.70137,
2715,2.37684,0.985121,1.13153,
2716,2.47716,1.33047,0.461074,
2717,2.40672,1.06895,0.967461,
2718,2.44425,1.18974,0.732691,
2723,2.39679,1.04025,1.02352,
2724,2.49988,1.55389,0.0323843,
2725,2.35462,0.9266,1.24668,
2726,2.4932,1.44054,0.249637,
2727,2.32519,0.851903,1.39447,
2728,2.45224,1.21939,0.675305,
2729,2.49202,1.4296,0.270635,
2730,2.32498,0.851395,1.39548,
2731,2.36189,0.94548,1.20947,
2732,2.45125,1.21561,0.682622,
2733,2.42677,1.13046,0.847691,
2734,2.24054,0.639666,1.81962,
2735,2.19245,0.508455,2.08641,
2736,2.36626,0.956957,1.18688,
2737,2.48983,1.41128,0.305786,
2738,2.20962,0.557163,1.98703,
2740,2.38968,1.02024,1.06267,
2742,2.48261,1.36158,0.40126,
2743,2.32918,0.861924,1.37459,
2744,2.42069,1.11121,0.885126,
2745,2.48763,1.39468,0.33765,
2747,2.49739,1.49023,0.154374,
2748,2.40519,1.06444,0.976257,
2749,2.44082,1.17757,0.75627,
2750,2.28726,0.757614,1.58237,
2751,2.40223,1.05583,0.993082,
2752,2.32379,0.848403,1.40142,
2753,2.48976,1.4107,0.306908,
2755,2.34923,0.912727,1.27406,
2756,2.42154,1.11388,0.879923,
2758,2.40483,1.0634,0.978285,
2759,2.47025,1.29565,0.528125,
2760,2.49719,1.48727,0.160049,
2762,2.47093,1.29889,0.521884,
2766,2.42282,1.1179,0.872109,
2768,2.47358,1.31191,0.496796,
2769,2.44974,1.20992,0.693631,
2770,2.45411,1.22664,0.661289,
2771,2.415,1.09369,0.919234,
2772,2.10496,0.141762,2.84522,
2773,2.4714,1.30118,0.517468,
2774,2.43607,1.16119,0.788022,
2775,2.29064,0.766006,1.56558,
2776,2.20963,0.557179,1.98699,
2777,2.47896,1.3403,0.442166,
2778,2.48684,1.3891,0.348379,
2779,2.29669,0.781009,1.5356,
2780,2.38651,1.01148,1.07983,
2782,2.16582,0.426256,2.25499,
2783,2.49512,1.46055,0.211264,
2784,2.34256,0.895712,1.30768,
2785,2.4334,1.1522,0.805472,
2787,2.48539,1.37922,0.367351,
2788,2.49056,1.41713,0.29457,
2789,2.15491,0.389057,2.33162,
2790,2.3616,0.944719,1.21097,
2791,2.46046,1.25225,0.611831,
2792,2.49504,1.45967,0.21295,
2793,2.38096,0.996285,1.10962,
2794,2.36068,0.942318,1.2157,
2797,2.47662,1.32758,0.466639,
2798,2.35421,0.925544,1.24877,
2800,2.38955,1.01989,1.06335,
2801,2.35503,0.92765,1.24461,
2802,2.46906,1.29008,0.538864,
2804,2.45252,1.22046,0.673236,
2805,2.25998,0.689349,1.71938,
2808,2.3571,0.933027,1.23401,
2812,2.42081,1.11157,0.884412,
2814,2.3405,0.890467,1.31806,
2815,2.41399,1.09063,0.925187,
2816,2.49199,1.42933,0.271142,
2817,2.48397,1.37001,0.385047,
2818,2.37683,0.985085,1.1316,
2820,2.30586,0.803762,1.49021,
2821,2.46771,1.28385,0.550862,
2822,2.40237,1.05623,0.992291,
2823,2.34349,0.898072,1.30302,
2829,2.46247,1.26073,0.595463,
2830,2.46314,1.26358,0.58996,
2831,2.49732,1.48916,0.156421,
2833,2.37433,0.978384,1.14476,
2834,2.36953,0.965604,1.16987,
2836,2.47731,1.33126,0.459553,
2840,2.42325,1.11924,0.869489,
2841,2.36976,0.966208,1.16869,
2844,2.46499,1.27165,0.574397,
2845,2.47078,1.2982,0.523219,
2846,2.43828,1.16874,0.773383,
2847,2.24133,0.641714,1.81548,
2849,2.45157,1.21684,0.680239,
2852,2.4936,1.44446,0.242118,
2854,2.14031,0.334321,2.44472,
2855,2.44898,1.20706,0.699154,
2857,2.25147,0.667741,1.76292,
