eventID,energy,recoilAngle,neutronAngle,
9314,2.35345,0.849739,1.40645,
9315,2.25421,0.545342,2.01832,
9316,2.17295,0.166257,2.79686,
9317,2.49216,1.4175,0.296046,
9318,2.37634,0.919251,1.26858,
9319,2.33066,0.781806,1.54184,
9321,2.38193,0.936553,1.23436,
9322,2.46886,1.26159,0.598067,
9323,2.45811,1.21007,0.698218,
9324,2.16888,0.123925,2.88456,
9325,2.18726,0.26766,2.58725,
9326,2.48968,1.39472,0.340095,
9328,2.47464,1.29257,0.537925,
9329,2.17045,0.141776,2.84757,
9330,2.49775,1.48892,0.15806,
9331,2.17935,0.21715,2.69157,
9332,2.32569,0.767007,1.57143,
9333,2.46567,1.24559,0.629143,
9335,2.1754,0.187315,2.75328,
9336,2.30339,0.700285,1.7052,
9337,2.49509,1.44969,0.233843,
9338,2.21219,0.389361,2.33682,
9340,2.34675,0.829704,1.44631,
9341,2.4993,1.52519,0.0880272,
9342,2.49203,1.41627,0.298419,
9343,2.40811,1.02071,1.06849,
9344,2.47705,1.30648,0.510958,
9345,2.33697,0.800581,1.50436,
9346,2.46761,1.25523,0.610408,
9347,2.46953,1.26502,0.591389,
9348,2.49402,1.43703,0.258303,
9349,2.32316,0.759478,1.58649,
9350,2.21495,0.400916,2.31312,
9351,2.47045,1.26982,0.582081,
9352,2.1692,0.127821,2.87648,
9353,2.43663,1.12174,0.870479,
9355,2.33333,0.789746,1.52598,
9356,2.27949,0.62699,1.85289,
9357,2.16597,0.0816205,2.97226,
9358,2.46879,1.26123,0.598766,
9359,2.46231,1.22356,0.672726,
9361,2.35873,0.865616,1.3749,
9362,2.37953,0.929107,1.24908,
9363,2.16861,0.120691,2.89126,
9364,2.43485,1.1069,0.900436,
9365,2.48154,1.33428,0.457076,
9366,2.47384,1.28332,0.556522,
9367,2.48534,1.36043,0.40645,
9368,2.45488,1.19574,0.726111,
9369,2.37864,0.926335,1.25456,
9371,2.42469,1.07784,0.956376,
9372,2.47175,1.27672,0.568686,
9373,2.36698,0.890577,1.32537,
9374,2.16553,0.0729833,2.99017,
9375,2.45129,1.18036,0.756075,
9376,2.31162,0.725031,1.65551,
9377,2.45915,1.21477,0.689071,
9379,2.48281,1.34273,0.440709,
9380,2.47188,1.27744,0.567286,
9381,2.44176,1.14156,0.831743,
9382,2.17133,0.150814,2.82884,
9383,2.30252,0.697661,1.71047,
9384,2.4987,1.50849,0.120277,
9385,2.42816,1.09031,0.931941,
9386,2.47564,1.29829,0.526832,
9387,2.4261,1.08288,0.946497,
9388,2.36303,0.878603,1.34912,
9389,2.44671,1.16138,0.793081,
9390,2.45295,1.18741,0.74234,
9391,2.29429,0.672701,1.76069,
9392,2.48334,1.34634,0.43372,
9393,2.45244,1.18524,0.746558,
9394,2.3832,0.940511,1.22654,
9395,2.4797,1.32254,0.479817,
9396,2.47554,1.29771,0.527954,
9397,2.49209,1.41685,0.297312,
9398,2.35938,0.867576,1.37101,
9399,2.41472,1.04303,1.02463,
9400,2.24753,0.522648,2.06446,
9401,2.46901,1.26235,0.596589,
9402,2.33032,0.780783,1.54389,
9404,2.1711,0.148537,2.83356,
9405,2.37953,0.929101,1.24909,
9406,2.43982,1.13399,0.846527,
9407,2.43379,1.11104,0.891387,
9408,2.20468,0.254634,2.61538,
9409,2.47701,1.30625,0.511406,
9410,2.49789,1.49145,0.153182,
9411,2.49002,1.39767,0.334386,
9412,2.48303,1.3442,0.437874,
9413,2.41486,1.04353,1.02366,
9415,2.33675,0.799909,1.5057,
9416,2.47593,1.29993,0.523663,
9418,2.28491,0.643873,1.8188,
9420,2.21673,0.408234,2.29812,
9421,2.47671,1.30447,0.51486,
9422,2.49926,1.52386,0.0906046,
9423,2.25377,0.543861,2.02133,
9424,2.46378,1.2364,0.646998,
9425,2.49242,1.4201,0.29102,
9426,2.43112,1.10114,0.910756,
9427,2.38264,0.93877,1.22998,
9428,2.47473,1.29312,0.536865,
9429,2.35047,0.84083,1.42417,
9430,2.45896,1.2139,0.690766,
9431,2.23856,0.491232,2.12846,
9432,2.36587,0.887204,1.33206,
9434,2.47666,1.3042,0.515373,
9435,2.4976,1.48336,0.169182,
9436,2.49027,1.39984,0.330194,
9437,2.45794,1.20929,0.699739,
9438,2.2014,0.34123,2.43568,
9439,2.39652,0.98274,1.14321,
9440,2.45737,1.20674,0.704693,
9441,2.47228,1.27958,0.563131,
9442,2.34673,0.82966,1.4464,
9443,2.2369,0.485277,2.1406,
9445,2.3146,0.733942,1.63764,
9446,2.43938,1.13229,0.849864,
9447,2.46013,1.21928,0.680293,
9449,2.47022,1.2686,0.58444,
9450,2.34979,0.838802,1.4282,
9452,2.49645,1.46787,0.198717,
9453,2.48207,1.33781,0.450241,
9454,2.38812,0.955969,1.19601,
9455,2.38197,0.936675,1.23412,
9456,2.3158,0.737523,1.63046,
9457,2.49075,1.40417,0.32182,
9460,2.4941,1.43794,0.256536,
9461,2.40138,0.998517,1.11214,
9462,2.48135,1.32515,0.475831,
9463,2.46424,1.2386,0.642729,
9464,2.46033,1.22016,0.67858,
9466,2.35556,0.856087,1.39383,
9467,2.41583,1.04684,1.01717,
