eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,99,687,170.116,5,1,0,
1,1977,12807,1986.16,68,3,0,
2,2567,13524,3892.26,135,4,0,
3,1608,10772,3892.29,114,2,0,
4,595,3449,3199.57,107,3,0,
5,1959,10927,3512.32,110,4,0,
6,2442,13452,1310.66,67,4,0,
7,2493,15551,2355.81,83,3,0,
8,276,1728,2785.23,97,3,0,
9,1536,9491,3102.01,36,3,0,
10,1227,7392,2175.89,71,2,0,
11,314,2027,1632.01,63,2,0,
12,1836,11255,1143.45,52,4,0,
13,2480,14855,2141.33,71,4,0,
14,420,3004,1066.31,3,1,0,
15,1810,11163,1580.09,76,3,0,
16,2033,12590,1883.02,45,4,0,
17,1742,10614,433.511,11,4,0,
18,3489,20707,3137,66,3,0,
19,4027,20684,3382.64,40,5,0,
20,3390,20400,1346.24,26,3,0,
21,2078,13151,950.232,36,4,0,
22,2004,12552,1765.84,11,2,0,
23,2572,14322,3984.05,116,4,0,
24,367,2403,1294.88,16,1,0,
25,1804,10365,1190.84,46,3,0,
26,2432,14582,492.144,15,3,0,
27,2667,13785,3483.99,87,3,0,
28,1514,9528,410.153,22,3,0,
29,1982,12334,2921.53,26,3,0,
30,1750,11557,1807.25,62,2,0,
31,1594,10569,236.768,5,2,0,
32,3924,21417,1367.23,44,5,0,
33,607,3879,161.49,5,3,0,
34,2934,13341,4546.15,126,3,0,
35,2386,15788,125.58,1,2,0,
36,2638,13817,3691.33,108,3,0,
37,1829,11315,1532.41,18,2,0,
38,1129,7206,196.092,4,2,0,
39,418,2612,1277.51,16,2,0,
40,2468,16213,444.29,11,3,0,
41,2949,15927,1647.02,52,6,0,
42,1821,11611,740.757,40,3,0,
43,2314,15066,1970.3,46,4,0,
44,2257,14071,1070.4,26,1,0,
45,25,206,3110.29,3,0,0,
46,2677,16096,747.266,44,5,0,
47,2546,14622,1016.74,8,1,0,
48,2022,12332,1292.92,38,3,0,
49,2555,14557,3399.92,131,2,0,
50,1143,7654,278.287,9,2,0,
51,1824,10394,1657.16,53,4,0,
52,2676,14890,2760.73,90,5,0,
53,2167,12732,3304.47,92,5,0,
54,2402,12717,4626.25,108,5,0,
55,840,4601,2553.44,72,3,0,
56,596,3850,1021.61,50,2,0,
57,1128,6657,2968.75,58,2,0,
58,2285,13315,2686.82,68,2,0,
59,2764,15826,1451.59,60,4,0,
60,2366,14789,413.666,12,2,0,
61,1790,10277,4771.23,133,3,0,
62,565,3594,788.321,26,2,0,
63,4856,29062,0,0,1,0,
64,998,6433,246.539,5,2,0,
65,2259,13445,2614.36,67,2,0,
