eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,742,4180,1005.48,34,2,0,
1,895,5910,2386.82,68,3,0,
2,2522,15357,15.4318,3,1,0,
3,1747,10539,2523.89,100,4,0,
4,997,6453,984.223,38,2,0,
5,1111,6818,2460.12,100,2,0,
6,3316,18207,892.865,35,4,1,
7,1631,10328,1902.98,89,3,0,
8,3081,16208,2201.66,65,3,0,
9,1311,6143,2853.1,102,3,0,
10,2650,15678,2616.8,88,4,0,
11,2434,15577,426.024,18,4,0,
12,1598,8666,3522.53,79,3,0,
13,1482,8808,2268.05,75,3,0,
14,3366,18232,1776.57,134,4,1,
15,627,4121,1302.7,20,2,0,
16,1270,7572,2853.63,127,3,0,
17,1390,9284,959.822,25,3,0,
18,1776,10512,1604.17,68,3,0,
19,1662,10262,1755.37,58,2,0,
20,547,3283,3665.92,97,2,0,
21,1936,11162,2086.59,93,3,0,
22,1198,7693,2963.19,77,3,0,
23,1614,9623,3810.3,120,2,0,
24,3163,16618,3135.59,107,2,0,
25,1257,8344,1466.7,46,3,0,
26,1835,9319,2619.2,105,3,0,
27,1670,10430,376.691,49,4,0,
28,874,5439,1050.67,36,2,0,
29,841,6023,313.857,10,2,0,
30,2011,11255,1859.99,95,3,0,
31,2483,15723,1756.57,24,5,0,
32,2728,15898,2836.8,79,4,0,
33,1248,7700,516.718,21,3,0,
34,1489,8643,839.781,15,3,0,
35,1104,7245,439.66,15,2,0,
36,1120,6737,2507.46,72,3,0,
37,2669,17168,474.374,16,3,0,
38,1447,7088,2391.54,65,3,0,
39,1072,6399,2737.46,81,3,0,
40,1887,10180,2763.93,107,3,0,
41,718,4302,1839,89,3,0,
42,1660,9841,2684.04,92,4,0,
43,870,4766,1312.21,87,1,0,
44,1846,11213,1539.39,68,2,0,
45,2009,10853,1739.4,55,3,0,
46,1823,11106,900.218,53,3,0,
47,727,4380,1425.31,52,1,0,
48,1860,12110,1593.71,42,3,0,
49,1154,7591,1149.64,31,1,0,
50,2890,16919,1553.75,95,3,0,
51,1327,7871,3044.17,75,3,0,
52,1633,10367,2205.48,94,4,0,
53,1817,10355,2462.55,96,2,0,
54,1448,8378,3069.65,86,2,0,
55,760,4291,4017.02,26,2,0,
56,846,5147,3526.83,62,2,0,
57,1222,6946,5630.3,89,3,0,
58,2000,10612,2000.97,74,3,0,
59,844,5768,748.289,13,2,0,
60,2311,15037,522.333,2,1,0,
