eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,2215,14471,855.067,22,3,0,
1,944,5716,2176.08,43,5,0,
2,2160,13479,36.4912,4,2,0,
3,1141,7344,2512.24,87,5,0,
4,2900,15665,1184.84,28,3,0,
5,1504,8836,1874.77,77,3,0,
6,1833,9910,2780.69,75,2,0,
7,1887,11188,303.087,13,2,0,
8,982,6410,3506.62,89,2,0,
9,954,5745,2324.14,35,2,0,
10,1155,7524,24.8989,1,3,0,
11,1675,10800,300.173,20,3,0,
12,1529,9537,1522.6,46,1,0,
13,666,4331,85.1,6,2,0,
14,1531,9734,1744.48,32,3,0,
15,2816,17563,1566.77,52,3,1,
16,2417,15208,894.832,59,3,0,
17,847,5329,453.058,5,1,0,
18,2426,14160,2701.73,31,4,0,
19,2129,10832,3112.6,140,2,0,
20,1129,7491,1131.97,46,1,0,
21,1452,8735,1413.79,22,2,0,
22,1049,6721,2740.58,65,1,0,
23,2181,13417,626.034,14,5,0,
24,869,5530,527.242,12,1,0,
25,699,4419,1237.76,69,2,0,
26,1171,6500,2614.43,91,4,0,
27,672,4763,182.864,3,2,0,
28,1851,11303,940.954,17,2,1,
29,1402,8496,4343.79,118,3,0,
30,542,3431,1260.51,14,2,0,
31,1824,10201,3079.76,118,2,0,
32,1356,8504,999.867,22,3,0,
33,1034,6675,1266.57,56,3,0,
34,2190,13278,445.477,7,2,0,
35,1592,9360,2637.71,51,1,0,
36,1758,9158,2809.77,58,2,0,
37,1151,6609,1531.43,61,2,0,
38,1606,9433,1733.26,55,2,0,
39,2901,15553,1273.91,36,3,1,
40,588,3616,79.3922,1,1,0,
41,1583,9486,1100.24,28,4,0,
42,2577,15406,1621.73,39,3,0,
43,1684,10069,2065.66,83,3,0,
44,826,5090,1823.68,45,2,0,
45,1678,9229,3427.15,86,3,0,
46,4319,24559,87.4023,1,2,0,
47,2090,12271,2316.67,93,3,1,
48,1294,6748,2165.61,86,3,0,
49,2623,16445,407.428,39,1,0,
50,1003,6289,528.003,7,2,0,
51,1019,6381,2251.71,68,2,0,
52,904,5693,1938.64,55,1,0,
53,1505,9521,1470.06,29,4,0,
54,833,5406,403.332,13,2,0,
55,1425,8883,1806.26,34,4,0,
56,3321,17682,1010.32,37,5,0,
57,1403,8231,2286.91,53,2,0,
58,761,4878,1842.78,35,4,0,
59,1321,8133,3783.32,142,3,0,
60,1369,7915,3814.02,107,1,0,
61,2433,16614,96.0388,1,1,0,
62,2991,17501,2183.8,54,5,0,
63,1149,7267,727.056,18,3,0,
64,2724,16156,1276.48,10,4,0,
65,1777,10115,2363.08,48,4,0,
66,1727,9948,733.983,19,3,0,
67,1318,8632,1771.55,48,4,0,
68,593,3816,396.507,12,2,0,
69,969,6144,1780.01,59,1,0,
70,1008,6553,2975.49,50,2,0,
71,2823,16338,1742.8,31,4,0,
72,1775,10314,1773.39,74,2,0,
73,1511,9774,154.896,5,3,0,
74,1752,10361,1256.56,13,2,0,
75,1150,6371,3526.96,126,2,0,
76,1552,10094,860.811,35,3,0,
77,2311,15558,0,0,1,0,
78,1098,7324,66.1372,3,2,0,
79,584,3818,803.508,17,3,0,
80,1528,9643,2219.35,80,3,0,
81,1886,12496,1383.98,44,1,0,
82,1550,9619,1058.32,27,2,0,
83,912,5877,518.728,33,2,0,
84,1333,8341,708.408,9,1,0,
85,1268,8081,2257.45,50,3,0,
86,1831,9942,2756.33,82,3,0,
87,1595,10024,1517.38,65,3,0,
88,1981,10415,2507.13,112,5,0,
89,1144,6904,1989.58,47,2,0,
90,1629,9853,3941.66,135,3,0,
91,2755,14892,1891,20,1,0,
92,1792,10455,2799.89,133,4,0,
93,2088,12998,527.888,25,3,0,
