eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,752,5013,199.169,4,2,0,
1,1476,9243,162.161,5,2,0,
2,264,1782,0,0,1,0,
3,247,1752,0,0,1,0,
4,356,2174,546.887,21,1,0,
5,253,1665,1349.82,20,1,0,
6,428,2731,603.471,37,1,0,
7,562,3830,0,0,1,0,
8,340,1901,2350.92,78,1,0,
9,190,929,2605.78,46,1,0,
10,1673,10908,178.16,3,2,0,
11,338,2363,1356.22,66,2,0,
12,613,3574,814.699,74,1,0,
13,297,2034,493.788,9,1,0,
14,2038,12523,849.371,16,3,0,
15,693,4447,0,0,1,0,
16,415,2410,1363.38,70,2,0,
17,243,1528,662.17,11,1,0,
18,338,2235,1086.27,51,2,0,
19,1598,10256,488.638,6,3,0,
20,1282,8046,22.2517,1,1,0,
21,2054,12592,510.896,20,3,0,
22,276,1867,122.917,2,2,0,
23,107,641,0,0,1,0,
24,332,2273,263.193,9,1,0,
25,1216,8149,0,0,1,0,
26,396,2122,935.178,31,2,0,
27,106,632,1022.33,14,1,0,
28,318,2177,1680.64,82,2,0,
29,1323,8817,68.1504,4,1,0,
30,1129,7337,0,0,2,0,
31,62,330,872.955,17,1,0,
32,85,613,910.146,15,1,0,
33,342,2239,0,0,1,0,
34,140,1024,649.104,8,1,0,
35,107,781,287.681,3,1,0,
36,2088,12652,295.915,34,2,0,
37,160,935,1246.07,43,2,0,
38,458,2718,1381.72,74,2,0,
39,911,6048,136.423,2,2,0,
40,362,2232,1559.05,63,2,0,
41,1797,11122,1433.51,42,2,0,
42,1815,11171,349.439,8,2,0,
43,1420,9134,779.221,15,2,0,
44,1932,11848,1063.76,8,3,0,
45,1677,10724,929.946,18,2,0,
46,191,1221,1594.17,34,1,0,
47,428,2755,688.192,24,1,0,
48,53,295,403.289,7,1,0,
49,1492,9228,0,0,1,0,
50,425,2203,1738.9,81,2,0,
51,287,1590,2421.74,82,1,0,
52,515,2939,1213.06,77,1,0,
53,10,89,28.9498,1,2,0,
54,193,1242,1895.42,50,1,0,
55,2087,12381,125.552,4,2,0,
56,409,2660,1735.9,93,2,0,
57,73,463,0,0,1,0,
58,846,5822,797.347,1,1,0,
59,431,2847,823.191,40,1,0,
60,204,1413,88.4044,5,1,0,
61,171,1222,0,0,1,0,
62,274,1766,1464.98,44,1,0,
63,217,1338,700.996,17,2,0,
64,387,2628,258.458,2,1,0,
65,535,3340,359.467,22,3,0,
66,178,1213,376.327,6,1,0,
67,295,1777,292.759,25,2,0,
68,2922,17534,943.926,8,3,1,
69,1285,8010,621.259,12,2,0,
70,137,915,2157.15,76,1,0,
71,248,1562,868.345,22,1,0,
72,255,1549,927.32,27,1,0,
73,263,1471,3021.14,104,1,0,
74,318,1937,875.305,15,2,0,
75,404,2403,1343.18,46,1,0,
76,515,2849,1356.4,52,1,0,
77,2060,12412,495.887,8,3,0,
78,272,1743,400.816,31,2,0,
79,443,2629,590.898,41,2,0,
80,325,1917,924.335,55,1,0,
81,177,1298,122.325,3,1,0,
82,898,5693,456.587,4,2,0,
83,2193,13158,761.549,38,3,0,
84,286,2107,1047.47,22,2,0,
85,2227,13019,291.39,17,2,0,
86,167,1160,1350.55,21,1,0,
87,1408,8971,349.117,8,2,0,
88,401,2345,116.269,10,2,0,
89,1653,11288,94.3212,4,3,0,
90,359,2421,54.5654,1,1,0,
91,167,1011,260.86,8,1,0,
92,377,2549,904.716,55,2,0,
93,79,540,1343.89,14,1,0,
94,2202,12569,1658.68,69,2,0,
95,322,1517,1886.01,39,1,0,
96,729,4679,0,0,1,0,
97,144,943,333.07,2,1,0,
98,70,359,21.415,2,1,0,
99,451,2630,1374.81,58,1,0,
100,245,1615,646.833,53,1,0,
101,161,1107,45.9406,1,1,0,
102,2028,12347,548.173,14,2,0,
103,1836,11853,637.18,10,3,0,
104,159,1056,70.1452,2,1,0,
105,1752,11571,957.377,34,2,0,
106,1477,9882,421.537,9,3,0,
107,173,1100,202.119,11,1,0,
108,1214,8239,113.844,22,2,0,
109,1061,7020,1638.3,45,2,0,
110,515,3220,781.689,53,2,0,
111,1872,11922,793.407,29,4,0,
112,397,2365,585.515,11,1,0,
113,1021,6578,217.53,2,1,0,
114,556,3732,489.133,30,3,0,
115,1767,10912,1749.79,28,2,0,
116,1302,8569,0,0,2,0,
117,832,5618,53.6394,3,4,0,
118,1374,8933,245.31,7,3,0,
119,2191,12674,262.268,7,2,0,
120,2462,12980,982.105,32,2,0,
121,267,1790,1016.01,20,1,0,
122,464,2804,1087.97,71,1,0,
123,2142,12746,203.753,8,2,0,
124,3308,18953,661.972,15,2,1,
125,1879,11337,2602.83,49,2,0,
126,154,964,1047.4,27,1,0,
127,1886,12245,660.091,12,2,0,
128,364,2298,69.6718,1,2,0,
129,1603,9915,222.259,4,3,0,
130,323,1675,2832.75,75,1,0,
131,301,1936,1816.82,68,1,0,
132,2443,13441,418.344,34,2,0,
133,544,3196,298.195,14,1,0,
134,145,926,402.664,10,1,0,
135,363,2080,1129.33,21,2,0,
