eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,1420,7698,3796.34,80,4,0,
1,3028,17800,869.517,52,3,0,
2,2944,17240,2042.95,71,2,0,
3,1107,7850,1529.32,38,1,0,
4,3974,20708,2819.09,96,6,0,
5,1060,6674,1558.56,81,4,0,
6,1789,11114,1388.5,64,5,0,
7,1460,9249,2376.24,66,4,0,
8,3634,20157,1861.22,67,5,0,
9,1196,5862,2655.63,76,2,0,
10,2707,15924,4202.26,99,4,0,
11,1445,8708,4019.48,102,3,0,
12,2331,14698,130.447,5,3,0,
13,3326,19918,3146.14,118,6,0,
14,2783,18316,206.835,4,4,0,
15,3857,19530,2635.51,121,7,0,
16,1301,7721,4244.36,100,2,0,
17,3960,21822,1442.8,78,5,0,
18,2659,15969,2452.53,67,5,0,
19,1287,8040,621.62,11,2,0,
20,1295,7725,605.317,3,1,0,
21,2356,15225,779.063,33,3,0,
22,1622,10396,3084.4,89,5,0,
23,1501,9265,2420.5,93,5,0,
24,2630,17067,1871.82,54,3,1,
25,3649,20286,2029.51,60,3,0,
26,3313,19406,2254.19,51,5,0,
27,615,3895,1619.78,61,3,0,
28,2344,14561,2193.48,15,4,0,
29,1833,11492,1970.37,41,6,0,
30,1389,9137,223.298,7,5,0,
31,1722,8905,2559,162,4,0,
32,3233,19654,2373.55,97,5,0,
33,2678,17032,1702.69,48,3,0,
34,980,5606,4014.29,123,3,0,
35,3109,16802,3650.45,106,6,0,
36,1283,8188,1701.59,48,4,0,
37,281,1867,923.543,61,2,0,
38,1348,7867,5211.73,101,5,0,
39,3010,17826,3648.27,103,3,0,
40,2227,14042,874.557,41,5,0,
41,3023,18383,2396.24,38,2,0,
42,1255,7994,2296.32,58,3,0,
43,1724,11137,382.205,19,2,0,
44,1307,7339,4374.46,128,5,0,
45,692,4236,1388.14,46,2,0,
46,987,6058,3053.34,125,2,0,
47,510,3259,1146.37,39,1,0,
48,2738,16707,518.026,28,6,0,
49,992,6005,2548.16,75,2,0,
50,2639,17065,859.479,17,3,0,
51,2884,17103,3692.22,81,3,0,
