eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,2602,16722,2536.88,60,4,0,
1,3122,17031,1302.58,65,5,0,
2,451,2713,3063.85,83,2,0,
3,2496,14866,3734.03,54,3,0,
4,1057,6912,2361.18,54,2,0,
5,3357,19052,3224.42,93,4,0,
6,473,2954,1296.56,36,2,0,
7,2615,16696,1332.69,45,6,0,
8,1585,9852,452.644,9,4,0,
9,1149,7313,1585.73,42,2,0,
10,548,3732,2797.18,37,3,0,
11,438,2597,3098.7,146,2,0,
12,2394,12758,4362.75,139,4,0,
13,2604,16692,2114.47,37,4,0,
14,2951,14852,2485.83,68,3,0,
15,3264,18604,1787.16,33,6,0,
16,3784,16538,1909.81,41,4,1,
17,2982,17207,2170.47,79,4,0,
18,3369,19007,3623.23,119,4,0,
19,983,5950,1077.97,39,3,0,
20,3304,20369,1731.33,63,3,0,
21,3621,22905,2038.11,67,5,0,
22,2306,14911,3677.24,72,3,0,
23,1091,6876,1699.55,96,3,0,
24,1614,10257,2140.11,28,2,0,
25,759,4751,2854.6,61,3,0,
26,4998,26223,1681.33,33,3,0,
27,1864,12341,1425.86,29,3,0,
28,640,4017,3528.25,119,3,0,
29,1175,7048,2320.68,13,3,0,
30,510,3007,1796.81,41,1,0,
31,1464,9558,596.677,16,2,0,
32,66,481,33.4628,1,1,0,
33,2486,14530,2679.4,81,6,0,
34,1073,6740,2243.83,40,4,0,
35,2349,15090,2328.45,42,3,0,
36,1734,9393,1070.97,28,2,0,
37,1612,9532,1932.05,84,4,0,
38,3032,18693,558.414,4,1,0,
39,1244,7139,2177.14,64,3,0,
40,1189,7373,1176.01,41,3,0,
41,2361,15322,776.31,22,4,0,
42,3664,20391,573.85,27,3,0,
43,1044,7019,1974.86,48,2,0,
44,3279,18641,1787.58,40,1,0,
45,2912,17863,816.359,22,3,0,
46,2062,12849,1642.58,40,4,0,
47,2807,15493,2316.2,53,5,0,
48,2704,16949,2126.77,31,5,0,
49,2632,16298,400.238,17,4,0,
50,1988,11486,1004.42,64,5,0,
51,1478,8208,1651.91,55,4,0,
52,2170,14539,2060.18,33,2,0,
53,2974,18008,3374.62,93,4,0,
54,3701,19519,2644.74,92,4,0,
55,2540,14790,2861.82,54,3,0,
56,325,2001,2686.57,104,2,0,
57,536,3617,2279.61,31,3,0,
58,2947,17950,1054.46,89,2,0,
59,2629,16076,2413.22,83,5,0,
60,3695,20314,2174,75,5,0,
61,3096,16679,2042.47,51,1,0,
62,662,4612,1547.48,36,2,0,
63,240,1568,387.671,22,2,0,
64,4027,25313,517.1,8,2,0,
65,5160,26853,812.862,36,2,0,
66,950,6084,400.673,12,2,0,
67,1937,13170,904.827,22,3,0,
68,1425,8439,4119.05,197,3,0,
69,1088,6781,1307.85,44,4,0,
70,2686,14818,4335.62,57,5,0,
71,842,5212,1923.47,34,4,0,
72,1773,11960,430.092,8,2,0,
73,1890,11995,1379.18,72,2,0,
74,2472,14253,761.915,49,3,1,
75,1673,10039,385.763,12,3,0,
76,3557,19137,2832.06,85,5,0,
77,1969,12171,1377.57,10,4,0,
78,806,5159,4460.15,133,3,0,
79,2802,17167,1794.44,41,4,0,
80,2515,15472,36.8372,2,3,0,
81,3363,19488,3941.74,131,5,0,
82,3238,17321,5162.42,100,4,0,
83,953,6175,1629.74,23,4,0,
84,3530,17545,4333.2,111,6,0,
85,3806,21880,667.774,21,3,1,
86,3338,16589,4795.21,137,4,0,
87,25,124,81.5974,1,2,0,
88,760,5095,259.551,3,2,0,
89,2836,15206,4826.11,134,5,0,
90,2116,13745,717.544,1,2,0,
91,1111,6576,2722.35,105,3,0,
92,1173,7335,1700.24,68,3,0,
93,2440,15620,285.108,6,2,0,
94,4019,26115,611.272,16,1,0,
95,6934,35402,1236.84,10,1,0,
96,1356,8551,1455.87,53,2,0,
97,3491,17010,2323.72,69,4,0,
98,2528,16348,638.248,32,4,0,
99,4107,24636,940.135,20,5,0,
100,1340,9008,228.406,6,4,0,
101,3792,18657,5663.13,100,6,0,
102,2898,16374,1540.7,37,6,0,
103,6322,35713,164.463,3,1,0,
104,2816,17887,786.225,19,4,0,
105,2587,16789,363.349,8,3,0,
106,977,6066,2136.76,23,2,0,
107,1609,10352,1433.24,57,3,0,
108,4027,23686,2614.72,62,5,0,
109,2514,15245,1236.75,41,5,0,
110,3104,17346,1921.38,69,5,0,
111,2771,14328,5639.48,100,5,0,
112,28,133,1925.02,4,0,0,
113,2322,14029,1645.23,60,4,0,
114,3217,20198,1174.53,51,5,0,
115,3711,18741,2847,93,3,0,
116,1843,11580,2187.9,42,1,1,
117,1879,11615,3422.67,121,3,0,
118,2747,16878,2305.05,48,4,0,
119,818,5125,2927.55,87,2,0,
120,1699,10085,2414.4,82,4,0,
121,3724,19593,2213.61,67,4,0,
122,2310,14841,379.491,5,2,0,
123,2008,12776,1651.43,19,4,0,
124,1277,6746,5772.59,156,3,0,
125,4898,27363,985.986,21,1,0,
126,1236,7366,4471.89,106,3,0,
127,3172,19198,2902.2,82,5,0,
128,3055,18027,2411.36,71,1,0,
129,1492,8162,2207.8,81,4,0,
130,1885,11109,236.681,5,2,0,
131,887,5324,1202.55,39,3,0,
132,1497,8205,3639.94,149,2,0,
133,3264,17228,5388.09,126,3,0,
134,3417,18999,3023.81,116,3,0,
135,2392,14309,856.042,28,2,0,
136,1674,9975,3042.16,66,5,0,
137,1805,12077,464.13,15,4,0,
138,3231,19253,2017.75,50,6,1,
139,2959,18096,2990.64,100,5,0,
140,1318,8374,1671.59,56,3,0,
141,1328,9030,2095.14,60,4,0,
142,3049,16763,2460.63,77,4,0,
143,968,5254,4574.97,124,2,0,
144,4339,28959,0,0,2,0,
145,63,397,1277.07,35,1,0,
146,2457,14925,2331.93,22,4,0,
147,1841,11936,1366.96,18,3,0,
148,678,4166,3319.79,78,4,0,
149,2264,13884,1846.79,14,4,0,
150,2975,18312,1409.04,70,1,0,
151,2336,14986,2090.7,20,5,0,
152,1904,11438,2193.37,52,2,0,
153,1400,8666,1630.03,59,3,0,
154,1794,11006,1569.82,71,2,0,
155,2792,13684,393.628,22,2,0,
156,3271,20598,2176.63,61,4,0,
157,842,5580,334.1,22,3,0,
158,3906,20282,2570.09,74,5,0,
159,3263,16867,4543.2,178,4,0,
160,1135,7341,653.937,11,3,0,
161,3526,19580,4111.02,155,2,0,
162,2810,16461,2736.26,45,2,0,
163,3221,18531,1551.15,32,1,0,
164,4083,19740,1991.39,50,5,0,
165,2725,17396,2165.87,87,5,0,
166,1467,9391,3458.82,75,3,0,
167,3959,24531,445.321,13,1,0,
168,3061,19549,803.392,24,6,0,
169,1668,10370,2323.04,114,4,0,
170,1212,8656,1458.65,4,2,0,
171,3237,17619,1586.92,52,6,0,
172,1670,10697,1076.14,43,2,0,
173,1073,6826,764.408,37,4,0,
174,2753,17554,1428.11,21,4,0,
175,4166,24838,1762.24,59,1,0,
176,2681,17755,2067.79,10,5,0,
177,2876,17320,1564.46,52,5,0,
178,1081,7201,761.533,45,3,0,
179,4627,24769,1197.85,9,1,0,
180,2179,12996,1418.12,17,3,0,
181,2393,13791,2133.66,71,3,0,
182,3697,18926,1538.73,35,2,0,
183,1103,7210,1588.29,22,2,0,
184,87,482,560.376,11,1,0,
185,2801,17231,1305.87,26,5,0,
186,940,5590,2191.72,70,3,0,
187,2781,17580,446.043,11,2,0,
188,3020,16535,3579.96,90,4,0,
189,3170,17167,5946.42,111,2,0,
190,1706,9677,2746.94,102,4,0,
191,1714,9738,3548.83,122,2,0,
192,3170,19378,3390.56,100,5,0,
193,240,1743,816.374,13,2,0,
194,3327,18856,2286.51,61,4,0,
195,1295,7880,3827.54,87,3,0,
196,1122,6496,2279.51,83,2,0,
197,2783,16722,1235.13,19,4,0,
198,3556,19968,2041.4,80,3,0,
199,2789,17075,2094.2,47,6,0,
200,1639,9016,3297.93,90,2,0,
201,1220,7512,3812.52,134,5,0,
202,2001,13060,2168.52,5,3,0,
203,1971,12534,2335.23,51,3,0,
204,3681,19090,4214.88,76,4,0,
205,2440,15043,1143.87,24,2,0,
206,1941,12744,671.718,12,5,0,
207,4791,25402,2244.21,36,3,0,
208,3453,17835,4888.94,152,3,0,
209,6264,35335,550.501,6,2,0,
210,3477,18665,4050.55,95,5,0,
211,3978,26521,0,0,1,0,
212,4014,26105,253.929,14,2,0,
213,986,5177,2634.57,85,1,0,
214,1414,9341,4063.41,59,4,0,
215,1272,7597,1733.56,59,4,0,
216,1602,10558,1649.87,43,5,0,
217,3717,24759,74.4077,4,2,0,
218,2789,16410,1794.65,72,2,0,
219,3368,20444,678.612,51,5,0,
220,2690,15900,2165.96,68,5,0,
221,2550,14632,529.521,41,3,0,
222,2569,16860,51.8633,1,3,0,
223,982,6438,1229.37,50,2,0,
224,675,4276,229.276,9,2,0,
225,3499,20561,2541.85,132,4,0,
226,1236,6963,4762.42,114,4,0,
227,974,5598,3088.79,86,4,0,
228,5511,25850,1421.95,24,5,0,
229,4253,25527,1810.18,63,7,0,
230,3372,20844,588.383,44,5,0,
231,4647,27124,668.485,36,7,0,
232,3157,17732,3483.89,68,4,0,
233,3779,19174,3049.5,116,6,0,
234,2245,13066,2859.59,69,2,0,
235,2996,17281,1407.61,55,5,0,
236,1768,11117,611.121,60,3,0,
237,4000,19702,2834.25,54,7,0,
