eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,276,1707,310.589,12,2,0,
1,2080,11249,1392.88,29,3,0,
2,1378,9138,50.1937,4,2,0,
3,138,840,1227.07,26,1,0,
4,341,1889,2806.81,98,1,0,
5,295,1757,813.373,32,2,0,
6,1857,11580,405.418,7,2,0,
7,951,6296,0,0,1,0,
8,400,2484,1113.84,29,1,0,
9,289,2069,613.89,26,1,0,
10,2033,12536,668.24,23,3,0,
11,2296,13364,578.984,21,3,0,
12,1918,10604,166.16,19,2,0,
13,1794,11093,77.0123,4,2,0,
14,362,2012,1331.61,32,1,0,
15,1911,11564,92.5053,3,3,0,
16,508,3229,293.747,13,2,0,
17,99,622,815.705,11,1,0,
18,433,2717,748.574,44,2,0,
19,191,1211,71.7075,3,1,0,
20,1961,12127,1026.06,10,2,0,
21,316,2209,400.334,12,2,0,
22,2176,13005,420.973,9,2,0,
23,287,1870,138.154,3,2,0,
24,1985,12321,1257.06,31,3,0,
25,2176,12192,1625.24,66,2,0,
26,494,3144,72.5651,3,2,0,
27,322,2062,1140.06,61,1,0,
28,2016,12009,244.073,7,3,0,
29,1507,9585,70.0388,8,2,0,
30,96,568,33.323,3,1,0,
31,1025,6512,39.8421,2,2,0,
32,205,1362,787.793,44,1,0,
33,308,1796,1177.36,45,1,0,
34,1128,7324,51.4263,3,1,0,
35,1257,8426,0,0,1,0,
36,2056,12320,960.98,31,3,0,
37,1092,7420,78.1704,1,1,0,
38,2245,11926,1358.83,59,2,0,
39,589,3538,479.506,25,3,0,
40,2187,13034,532.868,33,2,0,
41,244,1434,3497.5,114,1,0,
42,111,693,1088.19,22,1,0,
43,1929,12272,785.268,21,2,0,
44,1738,11381,204.263,9,3,0,
45,396,2397,1524,52,2,0,
46,533,3236,586.821,38,2,0,
47,121,792,1029.7,41,1,0,
48,323,2183,205.549,24,1,0,
49,2325,13149,791.764,22,2,0,
50,133,939,1690.54,26,1,0,
51,459,2903,869.059,42,1,0,
52,1282,8449,227.276,7,2,0,
53,1593,9345,243.56,1,3,0,
54,56,344,204.714,1,1,0,
55,1347,8593,103.101,1,1,0,
56,246,1492,1956.27,51,1,0,
57,35,210,320.365,7,2,0,
58,144,919,311.625,4,1,0,
59,1437,9366,812.588,16,2,0,
60,2145,12131,39.0946,2,2,0,
61,2095,12678,925.425,29,3,0,
62,383,2251,1022.02,22,2,0,
63,312,1852,0,0,1,0,
64,261,1631,439.269,10,1,0,
65,390,2414,1388.39,39,2,0,
66,236,1627,160.018,8,1,0,
67,266,1472,198.546,7,1,0,
68,393,2521,645.384,26,1,0,
69,1062,6887,20.4812,1,1,0,
70,1327,8949,826.256,5,3,0,
71,1130,7332,79.0293,4,2,0,
72,421,2690,653.526,26,1,0,
73,1567,9478,422.981,15,2,0,
74,466,2736,1049.32,41,2,0,
75,99,726,68.1968,1,1,0,
76,2209,11370,1395.69,12,2,0,
77,92,563,111.007,3,1,0,
78,491,2583,785.221,29,2,0,
