eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,2283,15339,1003.15,41,2,0,
1,1783,8844,3896.64,119,2,0,
2,3273,17651,1635.12,96,3,0,
3,2347,14031,1919.68,40,4,0,
4,1317,8246,627.756,15,4,0,
5,1783,11002,1513.12,92,3,0,
6,1640,9667,2294.24,86,2,0,
7,2006,11251,2056.44,124,3,0,
8,770,4811,1520.75,41,3,0,
9,1694,10115,1915.24,85,2,0,
10,1870,9656,3605.68,156,3,0,
11,3927,25831,1650.94,15,3,0,
12,2821,16681,63.4577,3,2,0,
13,3057,17471,1196.84,18,3,0,
14,3165,17368,517.135,33,3,0,
15,786,5229,482.26,37,2,0,
16,2905,17545,1248.56,44,3,0,
17,2148,13467,3406.6,46,2,0,
18,2503,16164,2412.49,54,3,0,
19,1509,9569,1589.87,35,3,0,
20,1342,8943,1032.7,19,3,0,
21,1882,10663,2370.22,90,2,0,
22,2047,12726,666.193,15,4,0,
23,1623,9636,2089.33,51,2,0,
24,2999,17303,1423.79,27,2,0,
25,1569,10173,1073.5,41,2,0,
26,1388,8855,1166.77,36,2,0,
27,1121,7364,2325.25,72,2,0,
28,2536,15389,506.98,10,2,0,
29,1726,10708,828.727,32,2,0,
30,1255,8116,144.321,7,3,0,
31,1471,8626,3231.93,81,1,0,
32,1467,8889,2645.82,94,2,0,
33,545,3446,1133.47,18,2,0,
34,1452,9056,2105.23,61,2,0,
35,2995,16166,1313.39,30,1,0,
36,2107,11796,2138.46,74,4,0,
37,1944,11396,914.624,33,3,0,
38,272,1952,1082.27,15,1,0,
39,1057,6480,1438.41,72,3,0,
40,1528,9859,2020.19,50,3,0,
41,1853,9300,4137.49,129,3,0,
42,2472,15321,281.147,20,3,0,
43,1913,11148,1779.21,62,4,0,
44,1376,8577,714.224,16,4,0,
45,44,280,3073.86,6,0,0,
46,2394,14586,1132.11,14,2,0,
47,3547,18312,1014.37,62,6,0,
48,1537,9072,2624.85,91,2,0,
49,1001,5947,1235.62,34,2,0,
50,1599,9757,734.116,38,2,0,
51,1319,8562,686.981,37,2,0,
52,346,2290,851.725,37,2,0,
53,2996,16374,2930.58,67,4,0,
