eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,2930,17482,2535.27,64,5,0,
1,1371,6206,3529.37,75,2,0,
2,2494,15341,443.844,6,4,0,
3,2164,11974,2111.6,48,4,0,
4,844,5127,1860.21,82,2,0,
5,1180,5806,4272.01,90,3,0,
6,2345,15284,1322.6,39,4,0,
7,2160,13161,2038.9,38,6,0,
8,1660,10253,245.692,24,4,0,
9,1162,7085,1438.29,56,4,0,
10,2909,19070,3253.08,78,2,0,
11,1486,9118,5619.99,140,4,0,
12,3258,18461,3314.4,93,3,0,
13,4624,31244,119.311,1,1,0,
14,1486,9529,1705.39,42,3,0,
15,2536,15550,1375.35,28,4,0,
16,1895,11713,1665.39,52,3,0,
17,3253,17833,4194.64,76,4,0,
18,3438,17843,3691.22,92,6,0,
19,1088,7321,485.259,12,3,0,
20,2369,12903,3082.92,120,3,0,
21,742,4979,488.648,31,4,0,
22,2795,18293,2595.85,44,2,0,
23,637,4259,510.828,16,2,0,
24,5817,33390,212.937,2,2,0,
25,2856,15857,2666.47,74,5,0,
26,1953,12258,2051.59,51,3,0,
27,3035,15401,2889.14,61,2,0,
28,3381,18647,4874.24,145,3,0,
29,2828,15004,2546.88,96,2,0,
30,1950,12727,622.796,6,3,0,
31,2398,12844,2876.64,66,2,1,
32,1237,7779,1479.63,72,2,0,
33,2569,15300,1871.01,43,4,0,
34,3652,18708,3623.31,144,6,0,
35,4430,22359,2962.42,19,2,0,
36,1514,10051,126.12,7,3,0,
37,3319,18133,2371.07,81,5,0,
38,1676,10667,1335.23,55,3,0,
39,2019,12130,2782.36,32,2,0,
40,2701,15990,1697.38,46,4,0,
41,3965,20574,3684.46,71,2,0,
42,870,5399,1416.08,53,3,0,
43,1198,6439,1681.56,52,3,0,
44,3457,20429,1382.97,42,3,0,
45,1601,10255,1524.09,69,2,0,
46,1693,10104,1483.84,56,6,0,
47,1339,6924,1674.79,42,2,0,
48,3323,19667,1123.39,30,3,0,
49,1876,10474,2878.59,118,4,0,
50,3502,20241,1639.89,63,5,0,
51,917,6042,786.744,11,4,0,
52,2566,15793,1284.85,59,1,0,
53,913,5960,151.967,5,2,0,
54,3001,18666,1911.95,57,4,0,
55,1640,10136,2806.11,26,4,0,
56,852,4879,4132.95,85,2,0,
57,1734,9250,1626.99,97,5,0,
58,3157,16889,2298.6,53,5,0,
59,3181,18262,4135.95,163,3,0,
60,4037,21313,4770.17,80,5,1,
