eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,1546,8959,1954.4,54,3,0,
1,731,4835,3058.55,91,3,0,
2,1064,6671,973.022,27,3,0,
3,1697,10538,1407.54,73,3,0,
4,412,2561,463.413,19,1,0,
5,1456,9457,3613.39,111,1,0,
6,847,5390,1239.64,70,5,0,
7,1276,8174,1810.74,44,4,0,
8,406,2434,2590.73,51,2,0,
9,436,2879,496.133,1,1,0,
10,2626,16752,750.761,6,2,0,
11,1468,8960,1419.72,23,2,0,
12,794,5313,2730.13,41,2,0,
13,1405,8842,2106.3,36,2,0,
14,2281,13365,1484.32,8,2,0,
15,2176,14599,53.1802,2,1,0,
16,2106,13489,200.565,4,1,0,
17,2428,15836,696.095,12,4,0,
18,3990,25234,1682.49,12,5,0,
19,1649,8841,3165.07,100,1,0,
20,1941,12162,1448.44,29,3,0,
21,1394,7362,5792.93,113,3,0,
22,1398,8667,1106.33,35,2,0,
23,1420,8852,4125.71,114,1,0,
24,1568,7959,2427.36,118,3,0,
25,1463,8505,841.347,35,4,0,
26,1298,8823,944.592,20,3,0,
27,1732,9870,2655.75,58,2,0,
28,2467,15811,1529.17,72,3,0,
29,2031,12003,813.054,42,3,0,
30,557,3662,2120.05,34,1,0,
31,212,1443,997.334,1,1,0,
32,2001,10005,3343.01,134,4,0,
33,941,6157,1961.5,19,2,0,
34,1659,9117,3387.35,109,4,0,
35,1306,8644,1759.39,43,1,0,
36,2153,10302,2639.82,90,3,0,
37,2765,16820,771.608,31,3,0,
38,1929,10918,2258.93,70,3,0,
39,2943,17453,1650.22,80,3,0,
40,2147,14084,702.21,14,5,0,
41,1283,7854,606.137,50,3,0,
42,1937,11072,980.195,42,4,0,
43,1311,7540,5417.79,109,3,0,
44,1800,10471,2470.93,133,3,0,
45,575,3779,102.786,2,1,0,
46,1140,7564,613.146,13,1,0,
47,1064,6874,1366.26,34,2,0,
48,248,1455,1276.66,72,2,0,
49,2825,17165,509.665,36,1,0,
50,1864,11712,441.173,31,4,0,
51,1499,9012,1954.02,33,5,0,
52,1545,10497,465.776,4,2,0,
53,883,5064,2673.45,51,4,0,
54,1329,8540,1369.09,43,2,0,
55,474,3096,43.6264,2,1,0,
56,1335,8342,1984.92,93,2,0,
57,1457,8725,3066.54,63,4,0,
58,1126,7355,760.091,9,2,0,
59,2855,15715,476.536,40,1,0,
60,1310,8560,2434.09,38,2,0,
61,1171,7231,1233.45,31,4,0,
62,2142,13487,828.29,16,3,0,
63,1391,8642,2300.48,66,3,0,
64,2678,16345,1118.7,38,3,0,
65,1011,6551,610.887,19,4,0,
66,1185,7901,968.216,8,3,0,
67,2628,16608,1403.08,51,4,0,
68,1710,11069,1572.12,26,1,0,
69,1624,9613,3198.18,102,2,0,
70,668,4202,391.522,11,2,0,
71,4866,25495,130.6,4,1,0,
72,14,94,2320.48,2,0,0,
73,1438,8403,2301.11,70,3,0,
74,2605,15145,637.7,19,3,0,
75,2711,16377,2089.91,41,3,0,
76,870,5768,1248.76,20,2,0,
77,1416,9129,1243.82,27,4,0,
78,706,4290,877.209,17,2,0,
79,400,2474,1560.19,16,2,0,
80,302,1928,1094.35,29,2,0,
81,1554,8247,2683.37,59,4,0,
82,1215,7657,1397.66,24,4,0,
83,1399,7779,3812.61,79,3,0,
84,1742,10238,2913.01,99,3,0,
85,802,4792,1036.41,7,2,0,
86,1379,8072,4935.97,124,2,0,
87,165,1132,71.0526,2,1,0,
88,1414,8658,1983.12,37,3,0,
89,1488,8691,2281.9,85,2,0,
90,2328,14376,1501.72,50,2,0,
91,2496,16118,1676.69,54,4,0,
92,1662,8599,762.005,56,2,0,
93,730,4512,346.881,1,1,0,
94,1237,6722,3502.42,88,3,0,
95,1384,8296,728.924,37,3,0,
96,1373,8477,2042.7,39,2,0,
97,3040,18168,1444.78,61,4,0,
98,1211,7446,401.112,20,2,0,
99,1791,9856,2117.94,46,3,0,
100,1154,6682,758.969,41,4,0,
101,1514,8470,2470.72,84,2,0,
102,2676,16298,1495.44,42,4,0,
103,3120,17152,1978.35,56,6,0,
104,1376,8367,2674.72,67,3,0,
105,1572,9246,2675.83,64,4,0,
106,700,4768,109.933,2,2,0,
107,2418,15252,2265.66,45,5,0,
108,936,6198,754.846,2,1,0,
109,729,4931,357.747,7,3,0,
110,1562,8948,2002.55,58,5,0,
111,1448,9207,2136.78,44,3,0,
112,1910,12587,10.3025,3,2,0,
113,1576,9981,1441.32,43,3,0,
114,1227,8498,1348.8,34,2,0,
115,4106,25228,0,0,1,0,
116,1545,9782,2114.98,67,3,0,
117,663,3999,1734.92,30,4,0,
118,1217,7959,450.885,16,1,0,
119,2966,18109,1156.17,11,3,0,
120,1530,8664,392.116,12,2,0,
121,573,3889,1179.46,21,1,0,
122,1450,8633,1588.84,68,2,0,
123,460,2918,1314.07,18,2,0,
124,2717,14940,2461.91,32,2,0,
125,1830,11106,1737.97,70,3,0,
126,224,1478,336.579,8,2,0,
127,2911,15842,2769.68,42,4,0,
128,1582,9767,2962.4,97,2,0,
129,86,653,649.235,5,1,0,
130,1483,9462,1291.17,50,1,0,
131,2385,15033,587.488,11,2,0,
132,632,3491,1305.78,24,3,0,
133,986,6372,586.399,15,2,0,
134,2805,14788,4342.02,81,4,0,
135,722,4259,1522.82,29,1,0,
136,106,539,1744.03,46,1,0,
137,1764,11319,1164.02,49,3,0,
138,1909,10422,3613.43,170,3,0,
139,1036,6545,2425.03,22,3,0,
140,1033,5981,3324.19,92,1,0,
141,1734,10289,1306.81,60,2,0,
142,1732,10816,982.615,34,2,0,
143,1796,10542,709.892,34,3,0,
144,1603,10090,1308.37,35,3,0,
145,1073,7096,452.426,15,3,0,
146,712,4884,372.122,16,4,0,
147,1246,8158,520.114,7,2,0,
148,115,755,626.658,9,1,0,
149,1268,7999,1891.39,47,2,0,
150,4364,26784,43.8889,1,1,0,
151,1870,10449,1580.26,82,4,0,
152,1099,6592,1795.08,85,2,0,
153,1264,7890,902.594,46,3,0,
154,1787,10971,1451.44,88,3,0,
155,2008,11359,575.368,15,2,0,
156,1521,8551,4712.16,136,2,0,
157,928,5718,1214.18,15,2,0,
158,526,3416,1333.17,31,3,0,
159,1869,11120,1597.46,69,4,0,
160,1770,9970,3171.3,123,4,0,
161,1367,8677,1296.14,54,3,0,
162,386,2391,1178.64,66,2,0,
163,807,5078,1765.52,42,3,0,
164,1295,8368,1314.16,18,3,0,
165,2341,15647,222.272,5,2,0,
166,1439,9556,2499.4,5,1,0,
167,136,893,432.123,7,1,0,
168,385,2583,221.122,3,2,0,
169,1648,10732,671.397,20,2,0,
170,1950,11010,1696.14,57,4,0,
171,2709,16680,1480.49,53,4,0,
172,3429,17482,2670.16,118,4,0,
173,2375,16320,385.198,7,2,0,
174,1019,6564,4485.65,148,2,0,
175,2257,14221,2231.35,90,3,0,
176,1326,8285,2677.26,2,1,0,
177,1183,7070,2156.29,38,2,0,
178,1566,9039,1073.57,9,4,0,
179,1940,12259,438.982,11,5,0,
180,1321,8330,3367.3,89,3,0,
181,1895,10259,1868.21,81,2,0,
182,1599,9743,3186.38,164,2,0,
183,1785,9308,3621.08,105,4,0,
184,365,2432,2047.9,29,2,0,
185,2118,13860,767.289,22,3,0,
186,1086,5737,3452.4,99,2,0,
187,2758,17250,1832.8,86,3,0,
188,1631,10588,1275.08,38,3,0,
189,3173,16528,1231.29,35,7,0,
190,217,1543,311.753,7,1,0,
191,1454,8978,1604.16,61,3,0,
192,1457,9441,1418.06,64,3,0,
193,1704,9849,4070.03,128,3,0,
194,1410,9161,1530.24,28,3,0,
195,386,2520,3447.83,69,1,0,
196,1547,9924,750.321,13,2,0,
197,1822,10842,316.229,32,4,0,
198,1852,10906,1651.67,69,2,0,
199,833,5352,653.174,22,3,0,
200,1443,8969,2447.62,48,4,0,
201,1252,8365,942.27,23,6,0,
202,1173,7139,1903.58,20,3,0,
203,1648,10257,292.892,4,3,0,
204,1189,7060,2495.51,67,2,0,
205,950,5784,3091.24,133,4,0,
206,1693,10642,1729.79,55,3,0,
207,4151,26709,0,0,1,0,
208,1693,8668,4982.99,150,1,0,
209,477,2726,1506.52,26,2,0,
210,1334,8237,2804.57,58,2,0,
211,2322,14488,649.897,13,3,0,
212,1403,8352,3029.49,54,6,0,
213,1145,7048,2170.93,39,3,0,
214,666,4258,527,7,2,0,
215,628,3940,2380.62,31,2,0,
216,1692,10536,205.587,5,2,0,
217,4626,25785,168.663,3,1,0,
218,3380,11330,4094.42,79,3,1,
219,2881,17643,1528.42,33,5,0,
220,1711,9971,320.814,4,3,0,
221,1307,8109,3725.97,76,2,0,
222,848,5173,2970.07,49,3,0,
223,1572,9413,3274.3,78,2,0,
224,2807,18014,460.78,28,3,0,
225,2169,14766,0,0,1,0,
226,1712,8609,3697.77,89,2,0,
227,1519,9097,1300.61,47,3,0,
228,3891,24158,544.735,2,1,0,
229,1891,12086,958.658,14,1,0,
230,1892,10969,1994.43,72,2,0,
231,1194,7303,2000.86,53,3,0,
232,3119,18291,568.707,35,2,0,
233,1109,6977,234.1,15,3,0,
234,1631,10170,1186.73,41,4,0,
235,922,5943,140.418,4,2,0,
236,635,4035,1359.58,52,3,0,
237,1939,11520,1378.35,87,2,0,
238,2034,12644,1063.48,18,3,0,
239,832,5232,2185.85,28,4,0,
240,2781,17091,1526.36,45,4,0,
241,1049,6599,1430.19,30,3,0,
242,4810,26416,1086.92,15,4,0,
243,2467,16032,624.881,16,1,0,
244,1806,9630,3139.57,116,3,0,
245,66,493,560.026,7,1,0,
246,3400,20622,572.341,5,2,0,
247,1292,7141,3452.5,41,2,0,
248,2292,15037,1161.64,20,4,0,
249,1177,7824,1431.12,46,1,0,
