eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,2865,18312,2271.86,66,3,0,
1,2754,18006,1652.09,77,4,0,
2,819,5337,1586.95,36,2,0,
3,1906,11707,1031.15,11,3,0,
4,679,3448,7421.95,141,2,0,
5,750,3769,3311.7,174,2,0,
6,3446,22379,0,0,1,0,
7,954,6617,384.251,23,2,0,
8,2761,16817,2172.43,126,4,0,
9,2509,15297,1609.15,69,3,0,
10,1749,10001,2758.15,114,6,0,
11,2188,14125,1239.83,45,4,0,
12,3902,25195,419.053,10,1,0,
13,3133,20786,154.832,4,3,0,
14,1597,9659,2733.82,73,4,0,
15,472,2918,906.58,28,2,0,
16,279,1882,1077.63,38,2,0,
17,1853,10465,3148.19,79,4,0,
18,1841,10680,1339.48,64,3,0,
19,1611,10463,1418.59,47,3,0,
20,2785,14721,4540.8,127,3,0,
21,5825,25375,2144.87,40,2,0,
22,3516,19971,3139.26,130,5,0,
23,3475,19979,3370.15,77,4,0,
24,2513,16023,1159.46,25,1,0,
25,2491,15579,3898.21,90,5,0,
26,1817,9697,2797.53,150,4,0,
27,2315,12959,4116.77,41,5,0,
28,1893,12292,1638.27,54,3,0,
29,2625,15972,1278.31,37,2,0,
30,1288,7991,565.439,8,3,0,
31,3620,19927,3203.6,117,3,0,
32,2964,17263,1940.01,68,2,0,
33,2127,12392,887.319,53,4,0,
34,4046,25317,98.9333,4,1,0,
35,4312,26056,862.345,27,2,0,
36,1542,9380,781.231,17,3,0,
37,554,3860,156.366,5,1,0,
38,2736,14229,3765.93,92,3,0,
39,1676,10767,369.59,8,2,0,
40,5118,34612,0,0,2,0,
41,3125,16431,1824.45,37,5,0,
42,1705,9823,1775.23,64,4,0,
43,4214,25137,931.071,13,2,1,
44,3352,17052,3053.01,77,6,0,
45,3304,18095,2468.1,103,5,0,
46,3307,19288,2137.82,53,4,0,
47,3351,16976,1929.53,54,2,0,
48,1040,6096,2492.47,73,2,0,
49,626,4010,558.369,11,3,0,
50,2135,13134,1409.64,30,3,0,
51,1001,6310,1094.76,15,3,0,
52,3544,20280,1907.68,75,5,0,
53,1120,6616,2087.66,51,2,0,
54,814,5559,45.1006,4,2,0,
55,3250,18196,3565.67,119,5,0,
56,2427,15792,1668.44,41,4,0,
57,1754,10988,853.6,30,3,0,
58,3773,25477,198.601,3,1,0,
59,726,4565,1568.58,16,1,0,
60,3686,20812,1884.01,74,4,0,
61,3647,19577,2507.32,71,4,0,
62,2272,15040,0,0,1,0,
63,3454,19921,2034.3,82,5,0,
64,3019,18549,571.29,12,4,0,
65,1756,11699,998.465,28,3,0,
66,3227,18329,3840.93,116,4,0,
67,2484,15348,54.2246,2,2,0,
68,1548,9728,1003,59,3,0,
69,2761,16343,5128.84,117,4,0,
70,2825,16602,1867.8,20,5,0,
71,3161,17797,3317.88,62,5,0,
72,3595,19217,2795.05,122,3,0,
73,5328,34310,0,0,1,0,
74,2959,18340,1385.78,45,6,0,
75,909,5543,4004.28,132,2,0,
76,3069,17911,2381.74,66,2,0,
77,1024,6599,695.971,25,3,0,
78,491,3039,2729.5,148,3,0,
79,5035,25723,1024.59,22,3,0,
80,1754,9175,2974.67,140,3,0,
81,2490,16166,189.826,8,1,0,
82,4445,26425,1722.58,16,2,0,
83,2732,17271,3182.04,90,5,0,
84,1147,5671,5049.66,171,2,0,
85,3852,20105,3398.85,90,5,0,
86,2566,16215,1767.57,48,3,0,
87,1343,7900,1598.39,85,4,0,
88,1168,7767,1149.61,35,1,0,
89,1656,11048,957.961,35,4,0,
90,2588,16544,1623.33,25,4,0,
91,847,5265,1877.29,41,3,0,
92,1353,8204,1825.71,60,4,0,
93,2014,12550,1286.68,57,2,0,
94,649,4123,1125.4,31,1,0,
95,2192,11891,6003.08,111,4,0,
96,2436,13636,3525.82,66,2,1,
97,282,1945,860.441,13,2,0,
98,304,1959,607.597,37,2,0,
99,1682,11011,739.236,11,3,0,
100,741,4829,3326.98,104,3,0,
101,2795,19399,712.586,11,4,0,
102,2336,14614,1641.06,54,4,0,
103,2932,17259,3407.95,60,5,0,
104,1822,10073,3596.18,174,2,0,
105,2571,13498,1641.8,85,2,0,
106,2129,12368,1535.99,49,4,0,
107,2075,12372,850.736,3,2,0,
108,1502,8588,2915.57,88,1,0,
109,3201,17471,4306.99,101,4,0,
110,2664,16539,2528.18,44,5,0,
111,3340,18051,3381.96,56,2,0,
112,1358,7402,4409.14,209,3,0,
113,3098,18264,1803.18,74,5,0,
114,5431,34079,0,0,2,0,
115,2673,15268,4382.59,112,2,0,
116,2943,18582,2436.71,89,4,0,
117,2587,16147,423.899,22,2,0,
118,1319,8257,2048.84,38,2,0,
119,1787,8650,2702.05,130,2,0,
120,1559,10105,1195.1,26,2,0,
121,1674,10337,1449.97,50,2,0,
122,2028,10011,3337.84,148,4,0,
123,3067,17996,3186.44,68,4,0,
124,1297,7516,3168.76,148,5,0,
125,3577,20381,1303.92,63,3,0,
126,2106,13888,1556.55,84,3,0,
127,881,4754,2615.77,108,4,0,
128,3090,18433,1922.53,51,6,0,
129,2352,13406,3527.05,60,2,1,
130,3107,19210,2232.17,85,1,0,
131,2057,11561,1999.67,58,2,0,
132,1840,12014,77.7813,3,2,0,
133,4177,19790,3865.14,118,4,0,
134,3453,20336,1263.99,38,4,0,
135,3833,23516,3440.21,81,3,1,
136,1539,9539,2642.53,84,3,0,
137,1999,12632,676.062,12,3,0,
138,1213,7387,1371.06,30,3,0,
139,2360,14040,2857.38,33,4,0,
140,1172,8110,201.625,7,2,0,
141,2848,18834,501.163,16,3,0,
142,1606,9863,1149.83,34,3,0,
143,2418,15341,409.659,21,2,0,
144,3419,19010,3083.92,67,5,0,
145,939,5916,770.604,19,2,0,
146,2451,14877,2027.58,22,3,0,
147,3281,20304,229.99,9,4,0,
148,3263,18578,3843.36,87,4,0,
149,2794,18195,1221.53,77,2,0,
150,5546,30276,42.8268,1,1,0,
151,3911,24245,558.171,2,2,0,
