eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,3506,20628,1093.65,28,1,0,
1,576,3881,1536.84,51,3,0,
2,917,5684,2272.26,100,2,0,
3,2401,14091,3982.46,136,3,0,
4,2142,12971,3864.22,54,2,0,
5,2207,13831,1012.84,47,4,0,
6,2443,14580,1806.46,49,3,0,
7,2481,13768,3763.01,66,3,0,
8,1764,12108,544.664,12,2,0,
9,1670,10309,2612.42,50,3,0,
10,1467,8216,5910.13,120,3,0,
11,3120,15731,1909.31,80,4,0,
12,2119,12915,2103.18,66,4,0,
13,2730,14452,3468.6,103,2,0,
14,152,942,408.3,1,1,0,
15,2799,16692,1490.85,88,3,0,
16,665,4180,946.226,44,2,0,
17,114,774,936.037,17,1,0,
18,1526,9940,918.561,60,2,1,
19,2220,14048,347.088,46,3,0,
20,1421,9031,47.3309,2,4,0,
21,861,4842,2973.96,128,3,0,
22,629,4138,0,0,1,0,
23,2790,14645,3734.34,151,2,0,
24,4627,30595,0,0,1,0,
25,1839,11490,1375.78,63,3,0,
26,3088,19472,1685.08,59,2,0,
27,2309,13626,3296.02,82,2,0,
28,2361,14041,1044.16,67,4,0,
29,908,5818,2988.92,86,3,0,
30,1206,7771,879.936,11,3,0,
31,2076,13381,3149.57,13,2,0,
32,2829,16149,2475.32,96,2,0,
33,2220,12685,3142.29,63,3,0,
34,2242,14104,2336.4,67,3,0,
35,1388,7774,2096.06,43,2,0,
36,2162,13379,1742.93,41,3,0,
37,2307,14350,4154.49,114,3,0,
38,2066,11499,3487.2,108,4,0,
39,2603,16058,3121.95,136,4,0,
40,2042,14039,1152.71,37,5,0,
41,2520,14699,728.022,30,3,0,
42,1566,9349,2421.52,60,5,0,
43,2340,12343,4187.28,109,3,0,
44,1979,12410,559.391,43,2,0,
45,2465,14449,2421.56,61,5,0,
46,4979,29321,939.263,2,1,0,
47,425,2669,588.6,20,3,0,
48,2994,19710,2248.45,36,1,0,
49,2175,12009,3454.88,110,2,0,
50,1687,10752,1476.3,29,5,0,
51,2245,14005,1927.19,52,2,0,
52,2609,15352,705.229,17,3,0,
53,2359,14206,4477.89,159,3,0,
54,2634,14401,2411.85,73,4,0,
55,4419,26894,547.088,21,4,1,
56,1533,9622,814.979,23,4,0,
57,2528,15605,2666.23,101,4,0,
58,2678,16244,1314.54,45,4,1,
