eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,1292,8737,0,0,1,0,
1,1594,10354,145.91,2,1,0,
2,228,1610,263.697,5,2,0,
3,282,1872,283.065,15,2,0,
4,272,1815,26.3579,4,2,0,
5,237,1469,305.303,8,1,0,
6,368,2175,1351.33,61,2,0,
7,235,1288,1441.47,32,1,0,
8,125,683,2130.11,34,1,0,
9,1863,12027,0,0,1,0,
10,2277,13250,658.518,30,2,0,
11,137,837,48.1403,3,1,0,
12,874,6057,0,0,1,0,
13,1505,9062,652.183,21,3,0,
14,95,565,2172.35,42,1,0,
15,213,1351,1509.34,38,1,0,
16,2121,12523,53.1111,2,2,0,
17,399,2426,1969.06,62,1,0,
18,1790,11897,863.462,22,3,0,
19,90,579,938.961,12,1,0,
20,2140,13111,208.119,9,2,0,
21,1372,8743,306.387,3,2,0,
22,430,2439,991.125,51,1,0,
23,361,2522,1427.9,84,1,0,
24,314,1970,696.909,21,2,0,
25,321,2004,2168.5,55,1,0,
26,294,1791,991.951,29,2,0,
27,410,2735,119.049,9,1,0,
28,390,2241,771.845,17,2,0,
29,111,766,906.9,15,1,0,
30,455,2528,768.989,32,1,0,
31,361,2288,811.694,18,2,0,
32,79,540,17.1506,1,1,0,
33,450,2856,1041.27,56,1,0,
34,195,1203,2052.84,46,1,0,
35,2082,12856,738.163,3,2,0,
36,358,2177,672.927,10,2,0,
37,242,1525,645.376,13,1,0,
38,370,2306,264.285,14,1,0,
39,1891,11096,1108.31,42,2,0,
40,564,3500,1000.91,69,1,0,
41,2188,12526,1616.6,36,3,0,
42,293,1813,152.427,11,2,0,
43,1212,7987,0,0,1,0,
44,2203,12897,349.747,6,2,0,
45,328,1890,1062.58,40,1,0,
46,2162,12546,361.656,23,3,0,
47,428,2956,413.773,18,1,0,
48,202,1373,364.781,3,1,0,
49,2133,11731,997.962,32,4,0,
50,1921,11163,2113.83,30,2,0,
51,2212,13253,607.616,44,2,0,
52,329,2151,1176.56,47,2,0,
53,473,2479,2296.12,98,2,0,
54,88,577,193.184,8,1,0,
55,1668,10113,1474.61,29,3,0,
56,1267,8083,310.344,17,2,0,
57,358,2740,37.03,1,1,0,
58,1843,12158,928.998,18,4,0,
59,457,2873,1520.78,61,1,0,
60,416,2797,533.249,28,1,0,
61,289,1944,2213.68,87,1,0,
62,1875,11701,824.201,23,4,0,
63,589,3300,365.472,21,1,0,
64,287,1620,760.898,26,2,0,
65,553,3328,310.745,26,2,0,
66,1825,11658,43.6856,1,2,0,
67,357,2268,163.753,5,1,0,
68,92,609,1099.01,15,1,0,
69,447,2569,872.511,44,1,0,
70,1348,8808,57.7052,3,2,0,
71,469,3208,0,0,1,0,
72,341,2170,855.112,28,2,0,
73,495,2882,786.645,42,1,0,
74,2370,13253,141.709,7,2,0,
75,379,2494,1032.32,53,1,0,
76,339,2382,1491.63,62,1,0,
77,2071,12686,564.892,13,2,0,
78,1421,8995,1413.32,39,2,0,
79,79,446,1554.61,36,1,0,
80,332,2042,1397.31,31,2,0,
81,293,2015,10.2096,2,2,0,
82,494,2906,1548.16,77,1,0,
83,2171,12921,709.212,41,3,0,
84,352,1968,1813.5,83,1,0,
85,2007,12617,270.926,3,2,0,
86,546,3174,583.601,28,3,0,
87,155,1014,2545.17,59,1,0,
88,2132,12453,404.134,13,3,0,
89,271,1619,338.042,9,1,0,
90,2058,12325,1004.31,33,3,0,
91,214,1398,736.057,14,1,0,
92,295,1815,946.77,42,1,0,
93,419,2814,0.690732,1,2,0,
94,146,776,2528.41,78,1,0,
95,231,1618,1481.26,38,1,0,
96,460,2772,677.26,32,1,0,
97,2202,12702,720.817,43,4,0,
98,383,2429,703.78,40,1,0,
99,1582,10258,464.46,4,2,0,
100,1365,9013,76.6708,1,2,0,
101,480,3162,573.474,34,1,0,
102,303,1911,2300.32,65,1,0,
103,1685,10518,2362.78,61,2,0,
104,1727,10860,371.74,6,2,0,
105,1822,11511,2513.52,65,2,0,
106,1424,8728,0,0,1,0,
107,108,618,1364.15,29,2,0,
108,539,3236,853.538,65,1,0,
109,279,1747,87.721,3,2,0,
110,399,2352,1685.5,71,1,0,
111,546,3631,1731.43,52,4,0,
112,53,337,309.305,8,1,0,
113,632,4085,0,0,2,0,
114,2039,12112,1556.38,64,2,0,
115,297,1883,751.443,13,2,0,
116,1921,10491,653.087,13,2,0,
117,45,293,0,0,1,0,
118,334,2242,343.368,21,1,0,
119,897,5891,77.9304,2,1,0,
120,1839,11550,1787.42,46,2,0,
121,1442,9394,85.9389,2,2,0,
122,56,372,964.161,8,1,0,
123,144,765,1633.75,69,1,0,
124,294,1814,717.115,51,2,0,
125,438,2634,103.849,5,1,0,
126,3514,19787,170.468,9,3,1,
127,2037,13092,565.763,11,2,0,
128,359,2178,794.631,34,2,0,
129,102,622,726.264,16,1,0,
130,2369,13467,313.03,8,3,0,
131,360,2242,637.096,18,1,0,
132,143,950,1113.15,21,1,0,
133,274,1837,216.787,8,2,0,
134,1724,10976,78.8526,4,2,0,
135,127,797,0,0,1,0,
136,230,1384,1047.78,17,1,0,
137,10,73,0,0,1,0,
138,2296,12137,1205.25,36,3,0,
