eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,1801,12063,2916.63,63,4,0,
1,4129,25574,1041.53,13,1,0,
2,2985,19612,47.8225,2,1,0,
3,1252,7358,3016.79,137,4,0,
4,1453,9027,2393.13,57,3,0,
5,1859,9672,2660.01,99,3,0,
6,792,4958,2808.6,61,3,0,
7,1363,7927,1752.97,24,2,0,
8,554,3149,1666.4,60,3,0,
9,4033,23564,523.557,28,2,1,
10,1567,7653,4742.97,112,3,0,
11,1906,10111,2734.37,110,3,0,
12,3040,18804,2746.8,25,5,0,
13,1923,9499,3632.84,146,4,0,
14,1278,8131,163.634,26,2,0,
15,3767,19414,2330.22,62,4,0,
16,859,5843,505.007,9,3,0,
17,2833,17669,2184.57,92,5,0,
18,1446,9501,492.476,24,1,0,
19,3056,19656,1966.26,52,2,0,
20,3232,17406,4887.28,100,4,0,
21,823,4959,4798.69,102,1,0,
22,3349,19690,1653.8,41,2,0,
23,2972,18247,1933.29,68,4,0,
24,2233,12238,2659.09,86,5,0,
25,2891,17942,4446.7,128,5,0,
26,1152,6408,4096.92,134,4,0,
27,2501,15436,3562.25,123,4,0,
28,3218,18714,3801.65,109,4,0,
29,2737,16541,2003.57,51,4,0,
30,870,5384,2454.74,132,2,0,
31,3376,19421,1136.93,31,4,0,
32,3444,19543,3178.99,126,3,0,
33,1104,7459,422.373,5,3,0,
34,2977,18623,660.174,22,4,0,
35,876,5174,1024.26,38,3,0,
36,1613,10422,926.83,16,3,0,
37,4057,19985,3599.51,121,4,0,
38,3280,18798,3117.47,57,4,0,
39,3473,19563,3168.55,100,4,0,
40,818,4650,4677.6,122,3,0,
41,1716,10615,1511.81,52,1,0,
42,1797,11233,691.796,15,3,0,
43,1418,7262,3005.62,79,2,0,
44,2374,14693,2262.62,92,3,0,
45,217,1256,1899.11,62,2,0,
46,2426,15871,677.88,9,5,0,
47,2877,15274,3179.67,130,4,1,
48,1508,8801,4879.7,110,2,0,
49,3504,19706,520.487,40,5,0,
50,757,4858,1865.5,78,3,0,
51,1848,9000,4592.02,144,5,0,
52,2299,14646,240.451,5,2,0,
53,3555,21542,1644.79,84,3,0,
54,1957,11836,1592.89,62,2,0,
55,30,195,2237.79,6,0,0,
56,930,5571,3644.88,84,3,0,
57,1905,11619,121.814,3,3,0,
58,3425,19716,1712.47,45,4,0,
59,3213,16519,3769.1,136,4,0,
60,2321,13451,4582.19,85,5,0,
61,959,6440,485.878,34,2,0,
62,1888,12010,1427.57,17,3,0,
63,1382,7736,3570.03,122,3,0,
64,3139,18109,1663.49,43,5,0,
65,5020,26774,677.716,16,1,0,
66,1771,10772,1222.56,38,2,0,
67,369,2251,786.245,57,2,0,
68,1993,10572,2056.35,117,5,0,
69,828,5241,1559.75,43,3,0,
70,2570,16036,1442.96,26,4,0,
71,1130,5773,5620.88,179,1,0,
72,575,3047,2151.26,105,3,0,
73,2288,13461,811.926,25,3,0,
74,3301,17607,3134.72,94,5,0,
75,2653,14423,3857.26,25,4,0,
76,1032,6479,1698.38,56,3,0,
77,3868,20015,2645.03,96,6,0,
78,2261,14879,1538.48,26,3,0,
79,1797,11567,293.781,5,5,0,
80,2713,17590,399.758,2,2,0,
81,1415,7835,1736.4,89,3,0,
82,2986,18243,750.123,35,5,0,
83,2775,18156,1211.49,77,2,0,
84,2616,14165,2515.68,44,3,0,
85,1516,9796,1205.08,57,2,0,
86,3136,19096,2610.02,74,5,0,
87,4200,26369,96.1874,1,1,0,
88,1699,8956,3539.02,113,4,0,
89,3126,19321,2239.21,73,6,0,
90,785,4581,504.314,29,2,0,
91,1510,9458,2074.53,78,3,0,
92,2325,10370,2516.37,90,4,0,
93,3725,24619,300.09,32,1,0,
94,2366,15675,259.903,19,5,0,
95,2336,13893,3700.2,101,3,0,
96,1162,5855,4406.3,144,2,0,
97,2174,13833,308.514,4,1,0,
98,4039,24402,479.223,2,2,0,
99,2310,13589,2396.5,76,4,0,
100,359,2257,2901.46,49,1,0,
101,4586,25778,1896.88,70,6,0,
102,3247,16791,2189.74,102,5,0,
103,3776,19109,2572.36,79,3,0,
104,2117,12689,1461.18,104,3,0,
105,21,135,2062.28,3,0,0,
106,1563,9330,2954.43,140,3,0,
107,4829,26562,1190.82,29,4,1,
108,2765,18408,1289.64,4,2,0,
109,1758,9361,3367.5,7,1,0,
110,2224,15177,595.673,13,3,0,
111,2103,13693,583.937,15,3,0,
112,2216,13511,604.293,16,3,0,
113,1514,10008,1518.89,57,3,0,
114,4100,25581,393.807,8,1,0,
115,3251,16331,3726.64,117,5,0,
116,886,5962,1966.38,63,2,0,
117,1911,12557,1086.35,47,2,0,
118,2610,16139,2841.89,67,4,0,
119,3106,19305,898.697,32,5,0,
120,1137,7110,1544.69,78,5,0,
