eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,752,4483,845.837,32,1,0,
1,3364,20579,1133.72,74,4,1,
2,1869,12212,439.438,26,4,0,
3,592,3906,902.525,42,3,0,
4,2655,14922,2185.56,77,4,0,
5,1856,11480,2515.73,35,2,0,
6,770,4729,1569.93,80,3,0,
7,2775,15883,2843.15,99,5,0,
8,2241,12746,3813.99,61,4,0,
9,1896,12470,2294.35,20,3,0,
10,3928,21507,2959.97,78,4,0,
11,1628,10848,92.4688,1,1,0,
12,2695,14137,3034.56,72,3,0,
13,1823,10454,3647.92,105,2,0,
14,2576,14828,1988.56,82,4,0,
15,2333,13262,2941.57,56,4,0,
16,2581,13857,2009.41,44,4,0,
17,3265,18633,3457.35,8,1,0,
18,2089,11682,3458.93,125,4,0,
19,1362,8504,1685.62,50,3,0,
20,2237,13182,2537.09,70,3,0,
21,5134,28846,900.993,5,1,0,
22,2476,14464,2234.47,89,3,0,
23,1445,8900,929.349,26,3,0,
24,5506,30141,1268.17,8,1,0,
25,2403,13878,1463.91,33,1,0,
26,1556,10237,1206.05,27,3,0,
27,2640,17128,709.701,15,1,0,
28,1518,10094,91.207,1,1,0,
29,5249,29101,133.386,2,1,0,
30,2742,17046,785.288,26,3,0,
31,1202,7676,2452.78,59,3,0,
32,1175,7631,1597.17,25,2,0,
33,3001,14876,3062.99,123,3,0,
34,1346,8197,2483.14,65,2,0,
35,4817,29841,61.3029,1,1,0,
36,1443,9789,131.697,4,2,0,
37,2314,13632,2541.17,82,4,0,
38,2164,11191,4277.31,119,3,0,
39,1318,8036,2079.72,68,4,0,
40,780,5516,119.078,5,1,0,
41,1642,10456,1587.66,69,3,0,
42,3844,20173,2814.64,82,6,0,
43,2151,13434,595.75,52,3,0,
44,2148,13068,4181.19,99,2,0,
45,2495,14682,1746.06,43,3,0,
46,2416,14334,2801.3,97,6,0,
47,2069,13741,1639.39,87,3,0,
48,738,4945,1468.77,3,1,0,
49,2324,11973,2978.3,117,4,0,
50,1131,6813,660.269,9,3,0,
51,2263,12980,2280.09,44,4,0,
52,2669,16654,534.577,4,3,0,
53,3505,20504,1234.87,39,4,0,
54,2301,14872,1296.41,40,2,0,
55,2456,16081,326.29,5,3,0,
56,1559,10146,1047.75,16,5,0,
57,3587,18746,3508.37,89,3,1,
58,1958,12217,1741.41,92,4,0,
59,1465,9267,1448.42,33,3,0,
60,3273,20095,163.921,5,5,0,
61,1355,8381,1749.47,6,3,0,
62,2498,13453,3402.32,60,5,0,
63,1681,11048,529.7,18,3,0,
64,2233,13278,5762.6,137,4,0,
65,2409,14996,533.278,25,3,0,
66,1517,10362,1526.93,16,2,0,
67,1717,11023,3716.53,137,4,0,
68,1383,8691,1777.15,22,5,0,
69,1873,10633,4862.45,121,5,0,
70,3371,19722,550.443,33,2,0,
71,27,254,291.472,17,1,0,
72,2095,12350,1869.46,50,4,0,
73,1162,7505,247.835,3,2,0,
74,2207,12756,2465.23,71,4,0,
75,1866,11400,2008.42,64,3,0,
76,466,2987,3885.82,37,1,0,
77,1561,10119,1220.72,45,3,0,
78,2376,14915,2010.82,66,4,0,
79,3475,18888,1893.14,88,4,1,
80,2411,16096,1527.87,38,3,0,
81,2100,13186,408.206,26,2,0,
82,1381,8621,3180.7,64,3,0,
83,2388,14672,543.216,13,4,0,
84,3100,15667,2230.92,90,3,0,
85,1346,9177,2610.01,9,2,0,
86,1191,7725,1818.17,29,2,0,
87,1952,11456,3494.82,61,1,0,
88,1563,9567,601.922,15,2,0,
89,2027,11322,5709.8,121,4,0,
90,2517,14691,2724.53,88,3,0,
91,2435,14992,1685.49,74,2,0,
92,2570,14386,1037.43,60,4,0,
93,1098,6816,1768.9,27,3,0,
94,2294,13863,878.223,24,5,0,
95,3118,19498,1319.73,60,4,0,
96,2136,12579,2605.75,53,3,0,
97,2628,14069,2603.49,66,4,0,
98,2500,12654,1576.1,91,4,0,
99,2455,12867,2104.57,99,4,0,
100,2668,15411,2856.7,103,3,0,
101,2440,14764,1356.03,56,6,0,
102,1910,11370,3237.4,98,3,0,
103,2139,12351,859.933,19,3,0,
104,3137,17691,2538.06,42,4,0,
105,2298,13650,1909.61,85,3,0,
106,1878,11574,1240.51,46,1,0,
107,1533,9665,1323.86,27,4,0,
108,2047,12260,2789.35,119,3,0,
109,1723,10528,1047.5,23,4,0,
110,1014,6820,636.178,6,3,0,
111,3240,19037,2189.55,58,4,0,
112,1997,13262,1414.02,57,4,0,
113,2444,14708,412.136,7,3,0,
114,1511,9191,2203.01,50,3,0,
115,5043,27773,191.8,2,1,0,
116,3343,21698,968.08,12,6,0,
117,2557,15998,1178.23,48,3,0,
118,2154,12973,1536.58,40,6,0,
119,1537,10213,456.246,12,2,0,
120,2601,15072,2715.32,89,5,0,
121,1618,10105,1291.54,10,4,0,
122,3260,19459,1376.22,78,5,0,
123,1575,9716,3919.34,109,3,0,
124,797,5244,740.482,3,1,0,
125,2831,15605,2203.49,96,3,0,
126,2267,13445,3270.58,102,6,0,
127,2185,14138,1126.15,26,5,0,
128,2329,13448,2728.94,50,5,0,
129,1551,9442,974.065,37,2,0,
130,1973,12996,789.898,35,1,0,
131,2122,12714,1610.74,63,4,0,
132,2295,13288,2979.99,76,6,0,
133,1868,11364,4195.38,47,1,0,
134,2534,13200,3713.61,91,4,0,
135,1505,10393,442.705,16,2,0,
136,1788,10355,2674.7,103,2,0,
137,2331,12959,254.532,16,4,0,
138,2930,18179,525.841,10,2,0,
139,1763,10514,1824.87,25,4,0,
140,2340,13258,3966.9,100,4,0,
141,2156,12436,1117.61,84,4,0,
142,2333,15094,534.57,10,3,0,
143,2266,14506,1570.9,46,2,0,
144,3319,18986,3164.56,72,4,1,
145,2274,13143,2724.71,124,1,0,
146,1771,9768,3349.02,99,4,0,
147,2562,14278,2681.5,76,5,0,
148,1379,8694,1432.42,50,2,0,
149,3350,20414,2006.42,48,4,0,
150,5194,30455,605.363,2,2,0,
151,2874,17981,748.338,9,3,0,
152,4894,31345,0,0,1,0,
153,1914,10686,1395.7,56,2,0,
154,2571,15015,2203.5,84,3,0,
155,1283,8182,1862.62,43,2,0,
156,2186,14098,2026.51,77,4,0,
157,3485,21234,1811.2,57,4,0,
158,984,6554,752.195,18,3,0,
159,1949,11306,2712.4,99,3,0,
160,4202,28305,0,0,1,0,
161,345,2148,2020.54,42,2,0,
162,1909,11564,1645.1,22,3,0,
163,340,1946,3310.77,133,1,0,
164,1668,8913,2048.53,72,3,0,
165,1600,9337,456.091,29,2,0,
166,2945,14840,3290,126,4,0,
167,1759,10563,3310.22,83,3,0,
168,2419,15123,3250.51,93,4,0,
169,3140,17556,551.824,17,4,0,
170,3012,14382,2984.53,76,6,0,
171,125,835,1108.58,19,1,0,
172,1701,10338,230.997,30,5,0,
173,2412,15315,814.776,53,2,0,
174,1460,8511,1571.93,20,3,0,
175,214,1547,808.963,19,2,0,
176,3422,20701,2646.04,51,3,0,
177,2382,13111,2119.9,88,3,0,
178,2145,13537,1224.4,27,3,0,
179,1781,11385,234.188,9,2,0,
180,2150,12647,959.557,40,4,0,
181,1835,11853,609.529,22,4,0,
182,722,4180,3444.44,74,3,0,
183,1761,10505,1447.03,50,1,0,
184,2310,13085,2582.59,111,4,0,
185,1657,9702,2586.66,38,5,0,
186,1473,7850,2378.29,98,2,0,
187,1548,9909,1586.69,41,2,0,
188,4247,27315,103.333,1,1,0,
189,2311,14670,1454.33,33,5,0,
190,2374,13512,1706.65,58,1,0,
191,2600,13660,2535.84,82,4,0,
192,1430,8678,778.991,19,1,0,
193,2511,14017,1466.19,58,2,0,
194,3211,19216,484.644,8,2,0,
195,2547,13724,4600.43,139,6,0,
196,761,4789,2811.1,57,3,0,
197,3809,22768,1106.62,72,4,0,
198,1974,11208,3135.82,49,1,0,
199,2465,14891,2547.59,125,4,0,
200,2630,13805,808.036,51,3,0,
201,2051,13336,1608.9,39,5,0,
202,2301,13816,1459.62,26,3,0,
203,2371,13422,2960.51,57,4,0,
204,299,2083,1111.05,8,3,0,
205,993,6162,1851.69,44,3,0,
206,1316,8033,1654.94,95,4,0,
207,405,2606,1650.22,59,3,0,
208,1187,6235,2013.16,108,4,0,
209,2843,15868,2665.68,116,4,0,
210,675,4295,967.818,29,3,0,
211,2679,15600,1935.32,119,4,0,
212,2437,14525,1585.97,40,4,0,
213,1791,11428,2464.68,73,4,0,
214,1644,10485,1615.04,47,3,1,
215,2201,13281,509.163,16,3,0,
216,2078,11848,1913.44,62,3,0,
217,4618,28027,1208.51,15,4,0,
218,4143,21598,316.036,6,2,0,
219,2883,15579,1422.54,48,4,0,
220,418,2705,1509.44,23,3,0,
221,3439,22459,267.189,13,2,0,
222,3335,21397,758.518,3,1,0,
223,2456,13320,4290.29,120,6,0,
224,1069,5514,2150.94,103,4,0,
225,1842,11599,752.195,7,1,0,
226,3286,18485,1526.68,54,3,1,
227,2357,14004,1546.31,41,3,0,
228,1414,9156,878.228,34,2,0,
229,2487,14119,2206.38,64,4,0,
230,1734,11406,961.08,15,3,0,
231,4101,21350,2424.19,44,4,0,
232,1981,11880,1950.72,87,3,0,
233,1909,12536,3096.03,87,3,0,
234,3213,17572,4398.51,69,5,1,
235,2549,17129,60.0829,2,1,0,
236,1945,11974,3471.56,93,4,0,
237,1319,8379,339.186,15,3,0,
238,2182,12886,2086.55,72,4,0,
239,1507,7855,3663.51,75,2,0,
240,3209,21006,0,0,1,0,
241,1972,12529,1253.83,32,4,0,
242,610,3742,20.433,1,1,0,
243,1939,11656,635.209,19,4,0,
244,389,2604,2206.3,21,2,0,
245,3573,21531,568.64,5,4,0,
246,3083,19399,199.433,2,1,0,
247,2032,13217,1536.83,33,2,0,
248,1351,9038,884.994,14,2,0,
249,1526,10041,1671.46,41,4,0,
250,1588,10071,1968.37,63,4,0,
251,1542,10483,681.111,14,3,0,
252,2550,13813,2549.45,28,2,0,
253,5150,31376,0,0,1,0,
254,3576,21470,1006.05,49,1,0,
255,1387,8051,1108.01,41,2,0,
256,2746,16181,1996.69,80,2,0,
257,1553,9718,2771.93,70,3,0,
258,2664,13600,3020.67,112,5,0,
259,2346,13952,1579.64,37,4,0,
260,3962,21580,667.568,9,2,0,
261,2196,13733,2994.4,76,5,0,
262,2639,12068,3501.32,135,3,0,
263,2497,15505,1336.05,46,3,0,
264,5481,31036,896.125,7,1,0,
265,1501,9046,2015.74,83,4,0,
266,2079,13192,2277.35,38,4,0,
267,2571,15266,571.883,38,3,0,
268,1914,12159,826.879,24,3,0,
269,320,2021,2664.69,53,3,0,
270,2200,12818,2152.31,67,2,0,
271,2414,13734,2750.9,89,5,0,
272,1674,9083,1551.74,41,4,0,
273,2288,13935,1771.41,26,3,0,
274,2245,13639,2486.77,81,4,0,
275,2702,14229,3239.98,61,4,0,
276,1285,8255,1651.02,37,5,0,
277,1902,12152,1661.47,28,3,0,
278,2385,14814,1902.41,71,4,0,
279,580,2758,2179.41,96,1,0,
280,820,5346,1857.79,81,3,0,
281,3019,18788,1176.64,4,3,0,
282,1927,12385,588.783,22,3,0,
283,207,1633,0,0,1,0,
284,129,875,162.319,5,2,0,
285,2431,14022,894.113,34,5,0,
286,2132,13575,1537.72,39,3,0,
287,2462,15058,3085.13,108,3,0,
288,2896,14898,2550.37,72,4,0,
289,1631,10079,1809.22,42,4,0,
290,2660,14389,2280.75,81,4,0,
291,1076,5985,1858.92,98,2,0,
292,1750,11075,2857.92,70,4,0,
293,2739,14612,3711.55,89,3,0,
294,2189,13808,1006.15,21,4,0,
295,1675,10749,2216.84,91,3,0,
296,3620,23355,38.2026,1,1,0,
297,606,3530,3074.92,105,3,0,
298,3029,15114,2406.99,102,4,0,
299,2394,15476,458.155,28,4,0,
300,1925,9900,3603.13,64,3,0,
301,2284,14105,2269.47,51,4,0,
302,2249,14012,1816.89,28,4,0,
303,790,4840,1443.65,17,2,0,
304,2003,11736,2682.35,44,4,0,
305,46,298,612.124,3,2,0,
306,1282,8190,2537.84,57,2,0,
307,981,5278,2646.48,125,3,0,
308,73,504,332.134,2,1,0,
309,419,2258,1315.41,61,1,0,
