eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,933,6092,353.073,4,1,0,
1,3109,18055,297.106,18,2,0,
2,1650,11043,0,0,1,0,
3,1751,11345,97.2216,3,3,0,
4,126,846,499.187,2,1,0,
5,1900,9990,2087.07,57,4,0,
6,477,3182,1072.47,25,3,0,
7,2719,15718,425.013,6,1,0,
8,1619,10069,1022.92,69,2,0,
9,1471,9145,1798.3,61,3,0,
10,3742,24280,88.7398,1,1,0,
11,3250,17281,829.994,33,1,0,
12,2033,12326,1435.45,76,3,0,
13,1333,7538,3846.99,90,2,0,
14,590,3705,402.325,19,2,0,
15,2889,17255,1074.92,52,3,0,
16,2601,15434,583.235,10,2,0,
17,1604,9717,1623.21,34,1,0,
18,1636,10186,2204.45,76,2,0,
19,3128,17424,2072.89,39,5,0,
20,1880,10216,2541.01,109,3,0,
21,2787,15858,389.601,17,3,0,
22,1282,8858,20.7427,2,2,0,
23,230,1522,153.476,6,1,0,
24,1559,10331,858.663,10,3,0,
25,64,378,964.313,38,1,0,
26,1179,6916,2346.11,70,2,0,
27,1288,7391,2055.53,79,4,0,
28,1294,6915,1796.19,94,5,0,
29,3126,16828,4087.81,143,4,0,
30,1140,7520,224.084,3,1,0,
31,248,1769,200.152,9,2,0,
32,2788,16794,2489.78,54,4,0,
33,1849,11156,1454.39,70,4,0,
34,226,1549,388.666,12,1,0,
35,2977,16913,868.527,24,5,0,
36,1037,6632,2967.62,75,2,0,
37,904,5765,1383.65,31,2,0,
38,495,3191,0,0,1,0,
39,1092,7528,3746.18,23,3,0,
40,1422,8885,311.77,6,3,0,
41,177,881,1677.51,49,1,0,
42,1351,6542,2902.33,71,3,0,
43,1464,9350,969.809,27,3,0,
44,3100,16251,724.817,48,3,0,
45,2713,16978,1323.07,33,2,0,
46,1172,7498,2092.73,38,2,0,
47,1153,8009,324.32,11,2,0,
48,1741,9898,2313.84,85,2,0,
49,2602,15885,1425.42,27,3,0,
50,1607,8650,2713.66,58,3,0,
51,1436,9241,825.893,32,2,0,
52,1433,8542,1523.39,42,4,0,
53,2517,16097,682.012,2,1,0,
54,3106,17865,358.124,13,2,0,
55,1873,10322,2489.37,116,3,0,
56,859,5521,1819.13,21,2,0,
57,1839,9342,2420.08,48,3,0,
58,1074,6798,254.006,15,1,0,
59,1569,9410,3318.1,86,2,0,
60,1115,6924,2361.7,61,5,0,
61,1166,6911,2598.82,86,4,0,
62,938,5928,1269.88,46,3,0,
63,1670,9520,2882.23,50,3,0,
64,1224,8007,1141.16,79,3,0,
65,1117,7096,829.52,14,4,0,
66,1683,9833,2226.62,77,4,0,
67,2029,10960,2778.44,113,3,0,
68,982,5826,2630.08,100,3,0,
69,1288,8580,121.903,4,2,0,
70,1673,10191,1935.84,63,5,0,
71,447,2995,1132.78,7,1,0,
72,697,4707,378.708,6,4,0,
73,1679,10070,2309.16,43,3,0,
74,1586,9071,3939.48,98,4,0,
75,1065,6564,2699.66,77,2,0,
76,2217,14266,1098.05,20,4,0,
77,1704,10345,1262.01,35,5,0,
78,2468,15574,919.646,25,2,1,
79,1746,10763,236.368,10,3,0,
80,112,737,0,0,1,0,
81,1580,10438,468.125,21,2,0,
82,2368,13155,610.18,46,3,0,
83,1581,8645,4635.87,146,1,0,
84,3055,17119,96.4563,10,1,0,
85,377,2434,640.478,25,3,0,
86,1509,9074,2251.87,107,3,0,
87,292,1874,1020.02,35,2,0,
88,406,2747,499.886,13,1,0,
89,1737,9869,3115.71,89,3,0,
90,1559,9616,2099.93,68,3,0,
91,457,2979,779.995,52,3,0,
92,1009,6945,622.045,8,3,0,
93,1461,9273,2636.51,88,4,0,
94,2193,11553,1540.32,80,5,0,
95,3055,17415,2065.97,56,5,0,
96,119,874,0,0,1,0,
97,3665,25894,0,0,1,0,
98,5109,27718,939.351,10,3,0,
99,2484,15461,1511.88,22,3,0,
100,1744,9768,2666.98,121,2,0,
101,1023,6224,232.63,13,2,0,
102,1606,10534,63.7866,5,2,0,
103,1805,11366,469.213,3,2,0,
104,619,3993,1923.52,21,2,0,
105,1542,9341,4519.11,166,4,0,
106,1328,8204,3306.3,66,4,0,
107,401,2705,122.715,6,3,0,
108,730,5050,1571.92,15,3,0,
109,1276,8049,2415.14,39,3,0,
110,1539,8036,3864.63,76,3,0,
111,985,5792,2992.37,33,3,0,
112,643,4403,202.023,15,2,0,
113,1530,9430,2751.99,70,4,0,
114,2630,16041,1451.04,21,4,0,
115,2110,11186,1575.01,80,3,0,
116,1441,9129,374.508,6,2,0,
117,1296,8470,2921.75,31,3,0,
118,585,3704,315.09,6,1,0,
119,1169,6814,923.452,23,4,0,
120,1626,10660,906.629,60,3,0,
121,1908,10582,1842.78,52,4,0,
122,2990,17499,1474.24,43,1,0,
123,1020,6458,2235.36,44,3,0,
124,2777,16293,355.096,12,1,0,
125,1507,8943,3010.43,98,4,0,
126,3072,17113,2290.1,69,4,0,
127,1321,8291,1052.24,5,3,0,
128,1468,9133,705.961,21,3,0,
129,1901,10880,1408.86,39,4,0,
130,1651,9455,3401.36,129,5,0,
131,1870,10498,2138.82,75,3,0,
132,2994,17320,1859.98,62,3,0,
133,114,807,613.115,7,1,0,
134,637,4019,1829.91,47,3,0,
135,937,5692,3070.95,51,3,0,
136,1270,7733,2111.48,39,4,0,
137,1623,9820,575.947,39,2,0,
138,1890,11396,1914.96,33,4,0,
139,951,5952,930.764,13,2,0,
140,1746,9998,450.296,23,2,0,
141,832,5441,1048.7,32,2,0,
142,3061,17606,143.484,5,1,0,
143,1076,6165,540.827,32,1,0,
144,1023,6326,3358.31,97,3,0,
145,1650,10963,140.309,3,2,0,
146,2484,14750,3206.6,110,5,0,
147,736,4353,169.135,3,1,0,
148,1989,12884,28.7805,8,3,0,
149,362,2316,2511.06,30,2,0,
150,1087,6154,1378.24,72,3,0,
151,1095,6794,2451.99,53,4,0,
152,2201,14312,746.483,19,4,0,
153,2861,17604,746.1,59,4,0,
154,1023,6283,561.272,14,2,0,
155,2215,13417,639.612,26,3,0,
156,1146,6899,774.881,16,4,0,
157,1394,8290,899.578,40,3,0,
158,1327,7554,1857.6,98,3,0,
159,1761,11404,723.774,38,3,0,
160,3326,17828,875.69,50,4,0,
161,2099,11347,978.199,38,1,0,
162,1576,9694,2014.03,88,3,0,
163,941,6177,577.129,15,2,0,
164,1591,9459,605.75,31,2,0,
165,1811,11901,789.62,8,2,0,
166,3154,17404,1425.68,36,4,0,
167,2853,17139,1327.22,42,4,0,
168,1292,8127,3233.97,71,4,0,
169,1543,9412,3051.55,110,4,0,
170,2873,16718,1248.58,38,5,0,
171,1180,7924,647.455,46,1,0,
172,1615,9217,2390.59,52,3,0,
173,2733,17483,372.536,15,4,0,
174,1169,6557,5320.84,121,3,0,
175,985,6768,727.478,10,2,0,
176,823,5165,2697.14,61,3,0,
177,1684,9808,1874.82,86,3,0,
178,955,6332,1403.08,25,2,0,
179,1692,10408,2195.36,57,4,0,
180,1401,9189,1352.63,16,3,0,
181,2359,14980,1461.89,52,3,0,
182,1962,12149,84.1615,20,2,0,
183,1102,6058,3976.79,104,2,0,
184,1410,8815,2042.35,56,2,0,
185,1756,10017,1896.42,32,3,0,
186,2146,10407,3582.72,132,3,0,
187,721,4604,308.485,23,2,0,
188,1606,8278,4274.99,118,4,0,
189,981,5878,2276.72,67,3,0,
190,2663,17396,424.903,13,3,0,
191,2853,17272,352.136,7,5,0,
192,1740,10101,2535.52,94,2,0,
193,1296,6721,2842.06,95,3,0,
194,493,3148,1900.26,31,2,0,
195,2521,15747,1444.56,39,5,0,
196,1717,9435,2285.74,68,3,0,
197,1344,9059,2753.3,36,2,0,
198,1495,7478,1945.82,84,3,0,
199,2496,15646,888.537,32,3,0,
200,1475,8474,1286.05,71,3,0,
201,1557,9181,600.187,43,4,0,
202,479,3186,504.727,9,1,0,
203,1715,10125,1804.8,58,4,0,
204,1357,9094,3571.12,74,2,0,
205,2720,15355,4771.01,70,4,0,
206,29,216,2673.75,2,1,0,
207,1574,8709,4197.35,138,4,0,
208,1075,6409,1314.93,69,3,0,
209,1277,8222,1385.58,104,4,0,
210,933,5948,1319.28,35,3,0,
211,286,1785,60.4488,1,1,0,
212,87,610,1103.74,25,1,0,
213,3701,17839,2750.23,90,2,1,
214,1812,10168,1188.46,57,2,0,
215,1738,10138,1654.8,51,2,0,
216,1381,8415,1045.97,16,3,0,
217,2121,11521,1608.86,113,3,0,
218,3141,16166,3581.38,86,3,1,
219,1514,9395,152.399,3,3,0,
220,758,4764,763.96,44,4,0,
221,1527,9612,184.588,2,2,0,
222,939,5677,1736.98,58,3,0,
223,2882,16178,1488.78,68,3,0,
224,1557,10158,1179.2,50,4,0,
225,3513,17783,2466.78,87,4,0,
226,2150,13909,399.374,5,2,0,
227,2503,15714,765.927,12,2,0,
228,2059,10801,2437.5,96,1,0,
229,3067,17362,2187.38,70,4,0,
230,675,4305,686.176,13,2,0,
231,2109,11696,1414.92,66,3,0,
232,715,4814,238.951,2,2,0,
233,2232,14848,292.799,3,2,0,
234,1509,8759,1524.86,83,2,0,
235,1926,12174,1227.56,32,1,0,
236,1561,9413,1783.51,32,4,0,
237,1247,8254,995.491,27,2,0,
238,594,3656,1828.29,44,3,0,
239,1891,10030,3215.91,114,4,0,
240,541,3230,1481,36,3,0,
241,1473,8616,4255.1,166,2,0,
242,1627,9349,3849.2,134,4,0,
243,3214,18298,1692.85,74,3,0,
244,1750,12272,21.3667,7,1,0,
245,2634,16581,959.051,26,3,0,
246,997,6254,1566.59,51,3,0,
247,561,3790,666.718,13,2,0,
248,4963,26800,417.412,11,5,0,
249,15,119,1477.88,2,0,0,
250,2904,17126,3104.43,109,4,0,
251,955,6261,882.239,39,2,0,
252,1468,9460,1411.4,96,3,0,
253,1213,7357,1639.67,59,3,0,
254,2006,13775,838.57,10,2,0,
255,2536,16328,400.782,18,5,0,
256,1320,8461,1168.38,81,3,0,
257,1069,6925,1001.6,12,2,0,
258,1617,10283,1033.76,18,2,0,
259,599,4160,139.557,4,3,0,
260,1736,10758,2461.24,32,3,1,
261,1335,8494,1407,32,3,0,
262,1895,9826,3042.62,114,2,0,
263,1596,8808,3360.5,91,3,0,
264,1022,6240,549.27,19,5,0,
265,1281,7277,2453.65,48,3,0,
266,454,3143,412.755,7,4,0,
267,1342,7825,2136.95,92,4,0,
268,386,2336,1641.04,46,2,0,
269,2260,14793,0,0,1,0,
270,2435,15319,48.433,1,1,0,
271,1566,8571,4067.55,97,3,0,
272,2875,17389,1854.67,96,4,0,
273,2786,17098,130.232,5,1,0,
274,1437,7987,2938.26,91,3,0,
275,2829,15664,2976.7,68,3,0,
276,3125,16134,3829.46,74,3,0,
277,1693,7964,3133.42,36,3,0,
278,778,4970,192.891,6,3,0,
279,2657,16486,1986.35,20,4,0,
280,1374,8670,839.624,25,3,0,
281,1646,9938,2137.97,42,4,0,
282,1545,9472,2411.69,68,3,0,
283,894,5269,2816.07,33,3,0,
284,927,5788,2873.17,60,2,0,
285,2575,15306,2545.68,39,5,0,
286,1115,6881,2422.6,63,4,0,
287,16,147,2809.54,3,0,0,
288,1026,6266,1850.14,60,3,0,
289,2964,18086,717.606,16,4,0,
290,1390,8177,1830.92,83,2,0,
291,1358,7343,2533.91,103,2,0,
292,1054,6324,1639.34,74,4,0,
293,1315,6666,5801.89,108,2,0,
294,1013,5802,1428.81,75,2,0,
295,1921,9707,3195.09,83,3,0,
296,1116,7008,836.977,44,3,0,
297,1795,11121,834.545,34,4,0,
298,1198,7222,2725.73,49,3,0,
299,663,4631,243.675,3,1,0,
300,1447,8942,1438.65,34,3,0,
301,2528,14683,2858.8,48,3,0,
302,3134,16456,3684.16,122,3,1,
303,346,2109,305.896,4,1,0,
304,1309,7970,1137.02,80,3,0,
305,736,4641,1561.57,49,2,0,
306,1400,9375,1366.49,23,1,0,
307,1518,9710,2934.24,97,3,0,
308,2663,17729,0,0,1,0,
309,1195,7872,3406.66,75,3,0,
310,524,3656,394.129,11,2,0,
311,1371,8438,2712.29,77,3,0,
312,1609,8557,3755.51,116,3,0,
313,1732,9326,2750.26,89,4,0,
314,1609,9278,2847.32,80,3,0,
315,2511,15066,1323.69,16,4,0,
316,1391,9353,598.992,36,2,0,
317,854,5836,0,0,2,0,
318,1830,11167,5186.72,94,4,0,
319,1006,6296,1008.22,39,3,0,
320,1278,8152,1333.78,19,3,0,
321,4419,26449,33.6553,1,1,0,
322,364,2261,138.272,1,2,0,
323,1453,7795,1336.72,35,3,0,
324,776,4593,1882.42,22,4,0,
325,3336,17363,1653.2,42,2,0,
326,1638,10094,1885.42,82,4,0,
327,1669,10661,1382.97,34,3,0,
328,1073,6258,2543.45,115,1,0,
329,4280,26201,962.375,4,1,0,
330,3382,18195,1794.89,63,3,0,
331,1750,10952,2165.64,78,4,0,
332,1279,7209,1888.08,79,3,0,
333,2824,15987,2140.14,41,4,0,
334,1561,10019,2304.86,54,2,0,
335,2469,15696,908.932,10,2,0,
336,1647,10866,802.943,36,3,0,
337,1985,11788,1418.01,84,4,0,
338,2090,13748,74.5585,1,2,0,
339,2098,10772,3062.71,176,3,0,
340,1632,9405,1986.41,59,2,0,
341,1176,7015,4931.96,88,1,0,
342,1550,9292,3245.3,82,3,0,
343,765,4180,2498.07,54,2,0,
344,2900,16326,1024.07,21,2,0,
345,1277,8748,748.766,8,2,0,
346,1394,8006,2422.05,63,5,0,
347,2644,16345,2564.93,67,3,0,
348,1509,9040,2292.22,61,4,0,
349,1173,6990,1664.55,42,1,0,
350,2574,16370,697.63,2,2,0,
351,1078,6504,1785.36,48,2,0,
352,2776,16013,2919.27,60,4,0,
353,2984,17249,1641.43,64,4,0,
354,355,2331,573.388,7,1,0,
355,510,3384,1550.49,46,2,0,
356,1144,7154,431.259,6,3,0,
357,1660,10169,2999.25,85,3,0,
358,3147,17057,2131.29,48,5,0,
359,1386,8984,2423.68,49,5,0,
360,1072,6782,598.222,34,2,0,
361,1324,8401,1129.14,31,3,0,
362,2160,13492,2903.88,40,3,0,
363,596,3864,142.935,6,2,0,
364,1860,11240,1662.03,40,3,0,
365,2752,16266,3092.21,63,4,0,
366,1421,8633,2617.06,73,3,0,
367,603,3899,1138.3,16,2,0,
368,3213,17524,787.11,38,2,0,
369,1094,7078,2181.66,103,2,0,
370,1247,8351,1222.04,52,4,0,
371,2298,14193,55.8535,3,2,0,
372,1101,6666,3335.16,69,3,0,
373,1513,10001,0,0,1,0,
374,3900,25534,0,0,1,0,
375,572,3845,1258.69,24,3,0,
376,2611,15146,632.957,29,4,0,
377,1729,10146,881.602,32,4,0,
378,3224,16200,1508.5,44,4,0,
379,996,6389,1989.89,63,3,0,
380,1454,9381,1725.3,30,3,0,
381,1194,7379,1890.54,56,2,0,
382,926,5816,1304.16,40,3,0,
383,1762,10586,1435.25,49,2,0,
384,1813,10306,1757.16,63,4,0,
385,927,5819,69.5438,1,1,0,
386,1821,10068,3055.09,91,5,0,
387,1883,9569,3455.12,112,4,0,
388,1137,6307,3722.91,134,2,0,
389,1782,10956,471.24,37,2,0,
390,1038,6308,1993.4,84,4,0,
391,1876,11190,2245.91,125,4,0,
392,1378,9089,77.1434,4,1,0,
393,1947,12168,259.663,17,4,0,
394,1649,10747,1211.58,40,4,0,
395,1319,8638,246.525,4,3,0,
396,1616,10497,2246.24,65,2,1,
397,1277,7492,3897.74,131,2,0,
398,672,4447,1.82454,1,2,0,
399,1260,6820,2516.57,58,2,0,
400,1817,10460,2372.95,116,4,0,
401,542,3463,11.3485,2,1,0,
402,1661,9197,2591.68,85,3,0,
403,1308,8483,1687.79,24,3,0,
404,1182,7381,2021.25,52,4,0,
405,498,3183,744.058,33,2,0,
406,1123,6935,977.465,35,3,0,
407,991,6422,66.6656,3,2,0,
408,1226,7668,1202.37,21,2,0,
409,2100,13838,2248.98,20,2,0,
410,1424,7615,1960.41,95,3,0,
411,1295,8105,1617.21,37,4,0,
412,1417,8749,2950.29,113,3,0,
413,1760,10746,1500.86,48,4,0,
414,1423,8079,1270.5,79,3,0,
415,181,1130,664.388,27,1,0,
416,2818,17390,2287.43,117,4,0,
417,1774,10285,2234.75,103,4,0,
418,2770,16851,1927.24,63,3,0,
419,1002,6924,673.323,68,3,0,
420,28,189,327.568,21,1,0,
421,981,6229,405.254,8,2,0,
422,1381,9077,1651.96,56,2,0,
423,1010,6465,1702.36,85,2,0,
424,742,5014,214.896,6,1,0,
425,1612,9893,1909.89,59,3,0,
426,1568,9792,2581.35,98,5,0,
427,1371,8651,954.032,39,3,0,
428,1666,10377,1893.37,56,4,0,
429,2853,16077,1430.26,21,4,0,
430,208,1359,795.264,69,2,0,
431,1615,9797,1228.58,43,2,0,
432,1517,8730,3786.39,71,2,0,
433,1206,7092,1152.01,30,2,0,
434,2915,17510,533.604,9,4,0,
435,677,4610,1442.15,33,2,0,
436,1576,10574,782.428,17,2,0,
437,1549,9872,1961.65,48,3,0,
438,1867,10179,1240.51,26,4,0,
439,1798,10274,1401.78,52,3,0,
440,1132,6982,2162.39,53,2,0,
441,1901,11789,1226,78,3,0,
442,2407,15539,1001.28,23,1,0,
443,1839,11588,167.349,10,1,0,
444,2807,17693,1358.91,40,4,0,
445,1815,11357,832.314,30,3,1,
446,229,1332,1569.42,94,2,0,
447,1856,10252,1960.6,69,2,0,
448,1541,9232,1408.86,23,3,0,
449,1020,6628,2168.7,67,3,0,
450,911,6067,1361.54,40,4,0,
451,1177,7996,1046.71,57,2,0,
452,1124,6427,1351.31,28,3,0,
453,3308,17639,1163.65,82,3,0,
454,941,5436,1469.18,4,1,0,
455,1373,8086,2731.21,55,3,0,
456,1638,9465,2344.14,96,3,0,
457,2425,10630,2292.95,71,2,1,
458,580,3372,960.129,14,2,0,
459,1406,8753,2929.66,85,4,0,
460,891,5416,1649.39,58,4,0,
461,4231,25994,73.9696,2,2,0,
462,1470,8777,825.11,36,2,0,
463,1401,8715,3217.59,121,2,0,
464,2127,13158,1359.52,32,3,0,
465,2153,13351,1848.75,50,2,0,
466,2735,15801,2721.84,36,3,0,
467,1665,10470,1408.51,47,3,0,
468,2800,15254,1144.14,43,3,0,
469,1449,8751,2207.95,50,2,0,
470,868,5656,2564.8,61,3,0,
471,620,3282,2051.05,76,1,0,
472,1600,10366,671.734,7,2,0,
473,142,896,1283.83,43,2,0,
474,2686,17343,600.451,15,4,0,
475,564,3710,585.497,5,2,0,
476,1685,10182,1616.47,34,2,0,
477,2930,15153,3303.02,82,3,0,
478,1416,8328,2290.99,115,2,0,
479,3287,18357,1259.32,45,3,0,
480,2250,14701,1858.51,23,3,0,
481,2824,17241,635.328,4,1,0,
482,2499,14883,1837.91,10,2,0,
483,1368,8502,2271.74,89,3,0,
484,1090,6091,4928.86,104,2,0,
485,982,6006,1305.6,24,3,0,
486,1386,8692,786.227,28,4,0,
487,1300,8476,59.9322,2,1,0,
488,3028,17900,776.077,28,5,0,
489,1583,9257,1938.09,58,2,0,
490,2763,16053,1131.05,30,1,0,
491,1613,9594,3030.36,84,1,0,
492,2639,16489,1365.51,22,5,0,
493,1753,9510,1781.68,41,5,0,
494,713,4875,237.572,3,1,0,
495,3107,16856,2410.97,56,4,0,
496,482,3131,554.497,11,2,0,
497,1262,7939,690.126,14,4,0,
498,1337,8071,1815.34,44,2,0,
499,2015,13224,805.443,8,2,0,
500,534,3405,394.219,3,2,0,
501,121,789,527.827,8,2,0,
502,1427,7912,1226.42,62,3,0,
503,864,4662,5278.82,124,2,0,
504,1771,12036,3056.58,9,2,0,
505,2772,16773,1346.8,50,4,0,
506,879,5565,628.184,26,2,0,
507,1254,7954,1213.21,77,3,0,
508,305,2139,561.894,3,2,0,
509,2242,14753,2121.83,64,3,0,
510,1036,6459,4732.33,54,2,0,
511,1339,8734,4569.75,168,2,0,
512,1927,11133,550.962,21,4,0,
513,1239,7439,1081.38,29,3,0,
514,1850,10089,2388.82,86,2,0,
515,1664,8752,4624.73,166,4,0,
516,1501,8666,1915.25,65,3,0,
517,1552,9569,2411.22,67,2,0,
518,1504,9424,3012.84,91,3,0,
519,1427,9486,3080.53,95,1,0,
520,720,5008,707.425,9,2,0,
521,1352,7329,2148.99,79,2,0,
522,2651,16687,223.954,7,3,0,
523,2995,19288,2667.77,3,2,0,
524,1544,8208,1907.71,87,3,0,
525,1730,10556,2289.1,102,2,0,
526,2185,13828,1041.04,12,3,0,
527,2439,15920,370.109,5,1,0,
528,1166,6796,2235.69,79,4,0,
529,2476,14377,1161.81,15,1,0,
530,1960,12751,49.5327,1,2,0,
531,2904,16509,1014.21,28,4,0,
532,1817,10815,2151.54,87,3,0,
533,390,2534,1628.5,11,1,0,
534,883,5564,440.904,33,3,0,
535,1123,7200,3047.41,83,3,0,
536,1010,6569,2047.21,52,4,0,
537,1216,7391,849.632,10,3,0,
538,1694,9153,4013.45,99,3,0,
539,1887,9965,3333.54,109,2,0,
540,2704,16308,2326.56,47,4,0,
541,445,3171,756.288,33,2,0,
542,2247,14284,2325.52,71,2,0,
543,2840,17554,1585.58,24,5,0,
544,1319,8586,1376.26,76,4,0,
545,1791,11021,1739.41,62,4,0,
546,3469,19753,860.516,78,3,0,
547,1263,7929,2988.11,56,3,0,
548,1757,11088,974.121,55,2,0,
549,1652,9365,3206.69,90,4,0,
550,342,1962,1136.75,65,2,0,
551,1495,9323,3124.8,104,4,0,
552,5548,28372,165.146,10,3,0,
553,907,5714,1116.02,78,2,0,
554,1319,8288,1894.2,36,2,0,
555,1272,7220,4518.76,76,2,0,
556,892,5883,1906.27,43,2,0,
557,1857,10865,1507.58,46,3,0,
558,968,5460,1220.8,53,2,0,
559,1740,9700,760.677,58,2,0,
560,1260,8447,3886.36,104,2,0,
561,1111,7579,71.2386,6,1,0,
562,1283,8682,161.642,8,1,0,
563,2442,16889,72.0729,4,1,0,
564,2204,11279,2264.12,111,3,0,
565,361,2187,1026.51,22,2,0,
566,2607,16863,267.329,22,4,0,
567,1613,9167,3363.52,107,3,0,
568,1616,9819,3525.22,113,5,0,
569,4544,26427,180.316,3,1,0,
570,2071,13642,183.35,10,2,0,
571,2798,16760,2787.7,73,4,0,
572,1246,7214,3366.39,108,4,0,
573,2798,16753,2753.26,33,3,0,
574,1053,7091,594.01,42,2,0,
575,1530,8786,1886.68,46,1,0,
576,1025,6272,729.642,23,4,0,
577,2139,13492,1293.29,17,1,0,
578,804,4747,2731.46,65,3,0,
579,1132,6874,1998.69,74,3,0,
580,1581,9385,3071.53,53,3,0,
581,640,4108,0,0,1,0,
582,1073,6963,1901.98,56,1,0,
583,1001,6486,31.1647,1,3,0,
584,1522,9308,2194.43,43,4,0,
585,427,2715,247.031,16,1,0,
586,2341,14053,224.173,4,2,0,
587,2843,17521,402.604,1,1,0,
588,2901,16202,1011.93,7,1,0,
589,1705,9878,2206.08,79,3,0,
590,1563,8590,3049.26,102,4,0,
591,870,5696,457.067,22,2,0,
592,1741,10117,689.444,25,3,0,
593,1724,9642,2012.63,39,4,0,
594,939,5891,532.121,11,2,0,
595,1420,8869,701.079,37,4,0,
596,1338,8274,1816.59,20,3,0,
597,1572,8971,2591.89,62,2,0,
598,1632,9762,839.137,27,3,0,
599,1494,9059,714.314,40,3,0,
600,17,117,1413.58,2,0,0,
601,4145,23544,3130.63,67,4,1,
602,2124,12164,650.714,34,3,0,
603,1925,10870,1117.37,46,5,0,
604,1566,10025,1708.26,81,2,0,
605,3358,17692,1052.66,45,3,0,
606,1409,8865,667.189,14,3,0,
607,1003,6762,1464.34,33,2,0,
608,1224,7723,3134.09,72,2,0,
609,1820,10453,2746.96,146,3,0,
610,1252,7617,1278.2,23,1,0,
611,3113,16957,2610.81,47,4,0,
612,1679,10514,1076.86,28,1,0,
613,785,5294,1016.95,16,1,0,
614,3202,16348,3085.85,97,4,0,
615,739,4513,1402.95,54,3,0,
616,1134,6774,1794.56,79,4,0,
617,2023,11450,1781.16,88,3,0,
618,1475,8802,2386.52,60,3,0,
619,781,4819,1728.13,36,2,0,
620,1841,10178,2107.54,70,4,0,
621,836,4979,906.46,32,2,0,
622,2705,16928,1438.44,28,3,0,
623,671,4791,251.679,17,3,0,
624,474,3020,150.914,7,1,0,
625,2850,16570,1159.9,37,3,0,
626,1343,8585,1780.35,35,3,0,
627,1944,10113,2515.9,88,4,0,
628,939,5827,2263.32,39,2,0,
629,2275,14761,272.776,7,3,1,
630,382,2513,1186.96,18,3,0,
631,2642,15995,819.279,9,2,0,
632,2462,15372,49.0923,2,3,0,
633,2076,13196,1273.9,17,4,0,
634,1791,9128,3016.39,61,3,0,
635,1785,10260,1867.08,66,3,0,
636,1154,7008,1028.02,34,3,0,
637,2728,16151,4010.44,107,3,0,
638,1374,9066,353.923,21,2,0,
639,289,1812,1827.4,41,2,0,
640,1381,8849,93.9858,5,3,0,
641,1681,10188,1359.37,60,2,0,
642,2682,15828,1837.32,43,2,0,
643,824,5676,632.985,4,3,0,
644,862,4557,1808.9,75,1,0,
645,1278,7953,1848.06,64,5,0,
646,5204,27161,1255.47,54,5,0,
647,3157,17464,937.549,35,4,0,
648,858,5605,256.334,5,2,0,
649,3084,16877,957.065,62,3,0,
650,2601,17384,1506.79,27,3,0,
651,849,5522,723.043,9,2,0,
652,1924,10893,2650.71,159,3,0,
653,1487,8975,2385.5,82,4,0,
654,996,5952,4596.34,61,3,0,
655,2372,14691,2256.9,48,3,0,
656,1582,9318,2167.18,52,3,0,
657,1656,9772,1755.49,49,5,0,
658,3018,17478,1300.34,44,4,0,
659,3103,17270,1669.96,54,3,0,
660,1146,7414,833.262,41,4,0,
661,2936,17415,2105.06,46,4,0,
662,1399,8908,933.488,16,2,0,
663,2186,13843,329.634,9,3,0,
664,1317,7869,4158.48,115,4,0,
665,830,5164,1662.75,59,2,0,
666,1156,7419,3580.55,72,3,0,
667,1970,11250,1047.22,29,3,0,
668,2090,11345,1215.07,31,4,0,
669,1372,8840,2378.63,97,3,0,
670,1979,13235,340.466,8,3,0,
671,995,6172,1313.07,76,3,0,
672,1591,9456,3612.76,105,2,0,
673,3243,17134,2871.14,55,4,0,
674,2733,17076,12.447,1,1,0,
675,1629,10542,226.892,30,1,0,
676,2438,12433,1988.37,53,2,0,
677,1318,7751,4894.33,116,3,0,
678,1699,9704,1998.81,61,3,0,
679,1448,8916,821.821,22,3,0,
680,1394,8847,235.078,6,1,0,
681,1056,6668,1225.75,73,2,0,
682,2281,14680,913.107,28,2,0,
683,930,6205,625.47,14,2,0,
684,2693,16170,2411.97,30,3,0,
685,1400,9131,756.336,35,2,0,
686,2895,17021,943.692,26,3,0,
687,1244,8010,2665.13,77,3,0,
688,1554,10054,758.948,25,3,0,
689,2427,15566,1638.73,68,4,0,
690,1183,7100,1917.2,63,2,0,
691,4252,26197,102.066,2,1,0,
692,1560,9176,2960.84,77,1,0,
693,1284,8393,1285.37,66,2,0,
694,2498,16136,3572.37,95,4,0,
695,1310,7513,2080.24,61,2,0,
696,473,3064,2419.05,42,3,0,
697,3005,18199,853.769,36,4,0,
698,1575,9841,976.55,23,1,0,
699,1716,9753,3123.97,103,2,0,
700,2913,18411,697.433,32,3,0,
701,645,4056,771.482,9,3,0,
702,1218,6904,966.835,25,2,0,
703,1087,6666,1157.22,35,3,0,
704,1076,6533,674.741,3,1,0,
705,1571,10181,1656.66,56,3,0,
706,2595,16378,382.989,16,1,0,
707,1953,11623,489.784,35,5,0,
708,2564,16082,711.949,58,3,0,
709,1344,7831,2826.27,80,3,0,
