eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,511,3489,2586.21,96,2,0,
1,3077,18685,3027.61,53,4,0,
2,3067,19583,2868.93,78,4,0,
3,39,223,27.9277,1,1,0,
4,4043,25518,46.1916,3,2,0,
5,2575,15619,1332.85,33,4,0,
6,3335,19318,2507.28,96,2,0,
7,58,375,140.71,4,1,0,
8,737,4212,3689.96,58,2,0,
9,1673,8747,3389.4,115,3,0,
10,5062,27101,2421.97,77,6,1,
11,4294,26335,1288.41,27,2,0,
12,4042,25415,1285.98,23,5,0,
13,760,5005,752.241,15,2,0,
14,983,5610,4465.63,91,1,0,
15,2029,13262,1666.16,38,4,0,
16,2750,15756,1139.79,43,3,0,
17,3292,20786,316.27,8,2,0,
18,3230,18489,2095.88,96,3,0,
19,974,6269,2793.68,118,3,0,
20,2016,12634,129.572,4,2,0,
21,1397,8056,674.961,34,2,0,
22,3384,19794,3141.91,150,3,0,
23,624,3842,2649.34,46,1,0,
24,3401,19892,1734.66,51,5,0,
25,2666,17106,570.589,9,4,0,
26,2852,18277,2078.32,97,4,0,
27,3062,18781,644.147,19,4,0,
28,2888,19136,93.535,2,2,0,
29,3088,19863,659,16,5,0,
30,1547,10377,2321.56,39,4,0,
31,2694,14527,2160.42,97,4,0,
32,1709,10704,469.004,25,2,0,
33,3512,22896,3860.69,30,5,0,
34,892,5297,3435.7,94,3,0,
35,2667,16685,283.615,20,2,0,
36,3127,18502,3122.62,123,4,0,
37,1320,8505,178.927,4,3,0,
38,3451,21220,1710.21,27,4,0,
39,3413,14110,2509.8,98,5,0,
40,1258,8141,1003,33,4,0,
41,3468,23029,1151.47,25,1,0,
42,805,4347,3453.51,73,4,0,
43,2400,14868,1542.92,31,5,0,
44,2976,17716,4476.46,136,5,0,
45,3783,19653,3805.03,128,3,0,
46,2607,16193,1048.65,15,5,0,
47,2285,12847,1035.4,60,2,0,
48,332,2305,188.221,3,2,0,
49,2635,16399,2146.97,65,4,0,
50,2435,15256,686.252,43,4,0,
51,1176,7368,2234.88,109,4,0,
52,1908,12249,0,0,1,0,
53,2439,15102,1620.2,52,5,0,
54,1714,8729,2057.73,92,2,0,
55,2802,17135,184.508,6,1,0,
56,1233,7469,2442.25,41,4,0,
57,3855,20214,1286.02,82,4,0,
58,869,5803,2495.14,45,3,0,
59,3746,22851,45.468,1,2,0,
60,5286,27095,1074.55,42,6,0,
61,2573,15125,2536.96,72,6,0,
62,1176,7055,3405.99,96,3,0,
63,1589,9610,2784.44,79,3,0,
64,4559,25775,1222.38,29,1,0,
65,2934,17809,872.412,21,3,0,
66,4742,30633,97.4601,2,2,0,
67,3634,18600,4837.63,150,4,0,
68,3348,18961,2249.16,67,5,0,
69,3786,18649,3702.35,57,3,0,
70,2613,16141,1517.51,65,4,0,
71,967,6200,2314.47,35,3,0,
72,1576,8054,2320.26,92,5,0,
73,1147,6735,3399.66,77,2,0,
74,3112,19687,3738.59,147,4,0,
75,3117,19127,1581.43,32,3,0,
76,2049,12348,999.653,23,2,0,
77,1264,8127,1472.83,95,4,0,
78,1765,11380,760.983,21,3,0,
79,2171,13332,1432.66,18,3,0,
80,2808,15984,1783.13,98,5,0,
81,4976,28275,215.265,2,1,0,
82,2800,16505,2786.8,118,6,0,
83,2186,13563,3260.62,99,5,0,
84,1738,10371,2515.7,137,4,0,
85,2500,16121,3141.69,71,4,0,
86,3007,17125,3893.49,157,3,0,
87,2625,15162,3302.97,77,5,0,
88,2311,14872,1078.2,18,5,0,
89,1946,12475,2503.49,78,4,0,
90,859,5378,5342.47,149,2,0,
91,4571,25704,1036.05,16,1,0,
92,2783,17462,700.86,31,2,0,
93,3923,21020,1866.97,48,3,0,
94,3286,19024,2206.32,84,4,0,
95,1967,12457,2732.4,61,2,0,
96,2104,12898,2894.68,95,2,0,
97,2063,12813,779.02,18,3,0,
98,1037,6432,2156.45,102,3,0,
99,966,5996,1312.58,35,2,0,
100,2200,14419,1541.74,21,4,0,
101,2461,14639,1576.75,71,2,0,
102,1878,11560,3105.92,40,2,0,
103,2529,16142,794.35,10,3,0,
104,1873,10035,3234.56,125,6,0,
105,1042,6812,891.521,56,3,0,
106,3722,19311,2963.76,82,3,0,
107,3898,19949,2784.29,96,6,0,
108,4408,25288,482.95,21,2,0,
109,2887,18879,1890.75,61,3,0,
110,3423,22722,252.147,22,5,0,
111,951,6289,447.995,35,3,0,
112,77,535,1552.7,58,2,0,
113,2399,15597,745.495,20,4,0,
114,2494,16208,1301.2,34,2,0,
115,3003,16752,5720.25,144,3,0,
116,4333,22980,4357.77,92,6,0,
117,1036,6481,1389.27,55,3,0,
118,1339,8514,1494.17,68,2,0,
119,4132,24451,266.79,9,3,0,
120,1734,10788,214.267,4,2,0,
121,1764,10515,2027.03,77,4,0,
122,1118,7373,754.517,27,2,0,
123,1258,7125,1664.19,57,2,0,
124,1040,5714,3066.96,126,4,0,
125,1129,6989,2088.84,88,2,0,
126,1180,6811,2001.74,114,5,0,
127,4016,22457,866.399,13,3,0,
