eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,1868,10941,619.737,26,4,0,
1,1132,7318,525.537,11,3,0,
2,2810,14700,1331.42,74,3,0,
3,791,5147,839.184,5,2,0,
4,3610,21069,390.536,13,3,0,
5,1375,8689,86.8307,6,2,1,
6,1865,11989,396.93,9,3,0,
7,3545,21296,1738.93,52,5,0,
8,2374,13805,1894.09,58,2,0,
9,409,2593,2093.3,68,2,0,
10,1892,12026,5543.42,103,3,0,
11,379,1879,4373.25,155,1,0,
12,651,3812,1552.82,42,2,0,
13,2815,15252,1768.42,98,5,0,
14,841,4592,3961.23,145,3,0,
15,2050,12385,835.933,18,4,0,
16,3519,21050,1022,27,4,0,
17,1636,11136,23.2165,5,1,0,
18,1047,6683,2433.5,36,3,0,
19,1957,12161,1503.09,3,1,0,
20,1711,11337,1347.73,31,3,0,
21,2404,13917,1043.49,20,2,0,
22,2167,12170,1262.6,31,1,0,
23,2391,13641,1926.58,83,3,0,
24,2709,17387,367.949,11,3,0,
25,2543,13668,4524.61,99,2,0,
26,1885,12018,2120.56,110,4,0,
27,680,4131,2618.87,89,3,0,
28,1500,8701,1646.83,51,4,0,
29,368,2365,1841.6,52,1,0,
30,1856,9753,5017.45,79,3,0,
31,1936,11925,2522.93,91,4,0,
32,2076,12353,1864.66,52,4,0,
33,2612,13705,5673.45,152,2,0,
34,1169,7643,42.5363,1,2,0,
35,2517,13221,2350.72,62,3,0,
36,3243,20007,113.779,7,5,0,
37,3595,21754,1041.46,43,4,0,
38,2378,13570,3054.91,107,4,0,
39,968,6074,1329.47,19,4,0,
40,2586,15046,2775.51,69,2,0,
41,2456,14396,868.184,19,4,0,
42,409,2504,2061.88,23,2,0,
43,1681,11188,3399.29,55,6,0,
44,1603,10159,656.271,3,2,0,
45,1512,8601,2756.74,85,3,0,
46,4923,21368,3280.25,97,3,1,
47,1835,11259,3047.38,75,4,0,
48,1870,11380,967.346,21,3,0,
49,2207,13314,2746.23,124,5,0,
50,4575,29671,70.7011,1,1,0,
51,2647,14605,1458.92,62,2,0,
52,1880,12265,1004.99,11,2,1,
53,1957,11496,2067.72,40,6,0,
54,1310,8554,1143.6,13,3,0,
55,2168,13641,686.663,17,3,0,
56,2510,15735,2662.03,81,4,0,
57,1759,11350,980.387,29,3,0,
58,714,4589,7.89064,3,1,0,
59,1628,10288,822.909,19,3,0,
60,2291,14339,2555,50,5,0,
61,819,4871,1181.68,49,4,0,
62,3611,20186,4281.25,92,3,0,
63,561,3723,4168.33,84,1,0,
64,634,4084,1979.42,87,3,0,
65,2295,13773,2578.02,79,5,0,
66,2602,14943,3107.45,119,5,0,
67,19,144,270.901,7,2,0,
68,1735,10851,1877.19,36,4,0,
69,1982,13359,550.02,35,2,0,
70,2744,15115,2399.81,93,3,0,
71,3425,18817,1336.12,16,2,0,
72,1995,12270,4122.81,155,4,0,
73,2160,12565,3407.42,138,3,0,
74,2537,13548,3384.64,101,2,0,
75,1155,6677,1809.16,92,3,0,
76,581,3675,1994.61,68,2,0,
77,1251,8297,894.739,43,4,0,
78,3000,13849,3768.88,101,3,0,
79,3458,21086,1759.97,50,4,0,
80,2454,14949,1129.71,41,3,0,
81,2210,12243,461.657,39,2,0,
82,1341,8950,753.777,12,2,0,
83,1414,8990,2641.03,71,1,0,
84,3877,25216,0,0,1,0,
85,1936,11701,1399.51,54,3,0,
86,2840,16591,2309.94,10,4,0,
87,2195,13800,2151.38,103,3,0,
88,2181,12776,3890.92,99,3,0,
89,638,4193,1071.28,28,2,0,
90,1599,9911,738.105,10,1,0,
91,1433,8951,1985.85,40,4,0,
92,1288,8278,3013.69,82,3,0,
93,2324,12011,2678.02,96,3,0,
94,2632,14771,1655.21,63,5,0,
95,754,4693,811.883,47,3,0,
96,683,3840,738.492,28,2,0,
97,1898,11998,1914.04,76,5,0,
98,4404,22859,519.647,27,2,0,
99,390,2127,2403.86,37,2,0,
100,2249,13341,4103.85,99,3,0,
101,1343,8642,43.8325,2,2,0,
102,2362,14481,3041.58,134,3,0,
103,2347,13499,1642.33,79,2,0,
104,743,4725,2424.58,30,3,0,
105,2475,13449,3138.19,73,4,0,
106,1882,11956,525.639,14,2,0,
107,2041,10491,5376.35,150,2,0,
108,1874,10734,2756.4,72,4,0,
109,1286,8410,1654.64,36,2,0,
110,2132,13461,1088.83,38,3,0,
111,2892,15357,3357.42,153,2,0,
112,2147,13605,2611.25,102,3,0,
113,1984,10979,680.116,18,4,0,
114,2030,12409,1778.1,50,4,0,
115,1415,8921,1584.45,49,4,0,
116,691,3951,2791.15,111,3,0,
117,2398,15111,732.033,46,4,0,
118,2694,15408,1484.27,35,4,0,
119,1832,11654,56.5883,2,3,0,
120,1690,10509,807.669,52,7,0,
121,1833,12866,430.589,33,3,0,
122,2155,12181,2083.71,50,5,0,
123,2436,13931,3494.11,54,4,0,
124,521,3508,1544.9,45,1,0,
125,2144,13214,952.413,63,5,0,
126,877,5174,1823.62,68,4,0,
127,2209,14021,1824.15,15,4,0,
128,2387,14556,3708.06,126,2,0,
129,2065,11365,3648.89,103,3,0,
130,2164,12798,3963.19,111,3,0,
131,1598,9962,1596.23,81,3,0,
132,1424,8798,843.907,20,4,0,
133,1072,7048,473.64,26,3,0,
134,3746,15242,1693.01,70,6,0,
135,2181,13961,1270.38,31,3,0,
136,660,3900,3820.32,75,1,0,
137,2709,17784,1025.13,38,4,0,
138,2789,15122,2699.73,127,4,0,
139,2421,13907,2278.94,59,5,0,
140,2335,13996,3139.98,71,5,0,
141,2290,13847,3709.87,114,4,0,
142,1501,9951,1215.25,41,3,0,
143,1060,6982,1825.93,2,1,0,
144,706,4452,1105.34,45,2,0,
145,2095,13050,1865.61,66,5,0,
146,1092,7315,377.952,7,2,0,
147,1542,8857,2642.88,10,2,0,
148,690,4062,3764.21,135,3,0,
149,1450,10000,803.125,14,5,0,
150,1581,9290,1335.16,40,3,0,
151,2106,11757,2087.48,72,4,0,
152,2337,13372,3496.39,75,4,0,
153,673,3983,1893.25,17,1,0,
154,677,3835,1878.73,76,1,0,
155,805,4925,2319.65,67,2,0,
156,2178,12736,750.29,49,5,0,
157,813,5181,1692.48,28,2,0,
158,3399,20481,1346.33,47,3,1,
159,1834,11398,1796.7,85,2,0,
160,2179,12695,2058.71,41,5,0,
161,1744,10502,2501.12,76,3,0,
162,1156,6039,2501.08,99,2,0,
163,3422,19254,1913.47,43,1,0,
164,3581,21808,2177.41,85,7,0,
165,881,5745,139.34,9,1,0,
166,3185,19128,1999.41,30,3,0,
167,934,5922,969.816,19,2,0,
168,2370,14678,985.158,43,3,0,
169,1220,7874,1724.19,54,6,0,
170,2037,12629,578.177,31,3,0,
171,2212,12797,1216.78,25,4,0,
172,1055,7237,1196.1,10,2,0,
173,379,2483,433.686,8,2,0,
174,1945,12848,2624.44,56,3,0,
175,2347,12461,1912.23,87,2,0,
176,1755,9941,728.474,3,1,0,
177,1435,8868,1255.39,29,4,0,
178,325,1994,400.422,7,2,0,
179,2666,15740,1018.74,70,4,0,
180,1899,12459,728.434,52,1,0,
181,2399,14730,1057.12,24,4,0,
182,4456,23283,3003.53,106,5,1,
183,1961,10640,4353.41,152,3,0,
184,1848,10882,1120.14,19,1,0,
185,2541,11879,3723.92,183,2,1,
186,2206,13772,2769.93,43,4,0,
187,1907,12318,1726.02,24,3,0,
