eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,5193,30816,0,0,1,0,
1,1991,12908,198.639,7,2,0,
2,977,6266,928.017,64,4,0,
3,2253,13308,2880.46,97,3,0,
4,3105,16185,1450.77,55,5,0,
5,1985,12583,822.467,31,7,0,
6,1233,8040,1083.96,16,3,0,
7,1268,7034,1362.65,41,2,0,
8,3425,21200,2280.5,33,5,1,
9,2791,18002,1737.93,51,3,0,
10,2200,13064,4439.87,75,4,0,
11,4187,21978,773.733,26,1,0,
12,4954,31222,650.768,1,1,0,
13,2528,13233,4029.48,67,3,0,
14,3087,16390,913.73,36,3,0,
15,2322,11946,3640.5,132,3,0,
16,2691,13864,2694.23,71,2,0,
17,426,2546,3900.73,100,2,0,
18,499,3119,257.151,24,1,0,
19,263,1524,5125.48,157,1,0,
20,2736,12321,1571.31,45,5,0,
21,1993,11771,2728.11,38,3,0,
22,1401,9741,611.162,12,3,0,
23,2551,15231,1110.34,47,5,0,
24,413,2643,826.798,2,1,0,
25,1803,10104,2556.82,92,2,0,
26,607,4056,777.226,18,2,0,
27,2340,11651,2106.97,80,4,0,
28,3340,20826,567.811,14,4,0,
29,1756,10943,1439.78,19,4,0,
30,3278,21149,1518.43,4,2,0,
31,425,2465,2634.18,80,2,0,
32,3519,21113,2200.59,61,5,0,
33,1743,11685,1441.07,48,1,0,
34,1836,11787,630.978,11,3,0,
35,1232,7924,23.1443,1,2,0,
36,3721,20849,1771.62,63,1,0,
37,4560,28752,1958.15,6,1,0,
38,2410,14403,2482.75,51,4,0,
39,2526,15354,1865.97,94,5,0,
40,757,4286,1025.24,32,4,0,
41,611,3905,3043.96,89,3,0,
42,2182,12910,4092.11,60,6,0,
43,2039,12799,2262.03,35,5,0,
44,2340,14750,567.571,21,3,0,
45,845,5370,1233.17,28,3,0,
46,777,5206,114.115,4,1,0,
47,776,5337,639.974,17,2,0,
48,897,5158,1114.05,62,3,0,
49,1924,12185,3639.17,87,3,0,
50,1796,11738,947.918,7,2,0,
51,4589,28865,543.257,2,1,0,
52,2339,13783,1109.66,38,2,0,
53,2545,14325,2860.68,115,3,0,
54,2985,14664,2982.5,72,3,0,
55,4077,21244,3684.01,76,3,1,
56,909,5760,304.035,29,3,0,
57,1956,12669,1796.69,27,3,0,
58,495,3235,219.125,4,1,0,
59,185,1243,1199.35,51,1,0,
60,2373,13375,2688.8,67,4,0,
61,1621,9967,1483.45,53,5,0,
62,2555,15961,1607.5,40,3,0,
63,2967,14543,3124.58,136,3,0,
64,1392,8988,1577.26,46,2,0,
65,2224,13597,1403.65,70,4,0,
66,2396,14813,474.655,14,4,0,
67,4012,23761,718.518,42,5,0,
68,2016,11860,3655.22,54,3,0,
69,2276,13456,3554.68,60,3,0,
70,1450,8554,2114.71,47,3,0,
71,2470,15185,960.637,34,4,0,
72,1797,10719,3260.54,103,3,0,
73,1439,9629,759.73,10,3,0,
74,2030,12475,675.995,19,3,0,
75,2460,11573,3552.69,112,5,0,
76,2708,14803,3059.85,98,5,0,
77,3446,22642,773.185,53,2,0,
78,1918,11515,817.3,39,2,0,
79,3110,17032,1804.66,44,3,1,
80,2365,14689,1694.31,75,2,0,
81,626,4455,1180.54,12,3,0,
82,1797,12490,2055.75,40,2,0,
83,1636,10682,329.504,12,3,0,
84,2126,13970,1197.31,22,4,0,
85,1878,13211,678.846,15,2,0,
86,1540,9218,2749.15,95,3,0,
87,3569,20419,1750.09,53,1,0,
88,554,3430,3206.35,89,3,0,
89,257,1572,307.507,23,2,0,
90,255,1677,511.023,9,3,0,
91,2175,14071,421.236,15,3,0,
92,807,4950,1859.61,53,2,0,
93,2518,16392,112.573,13,3,0,
94,2147,12331,3335.25,89,3,0,
95,3246,19920,3210.76,74,5,0,
96,1159,7710,1251.86,11,2,0,
97,1924,12137,394.941,11,3,0,
98,2544,14727,2460.84,44,3,0,
99,2011,12112,3946.54,104,5,0,
100,2319,15123,387.824,27,3,0,
101,2099,13662,613.799,11,4,0,
102,3229,18821,1295.72,49,4,1,
103,2081,13172,1702.43,42,4,0,
104,1810,11707,1627.59,72,3,0,
105,2362,13872,2230.32,64,3,0,
106,1088,6896,1414.37,15,4,0,
107,3641,21608,1667.78,42,5,0,
108,3580,21358,1558.7,65,5,1,
