numPE,counts
4.981992797118847, 12.004801920768358
6.992592702715763, 20.648259303721545
9.004344771964513, 23.709483793517364
11.016282674060337, 25.87034813925581
13.027737410753778, 30.37214885954384
15.000353082409438, 73.0492196878752
16.97995606911495, 81.87274909963989
18.95498756778253, 112.84513805522212
20.96056998650854, 145.79831932773115
22.96953456305123, 162.3649459783914
24.97519131491606, 194.95798319327736
26.99173787161924, 174.78991596638662
28.980892666664193, 137.33493397358947
30.994688897230727, 130.49219687875154
32.98481002308044, 88.3553421368548
34.96482184204952, 95.19807923169273
36.983263893792824, 65.84633853541419
38.99806362173352, 54.141656662665184
41.01256601711893, 43.87755102040833
43.027960410170266, 29.291716686674846
45.00927305906885, 29.831932773109287
47.02481611839782, 14.52581032412968
49.00523676963046, 19.387755102040956
50.988965245540946, 8.223289315726447
52.99919348544372, 18.667466986794807
55.01202338520548, 16.50660264105653
56.993782032937034, 14.885954381752839
59.007875596058874, 6.602641056422669
61.02089132866771, 3.541416566626822
63.033052230180026, 4.621848739495931
64.9831821273401, 6.242496998799652
