num_ph,counts
1.9999999999999893, 17.5
3.9999999999999893, 25.25
5.999999999999993, 29.75
7.999999999999993, 36.5
9.999999999999993, 59
11.999999999999993, 55.75
13.999999999999993, 62.25
16, 67.5
18, 74.75
20, 95
21.999999999999993, 79.25
23.999999999999993, 74.75
25.999999999999993, 88.75
27.999999999999993, 85.5
30, 65.5
32, 72.75
34, 66.5
36, 49.25
38, 66.5
40, 46.25
42, 42.74999999999999
44, 31.75
46, 26.5
48, 19.75
