num_ph,counts
1.9999999999999893, 10.25
3.9999999999999893, 16.75
5.999999999999993, 20.75
7.999999999999993, 25.5
9.999999999999993, 44.75
11.999999999999993, 42
13.999999999999993, 47.74999999999999
16, 52.25
18, 59
20, 76.75
21.999999999999993, 62.75
23.999999999999993, 59
25.999999999999993, 71.25
27.999999999999993, 68.5
30, 50.50000000000001
32, 57
34, 51.5
36, 36.75
38, 51.5
40, 33.75
42, 31
44, 22
46, 17.25
48, 12
