10.728049161545655, 9.784397458598065
30.028122070617627, 27.261743568378293
49.671909176127485, 32.22789292782002
70.24268305384855, 43.451723778773044
90.96448286636809, 49.17821060306218
109.39485470263514, 58.31267576294136
130.1166545151547, 64.03916258723049
150.09894802624729, 56.68367878346006
170.10728049161548, 48.380377044057916
190.16248307467976, 38.3710030205187
210.20727007603375, 28.740756171232164
230.20518695969173, 20.816581606082693
250.12498698052286, 15.735860847828349
269.997916883658, 12.36121237371107
