2.1153963321757168, 8.594406872600985
3.9127520867604986, 21.334308170352784
6.039115335404862, 31.321513434472678
8.144763297386223, 37.70425881922867
10.241881435447514, 42.60281484189362
12.001462255529152, 48.769877536099436
14.116858587704865, 56.848839334673734
16.195698531651743, 58.56698958142936
17.961372083104855, 65.79418753427163
20.064582952537627, 71.75287881557303
22.150734174130264, 74.74319137269238
24.22957411807714, 76.461341619448
26.297447145555353, 76.27124840065802
28.01316029976239, 74.80533723268141
30.048132577834643, 68.89051361725463
32.08676049472979, 63.6117711570097
34.13026259672212, 59.18113690367393
36.15548650460001, 51.57009687442882
38.19411442149516, 46.29135441418389
40.22543106074453, 39.74044964357523
42.26527752391398, 34.673734235057594
44.29659416316335, 28.122829464448927
45.99768476207885, 24.112593675744847
48.046061049168344, 20.530067629318225
