numPhotons,numUp,numDown,eDep,
2750,191,146,59.54,
2510,0,0,0,
2363,0,0,0,
2720,0,0,0,
372,0,0,0,
2276,0,0,0,
2601,0,0,0,
2619,0,0,0,
2671,0,0,0,
2761,0,0,0,
2572,0,0,0,
2751,0,0,0,
2782,0,0,0,
2632,140,164,59.54,
2741,0,0,0,
2622,0,0,0,
2730,0,0,0,
2729,0,0,0,
0,0,0,0,
2691,167,160,59.54,
2729,0,0,0,
2715,0,0,0,
2644,0,0,0,
349,0,0,0,
2681,0,0,0,
2768,0,0,0,
2555,0,0,0,
2733,0,0,0,
2614,0,0,0,
2634,0,0,0,
2388,0,0,0,
2736,0,0,0,
0,0,0,0,
2510,0,0,0,
2457,0,0,0,
2759,0,0,0,
2778,0,0,0,
2738,160,169,59.54,
2728,192,168,59.54,
2674,0,0,0,
2345,0,0,0,
2715,0,0,0,
2610,145,214,59.54,
2740,144,180,59.54,
2488,101,191,59.54,
2697,0,0,0,
2497,0,0,0,
2540,160,121,59.54,
2668,79,240,59.54,
2362,0,0,0,
2766,0,0,0,
346,0,0,0,
2689,0,0,0,
2748,0,0,0,
2485,0,0,0,
2563,22,35,0,
2514,141,152,59.54,
2711,142,185,59.54,
0,0,0,0,
311,0,0,0,
2674,144,160,59.54,
397,0,0,0,
0,0,0,0,
2666,0,0,0,
2767,0,0,0,
2676,168,136,59.54,
2786,0,0,0,
2504,0,0,0,
2273,0,0,0,
2718,0,0,0,
2689,0,0,0,
2708,0,0,0,
2680,0,0,0,
2671,0,0,0,
2239,1,0,0,
2572,0,0,0,
2767,0,0,0,
1828,0,0,0,
2684,6,14,0,
359,0,0,0,
2769,0,0,0,
85,0,0,0,
2383,0,0,0,
2537,0,0,0,
2627,0,0,0,
2724,0,0,0,
0,0,0,0,
2625,0,0,0,
2699,0,0,0,
2726,0,0,0,
2323,0,0,0,
2660,0,0,0,
427,0,0,0,
2746,0,0,0,
2625,0,0,0,
2441,0,0,0,
2696,0,0,0,
2694,0,0,0,
2722,0,0,0,
2610,0,0,0,
2548,0,0,0,
2427,0,0,0,
462,0,0,0,
2786,0,0,0,
2713,0,0,0,
2664,155,133,59.54,
2771,0,0,0,
2641,0,0,0,
2564,0,0,0,
2774,0,0,0,
2254,0,0,0,
2792,0,0,0,
2708,0,0,0,
2613,0,0,0,
2791,0,0,0,
2716,0,0,0,
2629,0,0,0,
2339,0,0,0,
2750,164,193,59.54,
2618,0,0,0,
2488,0,0,0,
2644,0,0,0,
2564,180,134,59.54,
2782,0,0,0,
339,0,0,0,
714,0,0,0,
2221,133,140,59.54,
416,0,0,0,
2731,0,0,0,
2737,0,0,0,
2408,113,175,59.54,
2616,0,0,0,
2633,116,185,59.54,
342,0,0,0,
2716,0,0,0,
2415,0,0,0,
2778,172,151,59.54,
2352,0,0,0,
2730,0,0,0,
2608,0,0,0,
2612,168,164,59.54,
281,0,0,0,
2438,0,0,0,
2429,131,143,59.54,
0,0,0,0,
2628,0,0,0,
0,0,0,0,
2316,0,0,0,
2788,0,0,0,
985,0,0,0,
2693,0,0,0,
2736,0,0,0,
2663,0,0,0,
2679,155,175,59.54,
2610,0,0,0,
2705,0,0,0,
2592,0,0,0,
2757,0,0,0,
2708,0,0,0,
2650,0,0,0,
2728,26,11,0,
2767,0,0,0,
2754,0,0,0,
2764,156,163,59.54,
2535,0,0,0,
2508,139,145,59.54,
2667,0,0,0,
2532,0,0,0,
2704,0,0,0,
2703,0,0,0,
2594,0,0,0,
2695,0,0,0,
2597,0,0,0,
2742,206,110,59.54,
2687,0,0,0,
2725,0,0,0,
420,0,0,0,
2611,0,0,0,
2715,0,0,0,
2548,0,0,0,
2593,0,0,0,
2582,0,0,0,
2384,0,0,0,
2582,0,0,0,
2750,0,0,0,
2581,0,0,0,
2776,0,0,0,
2454,0,0,0,
2445,0,0,0,
2770,0,0,0,
2736,0,0,0,
2155,149,113,59.54,
2517,0,0,0,
2652,0,0,0,
2769,0,0,0,
2717,0,0,0,
2459,23,13,7.26667,
2678,166,159,59.54,
2649,0,0,0,
2693,0,0,0,
2379,0,0,0,
2492,0,0,0,
2757,0,0,0,
2619,169,155,59.54,
2673,158,171,59.54,
2613,0,0,0,
2387,0,0,0,
2514,0,0,0,
2490,0,0,0,
2723,0,0,0,
0,0,0,0,
2728,0,0,0,
2677,0,0,0,
2695,165,132,58.9035,
2666,0,0,0,
2771,0,0,0,
0,0,0,0,
0,0,0,0,
2734,0,0,0,
2793,0,0,0,
2630,29,7,8.04767,
0,0,0,0,
2746,0,0,0,
2626,0,0,0,
2737,0,0,0,
2598,165,158,59.54,
2433,0,0,0,
2524,0,0,0,
2239,0,0,0,
2581,0,0,0,
2643,0,0,0,
0,0,0,0,
2727,154,187,59.54,
2674,0,0,0,
2687,0,0,0,
2713,171,153,59.54,
2731,0,0,0,
2750,0,0,0,
2763,136,202,59.54,
2768,0,0,0,
0,0,0,0,
2657,0,0,0,
409,0,0,0,
2215,0,0,0,
2511,127,149,47.5335,
2328,0,0,0,
2055,18,22,7.29459,
2738,0,0,0,
2713,0,0,0,
2591,0,0,0,
2503,35,34,0,
2758,0,0,0,
2679,0,0,0,
2653,0,0,0,
2471,134,160,59.54,
2759,0,0,0,
2459,0,0,0,
2691,0,0,0,
300,0,0,0,
2357,0,0,0,
2778,0,0,0,
2646,148,157,59.54,
2640,0,0,0,
2570,0,0,0,
2732,0,0,0,
2697,0,0,0,
2596,0,0,0,
2514,159,156,59.54,
2761,0,0,0,
2772,0,0,0,
2616,0,0,0,
0,0,0,0,
2672,0,0,0,
2714,0,0,0,
2720,121,216,59.54,
2457,0,0,0,
2675,0,0,0,
405,0,0,0,
2431,0,0,0,
2266,0,0,0,
398,0,0,0,
2476,0,0,0,
2512,0,0,0,
2529,0,0,0,
0,0,0,0,
463,0,0,0,
2497,0,0,0,
2484,0,0,0,
2737,0,0,0,
2572,0,0,0,
2705,0,0,0,
2686,0,0,0,
2658,0,0,0,
2705,0,0,0,
2746,0,0,0,
0,0,0,0,
2338,0,0,0,
2759,0,0,0,
2763,0,0,0,
2767,190,188,59.54,
2650,0,0,0,
2746,0,0,0,
2589,0,0,0,
2322,0,0,0,
2646,2,2,0,
2699,0,0,0,
2458,0,0,0,
2748,0,0,0,
2694,0,0,0,
2746,0,0,0,
2789,0,0,0,
2772,0,0,0,
2757,0,0,0,
2606,0,0,0,
2752,0,0,0,
2606,0,0,0,
2811,189,174,59.54,
2768,0,0,0,
2265,114,141,59.54,
0,0,0,0,
2621,141,192,59.54,
2707,0,0,0,
0,0,0,0,
2583,0,0,0,
2384,47,49,0,
2761,0,0,0,
0,0,0,0,
2189,0,0,0,
2098,0,0,0,
2671,170,169,59.54,
2192,0,0,0,
2720,0,0,0,
2618,3,6,3.10818,
2684,0,0,0,
2722,0,0,0,
0,0,0,0,
2787,0,0,0,
2743,0,0,0,
2610,0,0,0,
2658,0,0,0,
2661,177,177,59.54,
2352,183,55,49.0357,
2610,0,0,0,
2684,0,0,0,
2688,0,0,0,
2763,0,0,0,
2515,0,0,0,
0,0,0,0,
2726,0,0,0,
2501,0,0,0,
2789,162,157,59.54,
2592,0,0,0,
2788,0,0,0,
2549,0,0,0,
2367,0,0,0,
2550,0,0,0,
2579,3,3,0,
2715,0,0,0,
2691,161,145,59.54,
2364,0,0,0,
270,0,0,0,
2658,0,0,0,
2709,0,0,0,
2731,0,0,0,
2618,0,0,0,
2451,156,162,59.54,
2739,0,0,0,
2527,0,0,0,
2697,0,0,0,
2642,0,0,0,
2714,161,159,59.54,
2244,0,0,0,
2569,0,0,0,
2728,184,155,59.54,
2361,0,0,0,
2704,0,0,0,
2491,0,0,0,
2592,0,0,0,
2664,0,0,0,
368,0,0,0,
2681,0,0,0,
2594,159,170,59.54,
2763,0,0,0,
2100,0,0,0,
2740,0,0,0,
2793,0,0,0,
2561,0,0,0,
2754,0,0,0,
2563,0,0,0,
2627,0,0,0,
2737,0,0,0,
2736,0,0,0,
2781,0,0,0,
2147,0,0,0,
2638,0,0,0,
2514,0,0,0,
2617,0,0,0,
2592,0,0,0,
2731,172,168,59.54,
2659,0,0,0,
2617,142,147,59.54,
2600,0,0,0,
2671,0,0,0,
278,0,0,0,
2427,151,138,59.54,
0,0,0,0,
2679,159,161,59.54,
2780,0,0,0,
2738,0,0,0,
2724,166,152,59.54,
2428,0,0,0,
2379,0,0,0,
33,0,0,0,
2647,15,32,7.45426,
2737,0,0,0,
2738,0,0,0,
2768,0,0,0,
2711,151,156,59.54,
2693,0,0,0,
2783,0,0,0,
2678,0,0,0,
2645,17,26,10.4756,
2223,0,0,0,
2736,0,0,0,
2505,0,0,0,
2565,0,0,0,
307,0,0,0,
2654,0,0,0,
2628,0,0,0,
2754,0,0,0,
2759,0,0,0,
2527,0,0,0,
2775,0,0,0,
2555,0,0,0,
2705,0,0,0,
2729,0,0,0,
2450,0,0,0,
2687,159,158,59.54,
2419,0,0,0,
2515,0,0,0,
2577,143,176,59.54,
2569,0,0,0,
2217,0,0,0,
2404,0,0,0,
2757,0,0,0,
2792,0,0,0,
2103,137,124,59.54,
375,0,0,0,
2591,0,0,0,
2719,0,0,0,
2755,0,0,0,
2654,0,0,0,
2777,0,0,0,
2636,0,0,0,
2726,0,0,0,
2783,0,0,0,
2718,0,0,0,
2541,0,0,0,
2477,0,0,0,
2663,183,132,59.54,
2129,0,0,0,
0,0,0,0,
2525,0,0,0,
2667,0,0,0,
2738,0,0,0,
2129,98,155,56.7971,
2729,159,156,59.54,
2766,150,153,59.54,
2722,0,0,0,
2694,0,0,0,
2718,0,0,0,
2477,5,3,0,
2789,0,0,0,
2717,0,0,0,
2703,176,149,59.54,
2657,0,0,0,
2644,0,0,0,
2538,0,0,0,
2540,0,0,0,
558,0,0,0,
2326,0,0,0,
2469,0,0,0,
2680,0,0,0,
2608,0,0,0,
2654,0,0,0,
2777,0,0,0,
2448,151,139,59.54,
2724,110,235,58.4802,
2730,172,184,59.54,
2579,0,0,0,
2613,0,0,0,
2695,0,0,0,
2732,0,0,0,
2619,0,0,0,
2611,0,0,0,
2250,0,0,0,
2562,0,0,0,
2523,0,0,0,
2704,0,0,0,
2762,0,0,0,
2375,0,0,0,
0,0,0,0,
2588,0,0,0,
2746,0,0,0,
2689,0,0,0,
2683,0,0,0,
2503,0,0,0,
2781,0,0,0,
2761,0,0,0,
2408,0,0,0,
2735,0,0,0,
2201,0,0,0,
2804,0,0,0,
2749,0,0,0,
0,0,0,0,
2623,192,139,59.54,
2620,0,0,0,
2577,0,0,0,
2685,7,1,0,
2721,0,0,0,
2621,0,0,0,
2497,0,0,0,
2622,0,0,0,
2679,0,0,0,
2644,0,0,0,
2296,0,0,0,
2746,0,0,0,
2692,0,0,0,
2769,0,0,0,
420,0,0,0,
2781,0,0,0,
2711,0,0,0,
2768,0,0,0,
2676,0,0,0,
2754,0,0,0,
2640,0,0,0,
2560,0,0,0,
2792,0,0,0,
2627,0,0,0,
2654,0,0,0,
2704,0,0,0,
2728,0,0,0,
2772,0,0,0,
2595,0,0,0,
2645,0,0,0,
2611,0,0,0,
2556,0,0,0,
2560,165,159,59.54,
2783,0,0,0,
2520,0,0,0,
2797,0,0,0,
2748,0,0,0,
2265,0,0,0,
2450,0,0,0,
2758,0,0,0,
2629,0,0,0,
2759,0,0,0,
2401,0,0,0,
2773,166,168,59.54,
2217,0,0,0,
2616,142,147,59.54,
2674,0,0,0,
2501,0,0,0,
2422,0,0,0,
2403,0,0,0,
2710,137,177,59.54,
2522,0,0,0,
465,0,0,0,
2752,0,0,0,
2718,0,0,0,
184,0,0,0,
2762,0,0,0,
2616,0,0,0,
2765,0,0,0,
2585,0,0,0,
2479,0,0,0,
2395,0,0,0,
2725,0,0,0,
2509,0,0,0,
2576,0,0,0,
2638,150,148,59.54,
2553,0,0,0,
2780,0,0,0,
2744,0,0,0,
0,0,0,0,
2654,0,0,0,
2542,0,0,0,
2756,0,0,0,
2436,0,0,0,
2726,0,0,0,
2693,0,0,0,
2376,0,0,0,
2770,0,0,0,
2666,0,0,0,
2719,0,0,0,
2695,0,0,0,
2548,0,0,0,
2744,0,0,0,
2597,0,0,0,
2741,0,0,0,
2629,150,166,59.54,
2636,0,0,0,
2378,0,0,0,
2743,0,0,0,
2633,142,148,59.54,
2639,0,0,0,
2574,0,0,0,
2638,0,0,0,
2733,0,0,0,
2733,0,0,0,
2573,0,0,0,
2657,0,0,0,
1960,0,0,0,
2756,0,0,0,
2724,156,147,59.54,
0,0,0,0,
2629,0,0,0,
2700,0,0,0,
0,0,0,0,
2681,0,0,0,
2711,0,0,0,
2282,156,119,59.54,
2775,0,0,0,
2347,0,0,0,
2732,0,0,0,
2612,0,0,0,
2504,0,0,0,
2631,0,0,0,
2761,0,0,0,
2767,0,0,0,
2353,142,134,59.54,
0,0,0,0,
2706,0,0,0,
2548,166,146,59.54,
2473,0,0,0,
2623,0,0,0,
2570,0,0,0,
2715,0,0,0,
2346,0,0,0,
2718,0,0,0,
2689,0,0,0,
2496,0,0,0,
2712,0,0,0,
2609,0,0,0,
2605,0,0,0,
2574,0,0,0,
2621,0,0,0,
2618,0,0,0,
2784,0,0,0,
2746,0,0,0,
2651,192,132,59.54,
2609,0,0,0,
2670,157,166,59.54,
2540,0,0,0,
2509,0,0,0,
2479,16,18,7.6547,
2719,0,0,0,
2779,0,0,0,
2748,0,0,0,
2632,0,0,0,
2706,0,0,0,
2687,0,0,0,
2740,0,0,0,
2476,159,153,59.54,
2593,0,0,0,
2612,0,0,0,
2677,0,0,0,
2552,0,0,0,
0,0,0,0,
2706,0,0,0,
2645,0,0,0,
2760,0,0,0,
560,0,0,0,
2735,0,0,0,
2435,0,0,0,
2587,0,0,0,
2622,126,171,59.54,
2691,0,0,0,
2134,0,0,0,
2814,170,172,59.54,
303,0,0,0,
2586,0,0,0,
1957,0,0,0,
2688,0,0,0,
2705,0,0,0,
0,0,0,0,
2550,0,0,0,
2722,0,0,0,
2488,0,0,0,
2766,0,0,0,
2703,165,191,59.54,
2737,141,181,59.54,
2653,0,0,0,
2704,186,135,59.54,
2426,137,138,59.54,
2700,0,0,0,
2703,0,0,0,
2757,0,0,0,
2546,0,0,0,
2671,0,0,0,
2637,0,0,0,
689,29,29,10.397,
2716,0,0,0,
2587,0,0,0,
2682,172,139,59.54,
2626,0,0,0,
2606,0,0,0,
2690,0,0,0,
2662,0,0,0,
2795,154,176,59.54,
2716,0,0,0,
2793,0,0,0,
2787,172,165,59.54,
2674,0,0,0,
487,0,0,0,
2567,0,0,0,
2699,0,0,0,
2694,0,0,0,
2696,0,0,0,
2677,0,0,0,
2763,0,0,0,
2648,34,16,0,
2452,0,0,0,
2743,0,0,0,
2534,0,0,0,
0,0,0,0,
381,0,0,0,
2692,0,0,0,
2513,0,0,0,
2645,0,0,0,
2547,116,194,59.54,
580,0,0,0,
2673,191,148,59.54,
2470,168,148,59.54,
2156,0,0,0,
2777,0,0,0,
2697,0,0,0,
2757,0,0,0,
2741,0,0,0,
2561,0,0,0,
0,0,0,0,
2353,0,0,0,
2492,0,0,0,
2685,0,0,0,
2678,0,0,0,
2733,6,0,0,
2742,0,0,0,
118,0,0,0,
335,0,0,0,
2558,0,0,0,
2767,0,0,0,
2535,0,0,0,
2416,0,0,0,
0,0,0,0,
2259,0,0,0,
0,0,0,0,
2471,0,0,0,
2638,0,0,0,
2751,0,0,0,
2660,0,0,0,
2655,0,0,0,
2637,170,150,59.54,
2825,0,0,0,
2746,0,0,0,
2594,0,0,0,
2654,0,0,0,
2743,0,0,0,
2710,0,0,0,
2605,0,0,0,
2755,0,0,0,
2690,0,0,0,
2676,0,0,0,
2422,0,0,0,
2459,0,0,0,
2641,0,0,0,
2740,0,0,0,
2581,0,0,0,
2780,0,0,0,
2669,0,0,0,
2655,0,0,0,
2738,0,0,0,
2587,0,0,0,
2695,0,0,0,
2433,0,0,0,
2373,0,0,0,
2679,0,0,0,
2580,0,0,0,
2465,168,127,59.54,
0,0,0,0,
2567,0,0,0,
2573,0,0,0,
2659,18,18,8.82624,
2734,0,0,0,
2497,0,0,0,
2639,0,0,0,
2708,0,0,0,
2761,0,0,0,
2725,0,0,0,
2652,181,130,58.2691,
2795,0,0,0,
2693,0,0,0,
2520,0,0,0,
2583,0,0,0,
2615,0,0,0,
2632,0,0,0,
2737,0,0,0,
0,0,0,0,
2326,0,0,0,
2529,0,0,0,
2728,0,0,0,
2333,0,0,0,
2666,0,0,0,
2711,0,0,0,
2491,0,0,0,
0,0,0,0,
2684,0,0,0,
2746,0,0,0,
2615,0,0,0,
2697,0,0,0,
329,0,0,0,
2709,0,0,0,
2706,0,0,0,
2599,0,0,0,
2731,0,0,0,
2670,149,170,59.54,
2657,0,0,0,
2085,157,112,58.9412,
2663,0,0,0,
2769,0,0,0,
2118,0,0,0,
2636,0,0,0,
2746,0,0,0,
2762,0,0,0,
2792,158,171,59.54,
2780,0,0,0,
2338,0,0,0,
2769,189,174,59.54,
2573,0,0,0,
2729,0,0,0,
2673,0,0,0,
2401,137,178,59.54,
2560,0,0,0,
2371,0,0,0,
2430,0,0,0,
2613,0,0,0,
2530,0,0,0,
2659,0,0,0,
2647,0,0,0,
2746,161,171,59.54,
428,0,0,0,
2707,0,0,0,
2537,0,0,0,
2518,0,0,0,
2537,0,0,0,
0,0,0,0,
2690,264,90,59.54,
2702,0,0,0,
2801,0,0,0,
2833,0,0,0,
2574,177,127,59.54,
2771,162,147,59.54,
508,0,0,0,
2500,0,0,0,
2677,0,0,0,
2602,0,0,0,
2344,0,0,0,
2388,0,0,0,
2473,0,0,0,
2779,0,0,0,
2649,0,0,0,
0,0,0,0,
460,0,0,0,
2510,0,0,0,
2752,0,0,0,
2726,0,0,0,
2729,0,0,0,
2358,89,195,52.5838,
2642,121,222,59.54,
2757,0,0,0,
2471,0,0,0,
2534,0,0,0,
2790,0,0,0,
2569,0,0,0,
2567,10,13,6.52438,
2561,0,0,0,
0,0,0,0,
2769,176,147,59.54,
2775,157,177,59.54,
2757,0,0,0,
0,0,0,0,
2618,0,0,0,
2691,0,0,0,
2636,0,0,0,
2525,0,0,0,
2704,0,0,0,
2592,134,155,59.54,
2771,0,0,0,
2585,0,0,0,
2697,0,0,0,
2555,167,127,57.2957,
2701,0,0,0,
2746,0,0,0,
2523,0,0,0,
302,0,0,0,
2702,0,0,0,
2430,169,145,59.54,
2678,162,140,59.54,
0,0,0,0,
2562,0,0,0,
2573,167,162,58.4105,
440,0,0,0,
2576,0,0,0,
2704,180,164,59.54,
2549,0,0,0,
2655,163,169,59.54,
2778,0,0,0,
2616,0,0,0,
2602,0,0,0,
2603,0,0,0,
2590,135,199,59.54,
2513,0,0,0,
2734,0,0,0,
2751,180,177,59.54,
2544,145,179,59.54,
2824,0,0,0,
539,0,0,0,
2596,0,0,0,
2710,0,0,0,
2521,0,0,0,
2688,0,0,0,
2681,156,156,59.54,
2618,0,0,0,
2721,171,173,59.54,
2159,0,0,0,
2682,248,95,59.54,
97,0,0,0,
2754,0,0,0,
2513,71,49,4.85394,
2761,0,0,0,
2598,0,0,0,
369,0,0,0,
2777,161,193,59.54,
2528,0,0,0,
2726,0,0,0,
0,0,0,0,
2620,0,0,0,
2680,154,170,57.9187,
2211,0,0,0,
2776,0,0,0,
2511,0,0,0,
2566,0,0,0,
2650,0,0,0,
309,0,0,0,
2666,0,0,0,
2679,55,37,0,
2722,0,0,0,
2684,192,130,59.54,
2750,135,183,59.54,
2781,0,0,0,
2737,0,0,0,
2743,0,0,0,
2759,163,152,59.54,
2738,0,0,0,
2618,0,0,0,
2724,0,0,0,
2788,148,158,59.54,
2651,0,0,0,
366,0,0,0,
2793,0,0,0,
2667,0,0,0,
2737,0,0,0,
2344,0,0,0,
2775,0,0,0,
2579,0,0,0,
2691,0,0,0,
2786,0,0,0,
2655,165,161,59.54,
0,0,0,0,
2746,0,0,0,
2655,0,0,0,
2726,0,0,0,
2783,165,187,59.54,
412,16,35,8.42717,
2633,0,0,0,
2624,0,0,0,
2566,0,0,0,
2716,0,0,0,
2725,0,0,0,
2542,0,0,0,
0,0,0,0,
2705,168,164,59.54,
2650,0,0,0,
2751,153,169,59.54,
2713,0,0,0,
2666,0,0,0,
2237,143,134,59.54,
2733,0,0,0,
2677,0,0,0,
2536,0,0,0,
2738,174,182,59.54,
2597,216,114,59.54,
2451,0,0,0,
2720,0,0,0,
2602,0,0,0,
0,0,0,0,
2588,191,118,56.7438,
2673,160,166,59.54,
2457,0,0,0,
2383,3,4,0,
2580,177,155,58.2008,
2654,0,0,0,
2703,127,189,59.54,
2547,70,52,3.81054,
2506,0,0,0,
0,0,0,0,
2684,0,0,0,
2507,0,0,0,
169,2,3,1.08439,
2617,0,0,0,
2821,0,0,0,
2769,0,0,0,
2710,0,0,0,
2750,0,0,0,
2559,0,0,0,
2739,0,0,0,
2482,0,0,0,
2617,0,0,0,
2251,0,0,0,
2324,12,6,0,
2529,0,0,0,
0,0,0,0,
2495,0,0,0,
2747,0,0,0,
2389,0,0,0,
2624,153,155,59.54,
2757,0,0,0,
2577,0,0,0,
259,0,0,0,
2404,1,0,0,
2668,157,166,59.54,
1918,0,0,0,
2560,0,0,0,
2747,0,0,0,
2608,0,0,0,
536,0,0,0,
2773,0,0,0,
2672,0,0,0,
2691,6,3,0,
2722,158,165,59.54,
2537,0,0,0,
2248,0,0,0,
2762,0,0,0,
2638,0,0,0,
2670,0,0,0,
2724,0,0,0,
2611,0,0,0,
2750,0,0,0,
2306,0,0,0,
2644,0,0,0,
0,0,0,0,
2705,0,0,0,
2493,0,0,0,
2737,0,0,0,
2505,0,0,0,
2335,0,0,0,
2671,0,0,0,
2710,0,0,0,
0,0,0,0,
2682,0,0,0,
0,0,0,0,
2304,0,0,0,
2585,0,0,0,
2748,0,0,0,
2778,0,0,0,
2663,0,0,0,
0,0,0,0,
2674,0,0,0,
2671,0,0,0,
2697,0,0,0,
2630,0,0,0,
2619,0,0,0,
2527,165,149,59.54,
2668,0,0,0,
2563,0,0,0,
2398,140,149,59.54,
2755,164,164,59.54,
2488,0,0,0,
2727,0,0,0,
2776,0,0,0,
2613,158,163,59.54,
2632,0,0,0,
2598,0,0,0,
2794,167,156,59.54,
2659,0,0,0,
2518,0,0,0,
2683,0,0,0,
0,0,0,0,
2749,0,0,0,
2229,0,0,0,
