numPhotons,numUp,numDown,eDep,
20205,258,186,81.4246,
23761,293,656,160.531,
0,0,0,0,
4535,0,0,0,
16775,1010,1012,341.943,
0,0,0,0,
3439,206,209,72.6888,
14854,0,0,0,
24216,1079,1053,372.479,
11183,883,525,236.386,
0,0,0,0,
0,0,0,0,
14223,0,0,0,
0,0,0,0,
15220,0,0,0,
9195,496,546,188.913,
24416,1274,1066,397.105,
0,0,0,0,
7876,0,0,0,
0,0,0,0,
1474,54,41,16.7867,
6582,0,0,0,
10299,207,296,72.819,
0,0,0,0,
0,0,0,0,
9107,0,0,0,
16257,1143,893,334.087,
20074,433,1148,257.448,
0,0,0,0,
24972,0,0,0,
0,0,0,0,
16340,0,0,0,
14309,596,604,194.527,
13984,76,55,0,
349,0,0,0,
16948,30,57,0,
2177,0,0,0,
18179,1081,1077,362.379,
0,0,0,0,
18479,0,0,0,
0,0,0,0,
8760,538,542,188.508,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
7722,427,479,163.156,
0,0,0,0,
23760,3,8,0,
13092,779,752,267.25,
19233,0,0,0,
358,27,26,8.7505,
15529,924,939,334.503,
9348,573,510,184.176,
15838,756,708,194.017,
15490,854,967,322.601,
881,0,0,0,
13078,764,793,266.171,
24036,442,393,129.925,
14518,344,1073,223.863,
8049,445,480,166.454,
1389,0,0,0,
23779,357,390,85.7691,
0,0,0,0,
16825,1016,1046,343.067,
13191,0,0,0,
22333,915,933,307.89,
15624,33,36,0,
14435,934,844,293.576,
17893,318,231,76.6824,
2786,0,0,0,
16581,271,289,96.8008,
23944,1251,1021,405.912,
4508,243,293,97.8062,
8474,547,488,179.212,
11574,159,129,0,
0,0,0,0,
8920,397,318,129.705,
14197,0,0,0,
6616,0,0,0,
24153,890,856,281.56,
9156,786,283,193.391,
14712,0,0,0,
23928,44,49,16.0039,
16703,0,0,0,
17180,0,0,0,
16590,0,1,0,
24059,1735,1322,511,
20006,1129,1218,417.627,
5130,26,10,6.77359,
5511,323,330,120.24,
15060,24,22,0,
0,0,0,0,
0,0,0,0,
19616,887,773,252.568,
18091,29,37,0,
5762,348,365,121.79,
3110,213,179,67.4716,
16223,661,663,234.271,
23873,1026,1063,325.784,
0,0,0,0,
16689,625,676,205.998,
577,0,0,0,
19284,686,1468,371.43,
0,0,0,0,
9900,0,0,0,
5083,277,302,105.868,
15560,951,941,328.338,
0,0,0,0,
0,0,0,0,
10706,637,653,220.665,
5961,343,357,135.817,
7985,0,0,0,
9566,4,3,0,
0,0,0,0,
0,0,0,0,
14364,0,0,0,
8202,0,0,0,
0,0,0,0,
0,0,0,0,
11163,684,658,238.883,
3640,218,229,77.7662,
15111,0,0,0,
2405,0,0,0,
23769,147,186,23.3584,
0,0,0,0,
45,0,0,0,
17723,968,964,335.02,
17379,787,857,281.266,
12751,0,0,0,
23304,172,244,45.4339,
15390,938,942,314.03,
23852,1231,1443,430.992,
4919,271,259,93.1658,
10323,0,0,0,
12518,0,0,0,
6331,71,167,52.5289,
12240,341,322,119.85,
15523,0,0,0,
0,0,0,0,
0,0,0,0,
14829,884,854,309.444,
0,0,0,0,
6471,420,401,137.955,
3268,195,200,69.8722,
0,0,0,0,
21529,918,1069,343.346,
11377,0,0,0,
5669,314,377,121.649,
15102,33,15,0,
8834,8,13,0,
14870,880,870,315.956,
4032,268,255,85.3072,
4219,21,24,9.06752,
575,37,33,13.5529,
0,0,0,0,
14987,0,0,0,
12988,0,0,0,
0,0,0,0,
631,0,0,0,
23975,0,0,0,
0,0,0,0,
8631,543,548,178.048,
0,0,0,0,
13977,0,0,0,
4013,0,0,0,
4117,251,236,87.7069,
8379,0,0,0,
18961,67,45,22.9588,
3406,0,0,0,
10398,13,8,0,
15024,927,896,306.532,
4752,0,0,0,
17111,45,79,0,
7870,0,0,0,
5712,13,16,0,
15112,7,14,0,
16393,0,3,0,
0,0,0,0,
15337,1,0,0,
0,0,0,0,
16641,67,113,0,
0,0,0,0,
12884,0,0,0,
0,0,0,0,
9644,0,0,0,
17332,0,0,0,
8418,484,548,178.024,
10200,0,0,0,
17743,858,832,279.175,
4017,0,0,0,
14096,704,746,252.403,
24406,1649,1223,511,
0,0,0,0,
24339,52,40,0,
0,0,0,0,
20539,1057,1081,362.424,
15147,925,881,309.894,
0,0,0,0,
0,0,0,0,
24367,1109,1149,389.577,
18677,0,0,0,
368,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
10561,0,0,0,
16791,0,0,0,
16355,1000,958,335.369,
23593,49,77,0,
0,0,0,0,
12667,586,758,232.653,
10389,0,0,0,
0,0,0,0,
13555,0,0,0,
5134,316,350,106.903,
5051,0,0,0,
0,0,0,0,
0,0,0,0,
7358,0,0,0,
2114,116,125,53.4774,
9339,0,0,0,
6294,373,390,128.745,
0,0,0,0,
0,0,0,0,
16223,946,925,311.911,
16344,982,998,343.582,
13994,0,0,0,
15912,1017,928,325.285,
556,0,0,0,
18581,845,848,267.732,
13729,864,820,280.52,
25281,1555,1599,511,
17173,0,0,0,
0,0,0,0,
13974,0,0,0,
14548,736,764,246.681,
16250,731,847,286.832,
19144,791,772,259.994,
13127,0,0,0,
17909,1028,1169,365.503,
8630,0,0,0,
11690,0,0,0,
8180,0,0,0,
0,0,0,0,
0,0,0,0,
17497,0,0,0,
0,0,0,0,
10476,638,646,215.706,
14261,800,790,283.456,
0,0,0,0,
0,0,0,0,
13003,0,0,0,
0,0,0,0,
15307,687,772,211.632,
13803,846,832,284.453,
0,0,0,0,
1898,78,86,34.5783,
24402,860,752,253.929,
0,0,0,0,
9481,604,566,194.358,
10800,0,0,0,
24211,1129,1267,397.029,
0,0,0,0,
251,15,26,7.16465,
12110,464,725,236.506,
9469,545,556,189.979,
3663,232,233,79.2059,
5657,350,329,135.182,
24459,1056,985,322.486,
0,0,0,0,
24890,506,383,79.2402,
13325,0,0,0,
10883,359,366,117.711,
18659,0,0,0,
0,0,0,0,
10965,0,0,0,
14669,898,905,299.667,
11173,601,589,192.628,
23392,1300,899,398.128,
9162,533,542,191.953,
16223,12,21,0,
18290,1134,1139,378.393,
11437,716,725,235.172,
4296,0,0,0,
2835,170,177,67.4388,
17453,0,0,0,
18711,81,123,43.8017,
3239,199,183,68.0179,
19254,1134,1231,402.015,
8049,0,0,0,
16260,2,0,0,
0,0,0,0,
16460,452,447,161.227,
0,0,0,0,
0,0,0,0,
15200,0,0,0,
13801,0,0,0,
18220,1074,1173,374.333,
19230,983,993,319.948,
0,0,0,0,
17693,585,648,157.204,
19687,641,580,185.581,
13561,0,0,0,
9185,0,0,0,
13510,0,0,0,
0,0,0,0,
7941,420,559,163.056,
4130,270,247,86.9374,
13272,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
4975,0,0,0,
24438,1225,1715,511,
12556,754,733,257.614,
8907,25,13,0,
0,0,0,0,
11046,0,0,0,
7526,0,0,0,
7481,150,154,59.6761,
778,0,0,0,
24143,1159,1278,412.466,
1238,75,81,33.023,
14690,873,874,299.808,
4143,215,253,90.6814,
2408,25,24,7.80742,
16143,0,0,0,
0,0,0,0,
16657,0,0,0,
12970,565,582,167.62,
10576,606,687,223.336,
0,0,0,0,
0,0,0,0,
0,0,0,0,
11967,0,0,0,
2540,0,0,0,
12753,703,718,247.677,
0,0,0,0,
16547,0,0,0,
8553,0,0,0,
0,0,0,0,
9214,0,0,0,
16440,0,0,0,
22065,49,67,21.5638,
66,0,0,0,
23607,1390,1078,422.243,
3829,237,247,80.6634,
14420,883,868,309.719,
0,0,0,0,
0,0,0,0,
0,0,0,0,
560,32,33,15.4393,
12810,724,843,284.077,
784,0,0,0,
8058,467,427,149.131,
3668,247,213,83.5777,
0,0,0,0,
6409,361,360,121.349,
24630,1630,1356,511,
18418,601,671,186.298,
0,0,0,0,
17177,0,0,0,
12375,481,568,190.536,
13648,0,0,0,
25382,1604,1562,511,
228,3,0,0,
544,46,41,13.2613,
17491,833,920,317.561,
13188,10,20,0,
14922,865,905,304.613,
19199,801,794,258.692,
16137,0,0,0,
3822,0,0,0,
0,0,0,0,
24025,289,194,99.4178,
13707,853,779,281.752,
3326,212,200,70.9383,
14835,563,503,128.135,
19086,1061,1024,340.557,
24231,25,29,0,
24743,960,938,292.242,
6771,411,403,141.937,
888,0,0,0,
0,0,0,0,
13345,845,780,280.733,
0,0,0,0,
289,16,9,7.30888,
13294,522,480,154.784,
0,0,0,0,
19190,0,0,0,
6375,0,0,0,
24879,55,22,0,
8010,307,308,98.6387,
0,0,0,0,
0,0,0,0,
15083,0,0,0,
0,0,0,0,
16562,967,799,300.342,
15918,0,0,0,
0,0,0,0,
0,0,0,0,
14879,9,11,0,
0,0,0,0,
19406,695,655,192.151,
0,0,0,0,
24502,1503,1057,387.759,
0,0,0,0,
14820,610,350,163.745,
8850,517,520,186.172,
15012,6,0,0,
24251,0,0,0,
11446,670,726,238.319,
8497,0,0,0,
13943,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
4409,282,286,95.404,
13047,46,82,0,
1468,39,36,13.8352,
1655,93,96,36.0011,
10619,536,712,220.547,
12497,0,0,0,
0,0,0,0,
14202,850,852,291.516,
5505,193,468,116.442,
24506,43,27,0,
24551,1490,1491,511,
3495,0,0,0,
15325,0,0,0,
3469,0,0,0,
0,0,0,0,
16660,0,0,0,
0,0,0,0,
18268,540,504,150.471,
23723,1084,1510,425.976,
14352,601,870,234.828,
4278,244,260,101.293,
24274,1219,1142,342.55,
8900,559,548,188.202,
24429,173,177,18.4672,
25007,1300,1695,511,
23347,222,637,158.834,
11633,674,708,249.016,
0,0,0,0,
10686,631,632,219.837,
3458,0,0,0,
2676,30,33,0,
17526,836,849,273.683,
16493,963,1078,335.948,
5367,145,154,53.4198,
10912,0,0,0,
6192,0,0,0,
12812,466,493,160.298,
8098,504,478,176.019,
4759,248,257,95.3587,
17069,241,225,91.5306,
22242,30,22,0,
2163,144,130,48.5061,
0,0,0,0,
0,0,0,0,
16058,0,0,0,
10713,106,145,0,
6766,123,160,0,
0,0,0,0,
24419,883,949,261.869,
18662,47,103,0,
0,0,0,0,
0,0,0,0,
2931,165,179,66.8839,
0,0,0,0,
14548,0,0,0,
0,0,0,0,
0,0,0,0,
24213,55,87,0,
15193,1,1,0,
0,0,0,0,
0,0,0,0,
5178,314,321,108.44,
13833,0,0,0,
11099,559,570,156.223,
13952,4,4,0,
0,0,0,0,
15609,908,984,317.356,
0,0,0,0,
0,0,0,0,
12526,745,748,257.746,
16823,0,0,0,
13126,0,0,0,
5993,383,361,128.074,
16120,723,662,243.499,
0,0,0,0,
0,0,0,0,
13723,0,0,0,
16929,15,18,0,
23948,970,494,212.761,
0,0,0,0,
13597,0,0,0,
19591,1010,1029,337.443,
8930,533,527,185.379,
609,39,40,17.0265,
15343,0,0,0,
9921,637,605,210.145,
0,0,0,0,
16599,0,0,0,
24670,0,0,0,
0,0,0,0,
11360,37,30,12.6596,
5613,343,325,122.284,
9173,501,497,172.447,
24932,1475,1114,430.251,
12883,0,0,0,
14088,709,731,240.706,
7265,0,0,0,
9605,551,571,214.959,
6314,390,377,130.924,
7346,0,0,0,
12454,0,0,0,
12437,0,0,0,
13338,23,23,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
11418,0,0,0,
24521,463,481,171.743,
13211,0,0,0,
23386,948,964,313.385,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
15349,506,888,236.558,
4933,0,0,0,
17821,990,1159,364.418,
473,2,4,0,
24497,870,878,254.412,
34,0,0,0,
24334,0,0,0,
0,0,0,0,
0,0,0,0,
5059,0,0,0,
13839,789,850,287.014,
11265,0,0,0,
23704,1043,983,349.313,
0,0,0,0,
13805,396,553,185.984,
2350,144,138,51.6866,
0,0,0,0,
0,0,0,0,
17327,24,47,0,
3172,0,0,0,
8316,361,353,119.625,
19632,1389,438,299.195,
15684,808,785,281.207,
11770,702,692,257.554,
8984,383,398,137.696,
0,0,0,0,
14434,0,0,0,
3485,209,174,69.0087,
11631,0,0,0,
14973,884,917,312.019,
14818,0,0,0,
8072,462,512,166.028,
0,0,0,0,
19564,862,988,308.655,
3212,177,185,69.1284,
19945,978,974,328.17,
14062,158,89,0,
12514,792,815,254.847,
6142,366,332,126.783,
13443,0,2,0.725001,
24069,85,100,34.9807,
24404,69,66,0,
0,0,0,0,
7862,507,450,178.651,
7557,443,420,156.367,
8331,0,0,0,
18741,790,919,303.736,
8086,511,455,168.051,
16392,942,891,313.056,
14049,418,459,133.533,
18342,974,1012,309.326,
13356,0,0,0,
8883,269,301,104.009,
0,0,0,0,
2676,154,156,58.3899,
24260,1137,1134,385.525,
144,0,0,0,
16717,908,693,272.75,
15167,0,0,0,
23743,1378,1515,511,
13645,0,0,0,
11417,0,0,0,
11191,0,0,0,
0,0,0,0,
8817,0,0,0,
0,0,0,0,
23988,404,457,116.392,
0,0,0,0,
1200,0,0,0,
7258,458,426,150.641,
23823,1022,1087,351.331,
5960,337,353,250.566,
9578,322,343,109.084,
24170,1233,1619,511,
4355,0,0,0,
13008,789,765,263.11,
1188,60,68,27.2838,
15749,0,0,0,
6266,390,403,141.234,
15582,0,0,0,
11828,710,698,239.825,
16075,0,0,0,
16552,904,927,327.434,
16953,0,0,0,
14521,913,882,298.876,
14243,0,0,0,
8483,0,0,0,
6260,0,0,0,
0,0,0,0,
13510,735,873,275.401,
21015,23,17,0,
9349,0,0,0,
11229,213,385,101.754,
0,0,0,0,
12142,0,0,0,
0,0,0,0,
24604,1050,1080,339.176,
0,0,0,0,
0,0,0,0,
18149,0,0,0,
10526,629,622,214.714,
16763,109,114,24.753,
23301,561,538,179.092,
0,0,0,0,
0,0,0,0,
24559,1244,1208,390.568,
5698,460,174,110.671,
0,0,0,0,
15950,1115,717,312.915,
15819,5,3,0,
10729,542,523,178.79,
15940,0,0,0,
0,0,0,0,
18509,0,0,0,
5962,0,0,0,
19721,0,0,0,
15203,963,577,264.242,
18286,1021,1112,376.863,
19080,1389,677,357.307,
9492,608,546,195.291,
0,0,0,0,
3814,152,131,48.205,
495,0,0,0,
0,0,0,0,
13721,748,789,251.187,
6774,0,0,0,
15989,977,978,333.142,
13694,836,831,277.528,
24016,1398,1307,430.237,
16627,1069,940,342.582,
2884,8,6,4.02796,
13037,822,769,266.018,
15396,6,2,0,
16143,0,0,0,
2702,153,182,57.5309,
7487,446,447,154.677,
0,0,0,0,
16397,13,8,0,
24758,0,0,0,
9035,0,0,0,
16752,446,1440,314.88,
0,0,0,0,
0,0,0,0,
5426,350,303,115.038,
24240,518,482,170.989,
3538,244,195,76.2806,
12801,0,0,0,
14277,0,0,0,
16980,690,631,191.126,
13662,693,918,274.347,
0,0,0,0,
11711,747,541,272.231,
14636,913,921,320.685,
3521,179,221,76.6311,
21095,1056,1030,329.945,
15040,0,0,0,
10024,134,101,0,
3107,219,156,67.7691,
0,0,0,0,
14426,3,8,0,
9556,550,594,195.23,
0,0,0,0,
23937,1653,1135,511,
18188,801,769,272.254,
15481,847,899,313.585,
13326,767,793,262.146,
17054,1128,750,327.334,
13642,5,16,0,
10047,0,0,0,
9101,26,22,0,
12695,772,767,261.444,
19202,0,0,0,
15954,555,560,187.203,
0,0,0,0,
11438,0,0,0,
0,0,0,0,
0,0,0,0,
16592,945,1042,338.785,
19627,0,0,0,
0,0,0,0,
23680,758,681,261.579,
14688,0,0,0,
10464,795,467,213.685,
0,0,0,0,
16996,2,6,0,
12921,0,0,0,
9725,0,0,0,
14356,0,0,0,
0,0,0,0,
3773,229,244,80.4768,
0,0,0,0,
10524,0,0,0,
24283,859,730,221.928,
650,31,40,14.9237,
23966,16,13,0,
24727,1138,1191,368.694,
9562,605,591,204.778,
17157,0,0,0,
14024,0,0,0,
24447,1,4,0,
5824,0,0,0,
6256,387,409,134.1,
8646,0,0,0,
11005,0,0,0,
0,0,0,0,
4831,0,0,0,
0,0,0,0,
1245,81,80,27.953,
18282,842,870,287.243,
10408,0,0,0,
18238,49,72,23.547,
12254,461,518,169.793,
0,0,0,0,
14931,939,915,309.961,
24171,279,321,108.631,
8453,493,524,174.611,
0,0,0,0,
272,27,11,6.74558,
14328,0,0,0,
24050,1017,1020,339.69,
11093,165,179,0,
13901,0,0,0,
0,0,0,0,
7096,0,0,0,
13321,0,0,0,
17380,1068,945,356.965,
5726,53,51,23.8251,
3991,83,78,26.6145,
0,0,0,0,
10075,0,0,0,
1571,0,0,0,
14779,0,0,0,
0,0,0,0,
3838,0,0,0,
23598,327,375,125.131,
6343,154,189,69.6779,
15062,0,0,0,
24211,959,1152,319.467,
0,0,0,0,
18110,40,40,10.9947,
0,0,0,0,
4561,0,0,0,
1462,75,80,32.4124,
0,0,0,0,
19428,805,879,282.148,
1910,124,105,47.8185,
0,0,0,0,
10504,0,0,0,
18445,0,0,0,
2027,123,119,45.2952,
5425,0,0,0,
4147,228,249,94.5012,
12199,713,758,256.659,
0,0,0,0,
10475,546,632,183.216,
5618,266,103,68.9564,
13712,644,630,219.71,
7775,0,0,0,
9605,448,505,157.616,
19951,554,1629,364.908,
19516,1061,1125,389.879,
7113,234,254,90.7591,
11865,0,0,0,
8214,0,0,0,
14885,0,0,0,
13212,0,0,0,
0,0,0,0,
3805,232,237,95.4732,
0,0,0,0,
15628,0,0,0,
9936,0,0,0,
10061,0,0,0,
20240,917,1014,323.825,
13626,824,810,282.501,
14515,0,0,0,
4601,324,279,100.192,
16379,1139,836,338.351,
0,0,0,0,
0,0,0,0,
0,0,0,0,
19013,0,0,0,
14770,0,0,0,
4848,70,171,48.62,
17374,12,22,0,
18188,410,438,132.297,
14165,833,893,301.629,
17091,966,959,324.023,
0,0,0,0,
12550,688,687,227.144,
15200,0,0,0,
0,0,0,0,
0,0,0,0,
12048,737,755,247.995,
23726,1463,1468,509.097,
3354,179,205,71.5278,
9686,368,381,122.57,
0,0,0,0,
0,0,0,0,
8501,275,396,115.503,
17503,529,571,191.119,
24506,1314,1318,446.412,
0,0,0,0,
15963,231,259,92.0895,
5304,247,269,86.8818,
13507,824,815,273.458,
0,0,0,0,
0,0,0,0,
0,0,0,0,
5291,11,13,0,
24747,93,111,0,
0,0,0,0,
5166,12,4,0,
0,0,0,0,
18886,1118,1122,401.653,
16230,0,0,0,
3500,0,0,0,
0,0,0,0,
4972,0,0,0,
12743,0,0,0,
4924,308,311,101.744,
24796,1106,1076,359.478,
21265,1088,1101,388.699,
943,42,79,21.7838,
3385,0,0,0,
0,0,0,0,
11952,5,2,0,
9349,0,0,0,
0,0,0,0,
9933,0,0,0,
13547,129,113,43.7995,
0,0,0,0,
0,0,0,0,
0,0,0,0,
10855,674,625,235.286,
15284,723,1133,334.424,
15900,0,0,0,
7701,0,0,0,
7149,400,400,146.939,
10226,358,416,135.013,
5531,0,0,0,
15651,0,0,0,
7654,0,0,0,
9993,640,588,214.29,
384,20,27,10.85,
0,0,0,0,
9527,569,539,196.772,
24002,1514,1350,511,
4909,0,0,0,
0,0,0,0,
12953,0,0,0,
16662,448,605,186.137,
15035,935,943,316.654,
0,0,0,0,
16508,1060,987,334.171,
14613,702,1065,312.479,
24359,1194,1213,373.383,
6341,383,352,140.169,
11179,690,665,228.786,
10972,611,722,224.494,
20682,0,0,0,
10893,449,504,171.786,
16163,433,398,132.557,
17125,823,933,296.33,
15093,7,10,0,
15666,892,1008,320.421,
0,0,0,0,
0,0,0,0,
0,0,0,0,
16659,714,1290,348.143,
13057,648,759,248.49,
15146,0,0,0,
0,0,0,0,
7755,0,0,0,
24374,0,0,0,
5937,0,0,0,
15706,941,987,319.309,
14516,852,871,295.267,
16257,0,0,0,
18517,0,0,0,
15641,529,569,181.639,
17400,0,0,0,
9169,0,0,0,
8099,45,58,0,
9150,0,0,0,
10037,94,66,0,
15081,1,0,0,
10446,469,395,151.098,
8472,0,0,0,
0,0,0,0,
12287,0,0,0,
12453,0,0,0,
23603,973,1066,320.783,
0,0,0,0,
0,0,0,0,
0,0,0,0,
2694,0,0,0,
1445,0,0,0,
0,0,0,0,
9591,695,454,199.572,
1192,68,60,27.5304,
10701,685,573,230.877,
0,0,0,0,
0,0,0,0,
24728,1769,1298,511,
15815,0,0,0,
15750,629,896,256.914,
18255,0,0,0,
11511,0,0,0,
2085,0,0,0,
10117,0,0,0,
0,0,0,0,
0,0,0,0,
18544,1149,956,363.701,
14702,247,218,52.8918,
24242,158,130,16.3223,
0,0,0,0,
0,0,0,0,
16880,636,668,214.998,
0,0,0,0,
11272,602,851,251.166,
6898,430,425,154.638,
0,0,0,0,
3048,0,0,0,
13028,332,290,116.526,
14395,852,873,290.821,
0,0,0,0,
15389,1009,515,255.429,
0,0,0,0,
17529,975,1060,346.369,
19928,41,72,0,
7658,431,489,155.253,
16082,951,965,331.42,
673,0,0,0,
17306,765,777,249.169,
7390,450,450,155.427,
3876,233,243,83.6523,
0,0,0,0,
19291,594,619,211.774,
18116,0,0,0,
13859,674,625,209.593,
5785,0,0,0,
6252,0,0,0,
0,0,0,0,
22407,511,599,196.903,
18839,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
23271,2,4,0,
0,0,0,0,
10267,250,300,92.0325,
23687,941,910,182.373,
14031,0,0,0,
7918,1,3,0,
0,0,0,0,
19004,1101,1109,386.275,
14795,885,889,322.565,
12420,181,127,55.8684,
23284,868,927,284.427,
16948,313,346,102.805,
17290,317,459,0,
0,0,0,0,
17655,562,655,197.992,
2510,0,0,0,
10525,623,662,221.366,
24498,1264,716,228.386,
14568,906,916,293.158,
14055,267,239,0,
7821,18,14,0,
0,0,0,0,
0,0,0,0,
12399,400,1091,258.176,
2282,142,132,53.9893,
0,0,0,0,
16459,946,944,325.468,
0,0,0,0,
6881,424,377,141.661,
14541,863,872,294.282,
13828,0,0,0,
16187,0,0,0,
12095,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
15056,0,0,0,
6229,0,0,0,
17843,1139,984,367.361,
15325,105,63,0,
9209,576,539,193.591,
0,0,0,0,
5101,0,0,0,
3035,0,0,0,
19093,985,985,329.013,
13005,0,0,0,
0,0,0,0,
0,0,0,0,
24101,5,0,0,
15700,951,885,318.561,
12934,0,0,0,
8625,507,523,199.878,
12671,749,754,252.905,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
13118,0,0,0,
144,1,2,0,
6542,0,0,0,
5320,0,0,0,
7595,450,481,159.292,
16835,0,0,0,
10795,23,19,0,
24449,32,61,0,
18454,1,2,0,
15099,0,0,0,
0,0,0,0,
8636,502,546,177.9,
16404,0,0,0,
10521,642,714,222.867,
19393,30,20,0,
1129,66,54,26.5307,
0,0,0,0,
19609,252,273,96.2186,
1833,0,0,0,
15990,613,632,201.328,
24294,0,0,0,
8954,170,204,41.0457,
8829,532,519,180.116,
13222,0,0,0,
1009,71,66,23.1985,
16028,0,0,0,
11858,11,14,0,
18767,528,527,117.275,
11589,791,530,237.272,
0,0,0,0,
20344,0,0,0,
9775,597,590,205.658,
18572,871,906,287.158,
15306,0,0,0,
9177,44,27,0,
0,0,0,0,
2399,159,154,51.2114,
5424,323,326,120.776,
3151,195,162,76.9577,
23492,1177,1406,430.955,
10809,620,660,227.309,
15516,804,847,293.23,
5571,328,314,115.592,
13840,673,668,217.816,
23296,860,1123,341.546,
13307,98,322,69.18,
11602,30,64,0,
12389,743,754,259.214,
9515,612,543,209.841,
19657,58,65,0,
0,0,0,0,
17249,253,186,0,
24283,334,280,75.2338,
9137,99,98,0,
10879,0,0,0,
601,35,34,14.323,
23613,1154,1169,392.834,
0,0,0,0,
0,0,0,0,
16367,10,7,0,
14121,0,0,0,
10135,362,299,133.573,
2011,24,12,0,
15444,202,133,54.967,
24678,1023,1017,341.528,
18326,2,10,0,
15217,0,0,0,
0,0,0,0,
12349,788,707,250.364,
0,0,0,0,
13012,773,539,230.19,
0,0,0,0,
1182,76,70,26.1971,
1421,0,0,0,
8148,496,499,191.132,
24059,123,74,0,
1958,0,0,0,
11249,273,454,95.7624,
13866,0,0,0,
12555,0,0,0,
24888,1006,1024,324.472,
16345,0,0,0,
14825,0,0,0,
24216,250,312,60.9658,
18787,759,703,225.283,
0,0,0,0,
18199,471,528,161.503,
0,0,0,0,
11913,787,528,219.804,
15706,0,0,0,
17190,0,0,0,
0,0,0,0,
10043,582,655,205.047,
0,0,0,0,
8332,504,531,177.66,
1623,0,0,0,
14785,875,930,305.635,
0,0,0,0,
10673,24,8,0,
23243,211,254,81.9045,
3788,228,233,82.5139,
0,0,0,0,
17889,840,861,281.626,
17176,305,428,94.5366,
7556,0,0,0,
17841,935,1064,347.163,
13015,802,805,267.274,
17488,1026,1101,356.252,
10711,679,573,227.474,
16302,963,963,336.177,
0,0,0,0,
0,0,0,0,
9501,0,0,0,
18054,9,3,0,
5202,0,0,0,
852,39,54,19.3337,
0,0,0,0,
24473,1036,1008,347.223,
1040,61,69,23.6856,
11415,574,824,378.647,
0,0,0,0,
13944,0,0,0,
9252,542,574,191.118,
15739,0,0,0,
16363,0,0,0,
9509,611,572,195.562,
9083,0,0,0,
24731,96,90,0,
15881,1098,830,321.397,
0,0,0,0,
