numPhotons,numUp,numDown,eDep,
62644,3662,3317,1131.47,
19463,932,568,256.87,
0,0,0,0,
0,0,0,0,
44997,0,0,0,
40549,2542,2269,817.951,
47820,0,0,0,
0,0,0,0,
48511,14,12,0,
0,0,0,0,
5905,363,344,128.428,
0,0,0,0,
55298,2969,2944,967.322,
58445,2988,3154,157.519,
23651,61,61,0,
0,0,0,0,
35536,2052,2177,712.661,
57415,0,0,0,
29899,0,0,0,
49239,2129,3877,1004.42,
47657,0,0,0,
0,0,0,0,
0,0,0,0,
50939,0,0,0,
42029,0,0,0,
0,0,0,0,
31782,0,0,0,
0,0,0,0,
49896,0,0,0,
14087,789,849,287.753,
27703,1701,1661,562.04,
46996,2452,2446,0,
51350,3146,3036,1036.31,
47106,2667,2607,820.309,
55384,3203,3236,1079.32,
0,0,0,0,
18502,1076,1152,381.163,
0,0,0,0,
0,0,0,0,
0,0,0,0,
36282,2190,2194,737.103,
0,0,0,0,
0,0,0,0,
0,0,0,0,
52010,3155,2981,1045.04,
53826,3121,3193,1068.93,
0,0,0,0,
7538,43,6,0,
50117,0,0,0,
40159,2350,2465,810.793,
0,0,0,0,
0,0,0,0,
40510,0,0,0,
23595,1384,1403,477.34,
0,0,0,0,
0,0,0,0,
48175,2831,3009,969.665,
49843,2984,3068,1000.43,
63336,0,0,0,
0,0,0,0,
52748,2399,1772,702.589,
50924,0,0,0,
0,0,0,0,
0,0,0,0,
55443,3394,3397,1111.24,
49506,2477,2305,657.131,
0,0,0,0,
0,0,0,0,
49539,0,0,0,
31812,0,0,0,
37706,1934,1829,634.296,
0,0,0,0,
17103,1032,1024,348.35,
53417,0,0,0,
18673,0,0,0,
24371,0,0,0,
43744,2657,2534,877.713,
0,0,0,0,
1549,91,84,33.6191,
37352,0,0,0,
0,0,0,0,
62506,3407,3212,1126.24,
36450,0,0,0,
0,0,0,0,
27091,1631,1644,551.495,
49249,266,421,0,
0,0,0,0,
58227,3097,3065,1013.96,
16346,0,0,0,
0,0,0,0,
42382,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
26364,0,0,0,
0,0,0,0,
48441,6,5,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
20437,1314,1283,411.245,
15111,0,0,0,
58153,3206,3482,1112.26,
52871,139,59,0,
1821,109,112,41.0904,
31991,0,0,0,
29254,910,934,306.55,
0,0,0,0,
52202,2920,3384,1092.27,
55886,11,6,0,
30753,1649,1839,587.151,
51077,2962,3174,1079.48,
55019,11,8,0,
33142,1956,1973,665.17,
52107,4479,1972,1057.3,
56988,3355,3359,1127.29,
30478,0,0,0,
15316,402,626,187.822,
0,0,0,0,
49736,0,0,0,
47936,0,0,0,
0,0,0,0,
47089,2917,2706,945.359,
50423,0,0,0,
24776,0,0,0,
26718,730,1463,359.978,
0,0,0,0,
13597,756,799,279.201,
34704,150,153,0,
42676,2635,2552,857.365,
823,55,49,20.1065,
4282,6,13,0,
0,0,0,0,
59305,2800,2707,918.323,
61933,3383,2880,1035.39,
0,0,0,0,
29283,1740,1809,601.408,
24415,0,0,0,
0,0,0,0,
52540,3306,3092,1069.75,
44284,2590,2628,0,
0,0,0,0,
54513,57,41,0,
54892,0,0,0,
52401,1315,3156,711.202,
5650,0,0,0,
53999,6,9,0,
49436,2081,2280,633.714,
39843,2,1,0,
0,0,0,0,
51691,2971,3093,1037.31,
8860,0,0,0,
47405,2381,2305,588.011,
33520,1964,1992,681.285,
0,0,0,0,
0,0,0,0,
0,0,0,0,
50411,2948,3083,1023.64,
0,0,0,0,
50640,0,0,0,
56997,0,1,0,
18430,0,0,0,
0,0,0,0,
56000,3341,3480,1148.68,
0,0,0,0,
0,0,0,0,
54874,3231,3293,1105.73,
49414,3268,2689,995.509,
0,0,0,0,
45326,0,0,0,
0,0,0,0,
7108,443,394,145.222,
32037,1916,1864,658.655,
57874,4578,2630,1177.27,
0,0,0,0,
62079,3182,3494,1111.04,
0,0,0,0,
0,0,0,0,
0,0,0,0,
30344,1836,1856,612.152,
43361,0,0,0,
0,0,0,0,
55433,2681,2837,843.753,
31139,1628,1798,567.852,
0,0,0,0,
0,0,0,0,
56708,917,998,307.769,
0,0,0,0,
0,0,0,0,
41717,0,1,0,
5015,0,0,0,
0,0,0,0,
51853,3304,2975,1053.53,
0,0,0,0,
56607,0,0,0,
54200,3149,3267,1091.46,
0,0,0,0,
35790,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
57312,0,0,0,
0,0,0,0,
0,0,0,0,
26768,864,840,302.917,
49239,0,0,0,
56160,3085,3398,1069.98,
45213,0,0,0,
46053,2844,2722,948.823,
56670,3332,3059,1070.79,
62734,1,2,0.621379,
0,0,0,0,
9110,0,0,0,
47862,1115,1129,367.296,
20282,0,0,0,
0,0,0,0,
34992,2132,2156,699.97,
1922,0,0,0,
62004,3207,3066,995.262,
16596,0,0,0,
34095,485,891,247.644,
50084,3090,3072,1009.02,
45521,0,0,0,
0,0,0,0,
54763,935,1003,344.725,
0,0,0,0,
12190,0,0,0,
49559,0,0,0,
32443,1982,2073,667.632,
36924,2150,2277,745.134,
61841,3350,3156,1081.24,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
56918,3380,3284,1117.69,
13413,852,869,285.541,
56905,1586,3255,774.244,
0,0,0,0,
0,0,0,0,
0,0,0,0,
41744,1987,1945,665.861,
22257,2,5,0,
47972,164,90,48.7181,
52361,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
483,0,0,0,
0,0,0,0,
0,0,0,0,
37484,2516,2127,760.09,
59317,506,719,226.2,
37381,2209,2246,767.075,
55950,2974,2886,916.274,
18975,0,0,0,
43906,2523,2815,910.305,
0,0,0,0,
59869,2298,1443,651.278,
50637,2679,3502,1022.43,
28194,395,394,132.389,
0,0,0,0,
51537,0,0,0,
48028,1,1,0,
13715,0,0,0,
46193,2796,2603,931.996,
58461,2730,2701,906.293,
14321,0,0,0,
42956,0,0,0,
889,0,0,0,
34704,2059,2032,697.582,
53853,2952,2874,946.335,
30875,0,0,0,
7132,0,0,0,
4228,261,225,88.5134,
32046,1927,1940,657.043,
52765,0,0,0,
10159,547,570,187.274,
50257,2486,2527,822.802,
20152,0,0,0,
43913,2205,2150,657.663,
28699,0,0,0,
42243,2409,2718,849.189,
0,0,0,0,
53900,0,0,0,
53119,0,0,0,
0,0,0,0,
5544,328,332,118.973,
53142,89,82,0,
0,0,0,0,
49828,2828,2784,943.54,
0,0,0,0,
17105,997,1052,357.104,
0,0,0,0,
46246,3204,2433,945.997,
47827,0,0,0,
0,0,0,0,
0,0,0,0,
14762,0,0,0,
2136,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
61644,3022,3369,970.899,
3199,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
50290,2897,3137,1015.11,
0,0,0,0,
28479,0,0,0,
55350,3365,3354,1115.21,
0,0,0,0,
1291,0,0,0,
51538,2988,3194,1063.83,
0,0,0,0,
52342,0,0,0,
13954,878,774,291.148,
53180,2840,2835,909.66,
48279,0,0,0,
37702,0,0,0,
46219,1392,2273,618.962,
32914,0,0,0,
49769,22,12,0,
32892,1990,1992,658.078,
43780,219,284,0,
4023,235,226,84.589,
33392,0,0,0,
51551,1370,1417,461.547,
54840,2035,2810,816.778,
0,0,0,0,
0,0,0,0,
18382,1148,1055,371.516,
48474,2785,2799,927.658,
0,0,0,0,
0,0,0,0,
31537,9,4,0,
54071,2932,2958,982.211,
45590,90,70,0,
0,0,0,0,
51356,0,0,0,
54223,3264,3254,1095.12,
0,0,0,0,
42387,2211,2182,859.711,
2786,0,0,0,
0,0,0,0,
46211,1387,1575,480.973,
11145,0,0,0,
0,0,0,0,
0,0,0,0,
17577,0,0,0,
6657,412,392,148.629,
9528,0,0,0,
33,0,0,0,
46345,2897,2844,930.632,
0,0,0,0,
48714,3228,2644,974.58,
31318,0,0,0,
30071,0,0,0,
6676,407,382,150.285,
2649,0,0,0,
0,0,0,0,
3827,213,237,80.909,
37059,165,162,0,
0,0,0,0,
0,0,0,0,
20651,0,0,0,
0,0,0,0,
16096,971,946,324.122,
0,0,0,0,
43295,0,0,0,
14496,877,878,295.727,
18656,0,0,0,
53499,30,45,0,
13081,0,0,0,
33839,2100,1975,680.272,
19794,0,0,0,
52830,0,0,0,
20604,795,697,1084.06,
0,0,0,0,
0,0,0,0,
8230,506,508,170.706,
20035,1159,1264,411.334,
0,0,0,0,
0,0,0,0,
5469,0,0,0,
13295,0,0,0,
0,0,0,0,
34258,2062,1931,687.218,
50367,0,0,0,
49117,0,0,0,
0,0,0,0,
2208,132,124,49.5974,
43231,0,0,0,
0,0,0,0,
0,0,0,0,
51508,0,0,0,
61786,3137,3148,1035.26,
0,0,0,0,
0,0,0,0,
0,0,0,0,
31176,1913,1969,631.521,
48993,2941,3066,983.928,
0,0,0,0,
61931,3149,3180,1062.94,
30992,1224,1310,425.795,
0,0,0,0,
0,0,0,0,
28148,1700,1642,587.192,
0,0,0,0,
55622,9,7,0,
4408,266,264,100.505,
5648,0,0,0,
0,0,0,0,
49448,0,0,0,
10324,0,0,0,
37559,73,50,0,
29752,1755,1759,0,
51149,0,0,0,
11217,460,414,780.377,
47400,2424,2497,813.95,
62919,3347,4339,1274,
53453,3194,3310,1073.6,
22627,0,0,0,
62581,3459,3492,1078.2,
44668,2757,1804,767.313,
16232,1015,966,332.052,
55910,0,0,0,
15509,930,959,315.746,
30372,1130,1019,364.622,
45526,71,128,0,
27161,0,0,0,
55896,2974,3093,1002.54,
0,0,0,0,
0,0,0,0,
44428,0,0,0,
0,0,0,0,
0,0,0,0,
46826,2200,2229,739.824,
26306,0,0,0,
0,0,0,0,
0,0,0,0,
61741,2764,1866,745.214,
19871,0,0,0,
57870,249,135,0,
37563,1922,1958,769.423,
42515,2592,2637,852.079,
45578,0,0,0,
40670,2490,2410,813.92,
38673,0,0,0,
0,0,0,0,
0,0,0,0,
45244,0,0,0,
42681,0,0,0,
53383,1381,2222,603.854,
49040,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
34749,0,0,0,
0,0,0,0,
31517,1921,1971,632.192,
6919,376,429,149.82,
29581,0,0,0,
8070,0,0,0,
0,0,0,0,
0,0,0,0,
48474,0,0,0,
13551,831,799,275.083,
0,0,0,0,
28575,0,0,0,
55473,3045,3238,1029.91,
0,0,0,0,
45136,2395,2932,911.47,
1414,48,99,28.7027,
21600,1328,1267,0,
0,0,0,0,
48022,108,205,0,
25594,1559,1557,541.277,
48529,0,0,0,
0,0,0,0,
54613,1361,1315,458.193,
24730,0,0,0,
0,0,0,0,
23686,298,268,114.92,
0,0,0,0,
49368,580,612,195.934,
0,0,0,0,
0,0,0,0,
0,0,0,0,
15495,933,971,317.596,
31251,0,0,0,
19960,11,5,0,
34285,0,0,0,
48430,0,0,0,
0,0,0,0,
46567,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
50420,0,0,0,
62466,2495,2436,818.543,
0,0,0,0,
62080,3074,3012,991.159,
54504,2395,1798,716.91,
0,0,0,0,
43939,2334,2266,790.841,
44164,2272,3221,898.561,
0,0,0,0,
0,0,0,0,
16305,952,962,340.523,
0,0,0,0,
41125,0,0,0,
56286,0,0,0,
0,0,0,0,
0,0,0,0,
14278,866,833,291.46,
0,0,0,0,
43870,1194,1557,472.758,
39898,2439,2267,804.322,
0,0,0,0,
50237,1786,1989,452.498,
0,0,0,0,
0,0,0,0,
55108,48,92,21.3792,
19940,0,0,0,
11216,0,0,0,
6294,0,0,0,
48938,2812,3027,980.774,
38493,2305,1078,546.677,
47081,2720,2840,959.507,
0,0,0,0,
33976,0,0,0,
61896,1486,1367,913.845,
50422,0,0,0,
0,0,0,0,
6658,0,0,0,
0,0,0,0,
0,0,0,0,
49744,0,0,0,
21009,1320,1269,507.849,
0,0,0,0,
44728,2762,2663,902.696,
0,0,0,0,
48275,0,0,0,
38652,2310,2419,774.768,
0,0,0,0,
16093,0,0,0,
0,0,0,0,
29676,1765,1807,594.738,
55428,211,114,0,
0,0,0,0,
0,0,0,0,
50738,0,0,0,
21775,1280,1350,438.716,
11192,639,649,231.868,
0,0,0,0,
35908,844,841,298.784,
43445,2397,2911,872.688,
5034,0,0,0,
0,0,0,0,
39680,0,0,0,
4166,262,235,90.6621,
24429,0,0,0,
42781,2575,2527,862.259,
47390,0,0,0,
0,0,0,0,
62324,268,388,0,
44375,0,0,0,
21610,0,0,0,
0,0,0,0,
38230,2115,2247,711.901,
42313,2570,2384,797.925,
0,0,0,0,
0,0,0,0,
0,0,0,0,
31750,1893,1922,644.175,
39383,2279,2397,791.636,
29329,1818,1629,592.485,
27786,1747,1639,557.096,
48273,0,0,0,
61757,2859,2411,846.234,
53370,3218,3327,1063.78,
7950,471,483,168.681,
6116,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
51081,2855,3251,1057.51,
51502,23,11,0,
36095,0,0,0,
62356,0,0,0,
54607,2698,2687,824.513,
0,0,0,0,
17837,13,5,0,
0,0,0,0,
0,0,0,0,
20129,0,0,0,
55743,0,0,0,
0,0,0,0,
48082,805,807,303.966,
43662,0,0,0,
13790,0,0,0,
17393,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
389,33,23,16.9476,
23098,0,0,0,
0,0,0,0,
60162,3089,3287,1028.2,
41729,0,0,0,
16844,1032,1000,340.718,
29729,1853,1799,595.578,
16308,0,0,0,
54062,2825,2895,944.684,
51114,2688,2716,927.602,
55453,3071,3467,1111.36,
0,0,0,0,
62732,3113,3397,1079.45,
0,0,0,0,
62512,3185,3229,1044.91,
22428,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
22986,1002,966,326.911,
0,0,0,0,
62395,2557,2593,856.739,
0,0,0,0,
14868,0,0,0,
10227,0,0,0,
47368,3042,2821,958.135,
0,0,0,0,
15143,891,919,309.409,
18644,0,0,0,
4804,272,265,103.272,
16435,0,0,0,
0,0,0,0,
24622,1156,1552,431.154,
27017,0,0,0,
0,0,0,0,
49822,112,67,0,
0,0,0,0,
63050,0,0,0,
0,0,0,0,
51165,2933,3410,1041.79,
0,0,0,0,
57310,0,0,0,
56410,3133,3719,1141.55,
52954,2504,2372,797.92,
31698,0,0,0,
0,0,0,0,
0,0,0,0,
23122,1367,1354,469.641,
0,0,0,0,
42313,2354,2377,862.666,
5013,0,0,0,
40781,30,12,0,
54997,3416,3349,1104.07,
34171,0,0,0,
49052,2003,1151,544.303,
43071,0,4,0,
0,0,0,0,
35268,1692,1686,561.063,
0,0,0,0,
0,0,0,0,
0,0,0,0,
42675,2544,2613,857.448,
0,0,0,0,
0,0,0,0,
53058,2233,2003,666.334,
29306,389,404,131.402,
53142,1240,1300,418.665,
48084,36,18,0,
0,0,0,0,
43198,47,113,0,
32368,2052,1915,654.793,
0,0,0,0,
3713,196,212,79.31,
4192,277,241,92.9982,
44478,0,0,0,
0,0,0,0,
43926,2562,2634,889.593,
33178,0,0,0,
42738,0,0,0,
47202,2907,2848,949.429,
0,0,0,0,
32543,2659,1421,524.803,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
53025,219,139,0,
0,0,0,0,
17885,1101,1043,366.28,
0,0,0,0,
52316,3008,3289,1046.31,
46941,0,0,0,
51048,2908,3082,1029.12,
61670,2381,3056,917.084,
37131,2042,2167,697.855,
0,0,0,0,
53788,366,612,160.786,
10235,49,93,0,
1323,0,0,0,
0,0,0,0,
0,0,0,0,
47445,0,0,0,
0,0,0,0,
31340,1305,2585,638.003,
17288,1025,1056,354.35,
6212,394,359,136.257,
0,0,0,0,
8183,496,561,171.595,
0,0,0,0,
58048,3012,3134,988.398,
44848,120,115,41.822,
24240,1545,1490,504.849,
0,0,0,0,
54577,44,73,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
6658,448,427,141.806,
0,0,0,0,
0,0,0,0,
31701,0,0,0,
49330,0,0,0,
0,0,0,0,
37435,2586,2043,759.945,
33830,0,0,0,
0,0,0,0,
0,0,0,0,
12032,766,728,1274,
0,0,0,0,
0,0,0,0,
0,0,0,0,
51764,0,0,0,
0,0,0,0,
36050,0,0,0,
50236,3015,3089,1011.12,
4805,301,269,109.319,
12616,0,0,0,
1295,70,83,28.8675,
820,50,46,27.1091,
44200,0,0,0,
0,0,0,0,
47376,0,0,0,
40720,0,0,0,
0,0,0,0,
52191,2837,2979,966.106,
0,0,0,0,
0,0,0,0,
51078,27,61,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
49276,2893,2997,1002.23,
0,0,0,0,
61999,3900,3593,1274,
0,0,0,0,
0,0,0,0,
0,0,0,0,
46375,1827,1762,545.26,
62287,88,99,0,
0,0,0,0,
57047,3375,3243,1102.19,
40728,0,0,0,
39854,1630,1425,447.659,
47141,2765,2952,938.022,
31882,1935,1988,640.37,
0,0,0,0,
43269,1468,1418,470.732,
20193,1165,1223,407.435,
61852,2660,2468,845.93,
49326,2943,2882,948.661,
0,0,0,0,
53719,3132,3381,1096.2,
0,0,0,0,
0,0,0,0,
0,0,0,0,
48550,88,62,0,
0,0,0,0,
13078,0,0,0,
39187,3326,1641,792.777,
62627,3453,3353,1105.73,
12746,0,0,0,
0,0,0,0,
0,0,0,0,
54497,3210,3377,1093.73,
0,0,0,0,
28335,1771,1757,950.346,
38015,42,81,0,
48775,2619,2700,907.816,
9430,577,571,194.631,
42878,2506,2586,861.405,
22862,1404,1400,461.578,
42532,2586,2545,842.108,
51729,4692,1919,1041.27,
0,0,0,0,
0,0,0,0,
0,0,0,0,
51101,3072,2982,1031.87,
0,0,0,0,
14895,337,332,117.112,
0,0,0,0,
41414,0,0,0,
52248,2,4,0,
0,0,0,0,
39290,0,0,0,
1599,0,0,0,
0,0,0,0,
0,0,0,0,
43290,2257,3104,868.661,
2204,0,0,0,
4015,0,0,0,
48644,2038,2050,665.824,
40293,2481,2420,808.455,
0,0,0,0,
37015,135,67,0,
7544,0,0,0,
0,0,0,0,
56681,28,54,0,
24225,1381,1337,450.569,
56352,272,295,66.0358,
37395,2197,2151,0,
48748,434,453,156.106,
0,0,0,0,
47377,0,0,0,
0,0,0,0,
23390,0,0,0,
0,0,0,0,
0,0,0,0,
8561,510,539,176.151,
52967,3079,3289,1024.63,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
45555,0,0,0,
0,0,0,0,
21622,423,490,150.218,
16852,0,0,0,
0,0,0,0,
46415,2822,2758,933.594,
33249,0,0,0,
62619,3575,3213,1107.66,
53182,578,448,0,
11707,8,17,4.89532,
37826,0,0,0,
45674,0,0,0,
1456,0,0,0,
56776,1003,1009,346.797,
4779,286,293,99.512,
52878,2617,2686,860.518,
0,0,0,0,
13556,820,820,275.56,
25458,0,0,0,
0,0,0,0,
0,0,0,0,
52022,3030,3259,1048.4,
52607,3037,2962,1011.67,
62333,2030,2080,632.448,
0,0,0,0,
0,0,0,0,
41014,2204,2231,916.194,
0,0,0,0,
0,0,0,0,
501,46,29,11.6095,
51388,3127,3131,1043.2,
42310,0,0,0,
0,0,0,0,
0,0,0,0,
46809,2846,2389,963.708,
34318,2026,2136,691.691,
0,0,0,0,
42310,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
14453,0,0,0,
0,0,0,0,
0,0,0,0,
51634,2700,2956,876.159,
21516,0,0,0,
0,0,0,0,
60797,2642,2962,872.997,
31997,1890,2006,643.345,
6734,0,0,0,
0,0,0,0,
0,0,0,0,
44796,2623,2837,899.459,
25934,0,0,0,
42309,2577,2703,850.312,
9126,0,0,0,
0,0,0,0,
0,0,0,0,
48982,2843,2905,967.258,
40662,0,0,0,
0,0,0,0,
53287,33,16,0,
0,0,0,0,
38701,0,0,0,
23354,1414,1429,484.57,
27513,77,72,27.9888,
57164,0,0,0,
0,0,0,0,
62052,46,40,0,
0,0,0,0,
51244,0,0,0,
19743,0,0,0,
208,0,0,0,
34402,0,0,0,
0,0,0,0,
0,0,0,0,
26698,334,267,0,
13941,896,873,301.565,
0,0,0,0,
10345,0,0,0,
0,0,0,0,
50654,2974,3177,1038.75,
55977,56,89,0,
17419,0,0,0,
15754,985,966,320.363,
54395,3751,1786,910.041,
53146,3169,3206,1051.57,
0,0,0,0,
62292,88,114,0,
27329,0,0,0,
0,0,0,0,
36811,2173,2167,741.501,
50373,2959,2700,940.375,
0,0,0,0,
0,0,0,0,
61177,2106,2668,671.256,
0,0,0,0,
0,0,0,0,
51752,0,0,0,
1223,87,70,29.3888,
55583,0,0,0,
31685,0,0,0,
54724,0,1,0,
52753,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
37408,0,0,0,
23072,0,0,0,
0,0,0,0,
41380,2641,2437,833.836,
0,0,0,0,
0,0,0,0,
0,0,0,0,
49195,3023,2864,993.721,
47821,2906,2959,966.509,
35573,0,0,0,
10755,673,625,232.347,
46289,0,0,0,
0,0,0,0,
0,0,0,0,
48831,2043,2057,691.287,
44746,2,2,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
36319,0,0,0,
63365,4015,3688,1274,
0,0,0,0,
46902,0,0,0,
0,0,0,0,
0,0,0,0,
53414,0,0,0,
0,0,0,0,
17404,1055,1056,355.041,
42422,0,0,0,
50969,0,0,0,
48263,0,0,0,
27284,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
52168,3180,3130,1053.69,
51367,0,0,0,
61625,2890,3224,1002.68,
43580,0,0,0,
0,0,0,0,
35372,0,0,0,
0,0,0,0,
0,0,0,0,
20618,0,0,0,
0,0,0,0,
8894,573,545,186.713,
34257,2116,2091,705.2,
2362,134,151,50.4827,
10571,656,615,220.292,
0,0,0,0,
35745,2410,1856,721.286,
56080,3452,3478,1149.39,
2233,0,0,0,
0,0,0,0,
58231,3478,3273,1125.96,
0,0,0,0,
47774,2910,2986,967.072,
52995,3247,3189,1059.68,
0,0,0,0,
0,0,0,0,
51863,117,143,48.8155,
30623,1769,1837,616.384,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
44417,1916,1877,648.633,
0,0,0,0,
25202,1525,1484,507.444,
54675,1704,863,434.066,
0,0,0,0,
0,0,0,0,
46102,2499,2648,840.39,
33080,2,5,0,
2850,0,0,0,
0,0,0,0,
42517,0,0,0,
45167,2615,2856,902.744,
23648,1451,1414,483.103,
54457,25,11,0,
0,0,0,0,
47439,0,0,0,
28592,0,0,0,
0,0,0,0,
33199,0,0,0,
22222,1043,1074,361.261,
22879,1327,1450,459.863,
0,0,0,0,
7001,0,0,0,
0,0,0,0,
52407,55,67,0,
52117,2771,2931,976.289,
0,0,0,0,
51851,2265,2238,696.423,
27959,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
47172,2,2,0,
0,0,0,0,
