numPhotons,numUp,numDown,eDep,
5012,62,80,20.684,
5312,0,0,0,
5322,117,150,0,
5786,357,365,122,
1554,98,92,34.2932,
5786,0,0,0,
2403,140,111,49.0023,
5642,0,0,0,
5689,316,305,116.393,
5702,332,347,122,
5651,105,76,21.6863,
1493,1,4,0,
5375,0,0,0,
0,0,0,0,
5839,0,0,0,
1469,0,0,0,
5814,0,0,0,
1513,101,114,45.1118,
81,6,5,2.32211,
5732,0,0,0,
5502,122,89,40.3717,
5389,82,82,27.0103,
5009,37,28,0,
5607,167,155,0,
5739,0,0,0,
1399,93,62,26.6664,
5722,0,0,0,
5705,35,28,12.129,
622,7,12,3.17017,
5680,0,0,0,
947,0,0,0,
637,50,41,15.7011,
5861,355,330,122,
5412,0,0,0,
489,24,24,12.4371,
5346,0,0,0,
1283,0,0,0,
707,0,0,0,
5816,358,345,122,
5707,124,152,7.91365,
0,0,0,0,
5690,0,0,0,
5761,384,301,122,
1735,94,96,33.1304,
5778,321,433,120.896,
978,8,3,3.24429,
268,0,0,0,
0,0,0,0,
0,0,0,0,
1648,0,0,0,
5329,364,254,118.321,
1197,0,0,0,
5501,359,278,122,
0,0,0,0,
4808,154,311,65.3592,
5162,16,39,0,
5291,368,238,122,
5559,0,0,0,
4881,12,38,0,
732,28,33,9.10632,
5590,70,95,28.3883,
0,0,0,0,
5749,94,101,30.8617,
254,12,18,6.77315,
5795,0,0,0,
5408,0,0,0,
5343,0,0,0,
5276,35,24,7.81262,
1762,0,0,0,
0,0,0,0,
5570,325,330,122,
5309,96,93,34.4762,
952,45,53,20.1661,
5809,0,0,0,
853,0,0,0,
5293,0,0,0,
876,0,0,0,
5507,0,0,0,
5429,0,0,0,
5760,40,25,0,
5782,103,58,0,
5723,138,129,0,
1528,0,0,0,
427,0,0,0,
5711,0,0,0,
4121,19,45,0,
1189,68,74,26.9518,
962,0,0,0,
5219,242,156,81.0206,
288,8,22,7.32818,
5545,38,29,14.5474,
525,23,32,12.1096,
0,0,0,0,
5351,0,0,0,
4479,0,0,0,
5341,200,153,30.4121,
5483,0,0,0,
5691,358,346,122,
5561,26,37,0,
0,0,0,0,
5732,0,0,0,
5776,0,0,0,
4632,426,154,99.5591,
5472,0,0,0,
4498,278,211,102.368,
5560,456,220,122,
5053,0,0,0,
1206,79,56,25.2086,
5521,0,0,0,
5479,111,107,21.3432,
27,0,0,0,
5616,0,0,0,
1203,0,0,0,
5700,341,403,122,
0,0,0,0,
5513,74,81,8.39539,
5134,155,195,36.5138,
5206,13,32,0,
325,0,0,0,
5494,131,133,5.49748,
0,0,0,0,
5346,260,380,122,
0,0,0,0,
4614,161,441,122,
1466,0,0,0,
0,0,0,0,
5562,24,59,0,
5719,62,47,14.5623,
1685,0,0,0,
321,0,0,0,
5766,221,540,122,
5453,0,0,0,
4580,255,305,122,
5848,0,0,0,
5268,228,241,69.9504,
5638,89,110,7.85048,
5181,110,120,41.0196,
1780,0,0,0,
640,39,37,15.0088,
5598,354,379,122,
313,21,12,7.59282,
12,0,0,0.54451,
507,0,1,0.203128,
5773,397,358,122,
1700,105,90,37.867,
1031,67,60,23.8442,
1139,0,0,0,
1479,0,0,0,
4881,136,311,84.9901,
5111,126,160,31.6245,
5307,0,0,0,
2317,0,0,0,
5821,0,0,0,
5410,97,106,22.6586,
5750,74,59,13.3658,
5109,11,12,3.60401,
0,0,0,0,
5256,0,0,0,
5370,318,323,122,
54,0,0,0,
5795,341,344,122,
463,35,27,12.769,
715,42,35,17.3616,
1510,69,69,24.3904,
5575,291,394,122,
311,18,20,7.94246,
76,0,0,0,
5175,0,0,0,
1664,0,0,0,
5175,286,363,122,
1657,0,0,0,
5303,109,108,37.6395,
2066,1,1,0,
0,0,0,0,
5676,250,239,83.0027,
5498,187,503,122,
5430,69,56,27.1912,
5905,0,0,0,
5225,3,9,0,
5757,66,78,20.5603,
5090,9,12,0,
1401,0,0,0,
5574,148,162,8.3894,
5577,81,79,30.3517,
0,0,0,0,
5664,12,21,0,
5533,65,46,1.6157,
5759,359,309,122,
843,3,3,0,
0,0,0,0,
5556,157,158,0,
5060,47,31,0,
200,10,14,5.60196,
1431,0,0,0,
823,48,50,19.1755,
0,0,0,0,
278,0,0,0,
0,0,0,0,
5064,252,332,118.816,
2133,2,2,0,
1677,0,0,0,
1201,80,76,28.6826,
5258,0,0,0,
5241,58,35,15.8098,
0,0,0,0,
1803,0,0,0,
595,0,0,0,
5663,0,0,0,
448,0,0,0,
0,0,0,0,
4959,69,66,15.7544,
1436,60,77,27.0815,
0,0,0,0,
5698,360,323,122,
5199,109,113,44.3141,
346,0,0,0,
1503,0,0,0,
5085,10,3,0,
5609,0,0,0,
2852,0,0,0,
5462,0,0,0,
1227,0,0,0,
2095,66,52,22.4959,
5146,122,97,13.1021,
950,0,0,0,
430,0,0,0,
5091,62,31,12.6143,
5874,357,357,122,
5415,131,161,25.3828,
574,0,0,0,
311,0,0,0,
5421,315,342,122,
0,0,0,0,
5659,402,323,122,
5142,0,0,0,
5405,128,134,36.5807,
415,0,0,0,
5237,0,0,0,
1816,0,0,0,
5658,11,6,0,
384,4,5,0,
919,0,0,0,
5800,0,0,0,
5632,18,28,4.40872,
5519,56,54,22.9255,
23,1,2,0.734056,
5743,0,0,0,
753,0,0,0,
5649,55,49,21.6924,
1816,0,0,0,
5218,142,151,54.7161,
0,0,0,0,
2009,0,0,0,
1526,0,0,0,
5614,62,40,21.5469,
5882,0,0,0,
5637,0,0,0,
5605,0,0,0,
0,0,0,0,
5467,190,160,17.8324,
5236,0,0,0,
5533,172,160,36.0221,
5858,344,360,122,
0,0,0,0,
1845,9,3,0,
0,0,0,0,
5425,430,228,122,
1073,69,59,20.9823,
0,0,0,0,
5551,0,0,0,
5534,235,427,122,
1375,0,0,0,
5584,0,0,0,
5585,0,0,0,
5703,0,0,0,
5643,344,339,122,
1192,0,0,0,
5192,0,0,0,
881,27,9,10.3229,
5118,126,236,48.4169,
1202,59,66,17.474,
5300,339,304,122,
5870,360,316,122,
5707,55,77,20.2958,
4984,13,11,0,
921,0,0,0,
5574,20,13,3.24232,
3285,109,84,17.4518,
0,0,0,0,
5347,45,47,0,
5589,0,0,0,
160,10,10,4.51388,
5464,1,1,0,
1210,0,0,0,
0,0,0,0,
1251,0,0,0,
5127,0,0,0,
5286,0,3,0,
858,0,0,0,
5292,425,258,122,
0,0,0,0,
30,0,1,1.05693,
5328,67,33,16.5608,
1122,0,0,0,
5763,0,0,0,
638,0,0,0,
5350,338,273,122,
794,42,41,18.1276,
5412,348,313,122,
2016,0,0,0,
5559,460,224,122,
0,0,0,0,
0,0,0,0,
1809,0,0,0,
5420,463,212,122,
1714,92,114,39.1513,
5461,0,0,0,
5921,0,0,0,
5412,78,79,29.2797,
1661,0,0,0,
1159,64,35,18.8959,
1713,21,26,6.909,
5690,273,425,119.815,
5845,0,0,0,
5455,0,0,0,
1189,0,0,0,
5268,62,38,18.5901,
5068,219,447,122,
5740,361,335,122,
228,0,0,0,
3751,260,213,83.1797,
765,49,48,17.7746,
5683,0,0,0,
0,0,0,0,
2874,183,155,65.2062,
5773,0,0,0,
5424,309,369,122,
5546,0,0,0,
178,3,4,0,
5684,0,0,0,
828,52,59,24.8015,
4657,227,312,98.3352,
1475,75,104,33.1563,
892,0,0,0,
811,0,1,0,
5240,0,0,0,
5373,0,0,0,
259,0,0,0,
5043,0,0,0,
5442,283,330,122,
1701,68,75,30.7135,
5569,0,0,0,
5372,64,119,39.3625,
5770,147,115,20.3074,
5516,105,114,37.6808,
1461,0,0,0,
5618,0,0,0,
5174,263,354,122,
1635,0,0,0,
5484,83,77,35.6172,
1738,0,0,0,
5248,320,317,122,
948,0,0,0,
5712,220,460,122,
5699,340,349,122,
4971,236,355,122,
5280,336,296,122,
5021,72,80,36.1294,
5653,0,0,0,
5275,0,0,0,
5440,4,12,0,
181,0,0,0,
5362,58,46,19.7405,
5130,157,143,51.0814,
2265,151,115,54.7275,
5363,4,13,0,
0,0,0,0,
0,0,0,0,
5597,174,516,116.421,
5567,337,336,122,
4978,1,1,0,
5642,356,352,122,
5439,103,108,38.1237,
5574,0,0,0,
1419,100,78,31.7008,
5784,0,0,0,
5566,320,298,122,
5419,311,366,122,
5620,72,68,9.14028,
473,0,0,0,
0,0,0,0,
5070,67,254,53.383,
11,0,1,0.280238,
5598,107,104,34.7595,
4544,0,0,0,
1740,0,0,0,
1676,0,0,0,
469,17,27,14.375,
0,0,0,0,
288,21,17,7.52733,
2147,48,56,16.5388,
1771,0,0,0,
5662,0,0,0,
907,0,0,0,
4450,10,14,0,
5608,312,318,113.86,
45,4,1,2.61289,
5826,0,0,0,
1764,0,0,0,
0,0,0,0,
767,0,0,0,
1688,0,0,0,
1544,0,0,0,
5864,331,387,122,
5446,117,110,41.5106,
88,2,2,2.8026,
590,25,38,14.9814,
5676,333,346,122,
5127,366,193,104.364,
1213,0,0,0,
1362,79,84,34.1847,
1466,56,125,34.6357,
1570,78,112,38.8656,
0,0,0,0,
5411,19,15,0,
5720,0,0,0,
1495,77,115,33.1552,
1249,0,0,0,
5439,0,0,0,
5303,331,314,122,
768,0,0,0,
3916,300,196,86.9094,
5593,5,8,0,
5639,331,347,122,
4745,295,180,94.8514,
4124,0,0,0,
110,0,0,0,
1320,0,0,0,
5488,112,93,36.0087,
1147,72,63,25.5193,
5840,349,339,122,
5701,5,9,0,
5729,170,156,29.9723,
5633,315,363,115.808,
2445,5,2,0,
2040,35,30,8.54773,
5691,344,336,122,
2149,0,0,0,
5451,0,0,0,
0,0,0,0,
1391,0,0,0,
0,0,0,0,
5460,0,0,0,
5616,0,0,0,
4914,126,112,30.0732,
1527,0,0,0,
753,49,53,17.2937,
5663,356,329,122,
5076,15,34,0,
5578,83,53,7.10924,
523,0,0,0,
5628,0,0,0,
5508,75,95,33.0195,
5404,0,0,0,
5765,0,0,0,
1264,0,0,0,
1506,0,0,0,
5640,0,0,0,
5306,366,308,122,
5884,332,339,122,
5478,160,151,21.5345,
1045,38,77,23.9031,
5779,168,581,119.577,
535,25,11,7.59979,
1803,114,108,42.451,
1579,0,0,0,
5635,0,0,0,
4082,225,143,61.5395,
4761,276,314,122,
1427,0,0,0,
4934,0,0,0,
5756,178,189,27.4054,
5614,345,362,122,
5904,341,370,122,
1806,1,0,0,
3978,63,62,21.7899,
0,0,0,0,
5668,163,162,10.6882,
4450,5,3,4.09016,
0,0,0,0,
5799,0,0,0,
3103,180,228,67.1042,
5474,19,24,0,
1537,0,0,0,
1857,0,0,0,
5667,340,310,122,
5420,248,366,122,
1091,41,46,15.2948,
4163,0,0,0,
5542,0,0,0,
1705,104,106,37.8658,
5515,439,273,122,
0,0,0,0,
5747,342,345,122,
5721,0,0,0,
0,0,0,0,
515,27,28,12.1087,
0,0,0,0,
1743,0,0,0,
5630,0,0,0,
5377,19,20,0,
4884,300,125,75.7893,
5406,8,6,0,
674,0,0,0,
3912,227,240,86.5378,
5359,0,0,0,
1875,87,92,34.3329,
5068,92,74,40.5374,
1206,60,53,26.4476,
5737,200,513,122,
5342,71,141,37.9759,
5098,0,0,0,
1415,71,95,34.9767,
3652,36,23,16.2606,
4835,325,266,122,
5797,350,376,122,
5265,0,0,0,
2274,0,0,0,
5230,0,0,0,
0,0,0,0,
5718,307,368,122,
5646,0,0,0,
5746,0,0,0,
5733,0,0,0,
5767,0,0,0,
5704,0,0,0,
5356,0,0,0,
0,0,0,0,
1497,0,0,0,
5833,481,205,122,
41,5,3,1.43729,
5455,429,251,122,
0,0,0,0,
0,0,0,0,
5359,61,61,18.9568,
1294,0,0,0,
5813,318,405,122,
1565,0,0,0,
5731,346,360,122,
939,17,15,0,
4742,332,301,122,
4502,186,394,113.955,
5823,364,340,122,
5716,353,320,122,
305,26,14,7.98927,
5634,149,160,18.2321,
276,0,0,0,
1307,0,2,0,
5768,317,334,122,
5519,0,0,0,
5546,400,282,122,
5034,114,116,27.1833,
2110,0,0,0,
5803,0,0,0,
5078,120,150,47.5324,
0,0,0,0,
5610,0,0,0,
5449,0,0,0,
5389,0,0,0,
5877,367,375,122,
1636,0,0,0,
1792,0,0,0,
2144,93,88,27.3249,
3799,191,245,83.7044,
2333,110,97,36.9997,
5754,0,0,0,
4157,112,79,36.904,
0,0,0,0,
5495,0,0,0,
623,2,1,0,
1789,107,84,33.706,
0,0,0,0,
5228,0,0,0,
839,0,0,0,
5381,337,258,122,
1831,0,0,0,
841,0,0,0,
5703,279,388,116.501,
0,0,0,0,
3251,5,12,0,
5344,0,0,0,
5597,94,88,36.7764,
873,0,0,0,
5154,248,197,64.1022,
0,0,0,0,
1454,82,94,31.8169,
1405,45,59,10.2266,
5299,279,428,120.361,
5456,0,0,0,
5314,86,72,31.3699,
5542,0,0,0,
4929,68,90,25.8791,
141,0,0,0,
0,0,0,0,
5675,194,454,115.494,
5035,375,227,122,
5304,0,0,0,
209,0,0,0,
5758,366,328,122,
5815,0,0,0,
0,0,0,0,
784,0,0,0,
1573,0,0,0,
5243,37,44,3.5552,
422,0,0,0,
5204,299,247,99.6684,
1355,0,0,0,
5817,366,377,122,
1532,23,32,0,
5698,317,360,122,
5627,339,346,122,
5762,0,0,0,
5000,3,13,0,
5826,0,0,0,
5360,23,13,6.45922,
625,0,0,0,
0,0,0,0,
363,0,0,0,
5647,230,421,107.256,
0,0,0,0,
1168,0,0,0,
5888,0,0,0,
5866,385,368,122,
5399,0,0,0,
5076,304,292,122,
5456,431,237,120.333,
5451,378,181,100.781,
4980,0,0,0,
4998,25,27,14.8179,
5584,341,283,117.047,
5862,362,357,122,
5687,5,4,0,
1244,0,0,0,
5334,61,45,16.2576,
5732,0,0,0,
1132,57,61,24.8245,
5638,0,0,0,
0,0,0,0,
4894,98,94,12.2919,
4999,0,0,0,
5607,0,0,0,
218,15,14,6.04665,
618,0,0,0,
509,4,5,0,
5211,511,218,122,
5750,35,34,16.0256,
1675,0,0,0,
5605,0,0,0,
5665,0,0,0,
5304,0,0,0,
5108,242,95,69.1079,
5492,355,329,122,
2260,0,0,0,
5803,0,0,0,
0,0,0,0,
945,0,0,0,
4822,57,98,29.9157,
526,0,0,0,
1245,0,0,0,
1459,0,0,0,
5353,97,76,27.1294,
5444,90,81,34.6601,
1674,16,14,5.94339,
357,23,25,8.73958,
5091,0,0,0,
5843,0,0,0,
0,0,0,0,
614,32,26,14.3112,
4971,233,373,104.7,
1471,1,3,0,
5788,0,0,0,
5477,278,360,122,
1895,0,0,0,
5347,4,2,0,
5698,0,0,0,
5775,345,377,122,
1048,49,37,19.0065,
5747,481,201,119.608,
4967,260,199,93.4032,
5868,0,0,0,
5591,202,185,37.3011,
5512,6,8,0,
5467,0,0,0,
5618,346,349,122,
5616,343,373,122,
1905,0,0,0,
5703,83,104,33.6385,
5656,355,359,122,
4224,0,0,0,
5472,0,0,0,
1414,78,82,32.042,
5437,31,28,0,
5381,81,64,4.74306,
1029,33,40,13.3239,
1378,0,0,0,
910,12,10,0,
5750,38,36,0,
5656,349,352,122,
317,0,0,0,
0,0,0,0,
0,0,0,0,
5486,0,0,0,
4305,23,11,0,
102,0,0,0,
1700,0,0,0,
5397,155,171,13.0257,
5851,333,341,122,
5513,395,271,122,
1730,0,0,0,
1547,0,0,0,
1799,0,0,0,
5744,0,0,0,
5396,384,303,122,
1563,77,96,35.8379,
5731,0,0,0,
768,47,40,18.1468,
5306,113,106,19.1955,
1149,61,76,25.7693,
1691,107,96,37.8624,
5723,0,0,0,
5884,362,342,122,
1580,0,0,0,
5383,171,190,59.7231,
0,0,0,0,
5693,149,128,31.0543,
5452,0,3,0,
0,0,0,0,
5706,0,0,0,
5454,89,99,20.5526,
5364,0,0,0,
0,0,0,0,
180,12,13,5.80332,
773,0,0,0,
5677,0,0,0,
5846,0,0,0,
452,10,33,7.22385,
540,0,0,0,
5661,297,404,122,
1681,123,86,38.6202,
5786,373,306,122,
5372,187,144,62.5625,
5836,266,458,121.544,
0,0,0,0,
2096,91,78,37.496,
5240,0,0,0,
4951,204,442,108.295,
5408,119,116,11.7038,
5682,324,329,122,
5391,79,85,31.7591,
5579,329,351,122,
5299,96,110,40.9603,
1046,0,0,0,
5433,224,328,103.472,
5890,0,0,0,
5693,54,58,15.8026,
5850,0,0,0,
1577,0,0,0,
1485,0,0,0,
5908,0,0,0,
5562,69,61,25.5991,
818,44,42,18.3709,
5731,347,349,122,
5404,163,503,122,
5312,0,0,0,
1677,0,0,0,
3601,0,0,0,
5772,468,219,118.87,
5636,270,424,122,
2612,156,149,59.6829,
5687,0,0,0,
1192,0,0,0,
1357,0,0,0,
1922,7,3,0,
1161,0,0,0,
5118,79,60,21.2907,
1523,0,0,0,
5781,365,328,122,
5577,23,16,0,
5361,0,0,0,
4729,174,299,97.6786,
5438,0,0,0,
25,0,0,0,
0,0,0,0,
0,0,0,0,
575,0,0,0,
5628,305,359,122,
5180,0,0,0,
883,0,0,0,
811,0,0,0,
5309,56,115,25.9457,
5815,0,0,0,
5513,0,0,0,
1749,95,92,35.4846,
5692,326,371,122,
5834,361,342,122,
5604,362,333,122,
894,44,35,15.5128,
5860,0,0,0,
4986,41,48,0.357328,
5140,336,323,122,
5533,460,237,122,
5618,310,341,122,
4840,285,231,89.9788,
5616,49,28,0,
5449,122,63,35.6917,
5304,174,441,122,
5709,331,342,122,
5588,0,0,0,
5798,0,0,0,
5141,40,33,5.80784,
5834,0,0,0,
5584,51,53,13.171,
5282,0,0,0,
1239,0,0,0,
5669,0,0,0,
5407,0,0,0,
5286,329,258,122,
636,0,0,0,
5752,214,411,115.269,
5647,0,0,0,
5526,0,0,0,
5759,86,88,32.6336,
534,0,0,0,
2866,1,3,0,
1286,72,85,28.4377,
5559,405,102,85.7338,
5751,299,374,122,
5795,17,19,0,
5721,0,0,0,
5178,255,410,122,
5588,0,0,0,
5865,342,369,122,
1655,0,0,0,
1123,55,64,24.7735,
5264,258,243,65.3321,
5298,164,147,41.9627,
190,6,7,5.13505,
5281,0,1,0,
1492,77,99,36.8759,
5107,0,0,0,
0,0,0,0,
689,0,0,0,
5098,330,274,122,
1049,0,0,0,
708,31,47,18.8592,
5721,0,0,0,
412,17,4,6.36523,
2091,58,61,21.6845,
5479,315,333,122,
583,0,0,0,
5223,0,0,0,
0,0,0,0,
1544,0,0,0,
1668,0,0,0,
0,0,0,0,
5250,80,72,40.4474,
610,0,0,0,
5650,307,367,119.14,
0,0,0,0,
5472,0,0,0,
0,0,0,0,
0,0,0,0,
5702,0,0,0,
5236,0,0,0,
0,0,0,0,
5496,391,133,92.3759,
5775,346,339,122,
0,0,0,0,
1112,78,58,26.8316,
725,0,0,0,
3671,0,0,0,
1681,0,0,0,
5689,315,319,122,
4440,273,260,101.427,
5094,412,233,122,
5649,0,0,0,
0,0,0,0,
0,0,0,0,
5505,323,353,122,
516,0,0,0,
5691,8,9,0,
0,0,0,0,
5721,301,382,122,
2294,0,0,0,
5864,0,0,0,
4863,0,0,0,
4558,0,0,0,
4961,271,311,122,
4726,135,112,31.2124,
5735,0,0,0,
1033,50,72,22.2351,
5927,0,0,0,
2471,0,0,0,
0,0,0,0,
1829,0,0,0,
1475,0,0,0,
5263,0,0,0,
5654,473,237,122,
5621,13,16,8.32731,
5816,334,347,122,
861,3,0,0,
5375,113,102,31.1273,
5816,0,0,0,
227,0,0,0,
5442,290,295,104.781,
5718,0,0,0,
642,0,0,0,
4656,60,46,20.7057,
5863,349,376,122,
5161,19,11,0,
5363,0,0,0,
1589,85,87,39.9645,
1677,0,0,0,
5565,0,0,0,
5444,0,0,0,
1246,0,0,0,
5792,364,386,122,
5554,102,92,32.7862,
1388,0,0,0,
0,0,0,0,
5665,376,387,122,
5356,0,0,0,
0,0,0,0,
5154,164,163,23.7443,
1818,0,0,0,
5768,0,2,1.8062,
5290,251,104,67.254,
5387,320,116,80.0082,
5378,65,43,18.8788,
5492,0,3,0,
5751,0,0,0,
0,0,0,0,
5489,40,51,0,
904,45,39,16.3561,
294,12,20,8.45762,
5794,0,0,0,
5338,0,0,0,
242,0,0,0,
5718,0,0,0,
5708,94,91,35.2517,
5429,0,0,0,
5828,378,388,122,
5809,394,357,122,
0,0,0,0,
700,0,0,0,
5318,0,0,0,
426,0,0,0,
1766,0,0,0,
5612,1,4,0,
0,0,0,0,
671,0,0,0,
0,0,0,0,
5795,400,327,122,
0,0,0,0,
5718,346,391,122,
4661,312,252,122,
5434,0,0,0,
916,70,33,24.4337,
5647,428,262,122,
5559,0,0,0,
5384,39,38,0,
1562,0,0,0,
5294,0,0,0,
4997,6,4,0,
5745,24,22,9.87966,
5407,0,0,0,
0,0,0,0,
1537,28,26,13.1347,
5671,376,344,122,
1281,0,0,0,
5709,74,52,27.0002,
5558,301,367,122,
0,0,0,0,
5865,0,0,0,
5646,11,8,0,
1526,0,0,0,
5485,0,0,0,
1322,0,0,0,
1349,91,58,27.6536,
5238,33,68,4.33439,
1296,0,0,0,
5563,324,339,122,
875,44,38,15.4736,
0,0,0,0,
5905,357,358,122,
1145,72,71,26.4389,
0,0,0,0,
4819,35,31,14.5604,
1645,0,0,0,
5785,0,0,0,
1582,89,105,37.9508,
0,0,0,0,
5484,195,360,90.8176,
5621,120,445,87.2344,
5651,186,217,31.3674,
1434,57,106,32.7948,
342,0,0,0,
5708,0,0,0,
5760,0,0,0,
5763,0,0,0,
1389,0,0,0,
5507,37,35,16.7491,
283,0,0,0,
5819,0,0,0,
5844,0,0,0,
1741,54,41,13.9279,
994,47,60,21.9341,
5763,375,350,122,
5532,335,116,83.6898,
254,0,0,0,
1332,65,57,22.7337,
5756,0,0,0,
2031,96,92,35.7994,
5502,429,294,122,
0,0,0,0,
5468,250,394,122,
1235,0,0,0,
5650,155,175,14.3887,
5477,351,305,122,
0,0,0,0,
5459,56,74,0,
5568,325,325,122,
1743,13,15,7.28078,
5654,0,0,0,
5911,0,0,0,
1317,0,0,0,
0,0,0,0,
5825,343,369,122,
1352,28,53,14.4642,
0,0,0,0,
1635,0,0,0,
5668,320,342,122,
421,12,35,10.1131,
1499,0,0,0,
5829,0,0,0,
5124,134,109,41.7407,
5831,0,0,0,
5644,344,346,122,
5655,0,0,0,
5116,425,218,122,
4993,118,110,49.0041,
5895,0,0,0,
145,0,0,0,
0,0,0,0,
0,0,0,0,
5486,0,0,0,
5320,231,394,122,
5409,0,0,0,
5257,139,251,68.3253,
5647,0,0,0,
5285,325,273,122,
5821,0,0,0,
5652,40,23,0,
241,0,0,0,
5387,0,0,0,
5535,353,327,122,
500,40,16,11.5502,
4940,375,189,122,
5356,364,164,93.6737,
5854,0,0,0,
721,0,0,0,
139,14,5,3.07922,
5498,0,0,0,
5228,0,0,0,
5189,414,231,122,
5165,399,248,122,
1123,0,0,0,
4927,127,136,49.7756,
5485,62,78,25.0464,
1355,26,22,0,
5681,378,353,122,
5488,330,344,122,
884,49,51,21.1052,
895,67,58,21.7908,
5594,115,108,33.2503,
5718,195,146,30.4097,
5120,0,0,0,
5778,366,362,122,
5858,365,369,122,
2107,46,36,11.6619,
211,0,1,0,
5474,213,132,44.6397,
5096,310,316,122,
1222,0,0,0,
5572,223,447,117.336,
5462,54,73,0,
830,48,57,19.5524,
5645,0,0,0,
2668,0,0,0,
1140,0,0,0,
5524,39,33,16.3406,
5131,49,43,8.43782,
1212,0,0,0,
5530,329,345,122,
5672,190,214,33.1637,
5649,69,77,18.2214,
5878,0,0,0,
5675,0,0,0,
5501,101,92,36.6152,
5764,371,342,122,
5642,404,306,122,
5739,0,0,0,
2500,0,0,0,
0,0,0,0,
5507,385,279,122,
1818,0,1,0,
1445,0,0,0,
0,0,0,0,
5549,499,158,108.658,
5025,304,325,122,
5675,0,0,0,
2040,3,1,0,
5198,13,43,0.781358,
5803,340,322,122,
5622,141,155,22.0186,
5446,239,195,35.8525,
5841,340,326,122,
5562,0,0,0,
5726,0,0,0,
5675,0,0,0,
5509,339,311,122,
5452,337,345,122,
2109,15,17,3.28128,
5805,351,364,121.475,
5358,4,0,0,
1968,49,65,25.0211,
5311,443,251,122,
2852,86,96,38.4485,
0,0,0,0,
5742,0,0,0,
372,0,0,0,
1344,0,0,0,
1811,106,107,39.5701,
5742,134,158,0,
1603,0,0,0,
5320,79,77,21.8734,
2007,0,3,0,
1577,0,0,0,
5601,0,0,0,
5320,89,88,31.7676,
972,0,0,0,
5333,0,0,0,
5300,175,168,54.6303,
5819,340,382,122,
1542,0,0,0,
0,0,0,0,
5614,0,0,0,
5808,371,375,122,
1169,0,0,0,
0,0,0,0,
5535,34,30,9.24786,
1052,44,65,19.4796,
1245,0,0,0,
2032,0,0,0,
5821,219,527,122,
1063,0,0,0,
0,0,0,0,
1366,0,0,0,
5677,403,269,122,
5666,283,400,122,
212,15,13,5.80779,
1356,102,54,30.4466,
5260,221,199,55.1118,
5669,356,374,122,
5013,250,378,108.004,
5547,6,8,0,
5556,421,234,122,
5633,0,0,0,
5696,320,298,122,
5668,11,16,0,
5822,0,0,0,
5315,1,6,0,
0,0,0,0,
5832,0,0,0,
5582,35,54,0,
143,0,0,0,
3777,265,205,89.5319,
0,0,0,0,
769,48,45,17.3328,
5360,125,107,38.0626,
1576,0,0,0,
5564,29,23,9.49688,
5396,0,0,0,
5512,7,24,0,
5713,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
5429,214,440,122,
69,5,4,2.34648,
5837,0,0,0,
1444,84,91,31.9099,
1286,0,0,0,
5797,327,327,122,
1337,0,0,0,
5426,229,414,122,
1749,0,0,0,
5613,0,0,0,
5416,348,278,122,
5679,0,0,0,
0,0,0,0,
5423,0,0,0,
1548,0,0,0,
1692,0,0,0,
5475,305,370,122,
939,0,0,0,
5237,30,17,0,
5351,0,0,0,
5353,230,443,118.46,
5579,337,313,122,
5675,0,0,0,
1442,0,0,0,
529,37,34,19.4154,
294,3,3,0,
5650,0,0,0,
5391,243,430,122,
5259,0,0,0,
4952,0,0,0,
5324,292,323,122,
1349,0,0,0,
5677,350,349,122,
5306,0,0,0,
5523,303,375,122,
5125,168,162,52.2094,
4837,58,63,24.4079,
4990,33,22,7.5999,
0,0,0,0,
4892,349,253,122,
1813,0,0,0,
520,0,0,0,
5858,358,369,122,
1169,55,58,20.6942,
5220,17,5,0,
1746,1,1,0,
1574,0,0,0,
434,0,0,0,
5577,0,0,0,
1305,88,85,28.8206,
0,0,0,0,
717,42,42,18.7855,
1447,0,1,0,
5352,432,218,122,
5551,0,0,0,
5673,0,0,0,
1238,0,0,0,
5816,471,242,122,
5493,325,318,122,
5312,7,4,0,
5406,0,0,0,
1154,0,0,0,
5611,130,115,4.94506,
5434,0,0,0,
5567,0,0,0,
0,0,0,0,
5362,62,33,0,
5731,0,0,0,
277,13,15,6.75394,
0,0,0,0,
5293,253,420,122,
5480,323,327,122,
5520,0,0,0,
1021,60,55,25.8114,
5303,0,0,0,
5698,0,0,0,
5299,0,0,0,
238,0,0,0,
5192,13,37,0,
5571,0,0,0,
5548,98,73,35.0967,
0,0,0,0,
2218,0,0,0,
5721,0,0,0,
1559,89,102,34.2866,
5469,20,18,6.56139,
5218,14,24,4.28319,
15,0,0,0,
5195,20,16,0,
5808,0,0,0,
5043,283,303,122,
5535,256,376,122,
5556,553,196,122,
5851,0,0,0,
5538,92,83,32.4527,
476,29,21,8.13145,
1404,0,0,0,
5649,331,332,122,
5362,0,0,0,
5489,199,183,53.3397,
5557,408,256,119.488,
5485,282,329,122,
5700,317,401,122,
5387,0,0,0,
0,0,0,0,
5604,329,334,122,
5699,1,0,0.908269,
5756,0,0,0,
5650,112,108,39.3264,
5196,275,370,122,
5426,0,0,0,
913,0,0,0,
1594,0,0,0,
5619,118,86,41.1229,
0,0,0,0,
5675,361,345,122,
5249,225,431,122,
5772,0,0,0,
0,0,0,0,
