eventID,energy,neutronAngle,timeOfFlight,external,numElastic,
672860,52.9993,0.787058,47.5971,0,2,
673223,0,0,140.91,1,0,
673356,104.319,1.43185,49.8304,1,1,
676179,98.4085,0.905033,51.7606,1,4,
677242,380.735,2.90233,48.5774,0,2,
684531,0,0,137.115,1,0,
692224,0,0,139.3,1,0,
694015,0,0,145.267,1,0,
695301,50.0983,0.938599,44.471,1,1,
705589,35.8736,0.504229,43.1816,0,2,
708142,0,0,139.187,1,0,
711627,65.0083,1.0843,48.3663,0,1,
711831,0,0,136.732,1,0,
731782,48.9653,0.609793,43.356,0,2,
737607,0,0,137.779,1,0,
742623,67.2719,1.10545,50.1242,1,1,
751942,60.7371,1.04378,47.9861,0,1,
754640,63.0537,1.06586,43.4416,0,1,
760159,248.421,2.00181,51.7917,1,2,
762680,0,0,140.896,1,0,
778401,0,0,140.179,1,0,
782698,0,0,136.288,1,0,
791850,60.9294,1.04562,47.9738,0,1,
796020,68.288,1.11488,43.4455,0,1,
799501,0,0,141.626,1,0,
807100,0,0,138.043,1,0,
807686,0,0,144.342,1,0,
817017,1.65484,0.163767,76.2311,0,1,
823962,0,0,138.831,1,0,
829459,59.6046,1.03289,45.4733,0,1,
832186,0,0,138.986,1,0,
833340,0,0,136.711,1,0,
836225,0,0,138.019,1,0,
841675,103.419,1.36773,45.1976,0,2,
844094,65.3442,1.08745,43.4741,0,1,
846910,0,0,137.46,1,0,
853443,0,0,137.78,1,0,
855593,56.7498,1.00514,47.0832,0,1,
860953,57.1023,1.00859,47.1555,0,1,
866720,160.663,1.92075,49.8438,1,1,
869017,62.2378,1.05811,49.2117,0,1,
883313,63.137,1.06665,43.7808,0,1,
891817,35.9421,0.63336,45.8101,1,2,
894008,66.0336,1.09391,47.0145,0,1,
899032,0,0,142.905,1,0,
899884,56.4344,1.00205,47.0335,0,1,
902169,0,0,135.709,1,0,
915432,0,0,137.587,1,0,
917654,61.1905,1.04812,48.3784,0,1,
921817,225.338,2.71479,59.4097,1,1,
921916,0,0,138.843,1,0,
922989,0,0,234.013,0,0,
927043,58.9995,0.928631,43.9844,0,2,
927611,86.216,1.27584,46.0536,1,1,
930073,0,0,137.156,1,0,
931938,50.0423,0.938027,57.6203,1,1,
939495,0,0,136.083,1,0,
944322,38.3643,0.812773,45.5317,1,1,
944654,57.8969,1.01634,43.8376,0,1,
957540,2.05939,0.182749,48.3463,1,1,
957593,45.6066,0.833783,44.202,0,2,
961637,0,0,139.223,1,0,
963735,0,0,139.069,1,0,
964267,0,0,137.343,1,0,
967782,155.411,1.14565,48.2784,0,2,
969470,45.8656,0.894631,44.6328,1,1,
970756,56.997,1.00756,46.4435,0,1,
976208,47.3357,0.872628,45.9749,0,2,
978583,82.0409,1.23911,47.0769,1,1,
979938,164.025,1.95239,54.4707,1,1,
980095,0,0,137.406,1,0,
980150,0,0,140.024,1,0,
983291,0,0,136.609,1,0,
985503,19.4002,0.572549,44.0327,1,1,
989240,65.1311,1.08545,47.1938,0,1,
989902,74.2944,1.10204,46.1727,0,1,
991639,0,0,139.193,1,0,
994068,0,0,141.103,1,0,
997218,0,0,136.528,1,0,
998996,0,0,139.242,1,0,
1007238,52.8703,0.966678,50.9251,0,1,
1007817,0,0,141.559,1,0,
1008571,0,0,135.985,1,0,
1016483,414.757,2.36777,48.3104,0,2,
1025942,0,0,137.436,1,0,
1033302,54.4294,0.982246,46.3813,0,1,
1044395,38.4215,0.813419,46.157,1,1,
1046598,12.8065,0.459619,47.2253,1,1,
1047704,107.696,1.38387,44.2264,0,2,
1048242,0,0,136.953,1,0,
1058153,0,0,139.243,1,0,
1059623,0,0,136.593,1,0,
1064515,0,0,137.451,1,0,
1065395,62.5401,1.06099,46.6444,0,1,
1075036,398.32,3.00752,48.2412,0,2,
1075867,0,0,137.866,1,0,
1081648,233.836,0.478879,48.2768,1,4,
1085349,67.5924,1.10843,45.0659,0,1,
1088555,0,0,136.839,1,0,
1090628,60.4521,1.04105,47.8477,0,1,
1095853,58.4981,1.02219,44.5573,0,1,
1096605,0,0,142.216,1,0,
1099523,50.6514,0.944245,56.9898,1,1,
1101583,0,0,138.429,1,0,
1102247,66.1389,1.09489,45.0247,0,1,
1102379,43.3053,0.766469,43.2948,0,2,
1106364,70.774,0.68843,49.8094,0,2,
1112925,59.4389,1.03129,44.8156,0,1,
1116700,58.6664,1.02382,44.5621,0,1,
1119150,0,0,136.6,1,0,
1119426,26.432,0.669335,45.7573,1,1,
1121883,34.6632,0.770599,45.0258,1,1,
1123586,0,0,140.82,1,0,
1127649,11.1548,0.430552,47.6567,1,1,
1132073,60.4616,1.04114,45.215,0,1,
1133427,0,0,138.594,1,0,
1137440,61.2221,1.04842,48.2513,0,1,
1137856,169.512,0.781331,46.5247,0,2,
1144520,0,0,140.116,1,0,
1155472,0,0,139.621,1,0,
1159532,63.905,1.07391,46.3619,0,1,
1160947,64.6821,1.08123,45.8453,0,1,
1174776,237.935,2.06154,46.7044,0,2,
1184763,40.9205,0.726913,44.474,0,2,
1201666,101.7,1.28774,46.2585,0,2,
1207260,139.249,0.311304,50.0184,1,2,
1212523,133.254,1.67824,46.2687,1,1,
1215747,231.634,2.53492,59.7514,1,2,
1218033,0,0,135.636,1,0,
1220863,71.7615,1.14681,48.607,1,1,
1221026,60.5114,1.04162,44.2151,0,1,
1221942,54.0129,0.978103,46.3444,0,1,
1231981,58.4873,1.02208,44.85,0,1,
1233918,0,0,140.139,1,0,
1235702,406.198,2.99395,53.5748,0,3,
1237388,0,0,139.654,1,0,
1238862,59.8005,1.03478,45.119,0,1,
1240467,85.5211,0.675912,46.9209,0,3,
1250535,0,0,136.785,1,0,
1250572,64.6987,1.08139,45.3972,0,1,
1250595,416.513,0.37655,52.555,0,3,
1252214,112.451,1.51113,47.775,1,1,
1257051,152.711,1.84855,49.4922,1,1,
1258551,45.5876,0.811616,49.1023,0,2,
1271111,59.9165,1.0359,47.8825,0,1,
1272172,104.577,0.594148,55.7338,1,2,
1278599,67.4447,1.04535,47.1492,1,2,
1281744,0,0,138.06,1,0,
1286217,0,0,138.23,1,0,
1291198,24.6596,0.645862,47.6692,1,1,
1293057,61.925,1.05513,44.6317,0,1,
1294874,140.396,1.73996,57.31,1,1,
1297415,0,0,140.238,0,0,
1297914,48.1505,0.91854,50.4557,1,1,
1307259,66.3554,1.09691,51.6449,0,1,
1311611,0,0,138.286,1,0,
1312390,0,0,126.282,0,0,
1315077,230.063,1.91745,46.1103,1,2,
1318385,57.8687,1.01607,46.1221,0,1,
1318871,0,0,137.478,1,0,
1331213,43.3158,0.835983,46.952,0,2,
1335035,0,0,136.445,1,0,
1335247,0,0,135.225,1,0,
1343160,0,0,140.998,1,0,
1343954,12.3297,0.452477,44.5589,1,1,
1347556,5.41404,0.30001,46.2401,1,1,
1349748,0,0,135.526,1,0,
1351296,53.8396,0.976375,45.2978,0,1,
1356637,58.9576,1.02664,46.5004,0,1,
1357126,0,0,139.77,1,0,
1370649,213.034,0.951704,47.353,0,2,
1371015,0,0,141.078,1,0,
1377172,41.1671,0.84402,47.7272,1,1,
1381744,0,0,144.848,1,0,
1383198,0,0,232.488,1,0,
1384519,58.6605,1.02376,46.6565,0,1,
1387658,0,0,141.904,1,0,
1388870,62.3767,1.05944,44.9938,0,1,
1388911,0,0,138.454,1,0,
1399256,65.8001,1.09172,45.1424,0,1,
1399636,0,0,141.884,1,0,
1401020,0,0,135.651,1,0,
1402022,138.188,1.49873,47.7329,0,2,
1408286,0,0,144.41,1,0,
1409618,0,0,147.338,1,0,
1409716,32.1595,0.743065,45.4517,1,1,
1417494,59.5425,1.03229,44.4737,0,1,
1422135,0,0,137.516,1,0,
1423432,0,0,139.198,1,0,
1429386,0,0,138.19,1,0,
1436001,0,0,136.114,1,0,
1437387,58.9972,1.02702,45.6605,0,1,
1438850,0,0,141.482,1,0,
1443932,0,0,138.109,1,0,
1443955,202.243,0.834315,47.1656,1,2,
1445969,57.5325,1.01279,46.4819,0,1,
1448187,0,0,139.586,1,0,
1450946,76.8703,1.19306,44.9787,1,1,
1451629,0,0,139.36,1,0,
1459524,54.1496,0.777388,45.8426,1,2,
1459994,66.8233,1.10127,44.2016,0,1,
1463704,96.4744,1.36475,50.8655,1,1,
1473013,0,0,140.195,1,0,
1480483,0,0,134.47,0,0,
1483099,0,0,135.202,1,0,
1483177,27.1136,0.678078,44.266,1,1,
1484023,0,0,136.231,1,0,
1495461,17.5613,0.540303,45.5006,1,1,
1499240,88.008,1.29149,52.6142,1,1,
1502326,63.2108,0.76752,49.6905,0,2,
1508019,0,0,135.782,1,0,
1508184,0,0,136.164,1,0,
1511498,0,0,142.762,1,0,
1513206,93.4114,1.21514,47.9407,1,2,
1513360,0,0,138.05,1,0,
1515831,0,0,136.932,1,0,
1518334,31.4736,0.42984,44.7126,0,2,
1522014,0,0,136.291,1,0,
1530244,60.3354,1.03993,48.749,0,1,
1533896,122.046,0.71968,45.2343,0,2,
1534772,35.3009,0.777567,47.264,1,1,
1537496,57.9456,1.01682,50.0957,1,1,
1542099,112.484,0.659708,45.6401,1,2,
1546200,0,0,157.069,1,0,
1548358,0,0,140.805,1,0,
1548556,53.826,0.976239,44.6708,0,1,
1549956,107.501,1.46033,49.4526,1,1,
1556139,57.0351,1.00793,46.7242,0,1,
1556912,478.694,2.93404,49.5196,0,3,
1557326,0,0,135.417,1,0,
1559232,63.2121,1.06736,45.8083,0,1,
1566291,24.1844,0.63884,48.113,1,1,
1575375,33.1595,0.638773,44.341,1,2,
1584701,234.873,2.23168,44.8108,1,2,
1584816,20.5342,0.585676,53.9324,1,1,
1589188,0,0,122.053,0,0,
1595051,0,0,138.353,1,0,
1600676,0,0,136.825,1,0,
1606997,0,0,138.634,1,0,
1608673,58.7032,1.02418,47.0712,0,1,
1609218,55.4089,0.99195,45.2051,0,1,
1611664,57.4283,1.01178,44.6228,0,1,
1611887,2.87472,0.216053,46.1033,1,1,
1616871,0,0,139.362,1,0,
1618325,58.3874,1.02111,44.6772,0,1,
1619029,61.7717,1.05367,49.1778,0,1,
1620828,38.96,0.40099,44.6038,0,2,
1623586,0,0,140.026,1,0,
1627641,250.778,0.310871,58.44,1,3,
1628539,0,0,138.955,1,0,
1634456,1.9746,0.178936,45.0607,1,1,
1637286,0,0,136.477,1,0,
1637480,0,0,139.139,1,0,
1638729,0,0,143.309,1,0,
1639975,0,0,142.969,1,0,
1648129,68.5797,1.11758,45.6413,0,1,
1648507,0,0,140.861,1,0,
1653120,72.1834,1.13355,45.1695,0,2,
1653781,0,0,137.169,1,0,
1656895,47.503,0.911807,47.9498,1,1,
1659380,0,0,138.083,1,0,
1662949,52.0933,0.959037,43.5381,1,1,
1668651,110.075,1.48564,48.5874,1,1,
1688371,345.293,1.75175,49.723,0,2,
1696616,348.086,2.14638,48.2117,1,2,
1712612,34.4096,0.662596,44.5502,1,2,
1712632,0,0,143.519,1,0,
1714291,100.445,1.39879,48.4366,1,1,
1717984,178.647,2.29404,52.1088,1,1,
1720983,0,0,140.442,1,0,
1724728,40.0167,0.729364,45.1767,0,2,
1727798,53.7262,0.975243,46.2003,0,1,
1730972,33.7661,0.759467,46.3487,1,1,
1733019,4.27243,0.264112,45.3572,1,1,
1733488,1.41377,0.152126,45.9856,1,1,
1734392,0,0,139.593,1,0,
1734793,309.464,2.02464,50.541,0,2,
1735099,0,0,137.697,1,0,
1735361,0,0,138.081,1,0,
1735957,411.843,2.34884,49.4429,0,2,
1739036,19.2717,0.622617,48.9409,1,1,
1743636,0,0,141.513,1,0,
1743930,58.0501,1.01784,60.654,1,1,
1744606,65.2739,1.08679,46.8308,0,1,
1747532,0,0,135.157,1,0,
1748453,129.51,1.64613,54.6075,1,1,
1756551,0,0,137.729,1,0,
1762792,435.76,2.4327,52.9335,0,3,
1762829,0,0,135.981,1,0,
1762898,0,0,136.39,1,0,
1768453,0,0,136.38,1,0,
1769559,0,0,142.982,1,0,
1769688,120.741,1.46822,44.8775,0,2,
1771844,34.3425,0.766303,47.3168,1,1,
1774808,75.0062,0.732871,47.8873,0,3,
1774987,64.3383,1.078,51.7168,0,1,
1786702,59.5314,1.03219,45.6514,0,1,
1787995,0,0,139.202,1,0,
1796355,58.9949,1.027,45.5787,0,1,
1803051,65.7317,1.09108,44.3934,0,1,
1803268,0,0,139.658,1,0,
1804778,0,0,139.528,1,0,
1813380,0,0,134.919,1,0,
1816592,0,0,137.56,1,0,
1816658,0,0,124.889,0,0,
1822155,0,0,126.884,0,0,
1826636,56.5433,1.00312,46.8964,0,1,
1831680,0,0,135.728,1,0,
1834365,63.5158,1.07024,45.316,0,1,
1835517,0,0,144.134,1,0,
1836789,0,0,139.389,1,0,
1838677,61.8998,1.05489,44.232,0,1,
1845722,0,0,135.97,1,0,
1847412,63.8459,1.07335,47.1033,0,1,
1849083,0,0,137.777,1,0,
1853271,0,0,138.067,1,0,
1854944,0,0,143.512,1,0,
1860612,83.2826,1.25007,51.837,1,1,
1860638,89.0005,1.2478,45.658,0,2,
1866858,63.0153,1.07162,44.7764,1,1,
1869534,0,0,135.835,1,0,
1873058,58.5052,1.02226,45.5112,0,1,
1874040,0,0,136.386,1,0,
1880054,0,0,135.699,1,0,
1881730,0,0,141.575,1,0,
1885242,68.9707,0.974427,48.5319,0,2,
1886518,0,0,121.734,0,0,
1891319,136.997,1.71049,53.5459,1,1,
1903978,0,0,165.689,0,0,
1904443,342.043,2.22144,52.8271,1,3,
1911811,8.86279,0.381151,44.6658,1,1,
1919631,20.4902,0.588915,46.6655,1,1,
1921041,0,0,138.22,1,0,
1928252,161.098,0.920437,45.8484,0,3,
1933623,0,0,171.25,1,0,
1934553,0,0,143.043,1,0,
1935820,0,0,135.073,1,0,
1937538,64.5995,1.08046,49.1249,0,1,
1944667,57.3427,1.01094,54.6953,0,1,
1945609,60.8995,0.631124,47.2741,0,2,
1953309,0,0,137.311,1,0,
1954318,0,0,140.042,1,0,
1955919,54.4221,0.982174,46.9013,0,1,
1956529,0,0,140.342,1,0,
1957265,58.4405,1.02163,45.6224,0,1,
1961620,31.7609,0.735303,44.3645,1,1,
1965671,0,0,140.004,1,0,
1967667,125.772,1.26031,50.4136,0,2,
1970891,568.159,2.89945,51.3997,1,4,
1976331,0,0,139.669,1,0,
1977403,103.703,1.43059,46.3605,1,1,
1977760,38.3516,0.560214,43.2727,0,2,
1988564,0,0,137.151,1,0,
2004500,47.4165,0.905734,48.56,0,2,
2016006,94.1413,1.34466,49.4698,1,1,
2018609,0,0,136.977,1,0,
2020330,0,0,138.372,1,0,
2021186,59.0491,1.02753,48.5036,0,1,
2023664,0,0,136.859,1,0,
2025307,0,0,139.333,1,0,
2031425,188.089,1.52031,50.5618,0,2,
2039405,0,0,141.158,1,0,
2041912,232.621,0.925803,51.5737,1,2,
2046894,55.2061,0.957863,44.6696,0,2,
2050406,0,0,136.071,1,0,
2060182,0,0,147.997,1,0,
2064758,0,0,137.036,1,0,
2066027,5.9921,0.31269,51.8852,1,1,
2068942,63.5262,1.07033,45.3589,0,1,
2071160,0,0,139.021,1,0,
2072888,156.288,1.72604,52.4367,1,2,
2072945,57.3542,1.01105,46.018,0,1,
2074251,63.1041,0.887864,46.9813,0,2,
2075513,0,0,134.232,0,0,
2077698,0,0,135.144,1,0,
2078954,60.132,1.03797,44.5821,0,1,
2087479,108.83,1.38842,45.0736,0,2,
2100556,59.5087,1.03197,44.3773,0,1,
2104803,276.178,1.22588,47.573,1,2,
2110772,0,0,136.299,1,0,
2110872,0,0,136.109,1,0,
2117749,0,0,138.024,1,0,
2121475,59.795,1.03473,43.5069,0,1,
2129498,34.7992,0.518615,44.4359,1,2,
2129786,22.9315,0.622712,46.7818,1,1,
2136154,0,0,143.978,1,0,
2146884,59.5191,1.03207,49.9693,0,1,
2153093,0,0,147.502,0,0,
2158381,65.2441,1.08651,43.9067,0,1,
2158464,117.776,1.5462,56.8165,1,1,
2160464,175.93,2.17979,46.729,1,1,
2166966,58.1478,1.01879,45.8562,0,1,
2167610,0,0,135.96,1,0,
2172687,0,0,135.87,1,0,
2173073,0,0,140.559,1,0,
2173645,60.7871,1.04426,45.7771,0,1,
2176965,64.1968,1.07667,46.4237,0,1,
2177396,69.7679,0.82608,46.7636,0,2,
2182638,66.4775,1.09805,44.3261,0,1,
2184521,132.203,1.6692,45.6322,1,1,
2195434,66.9578,1.10269,50.0393,1,1,
2203213,67.0382,1.10328,43.366,0,1,
2207638,0,0,141.913,1,0,
2213286,0,0,140.754,0,0,
2215838,60.9084,1.04542,45.3327,0,1,
2216002,35.4641,0.780204,46.2977,1,1,
2216526,61.9684,1.05555,48.2763,0,1,
2225917,31.2247,0.629629,46.1132,1,2,
2226939,58.3669,1.02091,43.7317,0,1,
2231955,136.986,1.83075,58.2042,1,1,
2232392,0,0,135.652,1,0,
2233220,0,0,144.03,1,0,
2238636,0,0,135.439,1,0,
2241846,60.14,1.03805,44.2215,0,1,
2244446,0,0,140.915,1,0,
2247940,0,0,142.603,1,0,
2248414,0,0,140.229,1,0,
2251434,60.3187,1.03977,44.1748,0,1,
2251963,0,0,142.017,1,0,
2255251,65.3889,1.08787,44.654,0,1,
2258647,67.0466,1.10335,46.5585,0,1,
2265366,62.7107,1.06261,45.2557,0,1,
2278328,54.3751,0.835815,45.3466,0,2,
2280591,0,0,139.46,1,0,
2288644,25.021,0.648921,50.5697,1,1,
2326233,0,0,141.723,1,0,
2329113,55.022,0.387731,49.3118,1,2,
2332386,0,0,139.72,1,0,
2335911,0,0,142.012,1,0,
2339770,42.0818,0.665654,45.4328,0,2,
2340489,37.3512,0.801258,46.1452,1,1,
2355148,0,0,137.764,1,0,
2366556,63.7957,1.07288,44.8808,0,1,
2369915,233.999,0.241714,54.6317,1,2,
2376890,18.784,0.561033,43.0653,1,1,
2380002,62.6783,1.0623,50.2415,0,1,
2380705,34.1598,0.764968,50.0804,1,1,
2390486,131.306,1.50154,48.8277,0,2,
2398729,98.8429,1.05807,43.5945,0,2,
2403455,65.0199,1.08441,44.5915,0,1,
2404737,62.6031,1.06159,45.654,0,1,
2407894,188.344,2.44337,52.2772,1,1,
2411685,0,0,136.534,1,0,
2421418,0,0,136.382,1,0,
2423289,37.7102,0.805352,49.8339,1,1,
2425852,0,0,157.501,0,0,
2429322,0,0,136.511,1,0,
2430051,0,0,140.917,1,0,
2431310,0,0,139.194,1,0,
2433615,67.9998,1.11221,44.5742,0,1,
2435135,75.2348,0.826278,46.9818,1,2,
2439807,35.4148,0.784905,44.9875,1,1,
2442283,70.8726,0.737486,45.8068,0,2,
2459216,0,0,138.538,1,0,
2460438,63.7512,1.07246,44.8607,0,1,
2461422,0,0,138.765,1,0,
2470529,60.4328,1.04086,49.5787,0,1,
2487775,66.5929,1.09913,44.5664,0,1,
2489892,22.2579,0.610633,46.0438,1,1,
2499331,356.561,2.41771,51.102,1,3,
2504436,62.3458,1.05914,49.4953,0,1,
2509451,0,0,138.5,1,0,
2512328,0,0,151.867,1,0,
2521189,0,0,135.816,1,0,
2522500,0,0,136.785,1,0,
2524126,144.487,1.21938,49.2782,0,3,
2531411,0,0,135.536,1,0,
2531469,0,0,141.837,1,0,
2531926,6.85421,0.334656,53.3494,1,1,
2532050,0,0,137.733,1,0,
2533998,99.162,0.572656,49.7015,1,2,
2537663,102.52,1.42505,45.8949,1,1,
2540580,0,0,141.011,1,0,
2542443,28.0533,0.688875,47.1135,1,1,
2554045,228.153,2.78008,58.4335,1,1,
2555004,24.3879,0.609419,45.0779,1,2,
2555198,0,0,135.607,1,0,
2556587,0,0,143.58,1,0,
2557610,63.9478,1.07432,49.5567,0,1,
2562581,0,0,172.279,0,0,
2563536,61.2389,1.04859,46.7724,0,1,
2565636,0,0,135.665,1,0,
2571339,0,0,140.4,1,0,
2571620,0,0,139.497,1,0,
2573619,353.636,0.836741,47.6132,1,3,
2576209,60.0198,1.03689,43.8245,0,1,
2583363,60.7679,1.04408,44.8492,0,1,
2597293,62.8595,1.06402,47.9916,0,1,
2597717,64.6779,1.08119,47.8089,0,1,
2598805,60.1745,1.03838,46.9367,0,1,
2603030,36.2449,0.788542,45.1745,1,1,
2603437,63.598,1.07101,45.6616,0,1,
2619706,143.674,1.76856,49.2334,1,1,
2628840,0,0,138.859,1,0,
