eventID,numPhotons,nScint,sumStepLength,
0,1739,0,0,
1,1929,0,0,
2,1465,0,0,
3,1774,0,0,
4,1742,0,0,
5,1877,0,0,
6,1844,0,0,
7,1893,0,0,
8,1852,0,0,
9,1346,0,0,
10,1775,0,0,
11,1818,0,0,
12,1723,0,0,
13,1659,0,0,
14,1816,0,0,
15,1925,0,0,
16,1748,0,0,
17,1505,0,0,
18,1812,0,0,
19,1682,0,0,
20,1826,0,0,
21,1974,0,0,
22,1698,0,0,
23,1800,0,0,
24,1699,0,0,
25,1740,0,0,
26,1902,0,0,
27,1626,0,0,
28,1942,0,0,
29,1521,0,0,
30,1680,0,0,
31,1781,0,0,
32,1418,0,0,
33,1560,0,0,
34,1929,0,0,
35,1990,0,0,
36,1818,0,0,
37,1837,0,0,
38,1931,0,0,
39,1082,0,0,
40,1769,0,0,
41,1530,0,0,
42,1866,0,0,
43,1674,0,0,
44,1576,0,0,
45,1169,0,0,
46,1596,0,0,
47,1687,0,0,
48,1092,0,0,
49,1922,0,0,
50,1958,0,0,
51,1547,0,0,
52,1634,0,0,
53,1266,0,0,
54,1924,0,0,
55,565,0,0,
56,1953,0,0,
57,1547,0,0,
58,1822,0,0,
59,1780,0,0,
60,1456,0,0,
61,1479,0,0,
62,1556,0,0,
63,1930,0,0,
64,1909,0,0,
65,1424,0,0,
66,1840,0,0,
67,2001,0,0,
68,1851,0,0,
69,1552,0,0,
70,1680,0,0,
71,1372,0,0,
72,1867,0,0,
73,1305,0,0,
74,1721,0,0,
75,1983,0,0,
76,1664,0,0,
77,1884,0,0,
78,1922,0,0,
79,1853,0,0,
80,1966,0,0,
81,1502,0,0,
82,1783,0,0,
83,1618,0,0,
84,1888,0,0,
85,1937,0,0,
86,1858,0,0,
87,1867,0,0,
88,1636,0,0,
89,1875,0,0,
90,1575,0,0,
91,1931,0,0,
92,1564,0,0,
93,1974,0,0,
94,1967,0,0,
95,1414,0,0,
96,1834,0,0,
97,1771,0,0,
98,1463,0,0,
99,1599,0,0,
100,1793,0,0,
101,1842,0,0,
102,2073,0,0,
103,1962,0,0,
104,1811,0,0,
105,1511,0,0,
106,1959,0,0,
107,1644,0,0,
108,1921,0,0,
109,1362,0,0,
110,1867,0,0,
111,1905,0,0,
112,1627,0,0,
113,1777,0,0,
114,1962,0,0,
115,1869,0,0,
116,1827,0,0,
117,1916,0,0,
118,1849,0,0,
119,1367,0,0,
120,1419,0,0,
121,1954,0,0,
122,1882,0,0,
123,1785,0,0,
124,1856,0,0,
125,1257,0,0,
126,1724,0,0,
127,1095,0,0,
128,1368,0,0,
129,1880,0,0,
