eventID,numPhotons,nScint,sumStepLength,
0,44626,0,0,
1,44542,0,0,
2,44157,0,0,
3,43311,0,0,
4,43632,0,0,
5,44273,0,0,
6,42676,0,0,
7,43298,0,0,
8,43029,0,0,
9,44869,0,0,
10,44271,0,0,
11,40106,0,0,
12,43824,0,0,
13,42213,0,0,
14,43527,0,0,
15,43576,0,0,
16,45233,0,0,
17,44253,0,0,
18,41435,0,0,
19,44329,0,0,
20,40081,0,0,
21,44462,0,0,
22,44640,0,0,
23,44653,0,0,
24,44802,0,0,
25,43550,0,0,
26,44683,0,0,
27,44317,0,0,
28,44022,0,0,
29,42762,0,0,
30,44975,0,0,
31,43819,0,0,
32,41899,0,0,
33,43858,0,0,
34,43816,0,0,
35,41166,0,0,
36,44371,0,0,
37,41867,0,0,
38,45076,0,0,
39,43145,0,0,
40,44154,0,0,
41,40371,0,0,
42,39884,0,0,
43,44759,0,0,
44,43330,0,0,
45,40802,0,0,
46,41782,0,0,
47,43936,0,0,
48,43980,0,0,
49,42259,0,0,
50,44462,0,0,
51,43732,0,0,
52,44823,0,0,
53,45057,0,0,
54,43983,0,0,
55,43633,0,0,
56,43783,0,0,
57,45011,0,0,
58,44621,0,0,
59,45104,0,0,
60,42990,0,0,
61,43570,0,0,
62,44609,0,0,
63,43653,0,0,
64,40015,0,0,
65,43653,0,0,
66,40210,0,0,
67,40979,0,0,
68,39529,0,0,
69,44159,0,0,
70,43926,0,0,
71,43305,0,0,
72,44843,0,0,
73,43891,0,0,
74,43714,0,0,
75,44512,0,0,
76,44261,0,0,
77,45211,0,0,
78,43561,0,0,
79,44127,0,0,
80,41846,0,0,
81,43933,0,0,
82,39196,0,0,
83,38784,0,0,
84,43113,0,0,
85,43580,0,0,
86,43982,0,0,
87,44520,0,0,
88,43324,0,0,
89,42018,0,0,
90,43085,0,0,
91,45095,0,0,
92,41687,0,0,
93,44346,0,0,
94,43344,0,0,
95,43337,0,0,
96,43306,0,0,
97,41297,0,0,
98,43222,0,0,
99,44632,0,0,
100,44816,0,0,
101,43696,0,0,
102,44839,0,0,
103,44432,0,0,
104,39202,0,0,
105,43096,0,0,
106,45045,0,0,
107,41211,0,0,
108,41615,0,0,
109,43509,0,0,
110,41836,0,0,
111,44355,0,0,
112,43137,0,0,
113,44420,0,0,
114,43297,0,0,
115,44191,0,0,
116,45309,0,0,
117,43523,0,0,
118,44553,0,0,
119,41727,0,0,
120,41795,0,0,
121,43767,0,0,
122,43817,0,0,
123,45205,0,0,
124,43331,0,0,
125,43194,0,0,
126,44583,0,0,
127,42216,0,0,
128,38916,0,0,
129,45145,0,0,
130,44870,0,0,
131,42370,0,0,
132,43518,0,0,
133,43915,0,0,
134,41465,0,0,
135,42000,0,0,
136,41862,0,0,
137,44635,0,0,
138,42643,0,0,
139,43677,0,0,
140,44693,0,0,
141,44544,0,0,
142,38508,0,0,
143,44858,0,0,
144,44283,0,0,
145,40687,0,0,
146,44799,0,0,
147,43663,0,0,
148,44303,0,0,
149,41210,0,0,
150,44370,0,0,
151,44578,0,0,
152,43933,0,0,
153,43605,0,0,
154,44235,0,0,
155,40692,0,0,
156,39811,0,0,
157,39282,0,0,
158,44404,0,0,
159,40457,0,0,
160,40372,0,0,
161,43072,0,0,
162,42201,0,0,
163,40505,0,0,
164,44037,0,0,
165,40722,0,0,
166,44048,0,0,
167,45173,0,0,
168,43499,0,0,
169,44249,0,0,
170,42180,0,0,
171,44972,0,0,
172,44903,0,0,
173,39187,0,0,
174,44385,0,0,
175,41945,0,0,
176,43199,0,0,
177,43190,0,0,
178,42250,0,0,
179,44313,0,0,
180,41206,0,0,
181,43298,0,0,
182,43103,0,0,
183,40274,0,0,
184,43914,0,0,
185,45265,0,0,
186,44317,0,0,
187,42173,0,0,
188,44487,0,0,
189,43887,0,0,
190,43540,0,0,
191,41913,0,0,
192,41773,0,0,
193,43742,0,0,
194,41444,0,0,
195,44037,0,0,
196,44742,0,0,
197,44589,0,0,
198,44270,0,0,
199,42859,0,0,
200,44514,0,0,
201,44424,0,0,
202,44342,0,0,
203,43710,0,0,
204,42620,0,0,
205,43703,0,0,
206,39839,0,0,
207,43440,0,0,
208,41167,0,0,
209,43964,0,0,
210,43495,0,0,
211,44724,0,0,
212,44497,0,0,
213,42830,0,0,
214,42426,0,0,
215,44495,0,0,
216,43640,0,0,
217,44351,0,0,
218,45034,0,0,
219,43980,0,0,
220,44086,0,0,
221,44493,0,0,
222,44217,0,0,
223,44232,0,0,
224,44790,0,0,
225,44785,0,0,
226,43333,0,0,
227,44881,0,0,
228,44232,0,0,
229,44162,0,0,
230,43311,0,0,
231,44243,0,0,
232,42871,0,0,
233,44534,0,0,
234,44398,0,0,
235,39947,0,0,
236,42708,0,0,
237,43466,0,0,
238,45296,0,0,
239,43462,0,0,
240,42450,0,0,
241,43586,0,0,
242,43560,0,0,
243,44572,0,0,
244,40751,0,0,
245,43162,0,0,
246,44457,0,0,
247,43199,0,0,
248,44774,0,0,
249,44057,0,0,
250,43685,0,0,
251,43255,0,0,
252,44592,0,0,
253,44402,0,0,
254,44452,0,0,
255,45137,0,0,
256,44434,0,0,
257,44857,0,0,
258,44081,0,0,
259,43486,0,0,
260,43396,0,0,
261,44062,0,0,
262,44302,0,0,
263,41052,0,0,
264,44738,0,0,
265,44848,0,0,
266,42115,0,0,
267,43452,0,0,
268,44455,0,0,
269,45058,0,0,
270,44138,0,0,
271,43318,0,0,
272,40031,0,0,
273,45152,0,0,
274,41717,0,0,
275,43091,0,0,
276,44362,0,0,
277,43562,0,0,
278,44850,0,0,
279,43918,0,0,
280,42879,0,0,
281,43173,0,0,
282,44663,0,0,
283,44760,0,0,
284,43231,0,0,
285,44246,0,0,
286,44335,0,0,
287,43398,0,0,
288,43055,0,0,
289,44500,0,0,
290,42950,0,0,
291,44444,0,0,
292,39541,0,0,
293,42638,0,0,
294,40689,0,0,
295,41176,0,0,
296,44910,0,0,
297,43748,0,0,
298,44746,0,0,
299,44840,0,0,
