eventID,numPhotons,nScint,sumStepLength,
0,47428,0,0,
1,47665,0,0,
2,44641,0,0,
3,46757,0,0,
4,47513,0,0,
5,46595,0,0,
6,47771,0,0,
7,46139,0,0,
8,47018,0,0,
9,45080,0,0,
10,47285,0,0,
11,46923,0,0,
12,47443,0,0,
13,45511,0,0,
14,45768,0,0,
15,46331,0,0,
16,46109,0,0,
17,47237,0,0,
18,47441,0,0,
19,47262,0,0,
20,46973,0,0,
21,47660,0,0,
22,45106,0,0,
23,45152,0,0,
24,45652,0,0,
25,46708,0,0,
26,47556,0,0,
27,47164,0,0,
28,47417,0,0,
29,46543,0,0,
30,47403,0,0,
31,46642,0,0,
32,47329,0,0,
33,46924,0,0,
34,46516,0,0,
35,45691,0,0,
36,47624,0,0,
37,47629,0,0,
38,47143,0,0,
39,46529,0,0,
40,47708,0,0,
41,47449,0,0,
42,47793,0,0,
43,47847,0,0,
44,46584,0,0,
45,47001,0,0,
46,47304,0,0,
47,46592,0,0,
48,47198,0,0,
49,46888,0,0,
50,46454,0,0,
51,47526,0,0,
52,47262,0,0,
53,45895,0,0,
54,47613,0,0,
55,45779,0,0,
56,46920,0,0,
57,45126,0,0,
58,47217,0,0,
59,45015,0,0,
60,47774,0,0,
61,47271,0,0,
62,40511,0,0,
63,47363,0,0,
64,46709,0,0,
65,47248,0,0,
66,47631,0,0,
67,46967,0,0,
68,46050,0,0,
69,46138,0,0,
70,47556,0,0,
71,46934,0,0,
72,47622,0,0,
73,47475,0,0,
74,47030,0,0,
75,46883,0,0,
76,43153,0,0,
77,47286,0,0,
78,45859,0,0,
79,47416,0,0,
80,47419,0,0,
81,45309,0,0,
82,46128,0,0,
83,47014,0,0,
84,47774,0,0,
85,47851,0,0,
86,47438,0,0,
87,47269,0,0,
88,46208,0,0,
89,47368,0,0,
90,46916,0,0,
91,45610,0,0,
92,47296,0,0,
93,47164,0,0,
94,46410,0,0,
95,47239,0,0,
96,46213,0,0,
97,45759,0,0,
98,46091,0,0,
99,46759,0,0,
100,45924,0,0,
101,45931,0,0,
102,44127,0,0,
103,47625,0,0,
104,47413,0,0,
105,47410,0,0,
106,46172,0,0,
107,46949,0,0,
108,46867,0,0,
109,46987,0,0,
110,47568,0,0,
111,46363,0,0,
112,46793,0,0,
113,46301,0,0,
114,44937,0,0,
115,46762,0,0,
116,46560,0,0,
117,47403,0,0,
118,47341,0,0,
119,43746,0,0,
120,43920,0,0,
121,47045,0,0,
122,47540,0,0,
123,47389,0,0,
124,47650,0,0,
125,47395,0,0,
126,46868,0,0,
127,47294,0,0,
128,44409,0,0,
129,47309,0,0,
130,47154,0,0,
131,46542,0,0,
132,46770,0,0,
133,46104,0,0,
134,46264,0,0,
135,47089,0,0,
136,47521,0,0,
137,47540,0,0,
138,47743,0,0,
139,46405,0,0,
140,46930,0,0,
141,47252,0,0,
142,47731,0,0,
143,47692,0,0,
144,46016,0,0,
145,47062,0,0,
146,46737,0,0,
147,47160,0,0,
148,46521,0,0,
149,47251,0,0,
150,46653,0,0,
151,47607,0,0,
152,46782,0,0,
153,46757,0,0,
154,46032,0,0,
155,46018,0,0,
156,46995,0,0,
157,47636,0,0,
158,47063,0,0,
159,47837,0,0,
160,46334,0,0,
161,43744,0,0,
162,47046,0,0,
163,47201,0,0,
164,45245,0,0,
165,47744,0,0,
166,47383,0,0,
167,47046,0,0,
168,47559,0,0,
169,47330,0,0,
170,46793,0,0,
171,47271,0,0,
172,46278,0,0,
173,47056,0,0,
174,46161,0,0,
175,47836,0,0,
176,47014,0,0,
177,47452,0,0,
178,44870,0,0,
179,46682,0,0,
180,45999,0,0,
181,45671,0,0,
182,47124,0,0,
183,47564,0,0,
184,47491,0,0,
185,43625,0,0,
186,47538,0,0,
187,44960,0,0,
188,46962,0,0,
189,46626,0,0,
190,47018,0,0,
191,47349,0,0,
192,47370,0,0,
193,46496,0,0,
194,47336,0,0,
195,47437,0,0,
196,47610,0,0,
197,45912,0,0,
