eventID,numPhotons,nScint,sumStepLength,
0,39856,0,0,
1,39947,0,0,
2,39612,0,0,
3,40116,0,0,
4,39694,0,0,
5,38378,0,0,
6,41171,0,0,
7,36123,0,0,
8,39685,0,0,
9,41010,0,0,
10,39983,0,0,
11,40756,0,0,
12,38965,0,0,
13,26572,0,0,
14,40244,0,0,
15,40600,0,0,
16,40899,0,0,
17,39764,0,0,
18,38113,0,0,
19,38712,0,0,
20,38058,0,0,
21,36271,0,0,
22,40658,0,0,
23,41107,0,0,
24,40150,0,0,
25,34479,0,0,
26,40016,0,0,
27,38356,0,0,
28,37291,0,0,
29,39801,0,0,
30,36740,0,0,
31,39452,0,0,
32,37845,0,0,
33,39254,0,0,
34,36922,0,0,
35,38376,0,0,
36,39621,0,0,
37,39327,0,0,
38,38243,0,0,
39,36596,0,0,
40,38525,0,0,
41,40013,0,0,
42,39523,0,0,
43,37470,0,0,
44,40033,0,0,
45,39630,0,0,
46,39629,0,0,
47,37142,0,0,
48,41290,0,0,
49,37398,0,0,
50,41364,0,0,
51,40200,0,0,
52,37252,0,0,
53,37584,0,0,
54,37978,0,0,
55,37412,0,0,
56,35508,0,0,
57,40613,0,0,
58,39920,0,0,
59,40130,0,0,
60,39891,0,0,
61,40313,0,0,
62,39317,0,0,
63,38173,0,0,
64,38989,0,0,
65,40845,0,0,
66,39830,0,0,
67,39861,0,0,
68,40243,0,0,
69,39352,0,0,
70,37752,0,0,
71,38971,0,0,
72,39244,0,0,
73,40547,0,0,
74,38686,0,0,
75,40119,0,0,
76,34821,0,0,
77,38464,0,0,
78,40591,0,0,
79,38194,0,0,
80,38985,0,0,
81,39164,0,0,
82,39993,0,0,
83,38038,0,0,
84,35525,0,0,
85,38837,0,0,
86,38284,0,0,
87,39027,0,0,
88,36675,0,0,
89,40548,0,0,
90,37502,0,0,
91,37699,0,0,
92,39232,0,0,
93,40747,0,0,
94,39547,0,0,
95,40183,0,0,
96,36849,0,0,
97,37282,0,0,
98,34544,0,0,
99,40510,0,0,
100,39202,0,0,
101,40514,0,0,
102,37925,0,0,
103,40152,0,0,
104,39298,0,0,
105,38272,0,0,
106,39013,0,0,
107,38070,0,0,
108,40620,0,0,
109,40225,0,0,
110,38822,0,0,
111,37782,0,0,
112,39364,0,0,
113,36541,0,0,
114,39753,0,0,
115,37859,0,0,
116,37475,0,0,
117,39501,0,0,
118,39675,0,0,
119,40117,0,0,
120,39426,0,0,
121,36994,0,0,
122,40364,0,0,
123,39864,0,0,
124,33031,0,0,
125,36386,0,0,
126,39235,0,0,
127,38255,0,0,
128,39042,0,0,
129,38765,0,0,
130,38688,0,0,
131,40293,0,0,
132,36280,0,0,
133,38894,0,0,
134,38768,0,0,
135,40299,0,0,
136,39248,0,0,
137,36260,0,0,
138,37276,0,0,
139,40068,0,0,
140,38577,0,0,
141,36410,0,0,
142,37805,0,0,
143,39831,0,0,
144,39747,0,0,
145,39636,0,0,
146,39877,0,0,
147,34469,0,0,
148,40205,0,0,
149,37683,0,0,
150,38928,0,0,
151,40153,0,0,
152,35809,0,0,
153,38180,0,0,
154,38984,0,0,
155,36040,0,0,
156,40860,0,0,
157,38399,0,0,
158,39184,0,0,
159,40321,0,0,
160,35323,0,0,
161,37228,0,0,
162,39061,0,0,
163,39058,0,0,
164,35861,0,0,
165,36779,0,0,
166,40522,0,0,
167,38233,0,0,
168,36510,0,0,
169,38379,0,0,
170,39858,0,0,
171,38997,0,0,
172,38632,0,0,
173,38518,0,0,
174,38052,0,0,
175,39945,0,0,
176,39782,0,0,
177,37358,0,0,
178,41009,0,0,
179,39855,0,0,
180,35438,0,0,
181,38791,0,0,
182,37702,0,0,
183,36702,0,0,
184,39225,0,0,
185,40266,0,0,
186,38198,0,0,
187,39461,0,0,
188,39711,0,0,
189,40786,0,0,
190,40948,0,0,
191,37731,0,0,
192,38649,0,0,
193,40936,0,0,
194,38086,0,0,
195,36615,0,0,
196,38523,0,0,
197,39596,0,0,
198,34493,0,0,
199,37147,0,0,
200,40827,0,0,
201,40917,0,0,
202,38515,0,0,
203,40713,0,0,
204,37173,0,0,
205,37902,0,0,
206,36634,0,0,
207,36236,0,0,
208,40546,0,0,
209,37008,0,0,
210,33880,0,0,
211,36999,0,0,
212,40150,0,0,
213,40068,0,0,
214,40331,0,0,
215,39043,0,0,
216,40763,0,0,
217,40855,0,0,
218,39884,0,0,
219,36012,0,0,
220,37531,0,0,
221,38122,0,0,
222,36088,0,0,
223,40294,0,0,
224,39782,0,0,
225,39944,0,0,
