eventID,Energy,time,
2296,1.46083,22.9416,
2304,1.45924,47.9283,
2307,1.45957,5.30456,
2307,0.6599,5.30456,
2307,0.0196496,5.36158,
2307,0.00636997,5.36604,
2310,1.46083,47.6917,
2310,0.00293051,48.4959,
2310,0.0154745,47.7735,
2312,1.4598,37.6804,
2313,1.4601,22.6663,
2313,0.0496459,22.9331,
2313,0.0147718,22.9364,
2314,1.46026,9.9499,
2316,1.45742,10.478,
2318,1.45747,6.65457,
2319,1.46081,28.7617,
2319,0.00292817,30.3612,
2322,1.45899,4.59387,
2324,1.46076,5.83453,
2324,0.0276396,5.99144,
2324,0.00293051,5.99294,
2325,1.46083,15.7853,
2325,0.00191747,15.7853,
2325,0.00191747,15.7853,
2325,0.0240736,16.4443,
2327,2.16428,25.8712,
2327,0.105463,25.9721,
2328,1.46083,14.6848,
2328,0.6599,14.6848,
2329,1.46083,12.7594,
2331,1.46083,47.1508,
2331,0.0159256,47.2718,
2332,1.46083,67.7685,
2334,1.46083,22.6274,
2335,1.46083,43.9187,
2337,1.46083,38.5982,
2337,0.00138114,38.5982,
2337,0.00138114,38.5982,
2339,1.45944,20.1749,
2340,1.45985,39.528,
2340,0.00292817,41.7255,
2341,1.46083,16.7876,
2341,0.00107688,16.7876,
2341,0.00107688,16.7876,
2342,1.45933,17.1863,
2342,0.6599,17.1863,
2342,0.00293051,18.9604,
2342,0.00293051,18.3355,
2342,0.0274142,18.071,
2343,1.4594,5.75619,
2343,0.6599,5.75619,
2344,1.45743,22.9121,
2345,1.45994,18.1229,
2346,1.45959,22.2827,
2347,1.45778,10.8458,
2348,1.46083,11.114,
2348,0.00125358,11.114,
2348,0.00125358,11.114,
2350,1.4608,22.3525,
2351,1.46083,45.7987,
2351,0.0667395,47.1904,
2354,1.45912,40.331,
2354,0.00857762,40.4304,
2355,1.45964,14.0164,
2357,1.45959,57.439,
2359,1.46083,21.3679,
2362,1.46026,15.815,
2363,1.46005,7.79152,
2364,1.46083,6.3941,
2366,1.45999,12.4956,
2367,1.46083,29.8513,
2370,1.45901,35.8033,
2371,1.46083,48.1741,
2371,0.510999,48.8181,
2371,0.510999,48.8181,
2373,1.4586,16.5816,
2373,0.6599,16.5816,
2374,1.46083,10.2628,
2375,1.46023,12.7163,
2377,1.46083,9.14453,
2377,0.00121146,9.14453,
2377,0.00121146,9.14453,
2381,1.46021,17.511,
2382,1.46083,15.9773,
2383,1.46083,23.0201,
2383,0.0170903,23.2153,
2383,0.187782,23.2157,
2383,0.00293051,23.216,
2385,1.46083,4.64355,
2386,1.45836,30.6373,
2388,1.46083,40.6046,
2389,1.46083,18.5496,
2390,1.45985,24.3428,
2392,1.45936,56.2173,
2394,1.45781,14.9418,
2394,0.0190654,15.6639,
2394,0.064581,15.6658,
2397,1.46083,17.7583,
2398,1.46083,46.7933,
2400,1.46076,26.3314,
2401,1.46083,9.97762,
2401,0.00293051,11.3323,
2404,1.45892,54.632,
2405,1.45996,32.2868,
2407,1.46083,11.3464,
2408,1.46083,11.0348,
2409,1.45922,53.0453,
2410,1.46083,42.973,
2413,1.46083,18.8205,
2415,1.46083,20.4232,
2417,1.45833,26.1315,
2420,1.45937,23.4523,
2422,1.46083,4.84134,
2422,0.6599,4.84134,
2425,1.45945,10.7225,
2425,0.6599,10.7225,
2425,0.23473,11.2838,
2425,0.00588104,11.2867,
2426,1.46083,6.43832,
2428,1.45831,25.2279,
2429,1.46083,82.0441,
2430,1.45896,43.6865,
2433,1.45896,26.2061,
2434,1.46083,19.3317,
2438,1.45911,11.6806,
2439,1.46071,16.9181,
2440,1.45866,29.8963,
2442,1.4587,6.45492,
2442,0.0493522,6.55589,
2444,1.46083,11.138,
2446,1.46083,5.74315,
2446,0.001439,5.74315,
2446,0.001439,5.74315,
2449,1.46083,6.54225,
2455,1.46083,8.28526,
2457,1.46083,50.8983,
2459,1.46083,9.42505,
2459,0.0053288,10.5792,
2459,0.00293051,10.5792,
2460,1.46083,5.25224,
2460,0.00598295,5.50201,
2464,1.45967,8.61511,
2464,0.6599,8.61511,
2465,1.46083,8.76946,
2465,0.00122135,8.76946,
2465,0.00122135,8.76946,
2468,1.46031,21.7961,
2469,1.46083,21.7679,
2469,0.00111949,21.7679,
2469,0.00111949,21.7679,
2470,1.45955,63.6725,
2472,1.46083,10.0423,
2472,0.00124508,10.0423,
2472,0.00124508,10.0423,
2474,1.46083,22.8648,
2474,0.00140446,22.8648,
2474,0.00140446,22.8648,
2475,1.46083,12.1478,
2476,1.46083,11.427,
2477,1.46015,24.6407,
2478,1.46005,17.4466,
2480,1.46009,6.18373,
2485,1.46083,4.93693,
2486,1.45833,47.783,
2487,1.46083,17.3696,
2487,0.00177611,17.3696,
2487,0.00177611,17.3696,
2488,1.45916,20.2867,
2488,0.00292817,21.9761,
2491,1.46083,26.6984,
2491,0.00200217,26.6984,
2491,0.00200217,26.6984,
2494,1.46083,43.7078,
2494,0.00887839,44.0334,
2494,0.00293051,44.0339,
2495,1.45906,6.01134,
2496,1.46051,33.4626,
2497,1.46083,18.2135,
2497,0.00108502,18.2135,
2497,0.00108502,18.2135,
2497,0.00292817,19.1121,
2498,1.46083,7.35332,
2499,1.46062,10.1413,
2500,1.46076,38.4649,
2501,1.46082,39.6776,
2503,1.46083,21.1648,
2504,1.45963,17.1669,
2504,0.0548511,17.4672,
2505,1.46083,31.2104,
2505,0.00117042,31.2104,
2505,0.00117042,31.2104,
2506,1.46083,21.9041,
2507,1.46083,23.6812,
2507,0.0117391,23.794,
2508,1.45811,13.5826,
2509,1.46006,8.81797,
2509,0.6599,8.81797,
2509,0.00729756,8.89226,
2509,0.0497742,8.82099,
2509,0.510999,8.85215,
2509,0.510999,8.85215,
2509,0.0109553,10.0947,
2509,0.00293051,10.0948,
2510,1.46083,14.3256,
2511,1.45846,11.6942,
2513,1.46083,8.12221,
2514,1.46077,32.1736,
2516,1.45924,15.5574,
2516,0.0158954,15.7437,
2519,1.46083,67.486,
2519,0.0084651,67.6523,
2520,1.45922,49.7053,
2522,1.4585,4.65866,
2526,1.46083,4.60015,
2527,1.45887,13.1463,
2527,0.0124836,14.56,
2527,0.00292817,14.5603,
2529,1.46026,31.9517,
2530,1.45762,13.4864,
2531,1.46083,30.3222,
2532,1.46083,6.65567,
2533,1.46083,14.6225,
2535,1.46083,9.85631,
2536,1.45962,30.1212,
2540,1.45982,38.9915,
2542,1.45944,23.6554,
2543,1.46078,33.3716,
2544,1.46012,7.21078,
2545,1.46083,6.36772,
2546,1.46049,25.0749,
2550,1.46076,8.44163,
2551,1.4589,14.5816,
2552,1.46083,13.4325,
2552,0.00106444,13.4325,
2552,0.00106444,13.4325,
2553,1.45774,33.0896,
2556,1.45907,8.3098,
2556,0.6599,8.3098,
2556,0.00292817,9.53402,
2556,0.0440349,9.53423,
2557,1.46083,6.24353,
2557,0.001648,6.24353,
2557,0.001648,6.24353,
2558,1.46083,13.7481,
2559,1.46083,9.74074,
2559,0.00177197,9.74074,
2559,0.00177197,9.74074,
2561,1.45822,19.1121,
2561,0.00292817,21.5048,
2562,1.45903,43.5252,
2563,1.46083,12.9473,
2563,0.00124788,12.9473,
2563,0.00124788,12.9473,
2564,1.45779,13.9836,
2564,0.0686792,14.1907,
2569,1.45831,13.6902,
2570,1.45926,78.121,
2570,0.00293051,79.4281,
2571,1.46083,64.7968,
2571,0.00293051,66.9442,
2573,1.45839,64.6978,
2575,1.46083,4.70355,
2575,0.00132459,4.70355,
2575,0.00132459,4.70355,
2576,1.46083,12.9232,
2576,0.00154032,12.9232,
2576,0.00154032,12.9232,
2577,1.46083,21.1808,
2577,0.00530764,22.2813,
2578,1.46007,47.6305,
2579,1.46083,17.6864,
2580,1.46083,51.6025,
2580,0.00143125,51.6025,
2580,0.00143125,51.6025,
2581,1.46083,29.4726,
2581,0.00140602,29.4726,
2581,0.00140602,29.4726,
2581,0.00293051,31.187,
2581,0.112499,29.5261,
2584,1.46083,6.90224,
2584,0.00103018,6.90224,
2584,0.00103018,6.90224,
2584,0.0359802,8.4314,
2585,1.46083,5.6448,
2586,1.46057,19.9277,
2586,0.123572,20.1161,
2587,1.46083,118.559,
2588,1.46083,27.2259,
2588,0.00292817,28.984,
2589,1.46066,8.79871,
2591,1.46083,8.1456,
2591,0.00148582,8.1456,
2591,0.00148582,8.1456,
2595,1.46083,12.4145,
2598,1.46083,43.9066,
2598,0.00104171,43.9066,
2598,0.00104171,43.9066,
2599,1.45993,64.0032,
2599,0.0228031,64.6564,
2600,1.46083,50.8247,
2601,1.46042,31.2591,
2601,0.0498738,32.3075,
2601,0.00293051,32.3196,
2603,1.46083,15.7012,
2605,1.46083,18.0239,
2606,1.46083,35.6456,
2607,1.45808,15.0892,
2608,1.46072,55.0848,
2609,1.46083,19.626,
2610,1.46083,13.1015,
2610,0.00293051,14.854,
2611,1.46083,29.1158,
2611,0.0122455,30.0192,
2612,1.46011,17.6292,
2613,1.46038,14.0792,
2614,1.46083,19.0016,
2614,0.00293051,19.784,
2615,1.45874,4.61515,
2618,1.46035,30.767,
2618,0.00718426,31.0147,
2620,1.46083,12.3772,
2622,1.46083,8.22689,
2622,0.00292817,10.307,
2622,0.0159445,8.58558,
2623,1.45941,22.8918,
2624,1.46083,9.34356,
2624,0.00150354,9.34356,
2624,0.00150354,9.34356,
2625,1.45995,6.46883,
2625,0.124525,6.60465,
2627,1.4588,10.0544,
2628,1.45972,14.4309,
2628,0.6599,14.4309,
2629,1.4606,15.1954,
2630,1.46083,36.3797,
2636,1.4585,19.6509,
2637,1.46083,17.0778,
2639,1.4597,10.5984,
2639,0.0137002,10.9398,
2641,1.45821,6.44192,
2644,1.45994,28.1644,
2644,0.0421981,30.476,
2645,1.46079,11.3204,
2646,1.45913,80.6746,
2647,1.46083,7.44432,
2647,0.160658,7.6182,
2648,1.46083,19.8687,
2649,1.45993,7.85168,
2649,0.0243986,8.90116,
2651,1.45828,5.30696,
2653,1.46083,28.152,
2654,1.45898,9.99442,
2656,1.46083,15.1962,
2659,0.845929,10.0157,
2659,0.845929,10.0157,
2660,1.45968,5.87109,
2661,1.4576,25.3166,
2662,1.46034,14.6258,
2665,1.46083,10.7527,
2666,1.46031,17.3022,
2667,1.45778,38.4973,
2668,1.45913,47.2147,
2668,0.0584744,47.4803,
2669,1.46083,45.9704,
2669,0.010608,46.6918,
2670,1.45963,61.4989,
2670,0.122293,61.7987,
2671,1.46083,13.9886,
2672,1.45992,45.2562,
2672,0.00788834,45.6765,
2672,0.008478,45.6792,
2673,1.46083,13.1973,
2678,1.45949,46.9539,
2680,1.46083,5.39563,
2680,0.6599,5.39563,
2680,0.00292817,6.95593,
2680,0.00293051,7.12648,
2680,0.00543166,5.81251,
2681,1.46083,26.5164,
2683,1.46083,8.12481,
2686,1.46083,42.8953,
2686,0.6599,42.8953,
2687,1.46083,11.0958,
2689,1.46077,8.65014,
2690,1.45813,4.59548,
2693,1.45764,21.1499,
2693,0.106923,21.4564,
2695,1.4595,9.84124,
2699,1.46013,54.2948,
2700,1.46081,7.80889,
2701,1.4588,20.146,
2702,1.45939,20.2964,
2702,0.0158435,20.8544,
2702,0.510999,20.8549,
2702,0.510999,20.8549,
2706,1.46083,8.52403,
2708,1.45942,26.1088,
2711,1.45965,11.8908,
2712,1.45688,10.2368,
2714,1.46083,9.54825,
2715,1.46083,16.8137,
2716,1.46083,13.6053,
2717,1.46083,58.3419,
2717,0.00108715,58.3419,
2717,0.00108715,58.3419,
2718,1.46043,34.258,
2719,1.45724,28.4262,
2721,1.45997,12.877,
2723,1.45939,6.95665,
2723,0.6599,6.95665,
2724,0.349111,26.3217,
2724,4.98966,26.3217,
2724,1.29359,8.39392e+11,
2724,0.00292817,29.6178,
2724,1.37486,27.6133,
2725,1.45965,15.8122,
2725,0.6599,15.8122,
2726,1.46083,34.3846,
2727,1.45912,8.45897,
2729,1.45825,35.398,
2729,0.0511914,35.6925,
2730,1.46083,14.0886,
2730,0.0684618,15.5533,
2731,1.45966,96.5022,
2733,1.45951,39.57,
2734,1.45879,5.51039,
2735,1.46052,25.903,
2737,1.46038,48.0034,
2738,1.4588,8.90318,
2739,1.45977,24.9382,
2741,1.46083,41.17,
2741,0.00110982,41.17,
2741,0.00110982,41.17,
2742,1.46083,6.79354,
2743,1.45848,25.0498,
2745,1.45974,24.4992,
2746,1.45976,68.2588,
2749,1.45859,50.5706,
2751,1.46004,4.7226,
2752,1.45992,19.4713,
2756,1.45926,19.0878,
2760,1.45775,30.087,
2761,1.46083,5.94646,
2761,0.00121196,5.94646,
2761,0.00121196,5.94646,
2761,0.00293051,6.78875,
2767,1.45958,10.762,
2769,1.46068,9.4483,
2770,1.46071,9.69117,
2771,1.46068,35.2925,
2772,1.46033,6.54035,
2773,1.45792,19.1922,
2773,0.0123279,19.4797,
2774,1.46083,22.4231,
2776,1.45765,7.0914,
2777,1.46048,29.7161,
2778,1.46083,10.4898,
2778,0.00115624,10.4898,
2778,0.00115624,10.4898,
2779,1.46083,80.7491,
2780,1.45894,40.6483,
2782,1.45944,34.5982,
2784,1.46035,17.825,
2785,1.46083,9.65982,
2785,0.00121948,9.65982,
2785,0.00121948,9.65982,
2786,1.45797,16.747,
2789,1.45858,5.29829,
2791,1.45667,46.5044,
2791,0.0188186,47.0833,
2793,1.46083,10.6755,
2795,1.46083,26.0502,
2795,0.00151971,26.0502,
2795,0.00151971,26.0502,
2797,1.46083,41.3635,
2799,1.46023,32.7403,
2800,1.46018,9.70777,
2801,1.46083,36.0676,
2805,1.46083,20.7309,
2807,1.46083,8.1349,
2807,0.00117664,8.1349,
2807,0.00117664,8.1349,
2808,1.46008,9.08114,
2809,1.45928,35.7609,
2813,1.46083,25.6727,
2816,1.46004,49.129,
2817,1.45846,30.0816,
2817,0.0119251,30.3749,
2818,1.45997,5.62059,
2821,1.46083,18.6377,
2821,0.00293051,19.6179,
2822,1.46083,46.7917,
2825,1.46014,19.216,
2826,1.46083,13.3213,
2827,1.45847,34.954,
2827,0.0307527,35.2151,
2830,1.45969,11.0126,
2831,1.45731,11.0542,
2833,1.46055,9.83309,
2835,1.45891,66.2698,
2837,1.46074,19.3549,
2837,0.6599,19.3549,
2837,0.00293051,19.8133,
2838,1.45935,14.1074,
2839,1.46083,26.7083,
2839,0.0354558,30.6445,
2841,1.45749,14.7608,
2843,1.45838,42.8263,
2846,1.45926,9.17826,
2846,0.0361277,9.45192,
2847,1.46083,12.8574,
2849,1.46071,27.9468,
2850,1.45957,34.3977,
2851,1.4604,24.4408,
2852,1.46024,46.3211,
2853,1.46083,6.42515,
2855,1.46083,6.65947,
2855,0.6599,6.65947,
2857,1.46021,27.5406,
2859,1.46083,29.3455,
2861,1.46083,16.9175,
2863,1.46083,15.3889,
2863,0.00105389,15.3889,
2863,0.00105389,15.3889,
2864,1.45841,23.4438,
2864,0.00618767,23.8344,
2865,1.46083,47.9756,
2866,1.46083,9.54798,
2866,0.00292817,11.5225,
2868,1.45922,54.6548,
2872,1.46083,22.3873,
2872,0.00129464,22.3873,
2872,0.00129464,22.3873,
2875,1.45987,41.8617,
2878,1.45884,14.3287,
2878,0.510999,14.7816,
2878,0.510999,14.7816,
2878,0.0368885,16.2304,
2879,1.45772,33.7245,
2883,1.46083,11.1652,
2883,0.00293051,15.686,
2885,1.45944,45.5991,
2887,1.45983,24.6645,
2889,1.46083,5.9225,
2890,1.45992,20.9949,
2891,1.46083,14.988,
2892,1.46083,9.29903,
2892,0.00137318,9.29903,
2892,0.00137318,9.29903,
2893,1.46083,25.1571,
2894,1.46083,8.3935,
2896,1.46083,10.2205,
2898,1.46083,18.6911,
2899,1.45837,18.1988,
2900,1.46014,14.9562,
2901,1.45912,46.6889,
2903,1.46017,8.83496,
2905,1.46083,21.2458,
2906,1.46083,5.52815,
2907,1.46083,8.15084,
2908,1.45922,37.8758,
2912,1.46034,19.2184,
2914,1.45966,7.76521,
2917,1.46083,12.4014,
2918,1.46007,54.2143,
2920,1.46083,12.9259,
2920,0.00109473,12.9259,
2920,0.00109473,12.9259,
2921,1.46083,17.7812,
2925,1.46027,21.8883,
2927,1.46083,24.9544,
2929,1.45932,6.5245,
2930,1.46083,8.65715,
2930,0.00292817,9.83275,
2932,1.45768,9.38324,
2932,0.6599,9.38324,
2933,1.45871,14.0212,
2935,1.45997,5.35185,
2935,0.0959214,6.05378,
2938,1.45945,12.1129,
2940,1.46083,95.9544,
2945,1.46083,53.6678,
2946,1.4594,16.3285,
2947,1.46083,21.7306,
2950,1.46083,34.5264,
2952,1.46083,7.46397,
2952,0.0284788,7.50408,
2953,1.46083,24.7516,
2954,1.46083,21.8129,
2955,1.45943,11.3629,
2957,1.46083,11.6435,
2957,0.6599,11.6435,
2957,0.0134225,12.365,
2960,1.46083,49.2398,
2960,0.00151981,49.2398,
2960,0.00151981,49.2398,
2961,1.46083,4.58412,
2961,0.00293051,6.42489,
2962,1.45998,35.27,
2962,0.00867523,36.044,
2963,1.46023,40.2042,
2963,0.0924654,40.2693,
2964,1.45886,12.2194,
2965,1.46034,32.7766,
2971,1.45856,33.4801,
2972,1.46083,12.551,
2972,0.6599,12.551,
2972,0.00293051,14.2054,
2972,0.00523439,13.5762,
2973,1.46083,13.8402,
2973,0.00160843,13.8402,
2973,0.00160843,13.8402,
2973,0.0219122,14.9062,
2977,1.45775,39.2864,
2978,1.45937,17.9783,
2979,1.46083,61.5555,
2982,1.45848,6.38702,
2985,1.46083,31.3832,
2986,1.46083,15.673,
2986,0.00141379,15.673,
2986,0.00141379,15.673,
2989,1.46016,11.9809,
2992,1.45817,19.9214,
2992,0.0130683,20.5278,
2993,1.46083,42.3687,
2995,1.46083,16.3213,
2997,1.46083,12.0587,
2998,1.45921,6.57898,
2999,1.4607,27.3285,
3000,1.46083,8.87579,
3001,1.45864,17.8845,
3002,1.46026,8.94487,
3002,0.016366,9.09771,
3003,1.46083,11.0573,
3003,0.0111203,11.5998,
3004,1.45753,17.3295,
3005,1.46083,6.52777,
3006,1.45798,12.5273,
3008,1.46076,37.9656,
3009,1.45967,17.2143,
3009,0.00293051,18.2698,
3010,1.46043,59.3678,
3013,1.46083,62.6276,
3014,1.46083,16.9129,
3014,0.6599,16.9129,
3015,1.4605,14.3219,
3016,1.45862,9.87835,
3018,1.46083,35.2146,
3018,0.00293051,36.5488,
3019,1.45954,20.0176,
3022,1.46083,14.1695,
3025,1.46083,35.9352,
3026,1.46083,58.4648,
3026,0.0271789,58.9666,
3027,1.46083,11.4135,
3028,1.45894,18.7823,
3028,0.0152211,19.0227,
3029,1.46083,16.1912,
3030,1.46083,5.6113,
3030,0.00293051,6.45438,
3030,0.142908,6.14232,
3031,1.46083,76.1992,
3031,0.00133165,76.1992,
3031,0.00133165,76.1992,
3032,1.45719,15.266,
3036,1.46083,12.3974,
3036,0.00167301,12.3974,
3036,0.00167301,12.3974,
3036,0.182029,12.4182,
3038,1.4607,5.70104,
3038,0.216728,5.76615,
3041,1.46083,80.9363,
3041,0.001457,80.9363,
3041,0.001457,80.9363,
3042,1.45846,5.86209,
3043,1.45876,33.1527,
3045,1.46083,34.9743,
3045,0.00135605,34.9743,
3045,0.00135605,34.9743,
3046,1.45751,18.047,
3046,0.6599,18.047,
3046,0.00292817,19.2845,
3047,1.45997,8.9132,
3049,1.46008,8.16244,
3049,0.184746,8.1673,
3049,0.00293051,8.77484,
3051,1.46068,25.6076,
3052,1.46083,20.7855,
3052,0.00120389,20.7855,
3052,0.00120389,20.7855,
3053,1.46083,8.39453,
3055,1.46083,39.2894,
3056,1.45763,8.94158,
3056,0.6599,8.94158,
3056,0.00292817,10.4259,
3056,0.0923113,9.21997,
3058,1.46083,18.0192,
3058,0.00293051,19.0864,
3058,0.00585488,18.1438,
3058,0.00292817,18.1439,
3060,1.45923,13.6196,
3061,1.4604,6.41162,
3062,1.45971,4.81388,
3063,1.46083,54.3828,
3065,1.46014,6.80973,
3066,1.46071,31.182,
3068,1.46083,24.636,
3068,0.00524984,27.9066,
3069,1.46083,8.69476,
3069,0.00165882,8.69476,
3069,0.00165882,8.69476,
3069,0.0283382,9.18543,
3069,0.00292817,9.19272,
3070,1.46027,14.678,
3071,1.45986,35.3313,
3075,1.46077,23.5062,
3076,1.45834,19.0793,
3077,1.46083,13.1612,
3080,1.46083,37.0368,
3082,1.46083,77.8938,
3083,1.46083,16.334,
3083,0.00159207,16.334,
3083,0.00159207,16.334,
3085,1.46034,32.5468,
3088,1.46083,27.7478,
3088,0.00293051,29.5172,
3089,1.46083,12.3745,
3090,1.46083,9.11832,
3092,1.46083,47.6398,
3092,0.00134644,47.6398,
3092,0.00134644,47.6398,
3094,1.46083,9.23484,
3094,0.00560259,11.0041,
3095,1.46083,30.5894,
3099,1.45856,5.75424,
3101,1.45731,12.8394,
3102,1.46083,28.4437,
3102,0.00155711,28.4437,
3102,0.00155711,28.4437,
3102,0.00316317,29.7384,
3107,1.45818,6.26241,
3108,1.46083,44.4027,
3109,1.45883,61.4672,
3110,1.46083,22.6174,
3112,1.46083,68.3027,
3113,1.45956,21.7263,
3114,1.45998,16.6493,
3115,1.46083,27.9128,
3117,1.45875,8.64763,
3118,1.45941,10.8746,
3119,1.46083,62.315,
3120,1.46083,27.8202,
3121,1.46083,17.3243,
3121,0.00119709,17.3243,
3121,0.00119709,17.3243,
3123,1.4604,27.3742,
3124,1.45829,47.8721,
3124,0.0833512,48.3688,
3125,1.46083,9.26947,
3125,0.00203008,9.26947,
3125,0.00203008,9.26947,
3125,0.0147565,9.60709,
3126,1.46083,54.9454,
3126,0.18578,55.3853,
3128,1.46083,18.4098,
3130,1.46083,5.75368,
3131,1.46083,32.7999,
3132,1.46052,9.98265,
3133,1.46083,40.7999,
3135,1.46083,13.3011,
3135,0.0410274,13.3077,
3139,1.46027,18.5516,
3140,1.4585,15.3426,
3142,1.46083,9.3407,
3143,1.46082,14.5471,
3146,1.46083,11.5936,
3146,0.6599,11.5936,
3146,0.00126876,11.5936,
3146,0.00126876,11.5936,
3147,1.46083,25.4441,
3148,1.45983,58.7881,
3148,0.0843038,60.1741,
3150,1.46002,12.4854,
3152,1.46083,27.5475,
3152,0.00140888,27.5475,
3152,0.00140888,27.5475,
3154,1.46007,20.324,
3155,1.46005,5.35788,
3158,1.45992,6.40608,
3159,1.46083,30.9629,
3162,1.45938,11.9224,
3163,1.46083,6.39314,
3167,1.46011,26.0467,
3167,0.0533011,26.4957,
3167,0.0441305,26.4982,
3168,1.4597,38.3061,
3169,1.46083,10.4389,
3171,1.46083,44.5086,
3174,1.46051,34.1664,
3175,1.46083,7.2078,
3176,1.46057,76.9264,
3176,0.0658316,77.2533,
3178,1.45889,18.0923,
3178,0.6599,18.0923,
3178,0.00292817,20.0991,
3180,1.46083,21.5864,
3180,0.00116945,21.5864,
3180,0.00116945,21.5864,
3181,1.46054,7.96882,
3182,1.46083,38.2974,
3182,0.0316085,39.576,
3183,1.46058,29.92,
3183,0.00292817,31.9372,
3183,0.0133932,30.1134,
3184,1.46083,21.5021,
3185,1.46083,6.43286,
3186,1.46083,5.79183,
3187,1.4585,40.9446,
3187,0.00292817,42.8498,
3189,1.46083,32.5216,
3191,1.4599,28.5911,
3191,0.00293051,30.5912,
3194,1.46083,34.3147,
3196,1.4591,8.99404,
3197,1.45954,48.6004,
3201,1.46083,10.7175,
3201,0.00156104,10.7175,
3201,0.00156104,10.7175,
3203,1.4578,8.93215,
3204,1.46083,30.5102,
3204,0.228562,31.4497,
3205,1.46083,30.9366,
3205,0.00131584,30.9366,
3205,0.00131584,30.9366,
3205,0.00761243,33.0951,
3206,1.46083,22.2075,
3207,1.46083,13.1509,
3210,1.46083,5.67783,
3211,1.45796,12.5406,
3212,1.4583,19.3324,
3213,1.46083,34.475,
3213,0.221867,34.8225,
3213,0.0344302,34.8239,
3215,1.46013,17.8946,
3216,1.46014,12.3244,
3216,0.0681059,12.6756,
3216,0.00293051,12.7377,
3219,1.46083,6.2351,
3219,0.00111163,6.2351,
3219,0.00111163,6.2351,
3219,0.0877552,6.24461,
3219,0.00293051,6.27884,
3221,1.46029,15.1759,
3222,1.46083,35.9191,
3222,0.00108339,35.9191,
3222,0.00108339,35.9191,
3224,1.45959,31.5641,
3224,0.6599,31.5641,
3224,0.00293051,32.94,
3224,0.00732619,32.8222,
3224,0.0104881,31.622,
3225,1.45926,7.44381,
3226,1.46083,15.2454,
3227,1.46083,9.39843,
3229,1.46083,8.44505,
3229,0.0012242,8.44505,
3229,0.0012242,8.44505,
3229,0.0385328,8.55258,
3230,1.46083,20.5519,
3230,0.00106111,20.5519,
3230,0.00106111,20.5519,
3231,1.45894,46.2066,
3233,1.46083,45.448,
3235,1.46083,35.9809,
3236,1.46083,7.10765,
3236,0.00140652,7.10765,
3236,0.00140652,7.10765,
3239,1.4603,37.2659,
3239,0.180847,37.4613,
3240,1.4592,5.64806,
3242,1.4582,60.0732,
3244,1.45882,16.2987,
3246,1.45916,6.49594,
3248,1.46038,19.2368,
3249,1.46005,36.4504,
3249,0.00293051,38.0126,
3250,1.46083,74.2529,
3251,1.45955,12.9018,
3252,1.45858,10.7246,
3253,1.63566,67.1278,
3253,2.62126,67.1278,
3253,0.167166,67.1278,
3253,2.39761,67.1278,
3253,0.167199,67.1278,
3253,1.29359,1.03188e+13,
3253,0.00689695,1.03188e+13,
3253,0.00293051,1.03188e+13,
3255,1.45878,4.89086,
3256,1.46083,17.3981,
3258,1.45937,26.6255,
3260,1.45757,15.6132,
3264,1.45754,6.36339,
3267,1.46083,19.2473,
3268,1.45937,78.5588,
3271,1.46083,49.5565,
3271,0.00153116,49.5565,
3271,0.00153116,49.5565,
3275,1.46083,20.0329,
3276,1.46083,20.3361,
3277,1.46083,25.781,
3277,0.00140996,25.781,
3277,0.00140996,25.781,
3278,1.46076,5.74008,
3279,1.45943,38.5427,
3279,0.00293051,39.3899,
3280,1.46083,55.588,
3282,1.45679,12.031,
3283,1.46083,29.6596,
3284,1.46083,17.4932,
3285,1.46013,12.3809,
3285,0.00293051,15.9856,
3285,0.00753928,12.6671,
3287,1.45845,12.3631,
3287,0.0136472,12.7209,
3288,1.46083,53.874,
3288,0.0010357,53.874,
3288,0.0010357,53.874,
3289,1.45835,13.0265,
3289,0.6599,13.0265,
3292,1.45972,36.4197,
3292,0.00292817,37.7216,
3293,1.46083,5.4492,
3294,1.4607,48.4041,
3294,0.0365945,49.7136,
3294,0.00293051,49.7285,
3297,1.46083,12.1127,
3297,0.6599,12.1127,
3297,0.510999,12.1386,
3297,0.510999,12.1386,
3298,1.45966,24.3903,
3298,0.00758634,25.0819,
3300,1.46083,61.9995,
3301,1.46083,21.4282,
3301,0.00138973,21.4282,
3301,0.00138973,21.4282,
3303,1.46044,18.8239,
3303,0.275144,18.9402,
3304,1.46083,37.1449,
3304,0.00293051,39.4025,
3305,1.45744,42.9976,
3306,1.45844,42.6461,
3307,1.46083,15.965,
3307,0.00156563,15.965,
3307,0.00156563,15.965,
3308,1.97038,24.3311,
3309,1.46083,9.67653,
3310,1.45873,11.4063,
3311,1.45942,23.4672,
3312,1.46083,17.6989,
3314,1.46083,4.63873,
3314,0.00179668,4.63873,
3314,0.00179668,4.63873,
3316,1.46083,5.45648,
3317,1.45919,8.34545,
3317,0.6599,8.34545,
3317,0.00902692,8.60715,
3319,1.46072,30.3852,
3320,1.46083,20.6799,
3321,1.45992,31.8483,
3322,1.4597,14.9463,
3323,1.46019,35.3701,
3327,1.46083,76.4764,
3328,1.46083,39.3586,
3331,1.4597,28.0011,
3331,0.0291432,28.0082,
3334,1.4579,8.41358,
3334,0.00292817,9.18346,
3336,1.46068,15.5769,
3337,1.46047,13.2363,
3338,1.46083,81.9167,
3338,0.00107488,81.9167,
3338,0.00107488,81.9167,
3338,0.0198685,82.0542,
