eventID,energy,neutronAngle,timeOfFlight,external,numElastic,
400064,0,0,141.777,1,0,
404892,30.145,0.715364,43.2863,0,1,
406499,31.8638,0.520134,42.8698,0,2,
407587,0,0,159.929,0,0,
409770,29.8401,0.711553,44.3445,0,1,
410803,38.5869,0.815287,58.0993,0,1,
413547,0,0,137.54,1,0,
414210,0,0,136.119,0,0,
415785,0,0,138.542,1,0,
417157,693.014,1.62734,56.9893,0,5,
418236,0,0,137.106,1,0,
418523,25.0008,0.648648,45.5546,0,1,
421871,27.057,0.675963,44.7986,0,1,
423049,16.0921,0.516588,55.1363,1,1,
423209,25.428,0.6544,45.452,0,1,
426630,32.0722,0.739094,42.9276,0,1,
427201,32.9564,0.709215,46.3593,0,1,
427320,29.7423,0.710327,48.0057,0,1,
429831,26.3559,0.666753,44.9062,0,1,
430269,28.0676,0.689058,46.9677,0,1,
430823,29.976,0.713254,45.986,0,1,
433447,27.2775,0.678838,43.309,0,1,
433766,0,0,142.801,1,0,
434893,0,0,149.694,1,0,
438141,26.4217,0.667622,44.0153,0,1,
441345,0,0,137.808,1,0,
447013,0,0,140.118,1,0,
450899,0,0,139.468,1,0,
451270,32.2693,0.741488,44.2265,0,1,
451676,0,0,140.864,1,0,
455024,25.851,0.639175,46.9029,0,2,
456362,0,0,137.345,1,0,
461905,0,0,136.214,1,0,
462842,394.629,1.92931,50.8409,0,3,
463929,0,0,142.009,1,0,
464885,27.2121,0.677985,43.4775,0,1,
468348,0,0,136.881,1,0,
468690,0,0,135.95,1,0,
471524,0,0,139.191,1,0,
473526,0,0,138.729,1,0,
474370,0,0,170.857,0,0,
474815,26.5777,0.669678,43.7174,0,1,
475568,0,0,137.503,1,0,
476831,28.2461,0.691351,46.1418,0,1,
476971,27.7638,0.685144,43.4238,0,1,
477993,0,0,141.551,1,0,
481842,0,0,137.019,1,0,
482416,25.1821,0.651095,47.6524,1,1,
483341,28.5069,0.694688,44.1264,0,1,
485503,0,0,138.511,0,0,
485595,24.1211,0.636666,45.0755,0,1,
487849,117.383,1.32543,48.2113,0,2,
488515,0,0,140.713,1,0,
488965,30.2728,0.716958,45.5235,0,1,
489171,28.8475,0.699028,48.345,0,1,
491484,1.71592,0.16677,44.0173,1,1,
494785,0,0,137.239,1,0,
497143,30.1239,0.715101,47.5615,0,1,
497635,29.4073,0.706113,48.867,0,1,
497974,30.9582,0.725453,44.5307,0,1,
500471,0,0,150.196,1,0,
504928,6.12526,0.316178,46.8862,1,1,
506531,28.4887,0.694456,46.3978,0,1,
506992,22.9591,0.620539,45.4074,0,1,
508040,0,0,138.125,1,0,
512027,28.9034,0.699739,46.6156,0,1,
521065,16.4387,0.390778,43.0002,0,2,
521859,28.1033,0.689518,47.5288,0,1,
523905,28.2353,0.691212,42.8559,0,1,
527096,0,0,138.8,1,0,
527262,0,0,138.141,1,0,
529363,0,0,142.398,1,0,
532272,0,0,132.44,0,0,
533912,28.2093,0.690879,46.3125,0,1,
534977,27.676,0.684009,43.4398,0,1,
535366,0,0,136.791,1,0,
536932,0,0,137.398,1,0,
537231,0,0,135.538,1,0,
537520,0,0,146.07,1,0,
537775,0,0,137.407,1,0,
538028,0,0,147.3,1,0,
538892,5.0149,0.285839,43.8078,1,1,
547990,0,0,136.431,1,0,
557531,0,0,144.269,1,0,
558916,28.7324,0.697564,46.5684,1,1,
561648,25.6167,0.658521,44.2863,1,1,
562256,0,0,139.83,1,0,
562418,31.3687,0.730503,45.6224,0,1,
566945,0,0,137.35,1,0,
572569,33.6929,0.240517,45.093,0,2,
575691,0,0,140.186,1,0,
576339,213.543,2.50744,54.4164,1,1,
576404,0,0,140.072,1,0,
577381,28.7695,0.698036,45.892,0,1,
578051,25.9991,0.662026,44.4573,0,1,
579103,0,0,144.134,1,0,
581060,240.078,0.357467,49.6575,1,4,
582103,0,0,137.906,1,0,
582984,0,0,139.161,1,0,
587716,12.2057,0.451037,45.4701,1,1,
591838,0,0,135.696,1,0,
594509,25.1673,0.650895,48.1392,0,1,
594895,27.3693,0.680031,47.5794,0,1,
595333,26.8419,0.673148,45.2957,0,1,
597642,31.2116,0.728573,48.0686,0,1,
598267,25.7481,0.658684,49.3964,0,1,
598876,5.75562,0.307547,44.033,1,1,
603669,14.0356,0.482324,45.0109,1,1,
605134,0,0,137.128,1,0,
608209,29.6,0.70854,43.9562,0,1,
608828,0,0,138.412,1,0,
615278,0,0,138.74,1,0,
621700,26.5735,0.669622,48.769,0,1,
623297,5.83191,0.308443,46.2901,1,1,
624760,0,0,140.597,1,0,
625305,0,0,141.638,1,0,
632736,222.13,0.184776,52.3147,1,2,
634026,29.7855,0.710868,43.0263,0,1,
634498,0,0,137.375,1,0,
634543,0,0,136.736,1,0,
636546,26.3001,0.666016,45.9217,0,1,
637247,57.1388,0.8979,43.9646,0,2,
640384,0,0,137.148,1,0,
643215,28.3897,0.693191,51.4174,0,1,
648369,0,0,140.076,1,0,
648564,0,0,138.249,1,0,
655836,29.6982,0.709773,48.6688,0,1,
656798,37.1414,0.798859,46.0421,1,1,
658091,0,0,138.721,1,0,
659641,45.2728,0.888356,45.0392,1,1,
659768,0,0,144.71,1,0,
661000,24.9916,0.648523,44.2179,0,1,
661667,0,0,136.063,1,0,
663231,32.3862,0.742904,49.0609,1,1,
665528,0,0,136.24,1,0,
667161,24.6812,0.644316,46.6919,0,1,
669826,30.6091,0.721135,46.2127,0,1,
676319,31.343,0.730188,47.6583,0,1,
678216,156.555,1.4772,48.344,1,2,
681753,28.5104,0.694734,45.8271,0,1,
686539,0,0,136.767,1,0,
692580,123.848,0.683127,44.7334,0,2,
703297,25.8759,0.660387,42.7829,0,1,
703829,0,0,140.308,1,0,
704670,25.7097,0.658171,45.8752,0,1,
710192,33.1593,0.438106,44.9936,1,2,
714480,0,0,138.946,1,0,
717322,0,0,138.673,1,0,
717463,0,0,139.522,1,0,
717962,0,0,136.28,1,0,
721693,0,0,138.299,1,0,
721766,31.1515,0.727835,47.6288,0,1,
723390,31.1236,0.727491,43.3057,0,1,
726012,28.1771,0.690466,44.7078,0,1,
733557,0,0,137.269,1,0,
734473,0,0,140.427,1,0,
736312,37.9602,0.808194,49.9214,1,1,
738756,7.31967,0.346478,48.465,1,1,
739016,0,0,138.56,1,0,
743958,0,0,135.948,1,0,
744124,27.3756,0.680113,50.3797,0,1,
748367,26.9651,0.674761,44.0152,0,1,
752226,0,0,141.283,1,0,
752569,0,0,139.552,1,0,
752786,17.7225,0.431292,45.439,0,2,
753759,0,0,140.071,1,0,
754715,221.311,2.45635,51.9495,1,3,
755595,14.3545,0.487757,45.9509,1,1,
757175,23.4983,0.628066,45.8371,1,1,
757587,32.047,0.738788,44.5602,0,1,
758144,20.8195,0.589871,49.055,1,1,
758158,0,0,135.769,1,0,
759229,0,0,138.331,1,0,
762603,27.1882,0.677675,49.0712,0,1,
764461,8.77964,0.398566,58.9603,1,1,
764769,0,0,136.038,0,0,
768859,27.4073,0.680526,44.6046,0,1,
770676,30.2716,0.716943,43.0685,1,1,
771370,26.0201,0.662305,44.74,0,1,
772147,0,0,138.09,1,0,
773969,0,0,137.134,1,0,
774688,29.8737,0.711974,44.1351,0,1,
777127,28.9572,0.700422,45.0564,0,1,
787309,2.60932,0.205795,46.3106,1,1,
787366,0,0,139.314,1,0,
789805,11.7282,0.439462,50.4971,1,1,
790388,29.8387,0.711535,45.7201,0,1,
792629,0,0,137.842,1,0,
793008,42.7096,0.825262,44.3217,0,2,
800718,0,0,137.073,1,0,
802293,0,0,138.822,1,0,
807100,16.9895,0.531185,44.8782,1,1,
807273,0,0,135.73,1,0,
810060,71.9672,0.711595,45.567,0,2,
811848,373.213,2.6755,48.4466,0,2,
813637,30.7754,0.723194,45.6308,0,1,
814326,25.7589,0.658828,44.7782,0,1,
814808,378.611,2.66461,47.4693,0,2,
814928,0,0,136.344,1,0,
818059,3.91269,0.252262,50.0798,1,1,
818359,31.1446,0.72775,48.2342,0,1,
820130,0,0,136.424,1,0,
826656,28.413,0.693489,45.6163,0,1,
827713,185.93,2.16831,54.309,1,1,
828746,0,0,136.869,1,0,
832830,5.34903,0.29795,45.2711,1,1,
833623,0,0,137.597,1,0,
836060,0,0,138.69,1,0,
836365,0,0,140.266,1,0,
836575,27.9764,0.687885,47.1633,0,1,
838022,12.3041,0.452087,51.4797,1,1,
838904,0,0,136.322,1,0,
838941,29.9864,0.713384,44.9065,0,1,
842082,183.682,2.61991,49.4504,1,1,
843505,0,0,136.017,1,0,
843978,0,0,138.11,1,0,
844679,41.4264,0.852579,47.6688,1,1,
845505,56.1611,0.999363,45.346,1,1,
846605,0,0,138.105,1,0,
846695,0,0,142.057,1,0,
848768,0,0,137.954,1,0,
850653,0,0,141.727,1,0,
851785,25.183,0.651107,45.5638,0,1,
852491,31.4509,0.731511,44.7016,0,1,
853123,0,0,139.931,1,0,
854762,26.2142,0.66488,45.1307,0,1,
856987,214.517,2.95536,47.8631,1,1,
858611,0,0,258.605,1,0,
861909,0,0,137.575,1,0,
872767,0,0,137.385,1,0,
874035,31.3329,0.730063,43.0665,0,1,
874740,194.939,2.529,49.8612,1,1,
875697,156.091,1.87901,50.1189,1,1,
876568,0,0,137.355,1,0,
877720,0,0,135.678,1,0,
879453,23.3567,0.626097,46.0276,0,1,
881333,0,0,139.937,1,0,
881986,4.34577,0.265947,45.8518,1,1,
889212,9.80066,0.401435,44.7637,1,1,
899900,437.623,2.79933,49.0426,0,2,
901140,0,0,136.127,1,0,
903849,35.1338,0.775613,47.696,0,1,
904248,28.3912,0.69321,44.707,0,1,
905486,27.1526,0.677211,45.0287,0,1,
906243,35.0316,0.774415,45.546,0,1,
906905,0,0,137.278,1,0,
908966,7.05925,0.34239,47.304,1,1,
911213,0,0,137.5,1,0,
911537,0,0,136.668,1,0,
912726,0,0,138.918,1,0,
914124,29.9972,0.713519,46.4776,0,1,
917878,29.0556,0.356125,43.7237,0,2,
919522,31.6678,0.734166,43.3135,0,1,
920171,123.019,0.339279,53.2491,1,3,
921896,0,0,214.792,0,0,
922314,0,0,140.977,1,0,
923593,0,0,137.831,1,0,
931326,0,0,138.724,1,0,
931833,23.9287,0.634019,46.3768,0,1,
932256,0,0,141.027,1,0,
939422,24.5114,0.642006,45.6184,0,1,
940014,0,0,137.169,1,0,
942899,30.1994,0.716042,44.6785,0,1,
943761,0,0,147.564,1,0,
945315,0,0,138.344,1,0,
949234,208.683,2.43809,52.0201,1,1,
952348,0,0,138.6,1,0,
952400,0,0,138.927,1,0,
954344,99.7608,0.594431,52.6307,1,3,
955814,8.15841,0.365487,45.9685,1,1,
955837,0,0,142.038,1,0,
956062,88.9407,1.29962,49.2292,1,1,
956749,29.3668,0.705603,44.9893,0,1,
957408,27.4536,0.681127,48.0967,0,1,
957662,29.6628,0.709329,48.8525,0,1,
958795,0,0,137.741,1,0,
960536,0,0,140.867,1,0,
962073,27.5538,0.682426,45.77,0,1,
962857,24.9857,0.648444,45.5555,0,1,
963525,0,0,137.039,1,0,
964524,28.8189,0.698665,43.8513,0,1,
966764,0,0,142.275,1,0,
968353,28.6813,0.696914,45.8321,0,1,
972099,0,0,136.951,1,0,
972804,0,0,138.369,1,0,
976860,26.8055,0.672671,43.2581,0,1,
977479,24.6168,0.643441,48.2039,0,1,
979243,26.9544,0.674622,45.0714,0,1,
979346,6.1629,0.317158,48.7535,1,1,
979733,0,0,139.144,1,0,
981518,29.2619,0.704279,51.3618,0,1,
983086,0,0,137.963,1,0,
984308,24.2096,0.63788,44.0205,1,1,
992120,30.7027,0.722295,45.2133,0,1,
1000371,28.8023,0.698454,46.426,0,1,
1003641,27.9929,0.688097,43.637,0,1,
1004231,24.5102,0.641988,49.198,0,1,
1004562,23.8545,0.632997,46.5901,0,1,
1005163,26.6072,0.670066,43.8111,0,1,
1006511,0,0,137.04,1,0,
1007853,31.5339,0.732528,45.2903,0,1,
1012743,28.4118,0.693474,47.5892,0,1,
1015255,25.3944,0.65395,46.5023,0,1,
1023052,420.784,2.81219,51.852,0,3,
1024442,0,0,135.795,1,0,
1024645,31.9779,0.737947,46.5334,0,1,
1025564,0,0,137.567,1,0,
1028913,3.2041,0.228153,49.2158,1,1,
1038740,22.5778,0.61517,43.986,1,1,
1038928,27.6592,0.683791,44.4045,0,1,
1039709,219.051,2.5952,54.2674,1,1,
1042199,28.7658,0.697989,44.5696,0,1,
1052252,11.7184,0.439275,45.9632,1,1,
1057241,0,0,140.481,1,0,
1059079,0,0,137.993,1,0,
1067101,25.1704,0.520647,45.8278,1,2,
1067867,0,0,140.09,1,0,
1069386,26.7264,0.671633,44.0343,0,1,
1070451,0,0,139.502,1,0,
1072227,25.9079,0.660813,48.8418,0,1,
1072571,0,0,136.946,1,0,
1075343,0,0,138.564,1,0,
1075467,0,0,137.213,1,0,
1075658,0,0,137.375,1,0,
1076198,28.8885,0.699549,49.1742,0,1,
1077200,31.3547,0.730331,48.2702,0,1,
1078964,354.139,2.52123,51.1415,0,3,
1079322,0,0,141.432,1,0,
1079827,31.0251,0.693542,44.2786,0,2,
1081240,0,0,137.609,1,0,
1081489,30.0155,0.713747,42.987,0,1,
1084241,30.3612,0.718057,47.5329,0,1,
1087181,0,0,141.06,1,0,
1090919,164.023,2.1236,52.7942,1,1,
1091797,30.2854,0.717114,46.1281,0,1,
1092225,0,0,137.849,1,0,
1093390,0,0,136.903,1,0,
1094137,21.9283,0.379624,45.6813,0,2,
1098688,0,0,145.213,1,0,
1100075,27.0548,0.675934,47.1416,0,1,
1100511,0,0,162.642,0,0,
1101011,30.1644,0.715607,45.421,0,1,
1101132,25.208,0.651444,45.1607,0,1,
1102968,0,0,137.289,1,0,
1103686,0,0,138.957,1,0,
1104326,70.53,1.13554,49.7943,1,1,
1105165,27.352,0.679807,48.9576,0,1,
1107021,0,0,137.293,1,0,
1110139,31.1022,0.727227,42.8582,0,1,
1110425,0,0,138.083,1,0,
1110721,0,0,137.663,1,0,
1112519,0,0,136.315,1,0,
1114938,0,0,138.399,1,0,
1115306,0,0,136.753,1,0,
1116743,32.6244,0.745783,44.3785,0,1,
1117231,0,0,136.35,1,0,
1119259,0,0,136.612,1,0,
1120995,0,0,138.99,1,0,
1123332,221.036,2.54625,49.554,1,2,
1123810,29.4259,0.706349,47.3351,0,1,
1125426,16.7543,0.338918,43.3254,0,2,
1126316,0,0,138.465,1,0,
1127632,0,0,137.206,1,0,
1128493,29.4674,0.706871,43.0037,0,1,
1131824,0,0,137.283,1,0,
1133462,429.839,3.04495,49.6303,0,2,
1134781,287.238,2.12897,50.2503,0,2,
1136748,0,0,136.828,1,0,
1144077,62.1968,0.893589,45.0805,0,2,
1144263,0,0,142.069,1,0,
1146767,0,0,136.052,1,0,
1146907,0,0,137.573,1,0,
1149462,0,0,143.808,1,0,
1150169,0,0,136.373,1,0,
1151586,21.8161,0.604322,47.2114,1,1,
1151873,28.516,0.694805,45.0491,0,1,
1155150,28.0121,0.688345,43.4346,0,1,
1157418,0,0,137.438,1,0,
1158647,30.5641,0.720578,47.1043,0,1,
1161694,414.27,0.535953,52.2675,1,3,
1162918,0,0,135.015,0,0,
1168079,72.6678,1.15508,51.4397,1,1,
1172525,25.4365,0.654515,45.6637,0,1,
1173265,25.6358,0.657184,48.4996,0,1,
1174742,80.9018,0.861633,48.4705,0,2,
1178879,31.6078,0.733431,46.3704,0,1,
1179662,0,0,135.581,1,0,
1180053,55.9246,0.915091,44.1105,0,2,
1180436,28.6635,0.696687,46.976,0,1,
1181839,26.3618,0.666831,46.1731,0,1,
1185946,0,0,137.548,1,0,
1186229,0,0,152.81,1,0,
1191885,0,0,138.557,1,0,
1192175,31.3664,0.730475,45.1175,0,1,
1194716,42.1193,0.710676,48.2946,1,2,
1194801,33.567,0.757095,44.1332,0,1,
1194937,27.6443,0.683598,51.2156,1,1,
1195753,0,0,141.185,1,0,
1198367,29.1336,0.702657,44.8901,0,1,
1200346,0,0,139.519,1,0,
1201687,0,0,138.217,1,0,
1203250,31.9647,0.737826,50.9329,1,1,
1205513,0,0,138.222,1,0,
1207228,0,0,138.343,1,0,
1207671,0,0,142.995,1,0,
1212784,29.2611,0.704269,46.2192,0,1,
1217671,0,0,139.478,1,0,
1218834,23.7303,0.631281,47.2408,0,1,
1220056,0,0,135.557,1,0,
1220531,9.20606,0.391111,50.3391,1,1,
1221472,29.7426,0.710331,46.1381,0,1,
1222425,25.6776,0.657743,47.7074,0,1,
1225727,425.667,2.27523,47.6632,0,3,
1226986,134.145,0.882138,47.2323,1,2,
1233315,27.1364,0.676999,44.5825,0,1,
1234141,1.044,0.130015,47.2004,1,1,
1238848,21.0239,0.287702,44.8838,1,2,
1238967,0,0,134.494,0,0,
1241692,6.48794,0.325498,48.9926,1,1,
1242382,28.028,0.68855,45.0382,0,1,
1245196,29.5922,0.708441,45.951,0,1,
1247798,0,0,137.151,1,0,
1247872,22.5706,0.615068,42.7302,1,1,
1247886,26.1176,0.6636,55.1913,0,1,
1249808,27.2242,0.678143,45.6749,0,1,
1250317,28.9873,0.700803,44.0528,0,1,
1255341,0,0,137.541,1,0,
1257094,30.7135,0.722428,42.9512,0,1,
1257282,0,0,139.289,1,0,
1257771,0,0,139.819,1,0,
1260748,0,0,140.755,1,0,
1262793,25.5275,0.655734,44.3955,0,1,
1266875,79.947,0.442958,46.1149,0,2,
1269490,29.0053,0.701032,47.6578,0,1,
1273612,25.8262,0.659725,46.6032,0,1,
1278674,27.4495,0.681074,43.173,0,1,
1279284,0,0,137.302,1,0,
1282103,7.80738,0.357438,44.6728,1,1,
1282436,0,0,188.202,0,0,
1284325,23.7779,0.631939,44.0078,0,1,
1286770,0,0,139.336,1,0,
1288494,0,0,135.705,1,0,
1290001,25.4706,0.654972,45.0364,0,1,
1292964,0,0,136.219,1,0,
1295800,0,0,136.98,1,0,
1296461,0,0,138.334,1,0,
1300508,32.8509,0.748513,44.5754,0,1,
1301544,28.5447,0.695172,44.0535,0,1,
1302800,3.7705,0.248381,42.9333,1,1,
1304172,0,0,140.128,1,0,
1304849,0,0,138.999,1,0,
1306265,0,0,138.369,1,0,
1308133,29.0764,0.701933,45.1413,0,1,
1311351,27.8797,0.686639,49.3189,0,1,
1312641,23.9199,0.0704953,43.4055,0,2,
1319178,31.129,0.727557,43.3773,0,1,
1319265,28.33,0.692426,46.0471,0,1,
1322867,0,0,138.26,1,0,
1323183,0,0,140.314,1,0,
1324497,0,0,137.8,1,0,
1327631,231.884,1.61022,51.9396,1,2,
1328268,26.7815,0.672356,49.8134,0,1,
1329248,26.0998,0.663363,46.6194,0,1,
1332107,29.4405,0.706533,45.988,0,1,
1340558,17.0189,0.382324,54.7551,1,2,
1341326,0,0,137.363,1,0,
1343197,0,0,138.395,1,0,
1343493,30.7675,0.723097,43.0508,0,1,
1344406,0,0,142.693,1,0,
1345212,0,0,140.227,1,0,
1346532,18.536,0.356897,45.7565,0,3,
1349686,0,0,139.865,1,0,
1350017,85.65,0.315212,47.0865,1,2,
1350538,31.1117,0.727344,47.9123,0,1,
1351660,306.513,2.55442,49.5829,1,3,
1352347,24.327,0.639487,45.2043,0,1,
1355220,0,0,135.675,1,0,
1356048,30.9399,0.725227,42.8435,0,1,
1356912,33.4197,0.755335,43.6676,0,1,
1358006,0,0,141.176,1,0,
1358613,27.346,0.679728,45.8661,0,1,
1359329,6.49699,0.325727,44.991,1,1,
1359831,24.4504,0.641172,46.3643,0,1,
1361212,0,0,137.828,1,0,
1361473,0,0,135.679,1,0,
1364511,0,0,150.776,1,0,
1369222,29.4247,0.706333,44.8205,0,1,
1374358,29.6557,0.70924,47.2229,0,1,
1377157,0,0,138.29,1,0,
1385712,26.4003,0.66734,47.3118,0,1,
1387728,24.4661,0.641388,45.377,1,1,
1388178,0,0,136.954,1,0,
1388725,114.55,1.12977,45.3182,0,2,
1388932,27.8088,0.685724,43.2536,0,1,
1400107,0,0,135.958,1,0,
1401672,32.8828,0.748897,47.3139,0,1,
1401841,0,0,137.368,1,0,
1402380,28.8076,0.698521,45.4117,0,1,
