numPE,counts
211.00412654745531, 0.0034598411297440124
224.20907840440162, 0.011985878199470418
230.81155433287483, 0.013097969991173852
244.0165061898212, 0.021253309796999104
263.8239339752407, 0.010132391879964703
277.02888583218703, 0.01383936451897616
283.63136176066024, 0.02866725507502206
296.8363136176066, 0.01902912621359222
303.43878954607976, 0.034969108561341555
313.34250343878955, 0.033115622241835826
323.24621733149934, 0.026443071491615178
333.149931224209, 0.015322153574580749
343.0536451169188, 0.03163283318623124
352.9573590096286, 0.050538393645189764
362.8610729023384, 0.04201235657546336
257.2214580467675, 0.0516504854368932
372.76478679504817, 0.010873786407766983
395.87345254470426, 0.0042012356575463206
402.4759284731774, 0.023106796116504846
415.68088033012384, 0.012356575463371572
425.5845942228335, 0.010132391879964703
432.1870701513068, 0.02051191526919681
445.3920220082531, 0.0042012356575463206
455.2957359009629, 0.0038305383936451942
465.19944979367256, 0.017175639894086492
471.8019257221458, 0.002718446601941732
924.0715268225586, 0.023106796116504846
937.2764786795049, 0.008649602824360086
943.8789546079779, 0.020882612533097963
950.4814305364512, 0.035710503089143864
963.6863823933975, 0.027925860547219766
976.891334250344, 0.04720211827007943
990.0962861072901, 0.04534863195057369
983.4938101788173, 0.05721094439541041
1003.3012379642366, 0.05906443071491614
1009.9037138927099, 0.058693733451015
1023.1086657496562, 0.07685789938217123
1033.0123796423659, 0.09094439541041482
1039.6148555708392, 0.10428949691085614
1056.121045392022, 0.10466019417475728
1062.7235213204954, 0.1235657546337158
1075.9284731774414, 0.1235657546337158
1082.5309491059147, 0.1257899382171227
1105.6396148555707, 0.13097969991173875
1115.5433287482806, 0.116522506619594
1095.735900962861, 0.11466902030008827
1122.1458046767536, 0.09576345984112974
1135.3507565337002, 0.09020300088261254
1145.2544704264099, 0.09168578993821712
1151.8569463548831, 0.06870255957634598
1165.0618982118294, 0.04423654015887024
1184.8693259972488, 0.04905560458958516
1171.6643741403027, 0.024218887908208295
1191.471801925722, 0.026443071491615178
1204.6767537826686, 0.014951456310679595
1214.5804676753783, 0.024589585172109435
1221.1829436038515, 0.027184466019417472
1234.3878954607978, 0.03533980582524271
1244.2916093535075, 0.013097969991173852
1254.1953232462172, 0.023477493380405987
1264.099037138927, 0.011244483671668137
1274.002751031637, 0.002347749338040578
1283.9064649243467, 0.007908208296557806
1293.8101788170563, 0.017546337157987646
1300.4126547455296, 0.007908208296557806
1310.3163686382393, 0.009020300088261268
1323.5213204951856, 0.005313327449249755
485.00687757909213, 0.006425419240953217
498.21182943603856, 0.01050308914386583
508.11554332874823, 0.01383936451897616
518.019257221458, 0.022736098852603692
524.6217331499313, 0.0019770520741394515
531.2242090784043, 0.012356575463371572
544.4291609353508, 0.010873786407766983
554.3328748280605, 0.0012356575463371433
560.9353507565337, 0.021994704324801412
574.14030261348, 0.03163283318623124
587.3452544704264, 0.01606354810238303
593.9477303988996, 0.005313327449249755
607.152682255846, 0.008649602824360086
613.755158184319, 0.029037952338923215
626.9601100412655, 0.03756398940864959
633.5625859697387, 0.024218887908208295
643.4662998624484, 0.02051191526919681
666.5749656121045, 0.01606354810238303
673.1774415405778, 0.029037952338923215
686.3823933975241, 0.02977934686672551
696.2861072902339, 0.018287731685789926
702.888583218707, 0.021253309796999104
712.7922971114168, 0.03274492497793467
725.9972489683631, 0.034969108561341555
742.5034387895461, 0.03015004413062665
752.4071526822559, 0.022736098852603692
765.6121045392022, 0.04052956751985877
772.2145804676754, 0.0042012356575463206
792.0220082530949, 0.003089143865842886
785.4195323246217, 0.02570167696381287
805.2269601100412, 0.017917034421888772
815.130674002751, 0.029037952338923215
825.0343878954609, 0.03533980582524271
834.9381017881706, 0.022736098852603692
844.8418156808805, 0.02570167696381287
854.7455295735901, 0.01977052074139453
864.6492434662998, 0.01977052074139453
877.8541953232461, 0.009390997352162395
884.4566712517194, 0.02384819064430714
894.3603851444291, 0.02051191526919681
904.264099037139, 0.01977052074139453
914.1678129298487, 0.028296557811120907
