eventID,numReachedDown,numReachedUp,numPE,
2458,237,172,409,
2459,909,687,1596,
2460,888,640,1528,
2462,169,127,296,
2463,483,359,842,
2464,242,207,449,
2465,1041,843,1884,
2466,680,565,1245,
2468,810,652,1462,
2471,1328,985,2313,
2472,640,453,1093,
2473,656,461,1117,
2474,1048,909,1957,
2478,1131,870,2001,
2481,1183,956,2139,
2482,138,105,243,
2484,1158,905,2063,
2485,1054,809,1863,
2486,261,190,451,
2487,287,274,561,
2488,1180,919,2099,
2489,758,623,1381,
2490,849,670,1519,
2491,880,707,1587,
2492,370,263,633,
2494,914,734,1648,
2497,391,289,680,
2498,1012,795,1807,
2500,59,34,93,
2502,859,667,1526,
2507,1176,918,2094,
2509,1040,767,1807,
2510,1189,1020,2209,
2512,962,787,1749,
2517,213,160,373,
2518,992,853,1845,
2521,977,708,1685,
2522,58,44,102,
2525,1280,953,2233,
2529,856,698,1554,
2531,1249,934,2183,
2535,1111,912,2023,
2537,1195,1054,2249,
2538,1937,1403,3340,
2539,1100,866,1966,
2540,419,297,716,
2541,524,405,929,
2542,1159,864,2023,
2544,813,614,1427,
2545,914,706,1620,
2546,1467,1137,2604,
2548,1165,924,2089,
2550,1230,934,2164,
2551,1163,854,2017,
2552,1378,1111,2489,
2553,1357,1080,2437,
2555,691,599,1290,
2560,1148,841,1989,
2563,182,142,324,
2570,832,646,1478,
2571,1234,947,2181,
2574,1287,985,2272,
2575,1285,1013,2298,
2578,1177,935,2112,
2580,338,264,602,
2583,358,316,674,
2586,1236,966,2202,
2587,905,804,1709,
2593,525,375,900,
2598,824,644,1468,
2599,1297,1157,2454,
2603,755,584,1339,
2604,298,221,519,
2605,1176,1033,2209,
2607,874,702,1576,
2608,220,180,400,
2609,437,317,754,
2613,1024,839,1863,
2615,52,25,77,
2618,438,378,816,
2619,1114,853,1967,
2621,1060,880,1940,
2622,799,615,1414,
2625,208,144,352,
2626,1132,917,2049,
2630,326,248,574,
2631,1011,806,1817,
2632,1705,1304,3009,
2633,729,550,1279,
2635,681,492,1173,
2636,254,162,416,
2637,114,93,207,
2639,751,573,1324,
2641,1220,893,2113,
2642,345,288,633,
2646,328,265,593,
2647,1238,931,2169,
2652,1152,937,2089,
2653,813,625,1438,
2656,438,427,865,
2657,1122,900,2022,
2660,1286,989,2275,
2663,1199,982,2181,
2666,946,699,1645,
2667,70,55,125,
2670,436,388,824,
2671,868,783,1651,
2673,1399,1080,2479,
2674,1183,936,2119,
2675,30,20,50,
2678,293,219,512,
2680,630,443,1073,
2681,232,191,423,
2682,57,44,101,
2686,457,425,882,
2688,881,680,1561,
2689,1073,920,1993,
2695,552,452,1004,
2696,998,742,1740,
2698,577,504,1081,
2699,513,423,936,
2701,45,49,94,
2702,1212,857,2069,
2704,1052,816,1868,
2705,936,739,1675,
2708,1436,1034,2470,
2710,1072,895,1967,
2711,493,386,879,
2712,572,487,1059,
2713,301,233,534,
2714,650,531,1181,
2717,1249,944,2193,
2718,877,777,1654,
2719,242,157,399,
2721,48,44,92,
2722,376,289,665,
2723,1026,881,1907,
2724,342,293,635,
2725,1197,953,2150,
2727,533,426,959,
2728,470,345,815,
2729,334,292,626,
2730,235,182,417,
2732,1070,884,1954,
2733,864,669,1533,
2734,318,249,567,
2735,688,574,1262,
2738,1521,1312,2833,
2743,854,642,1496,
2744,1103,859,1962,
2745,1058,869,1927,
2747,316,235,551,
2749,1272,1006,2278,
2751,1782,1470,3252,
2752,1330,1007,2337,
2753,1273,953,2226,
2755,1013,829,1842,
2756,967,722,1689,
2757,1157,872,2029,
2758,123,78,201,
2759,1098,817,1915,
2760,1223,923,2146,
2762,853,635,1488,
2766,1315,1063,2378,
2767,682,487,1169,
2768,582,424,1006,
2769,1030,823,1853,
2770,466,469,935,
2771,590,476,1066,
2773,1353,1068,2421,
2774,151,108,259,
2776,161,111,272,
2780,1047,777,1824,
2782,475,382,857,
2784,1259,988,2247,
2786,1362,1028,2390,
2787,113,111,224,
2788,1196,902,2098,
2789,1259,1003,2262,
2794,1129,871,2000,
2795,1032,845,1877,
2797,1479,1144,2623,
2802,1331,987,2318,
2803,1260,997,2257,
2808,474,370,844,
2809,1646,1246,2892,
2810,901,794,1695,
2812,434,351,785,
2819,1885,1450,3335,
2820,370,266,636,
2826,89,78,167,
2828,1907,1428,3335,
2829,1182,969,2151,
2830,1428,1062,2490,
2832,1448,1100,2548,
2834,1855,1438,3293,
2835,929,725,1654,
2836,238,172,410,
2837,1032,819,1851,
2839,1880,1564,3444,
2843,109,93,202,
2845,750,525,1275,
2847,1393,1098,2491,
2848,1132,998,2130,
2849,705,565,1270,
2850,1102,788,1890,
2851,1581,1284,2865,
2853,529,468,997,
2854,1181,846,2027,
2855,1750,1361,3111,
2856,748,516,1264,
2857,838,618,1456,
2860,972,795,1767,
2862,1885,1392,3277,
2864,1253,910,2163,
2865,1264,960,2224,
2866,1864,1417,3281,
2868,1103,927,2030,
2869,844,656,1500,
2871,902,659,1561,
2872,674,571,1245,
2876,99,84,183,
2877,1106,898,2004,
2878,236,185,421,
2879,1284,936,2220,
2880,1203,946,2149,
2883,1159,851,2010,
2885,889,660,1549,
2886,508,400,908,
2889,874,592,1466,
2890,1117,819,1936,
2892,630,478,1108,
2893,411,335,746,
2894,300,226,526,
2895,293,234,527,
2897,1112,845,1957,
2898,98,85,183,
2900,1152,947,2099,
2901,1097,888,1985,
2902,507,375,882,
2904,425,314,739,
2907,115,96,211,
2909,1614,1300,2914,
2910,1283,1048,2331,
2911,805,623,1428,
2912,756,615,1371,
2914,342,290,632,
2915,1736,1550,3286,
2916,824,639,1463,
2917,1171,959,2130,
2918,1564,1214,2778,
2919,161,128,289,
2920,101,90,191,
2922,614,500,1114,
2923,254,212,466,
2924,100,80,180,
2926,1067,856,1923,
2928,1780,1548,3328,
2930,629,475,1104,
2933,968,802,1770,
2935,1353,986,2339,
2937,1454,1159,2613,
2939,779,615,1394,
2942,870,687,1557,
2948,1850,1492,3342,
2949,916,737,1653,
2951,484,358,842,
2952,833,641,1474,
2957,1117,950,2067,
2958,854,730,1584,
2961,919,698,1617,
2966,1095,866,1961,
2967,1622,1306,2928,
2972,222,172,394,
2974,983,810,1793,
2975,455,357,812,
2976,1330,1088,2418,
2977,8,14,22,
2978,1839,1498,3337,
2980,525,478,1003,
2982,1005,812,1817,
2984,246,191,437,
2985,1811,1544,3355,
2987,160,149,309,
2988,198,157,355,
2989,468,334,802,
2990,1550,1179,2729,
2991,1356,1045,2401,
2993,285,233,518,
2994,270,218,488,
2996,1279,941,2220,
2997,1728,1480,3208,
2998,1210,990,2200,
2999,167,148,315,
3000,1348,1026,2374,
3003,1106,839,1945,
3005,397,311,708,
3006,1167,874,2041,
3007,1214,942,2156,
3008,128,85,213,
3011,777,705,1482,
3012,195,171,366,
3013,51,57,108,
3014,1146,859,2005,
3016,1193,916,2109,
3017,283,241,524,
3019,30,19,49,
3022,950,729,1679,
3025,1114,847,1961,
3026,786,637,1423,
3029,220,171,391,
3033,762,651,1413,
3034,1525,1239,2764,
3035,865,736,1601,
3036,740,608,1348,
3038,479,399,878,
3040,375,264,639,
3041,17,24,41,
3044,1155,899,2054,
3045,884,651,1535,
3051,537,433,970,
3052,301,248,549,
3055,1029,781,1810,
3057,231,200,431,
3058,1822,1457,3279,
3061,481,428,909,
3062,1183,913,2096,
3063,1416,981,2397,
3065,1575,1231,2806,
3068,143,108,251,
3070,555,418,973,
3074,340,231,571,
3076,116,94,210,
3077,395,344,739,
3078,578,451,1029,
3079,54,62,116,
3081,318,286,604,
3082,1254,946,2200,
3084,323,263,586,
3085,1103,968,2071,
3086,777,619,1396,
3087,1033,832,1865,
3088,513,375,888,
3090,606,481,1087,
3091,310,237,547,
3092,973,752,1725,
3094,51,32,83,
3096,1196,925,2121,
3098,1212,975,2187,
3101,322,282,604,
3105,1199,991,2190,
3106,425,324,749,
3108,1196,990,2186,
3109,1337,1005,2342,
3112,1086,831,1917,
3113,603,415,1018,
3115,665,505,1170,
3116,821,672,1493,
3117,247,170,417,
3118,773,631,1404,
3119,1473,1011,2484,
3121,483,355,838,
3122,397,299,696,
3125,113,97,210,
3128,1256,944,2200,
3129,1146,996,2142,
3131,8,9,17,
3133,1026,853,1879,
3134,13,2,15,
3135,1259,1053,2312,
3139,1842,1518,3360,
3140,1223,1031,2254,
3141,156,108,264,
3142,390,304,694,
3143,874,603,1477,
3144,776,577,1353,
3145,906,735,1641,
3146,1920,1444,3364,
3149,1263,950,2213,
3152,1335,1058,2393,
3154,79,65,144,
3156,1051,855,1906,
3158,513,398,911,
3159,1027,736,1763,
3160,833,652,1485,
3161,248,203,451,
3162,116,88,204,
3164,1044,818,1862,
3168,1301,928,2229,
3169,197,160,357,
3172,112,89,201,
3174,1760,1447,3207,
3175,1091,843,1934,
3179,1506,1149,2655,
3180,875,739,1614,
3181,964,770,1734,
3182,662,536,1198,
3183,771,589,1360,
3185,554,513,1067,
3186,1147,869,2016,
3187,1015,811,1826,
3188,141,90,231,
3189,1219,936,2155,
3191,1038,829,1867,
3192,1901,1416,3317,
3193,1027,801,1828,
3195,5,2,7,
3196,1173,967,2140,
3198,320,251,571,
3200,913,703,1616,
3202,306,274,580,
3208,618,460,1078,
3209,1252,969,2221,
3210,932,626,1558,
3211,136,94,230,
3212,287,167,454,
3213,1050,753,1803,
3215,31,23,54,
3216,1547,1214,2761,
3218,60,48,108,
3219,361,284,645,
3222,625,534,1159,
3223,314,216,530,
3224,416,333,749,
3225,709,513,1222,
3227,311,239,550,
3228,26,21,47,
3229,1128,950,2078,
3230,1132,884,2016,
3231,463,332,795,
3233,583,475,1058,
3235,762,596,1358,
3236,319,263,582,
3237,1202,977,2179,
3240,1876,1488,3364,
3246,1152,935,2087,
3247,97,86,183,
3248,1237,941,2178,
3250,1116,914,2030,
3251,1425,1098,2523,
3252,556,327,883,
3253,1412,1126,2538,
3254,213,165,378,
3256,1865,1491,3356,
3260,1216,974,2190,
3261,533,446,979,
3266,7,6,13,
3267,1225,940,2165,
3268,726,532,1258,
3269,1241,929,2170,
3270,1203,965,2168,
3273,1216,897,2113,
3277,1046,868,1914,
3278,595,558,1153,
3279,407,312,719,
3280,1185,891,2076,
3282,838,677,1515,
3286,424,323,747,
3287,1432,1164,2596,
3288,1046,861,1907,
3289,1568,1183,2751,
3290,1223,937,2160,
3295,1384,1043,2427,
3296,1410,1069,2479,
3299,4,4,8,
3300,1232,956,2188,
3302,426,300,726,
3308,576,418,994,
3309,392,319,711,
3310,261,212,473,
3314,874,710,1584,
3316,836,763,1599,
3317,996,885,1881,
3318,263,207,470,
3319,905,752,1657,
3320,1300,971,2271,
3321,942,669,1611,
3324,700,507,1207,
3327,721,597,1318,
3328,416,303,719,
3329,237,146,383,
3330,217,156,373,
3331,1774,1476,3250,
3332,411,343,754,
3333,767,633,1400,
3334,1200,949,2149,
3335,720,543,1263,
3336,890,668,1558,
3340,1152,896,2048,
3345,1061,911,1972,
3348,751,653,1404,
3349,1180,986,2166,
3353,1130,880,2010,
3354,186,120,306,
3355,526,455,981,
3357,1606,1205,2811,
3360,549,458,1007,
3362,308,238,546,
3364,1460,1151,2611,
3365,784,595,1379,
3366,95,63,158,
3367,350,292,642,
3369,337,258,595,
3371,702,536,1238,
3373,1179,1011,2190,
3374,870,617,1487,
3375,789,565,1354,
3376,102,71,173,
3379,764,586,1350,
3386,1404,1129,2533,
3387,1136,862,1998,
3388,278,237,515,
3391,174,148,322,
3392,741,681,1422,
3393,1307,1077,2384,
3394,1238,954,2192,
3395,467,401,868,
3396,945,615,1560,
3398,763,575,1338,
3400,1,2,3,
3401,1059,844,1903,
3402,300,222,522,
3403,539,449,988,
3405,647,550,1197,
3407,995,844,1839,
3408,1804,1506,3310,
3409,1187,970,2157,
3410,575,466,1041,
3413,1173,968,2141,
3415,791,652,1443,
3416,639,445,1084,
3417,425,350,775,
3418,1102,810,1912,
3419,874,688,1562,
3421,637,478,1115,
3423,1555,1158,2713,
3424,1413,1021,2434,
3430,789,600,1389,
3434,1069,761,1830,
3436,1498,1114,2612,
3442,730,537,1267,
3444,29,23,52,
3445,545,379,924,
3446,616,479,1095,
3447,1141,914,2055,
3450,1466,1099,2565,
3451,1257,948,2205,
3453,1156,910,2066,
3454,746,556,1302,
3457,429,357,786,
3458,847,677,1524,
3460,486,369,855,
3461,1289,1009,2298,
3465,1145,860,2005,
3466,729,565,1294,
3467,5,6,11,
3470,1097,774,1871,
3472,1051,780,1831,
3473,1295,1033,2328,
3474,1172,931,2103,
3475,1213,943,2156,
3477,754,593,1347,
3478,39,35,74,
3483,1332,1102,2434,
3484,1232,881,2113,
3486,89,84,173,
3488,1351,1112,2463,
3489,1331,1015,2346,
3490,163,135,298,
3493,885,714,1599,
3494,1019,807,1826,
3496,510,391,901,
3500,1003,772,1775,
3501,1242,913,2155,
3502,1049,786,1835,
3504,871,695,1566,
3506,139,106,245,
3509,684,566,1250,
3510,626,477,1103,
3511,1349,1048,2397,
3512,1145,837,1982,
3513,1516,1086,2602,
3515,1200,914,2114,
3516,518,400,918,
3521,1072,795,1867,
3523,745,570,1315,
3524,914,717,1631,
3527,1320,1061,2381,
3529,106,94,200,
3531,616,508,1124,
3532,1266,1030,2296,
3534,1864,1439,3303,
3535,773,640,1413,
3536,714,588,1302,
3539,243,178,421,
3541,981,777,1758,
3542,1252,922,2174,
3543,1263,972,2235,
3546,24,12,36,
3547,220,172,392,
3548,878,665,1543,
3550,1083,906,1989,
3551,1292,966,2258,
3552,443,256,699,
3554,1411,1158,2569,
3555,1425,1113,2538,
3559,1354,1046,2400,
3560,642,489,1131,
3561,145,122,267,
3563,1400,1053,2453,
3564,1190,920,2110,
3572,601,435,1036,
3574,107,80,187,
3575,37,27,64,
3576,1175,927,2102,
3579,870,670,1540,
3581,494,392,886,
3583,723,546,1269,
3584,602,548,1150,
3587,644,521,1165,
3588,1008,834,1842,
3591,1200,942,2142,
3594,944,731,1675,
3596,386,289,675,
3597,766,564,1330,
3598,1144,883,2027,
3605,160,124,284,
3606,1012,729,1741,
3609,457,358,815,
3610,912,697,1609,
3613,1077,783,1860,
3614,1050,879,1929,
3618,1038,752,1790,
3619,351,250,601,
3620,793,603,1396,
3621,1044,828,1872,
3623,83,65,148,
3624,809,689,1498,
3625,1514,1194,2708,
3627,1831,1456,3287,
3629,1190,947,2137,
3630,953,736,1689,
3631,284,201,485,
3634,1385,1131,2516,
3636,8,6,14,
3641,1188,951,2139,
3642,524,416,940,
3643,842,626,1468,
3645,771,574,1345,
3646,1654,1287,2941,
3649,1189,985,2174,
3653,1193,993,2186,
3655,1404,1114,2518,
3656,993,781,1774,
3659,282,239,521,
3660,177,149,326,
3661,206,162,368,
3662,520,496,1016,
3663,683,563,1246,
3665,1248,931,2179,
3668,54,34,88,
3669,151,103,254,
3670,114,91,205,
3671,1503,1268,2771,
3672,141,89,230,
3673,196,194,390,
3678,1174,863,2037,
3679,1779,1500,3279,
3681,1379,1110,2489,
3682,465,366,831,
3685,1402,1112,2514,
3686,422,356,778,
3689,1255,1033,2288,
3691,712,561,1273,
3695,1113,849,1962,
3696,640,517,1157,
3697,559,441,1000,
3699,1888,1393,3281,
3700,355,262,617,
3701,16,13,29,
3702,1274,1010,2284,
3704,540,427,967,
3705,888,798,1686,
3709,474,349,823,
3710,348,254,602,
3711,48,26,74,
3712,759,618,1377,
3720,362,267,629,
3721,274,220,494,
3724,1322,1019,2341,
3727,680,686,1366,
3728,64,33,97,
3732,1148,913,2061,
3735,906,693,1599,
3737,881,703,1584,
3738,1805,1514,3319,
3740,807,655,1462,
3741,1198,967,2165,
3742,904,746,1650,
3744,1354,945,2299,
3746,306,206,512,
3749,1874,1416,3290,
3750,488,383,871,
3751,314,210,524,
3754,677,540,1217,
3755,257,190,447,
3756,1217,959,2176,
3757,169,132,301,
3758,1856,1438,3294,
3760,1477,1154,2631,
3763,1005,719,1724,
3765,1823,1428,3251,
3766,378,306,684,
3771,1261,1024,2285,
3772,1179,953,2132,
3773,1287,1069,2356,
3775,812,577,1389,
3777,1145,959,2104,
3778,1228,1015,2243,
3779,850,668,1518,
3780,231,166,397,
3782,1182,969,2151,
3783,89,62,151,
3786,1130,935,2065,
3787,938,791,1729,
3790,1225,950,2175,
3791,1231,946,2177,
3795,429,292,721,
3797,1277,1011,2288,
3798,852,659,1511,
3799,777,625,1402,
3801,779,651,1430,
3803,955,885,1840,
3804,207,172,379,
3805,385,338,723,
3806,179,155,334,
3807,225,178,403,
3808,1299,993,2292,
3809,848,660,1508,
3812,1039,752,1791,
3815,298,237,535,
3817,1311,1091,2402,
3819,482,366,848,
3820,438,352,790,
3822,494,346,840,
3823,263,247,510,
3826,565,412,977,
3829,1048,834,1882,
3830,530,413,943,
3832,812,677,1489,
3833,268,244,512,
3837,1139,917,2056,
3838,266,220,486,
3839,1219,947,2166,
3840,1494,1205,2699,
3841,255,192,447,
3844,1872,1468,3340,
3847,66,62,128,
3848,917,664,1581,
3849,763,596,1359,
3852,1453,1080,2533,
3857,1098,843,1941,
3858,1911,1505,3416,
3860,577,574,1151,
3862,980,761,1741,
3865,828,723,1551,
3867,1832,1448,3280,
3870,878,744,1622,
3871,582,476,1058,
3873,770,601,1371,
3874,1112,880,1992,
3876,366,295,661,
3877,1118,923,2041,
3881,1087,767,1854,
3884,1059,709,1768,
3887,1318,1090,2408,
3889,1234,947,2181,
3892,597,497,1094,
3893,892,695,1587,
3894,485,381,866,
3895,1132,786,1918,
3896,870,669,1539,
3897,147,113,260,
3900,742,506,1248,
3901,1347,1054,2401,
3902,716,538,1254,
3903,1886,1449,3335,
3907,435,335,770,
3910,728,584,1312,
3911,1142,870,2012,
3922,435,327,762,
3923,1041,821,1862,
3925,799,705,1504,
3927,490,354,844,
3928,456,361,817,
3930,120,103,223,
3931,80,58,138,
3935,263,224,487,
3936,558,449,1007,
3937,517,407,924,
3943,1166,980,2146,
3944,343,299,642,
3949,206,156,362,
3950,817,630,1447,
3953,481,401,882,
3954,744,598,1342,
3956,252,225,477,
3958,222,184,406,
3959,1333,1094,2427,
3962,1255,949,2204,
3966,1178,792,1970,
3967,827,628,1455,
3970,981,750,1731,
3974,700,504,1204,
3976,721,473,1194,
3978,312,212,524,
3980,23,14,37,
3981,1331,1003,2334,
3984,339,296,635,
3989,546,473,1019,
3990,580,441,1021,
3992,1192,970,2162,
3994,1463,1238,2701,
3995,83,67,150,
4001,238,198,436,
4002,995,743,1738,
4003,1055,831,1886,
4005,866,676,1542,
4006,711,521,1232,
4007,879,675,1554,
4009,1290,1068,2358,
4011,1172,1091,2263,
4013,1682,1253,2935,
4014,293,237,530,
4019,1184,894,2078,
4020,45,28,73,
4021,1314,996,2310,
4022,57,54,111,
4024,1177,1015,2192,
4027,1052,769,1821,
4030,1318,1034,2352,
4031,675,473,1148,
4034,1567,1241,2808,
4036,85,76,161,
4038,1070,818,1888,
4039,143,114,257,
4040,1305,1119,2424,
4041,1065,812,1877,
4042,156,115,271,
4044,963,786,1749,
4047,609,442,1051,
4050,1125,838,1963,
4051,1257,994,2251,
4053,1827,1371,3198,
4054,585,446,1031,
4055,723,531,1254,
4056,1033,833,1866,
4058,1234,967,2201,
4059,76,50,126,
4062,280,218,498,
4064,1185,961,2146,
4066,1283,1016,2299,
4068,114,78,192,
4069,1197,870,2067,
4072,74,76,150,
4073,578,477,1055,
4074,1091,834,1925,
4076,321,228,549,
4080,520,354,874,
4081,1918,1554,3472,
4083,882,737,1619,
4084,231,211,442,
4086,1211,945,2156,
4088,58,36,94,
4093,1431,1147,2578,
4094,1133,907,2040,
4096,837,707,1544,
4099,883,701,1584,
4100,1206,977,2183,
4103,98,75,173,
4104,205,172,377,
4105,1427,1053,2480,
4106,96,69,165,
4107,1096,820,1916,
4109,87,70,157,
4110,78,65,143,
4111,1184,926,2110,
4112,183,141,324,
4114,508,377,885,
4115,1037,722,1759,
4117,175,132,307,
4118,883,641,1524,
4121,461,375,836,
4123,1799,1352,3151,
4124,1840,1487,3327,
4126,876,661,1537,
4127,379,297,676,
4129,1501,1149,2650,
4130,724,541,1265,
4131,668,610,1278,
4132,145,127,272,
4133,495,399,894,
4134,436,291,727,
4136,1170,902,2072,
4139,554,412,966,
4140,1074,817,1891,
4141,318,258,576,
4142,687,467,1154,
4143,961,700,1661,
4146,802,677,1479,
4147,1109,944,2053,
4149,1036,738,1774,
4157,283,250,533,
4161,717,573,1290,
4165,1515,1156,2671,
4169,412,347,759,
4171,1502,1191,2693,
4172,1015,761,1776,
4173,54,33,87,
4175,898,659,1557,
4177,762,552,1314,
4178,974,769,1743,
4179,1953,1490,3443,
4180,920,667,1587,
4183,1092,811,1903,
4184,745,570,1315,
4185,792,652,1444,
4186,589,442,1031,
4187,1935,1469,3404,
4193,1907,1495,3402,
4194,1054,846,1900,
4196,1229,947,2176,
4199,258,206,464,
4200,1070,831,1901,
4201,1033,879,1912,
4202,452,351,803,
4204,25,27,52,
4208,182,144,326,
4210,156,138,294,
4211,1241,945,2186,
4214,1299,995,2294,
4216,873,686,1559,
4217,740,548,1288,
4219,161,118,279,
4222,1906,1453,3359,
4225,1019,748,1767,
4233,189,137,326,
4241,1267,945,2212,
4242,1224,984,2208,
4243,1220,957,2177,
4244,780,644,1424,
4245,501,437,938,
4246,270,211,481,
4251,60,64,124,
4252,925,862,1787,
4255,27,16,43,
4258,1510,1204,2714,
4261,1470,989,2459,
4262,391,307,698,
4263,1390,1088,2478,
4264,833,615,1448,
4267,1890,1471,3361,
4269,710,560,1270,
4271,855,695,1550,
4273,267,205,472,
4274,864,663,1527,
4276,1266,951,2217,
4279,1354,1148,2502,
4283,951,801,1752,
4285,413,315,728,
4288,891,657,1548,
4289,1461,1078,2539,
4290,756,603,1359,
4291,422,322,744,
4292,91,69,160,
4293,1592,1226,2818,
4295,1295,1009,2304,
4297,1157,784,1941,
4299,1127,890,2017,
4301,328,282,610,
4302,183,129,312,
4305,938,745,1683,
4306,674,410,1084,
4308,107,71,178,
4309,642,623,1265,
4310,382,309,691,
4311,1296,1028,2324,
4312,556,425,981,
4313,135,119,254,
4315,489,474,963,
4316,1246,949,2195,
4320,1111,845,1956,
4321,1081,846,1927,
4324,1194,957,2151,
4325,945,770,1715,
4327,1078,800,1878,
4328,225,138,363,
4330,340,232,572,
4332,400,311,711,
4333,268,219,487,
4336,280,184,464,
4338,1239,1031,2270,
4339,926,743,1669,
4340,1166,905,2071,
4344,1868,1468,3336,
4345,540,410,950,
4346,1076,893,1969,
4349,684,422,1106,
4352,1076,901,1977,
4353,681,583,1264,
4355,253,221,474,
4356,80,94,174,
4358,66,44,110,
4359,518,414,932,
4361,1301,1008,2309,
4362,78,68,146,
4364,1648,1243,2891,
4366,380,297,677,
4369,601,476,1077,
4371,231,159,390,
4372,1031,773,1804,
4375,107,85,192,
4379,536,490,1026,
4380,1238,952,2190,
4382,1111,879,1990,
4385,19,7,26,
4389,45,44,89,
4391,475,393,868,
4393,1105,931,2036,
4394,1352,1265,2617,
4395,1433,1115,2548,
4396,258,166,424,
4400,977,739,1716,
4401,1788,1436,3224,
4405,403,340,743,
4408,1203,965,2168,
4409,987,768,1755,
4410,355,251,606,
4411,1227,860,2087,
4413,311,241,552,
4414,1566,1107,2673,
4415,530,378,908,
4417,1055,794,1849,
4418,300,226,526,
4419,704,515,1219,
4420,210,145,355,
4424,318,249,567,
4425,1801,1529,3330,
4426,1186,978,2164,
4428,792,622,1414,
4430,1873,1474,3347,
4431,1016,765,1781,
4433,313,275,588,
4437,8,5,13,
4439,1030,847,1877,
4440,224,208,432,
4441,1841,1475,3316,
4442,964,800,1764,
4443,245,183,428,
4446,910,684,1594,
4447,1572,1291,2863,
4449,1216,1013,2229,
4450,519,436,955,
4452,1251,1006,2257,
4453,712,569,1281,
4454,1886,1465,3351,
4457,1254,921,2175,
4459,135,97,232,
4460,121,110,231,
4461,613,539,1152,
4462,87,56,143,
4465,1435,1221,2656,
4466,1858,1546,3404,
4467,593,516,1109,
4468,927,765,1692,
4469,940,731,1671,
4470,494,402,896,
4472,1213,984,2197,
4475,1066,835,1901,
4480,718,772,1490,
4481,1440,1035,2475,
4484,471,373,844,
4485,102,56,158,
4486,1239,1011,2250,
4489,159,97,256,
4490,171,144,315,
4492,1917,1445,3362,
4496,663,599,1262,
4498,1434,1180,2614,
4499,263,266,529,
4500,414,311,725,
4502,1901,1458,3359,
4506,1087,941,2028,
4508,63,58,121,
4509,1580,1255,2835,
4511,622,435,1057,
4513,685,533,1218,
4514,880,699,1579,
4516,833,660,1493,
4519,990,798,1788,
4520,203,171,374,
4522,879,707,1586,
4523,1026,880,1906,
4526,988,732,1720,
4527,361,306,667,
4528,557,519,1076,
4529,545,453,998,
4530,605,447,1052,
4537,894,666,1560,
4542,963,736,1699,
4543,169,124,293,
4546,218,153,371,
4549,513,503,1016,
4551,432,326,758,
4553,1348,1148,2496,
4554,1271,999,2270,
4562,1186,991,2177,
4565,288,172,460,
4566,529,389,918,
4567,1376,1151,2527,
4568,973,722,1695,
4569,1274,1014,2288,
4570,500,411,911,
4572,1361,1144,2505,
4573,1106,858,1964,
4574,204,170,374,
4575,1831,1530,3361,
4577,88,98,186,
4579,1530,1172,2702,
4581,1,2,3,
4582,619,477,1096,
4583,1171,839,2010,
4584,709,537,1246,
4585,633,498,1131,
4586,1803,1429,3232,
4587,1309,1046,2355,
4589,1027,839,1866,
4592,1161,860,2021,
4593,1078,890,1968,
4598,718,535,1253,
4604,1214,938,2152,
4606,1004,824,1828,
4608,1504,1147,2651,
4609,212,167,379,
4610,1141,923,2064,
4613,73,60,133,
4617,569,436,1005,
4618,1590,1276,2866,
4619,110,95,205,
4624,1431,1003,2434,
4625,647,480,1127,
4626,1077,891,1968,
4630,461,340,801,
4631,185,211,396,
4633,590,507,1097,
4634,1182,902,2084,
4635,327,259,586,
4640,1146,935,2081,
4641,984,741,1725,
4642,1839,1477,3316,
4647,286,199,485,
4648,747,606,1353,
4656,642,517,1159,
4657,892,741,1633,
4659,686,536,1222,
4661,179,134,313,
4664,835,666,1501,
4665,1853,1453,3306,
4668,207,171,378,
4669,692,553,1245,
4670,62,48,110,
4673,1232,956,2188,
4676,1705,1647,3352,
4677,1827,1520,3347,
4678,672,504,1176,
4679,497,421,918,
4680,1258,920,2178,
4681,1228,938,2166,
4682,786,629,1415,
4683,667,515,1182,
4685,846,646,1492,
4687,421,353,774,
4688,40,25,65,
4691,909,764,1673,
4692,183,133,316,
4693,66,59,125,
4695,582,418,1000,
4698,97,65,162,
4699,393,298,691,
4700,285,201,486,
4702,1436,1176,2612,
4703,997,835,1832,
4705,1225,865,2090,
4710,156,117,273,
4711,122,95,217,
4712,845,643,1488,
4714,926,707,1633,
4718,992,758,1750,
4723,199,172,371,
4725,1256,996,2252,
4727,243,168,411,
4729,734,641,1375,
4730,1079,899,1978,
4731,323,238,561,
4736,345,237,582,
4737,1476,1188,2664,
4738,311,244,555,
4742,319,265,584,
4743,856,611,1467,
4744,1646,1299,2945,
4747,1073,901,1974,
4749,1306,970,2276,
4750,1010,803,1813,
4751,811,673,1484,
4752,1297,913,2210,
4754,1094,956,2050,
4756,831,658,1489,
4757,1924,1498,3422,
4759,193,119,312,
4760,705,569,1274,
4763,519,390,909,
4764,938,762,1700,
4765,24,24,48,
4766,1225,926,2151,
4770,1896,1487,3383,
4773,779,623,1402,
4775,1019,734,1753,
4779,48,39,87,
4780,223,191,414,
4786,1348,1036,2384,
4788,695,584,1279,
4789,214,153,367,
4792,288,203,491,
4794,97,63,160,
4798,177,130,307,
4800,251,197,448,
4805,981,765,1746,
4806,595,470,1065,
4807,997,769,1766,
4808,152,108,260,
4809,1075,835,1910,
4812,1015,896,1911,
4814,135,100,235,
4815,154,97,251,
