process,distance,
compt,23.5027,
compt,12.2709,
compt,13.7364,
compt,20.5742,
compt,11.0503,
compt,18.0566,
compt,11.6291,
compt,11.19,
compt,19.0889,
compt,27.9777,
compt,42.6351,
compt,15.1673,
compt,17.6522,
compt,17.6442,
compt,10.6604,
compt,10.0671,
compt,10.5083,
compt,16.7052,
compt,25.1369,
compt,15.8522,
compt,31.4969,
compt,12.8098,
compt,40.0786,
compt,54.4691,
compt,11.0206,
phot,11.491,
compt,18.508,
compt,37.5455,
compt,27.6535,
compt,43.5254,
compt,12.7123,
compt,31.0772,
compt,12.9509,
compt,30.9943,
compt,17.7698,
compt,12.838,
compt,45.3866,
compt,27.6362,
compt,10.5386,
compt,18.4942,
compt,18.9571,
compt,19.8676,
compt,10.4814,
compt,15.4741,
compt,13.8979,
compt,29.9337,
compt,15.3918,
compt,14.9055,
compt,11.2775,
compt,15.673,
compt,15.7721,
compt,70.0797,
compt,17.9811,
compt,13.5848,
compt,13.8094,
compt,10.3081,
compt,11.7148,
compt,43.0903,
compt,36.5078,
compt,30.4746,
compt,29.5,
compt,15.7285,
compt,11.8774,
compt,12.7215,
compt,20.0042,
compt,13.0693,
compt,21.6523,
compt,19.6466,
compt,23.2679,
compt,24.7807,
compt,22.2602,
compt,15.7652,
compt,49.8772,
compt,20.7314,
compt,11.2513,
compt,45.9493,
compt,27.236,
compt,19.2515,
compt,25.3085,
compt,25.825,
compt,14.8307,
compt,33.7389,
compt,22.7579,
compt,10.181,
compt,18.074,
compt,21.786,
compt,32.2792,
compt,11.305,
compt,44.7381,
compt,10.7721,
compt,19.8391,
compt,11.2884,
compt,20.4851,
compt,10.0964,
compt,25.1449,
compt,16.6203,
compt,26.3192,
compt,27.2864,
compt,57.8817,
compt,32.279,
compt,19.8101,
compt,11.2122,
compt,42.6347,
compt,13.1796,
compt,26.8872,
compt,10.4889,
compt,29.2099,
compt,14.6502,
compt,10.8157,
compt,18.7219,
compt,18.6179,
compt,15.6863,
compt,42.4724,
compt,16.2145,
compt,16.5986,
compt,17.6637,
compt,37.1493,
compt,15.0272,
compt,19.3236,
compt,14.6898,
compt,20.2276,
Rayl,27.4136,
compt,14.8167,
compt,19.4325,
compt,17.5598,
compt,29.0989,
compt,29.1179,
compt,16.2676,
compt,30.8101,
compt,13.1603,
compt,23.9838,
compt,38.2888,
compt,36.9146,
compt,10.1791,
compt,11.5249,
compt,17.8726,
compt,13.7123,
compt,41.7209,
compt,36.1521,
compt,11.1912,
compt,10.5927,
compt,13.5217,
compt,26.8138,
compt,17.661,
compt,11.1382,
compt,16.42,
compt,27.4217,
compt,44.733,
compt,10.905,
compt,12.3452,
compt,32.3608,
compt,19.8017,
compt,22.7777,
compt,37.1939,
compt,14.4379,
compt,14.3815,
compt,12.3453,
compt,30.0854,
compt,15.1231,
compt,20.1092,
compt,49.1537,
compt,11.1551,
compt,16.0228,
compt,18.0715,
compt,13.0053,
compt,17.1489,
compt,18.3963,
compt,28.3858,
compt,10.7829,
compt,11.1127,
compt,11.4703,
compt,22.5134,
compt,14.1661,
compt,12.0612,
compt,37.9122,
compt,14.2765,
compt,14.4651,
compt,18.0048,
compt,22.4818,
compt,10.5319,
compt,18.4611,
compt,36.6319,
compt,14.7789,
compt,32.0248,
compt,16.448,
compt,15.3948,
compt,14.3407,
compt,15.9596,
compt,23.31,
compt,35.9295,
compt,57.1507,
compt,16.3304,
compt,19.6721,
compt,24.7472,
compt,18.2211,
Rayl,19.6885,
compt,38.4118,
compt,15.8278,
compt,43.2778,
compt,26.0145,
compt,16.8071,
compt,32.0644,
compt,18.6182,
compt,49.6292,
compt,21.1917,
compt,11.514,
compt,39.775,
compt,48.6655,
compt,14.1264,
compt,22.0645,
compt,18.9294,
compt,28.1219,
compt,31.0616,
compt,43.5179,
compt,31.5712,
compt,28.8593,
compt,13.0905,
compt,12.6263,
compt,13.0368,
compt,28.2927,
compt,10.2405,
compt,15.8307,
compt,44.6419,
compt,29.1507,
compt,26.8503,
compt,10.117,
compt,31.7523,
compt,36.2537,
compt,19.6612,
compt,22.3646,
compt,22.6341,
compt,35.2353,
compt,41.9253,
compt,13.4039,
compt,11.4861,
compt,61.7725,
compt,12.233,
compt,22.6247,
compt,23.8769,
compt,12.1087,
compt,20.0102,
compt,22.5646,
compt,12.9631,
compt,18.2029,
compt,53.7626,
compt,24.4848,
compt,30.3501,
compt,12.7804,
compt,22.6763,
compt,33.614,
compt,30.7386,
compt,28.8494,
compt,18.5875,
compt,20.2564,
compt,14.9199,
compt,12.6406,
compt,10.6191,
compt,20.8365,
compt,18.3085,
compt,16.9327,
compt,10.2712,
compt,13.054,
compt,38.4406,
compt,31.8555,
compt,10.7107,
compt,23.3662,
compt,18.577,
compt,26.2813,
compt,16.4048,
compt,34.0521,
compt,20.9959,
compt,11.284,
compt,13.9117,
compt,33.305,
compt,10.8782,
compt,15.725,
compt,37.7344,
compt,10.1495,
compt,13.7051,
compt,11.3347,
compt,32.5185,
compt,15.5348,
compt,17.0553,
compt,26.1889,
compt,16.0501,
compt,16.0516,
compt,22.2085,
compt,13.1649,
compt,10.7895,
compt,27.127,
compt,25.6594,
compt,20.6247,
compt,43.6695,
compt,37.0373,
compt,34.4539,
compt,12.7354,
compt,32.0623,
compt,11.5968,
compt,23.9886,
compt,10.3462,
compt,25.0146,
compt,39.3551,
compt,36.2745,
compt,29.9268,
compt,24.7649,
compt,20.207,
compt,38.1283,
compt,14.665,
compt,13.6872,
compt,13.5695,
compt,10.9579,
compt,71.7912,
compt,13.8755,
compt,34.5732,
compt,11.3923,
compt,46.7641,
compt,15.6349,
compt,14.1536,
compt,21.1018,
compt,15.4673,
compt,39.8304,
compt,14.8663,
compt,25.8361,
compt,28.4068,
compt,10.0159,
compt,21.4617,
compt,21.3888,
compt,21.2832,
compt,31.4676,
compt,17.9745,
compt,30.744,
compt,43.4298,
compt,26.6933,
compt,12.0031,
compt,29.3873,
compt,11.1206,
compt,10.0598,
compt,13.4743,
compt,16.9521,
compt,14.3415,
compt,15.7035,
compt,14.7297,
compt,18.4127,
compt,33.5689,
compt,15.2286,
compt,12.1172,
compt,10.0355,
compt,16.4936,
compt,11.0527,
compt,14.6304,
compt,13.8646,
compt,18.4067,
compt,24.0679,
compt,33.273,
compt,33.3861,
compt,29.592,
compt,29.6219,
compt,13.3292,
compt,52.8839,
compt,28.7431,
compt,27.9306,
compt,21.9267,
compt,44.6511,
compt,19.7776,
compt,13.0694,
compt,20.7647,
compt,23.0465,
compt,13.3483,
compt,13.9484,
compt,36.8281,
compt,15.8718,
compt,25.1549,
compt,33.8189,
compt,19.6112,
compt,32.1198,
compt,10.884,
compt,24.5894,
compt,12.094,
compt,36.4526,
compt,20.7751,
compt,17.7064,
compt,34.535,
compt,16.5687,
compt,39.9932,
compt,11.7089,
compt,16.8342,
compt,40.3712,
compt,10.3642,
compt,13.069,
compt,17.4337,
compt,16.6625,
compt,16.9781,
compt,36.749,
compt,11.5221,
compt,17.7179,
compt,14.4793,
compt,16.9517,
compt,15.9551,
compt,23.9037,
compt,36.8542,
compt,31.6753,
compt,15.7723,
compt,50.5696,
compt,33.3409,
compt,10.3128,
compt,29.1928,
compt,28.2289,
compt,36.4732,
compt,31.8835,
compt,18.4346,
compt,20.4906,
compt,33.6934,
compt,12.9576,
compt,16.9291,
compt,19.1149,
compt,10.426,
compt,10.8942,
compt,23.7047,
compt,13.5497,
compt,20.9625,
compt,18.7573,
compt,30.5818,
compt,15.5858,
compt,10.1758,
compt,35.296,
compt,41.3835,
phot,15.6245,
compt,10.316,
compt,29.9283,
compt,18.2147,
compt,19.1513,
compt,34.5975,
compt,12.0678,
compt,43.4194,
compt,11.6664,
compt,37.6641,
compt,19.9439,
compt,12.4072,
compt,10.7874,
compt,27.3524,
compt,11.3442,
compt,22.7395,
compt,19.4385,
compt,17.9769,
compt,11.1216,
compt,23.8073,
compt,11.8995,
compt,10.4338,
compt,11.3927,
compt,47.521,
compt,12.5168,
compt,10.4395,
compt,24.1919,
compt,20.5631,
compt,10.0366,
compt,20.7885,
compt,23.8478,
compt,35.6118,
compt,21.6154,
compt,17.0763,
compt,22.3416,
compt,24.4746,
compt,24.5332,
compt,14.2657,
compt,45.4598,
compt,10.1262,
compt,20.4504,
compt,13.0239,
compt,22.1382,
compt,20.7013,
compt,17.986,
compt,14.0974,
compt,11.4573,
compt,15.1883,
compt,30.2897,
compt,14.3947,
compt,26.8819,
compt,23.005,
compt,25.6305,
compt,13.166,
compt,13.1839,
compt,13.1674,
compt,29.3003,
compt,25.157,
compt,18.4392,
compt,16.1596,
compt,20.5817,
compt,22.8387,
compt,29.6926,
compt,10.0605,
compt,27.5627,
compt,16.2758,
compt,16.2085,
compt,13.2458,
compt,10.0271,
compt,17.126,
compt,20.1734,
compt,12.8168,
compt,12.4318,
compt,30.2611,
compt,27.4393,
compt,49.1656,
compt,38.2226,
compt,28.0729,
compt,38.4653,
compt,23.9603,
compt,11.6694,
compt,17.8986,
compt,23.9718,
compt,21.0289,
compt,18.4846,
compt,56.855,
compt,15.3748,
compt,21.9477,
compt,12.4744,
compt,11.8422,
compt,32.6234,
compt,22.0534,
compt,13.2825,
compt,21.1177,
compt,35.5572,
compt,14.3108,
compt,18.6377,
compt,39.3346,
compt,20.5331,
compt,11.067,
compt,14.3076,
compt,12.5156,
compt,67.6553,
compt,18.8425,
compt,10.225,
compt,16.317,
compt,11.3498,
compt,26.581,
compt,13.726,
compt,17.5993,
compt,11.5335,
compt,20.1943,
compt,18.6906,
compt,17.0343,
compt,16.7881,
compt,11.2066,
compt,18.8962,
compt,11.206,
compt,15.8623,
compt,31.0446,
compt,22.9811,
compt,14.4921,
compt,17.8268,
compt,10.5078,
compt,11.6358,
compt,48.6851,
compt,14.4813,
compt,18.7238,
compt,28.888,
compt,32.1239,
compt,18.7571,
compt,10.0489,
compt,46.7173,
compt,38.1812,
compt,23.1601,
compt,19.3716,
compt,24.8486,
compt,45.6398,
compt,11.7077,
compt,19.6646,
compt,34.0937,
compt,17.4645,
compt,78.2617,
compt,18.7137,
compt,54.9191,
compt,20.1679,
compt,22.1849,
compt,15.5871,
compt,31.2965,
compt,12.5011,
compt,48.1478,
compt,30.5632,
compt,22.8152,
compt,11.7399,
compt,12.8782,
compt,22.7299,
compt,22.7613,
compt,16.1223,
compt,13.4849,
compt,17.6503,
compt,31.4933,
compt,43.5989,
compt,32.797,
compt,13.4752,
compt,17.4772,
compt,16.661,
compt,18.1168,
compt,13.721,
compt,11.0753,
compt,10.5683,
compt,41.6626,
compt,39.9756,
compt,34.2303,
compt,15.0441,
compt,10.2636,
compt,13.8858,
compt,28.2554,
compt,16.8772,
compt,39.6489,
compt,21.1739,
compt,13.6992,
compt,37.9595,
compt,11.5874,
compt,25.9497,
compt,18.6623,
compt,19.0105,
compt,13.6492,
compt,35.3259,
compt,12.0622,
compt,15.9953,
compt,13.9265,
compt,17.1651,
compt,14.5136,
compt,60.9689,
compt,35.4331,
compt,10.6777,
compt,28.9074,
compt,14.2788,
compt,10.9352,
compt,21.847,
compt,10.3235,
compt,21.3912,
compt,14.8703,
compt,12.9384,
compt,21.6823,
compt,12.5192,
compt,29.8325,
compt,12.7549,
compt,22.0392,
compt,10.4182,
compt,16.8261,
compt,21.1056,
compt,13.0992,
compt,29.7865,
compt,25.3903,
compt,17.3071,
compt,16.295,
compt,12.5,
compt,27.1274,
compt,18.6714,
compt,15.5264,
compt,36.8434,
compt,14.8468,
compt,43.2525,
compt,18.9455,
compt,26.2234,
compt,12.373,
compt,15.7778,
compt,17.2394,
compt,19.9513,
compt,13.0507,
compt,16.71,
compt,17.1222,
compt,31.7352,
compt,20.7876,
compt,10.2263,
compt,23.4728,
compt,29.0996,
compt,13.649,
compt,26.7507,
compt,11.5643,
compt,55.9798,
compt,20.4072,
compt,20.3766,
compt,32.0838,
compt,20.475,
compt,18.3996,
compt,10.4778,
compt,14.513,
compt,18.3519,
compt,20.8259,
compt,59.5847,
compt,53.5932,
compt,12.1417,
compt,11.6974,
compt,19.2932,
compt,15.2503,
compt,15.3593,
compt,41.8677,
compt,14.2534,
compt,10.5862,
compt,16.9534,
compt,18.8535,
compt,10.494,
compt,23.0932,
compt,16.1183,
compt,41.0228,
compt,27.9147,
compt,26.3142,
compt,13.356,
compt,27.899,
compt,11.3074,
compt,71.2165,
compt,18.1959,
compt,37.3328,
compt,26.6644,
compt,16.2213,
compt,11.0476,
compt,13.163,
compt,10.1322,
compt,14.9682,
compt,15.2595,
compt,11.9029,
compt,11.5203,
compt,14.9236,
compt,12.0645,
compt,23.8457,
compt,13.2055,
compt,18.1423,
compt,27.6037,
compt,11.7337,
compt,19.3878,
compt,20.4609,
compt,15.0335,
compt,10.2199,
compt,12.5383,
compt,16.064,
compt,17.4948,
compt,42.9476,
compt,11.9718,
compt,10.0364,
compt,31.232,
compt,25.043,
compt,13.4807,
compt,40.9975,
compt,55.5741,
compt,10.7717,
compt,20.9788,
compt,23.2558,
compt,20.2787,
compt,13.6981,
compt,23.6542,
compt,24.7355,
compt,41.3969,
compt,13.3298,
compt,12.4997,
compt,27.4342,
compt,16.1886,
compt,25.2308,
compt,11.764,
compt,28.9349,
compt,32.7034,
compt,23.4373,
compt,23.9105,
compt,11.8244,
compt,21.9497,
compt,12.5766,
compt,10.6966,
compt,12.1171,
compt,40.9065,
compt,23.3197,
compt,12.8695,
compt,13.7087,
compt,36.3216,
compt,16.9425,
compt,33.7697,
compt,19.3121,
compt,19.2116,
compt,15.1295,
compt,14.467,
compt,14.524,
compt,58.4252,
compt,21.8926,
compt,11.458,
compt,17.3299,
compt,11.7184,
compt,24.1735,
compt,32.1251,
compt,13.958,
compt,17.2907,
compt,40.8906,
compt,46.1339,
Rayl,27.7659,
compt,10.7803,
compt,52.7917,
compt,22.01,
compt,12.5875,
compt,31.1418,
compt,18.9383,
compt,17.8679,
compt,13.5133,
compt,17.7987,
compt,34.9206,
compt,11.4515,
compt,24.859,
compt,33.9413,
compt,18.9238,
compt,16.4807,
compt,20.8527,
compt,14.9555,
compt,20.8403,
compt,32.1986,
compt,12.0215,
compt,15.9128,
compt,12.2278,
compt,27.872,
compt,10.4819,
compt,19.8832,
compt,21.503,
compt,33.7669,
compt,21.6605,
compt,10.2913,
compt,11.9826,
compt,18.2479,
compt,13.852,
compt,15.69,
compt,11.0701,
compt,20.1592,
compt,22.0363,
compt,13.6211,
compt,30.7819,
compt,16.0138,
compt,12.4909,
compt,10.8853,
compt,14.5967,
compt,52.6568,
compt,26.1061,
compt,38.6674,
compt,13.5197,
compt,44.4792,
compt,20.5884,
compt,12.7703,
compt,12.7184,
compt,38.8065,
compt,12.8174,
compt,28.6669,
compt,20.2541,
compt,11.4636,
compt,16.7323,
compt,10.6381,
compt,16.9884,
compt,43.1272,
compt,15.6393,
compt,21.5942,
compt,14.9447,
compt,10.7976,
compt,22.8946,
compt,24.7367,
compt,26.6121,
compt,10.0267,
compt,17.1439,
compt,31.6841,
compt,27.0716,
compt,41.8922,
compt,37.6315,
compt,16.5987,
compt,10.5698,
compt,17.0331,
compt,49.0617,
compt,10.634,
compt,11.1167,
compt,10.4154,
compt,33.0275,
compt,25.8003,
compt,29.0302,
compt,14.998,
compt,14.9009,
compt,18.5913,
compt,18.8301,
compt,15.6246,
compt,24.1835,
compt,12.5778,
compt,28.1466,
compt,32.3277,
compt,12.01,
compt,20.8098,
compt,41.3689,
compt,23.1452,
compt,17.9056,
compt,20.3591,
compt,17.3207,
compt,19.638,
compt,13.0124,
compt,51.3824,
compt,18.6037,
compt,20.1759,
compt,14.9641,
compt,10.6104,
compt,16.5279,
compt,29.0099,
compt,16.8494,
compt,11.0384,
compt,12.526,
compt,10.6637,
compt,27.7883,
compt,10.5993,
compt,22.3307,
compt,19.3787,
compt,24.5502,
compt,12.1239,
compt,12.4363,
compt,15.1284,
compt,22.1178,
compt,53.6502,
compt,15.2694,
compt,10.611,
compt,26.0247,
compt,26.2216,
compt,17.0244,
compt,14.395,
compt,16.4898,
compt,17.5582,
compt,10.616,
compt,11.1181,
compt,26.5312,
compt,14.1805,
compt,18.3366,
compt,10.5937,
compt,18.5599,
compt,11.7282,
compt,10.4462,
compt,15.0842,
compt,15.7534,
compt,22.5709,
compt,29.3655,
compt,13.6817,
compt,11.1604,
compt,16.071,
compt,66.3623,
compt,18.3374,
compt,23.1409,
compt,20.6421,
compt,31.1788,
compt,14.3148,
compt,11.6563,
compt,11.0892,
compt,17.121,
compt,21.9173,
compt,24.4075,
compt,34.2385,
compt,14.3113,
compt,12.963,
compt,10.2442,
compt,19.0536,
compt,38.1994,
compt,11.0572,
compt,21.9106,
compt,10.9384,
compt,70.3604,
compt,11.4016,
compt,13.2854,
compt,13.8292,
compt,13.6987,
compt,28.7366,
compt,45.1039,
compt,19.7534,
compt,28.7555,
compt,10.4444,
compt,13.4738,
compt,25.0349,
compt,13.8404,
compt,33.8755,
compt,13.2253,
compt,22.366,
compt,17.8367,
compt,15.3825,
compt,11.3165,
compt,12.2442,
compt,12.3663,
compt,26.5113,
compt,65.1808,
compt,12.5095,
compt,13.981,
compt,13.2346,
compt,10.328,
compt,25.6125,
compt,14.9504,
compt,17.4972,
compt,13.1755,
compt,42.5639,
compt,10.9144,
compt,38.8682,
compt,31.0695,
compt,21.1342,
compt,38.8533,
compt,12.2014,
compt,10.4083,
compt,20.5148,
compt,19.8098,
compt,50.0272,
compt,50.455,
compt,49.3174,
compt,14.0617,
compt,14.1684,
compt,96.0882,
compt,10.2548,
compt,19.0119,
compt,24.7646,
compt,16.5586,
compt,18.7807,
compt,10.1945,
compt,13.7893,
compt,21.8561,
compt,10.4866,
compt,16.4259,
compt,23.2043,
compt,30.946,
compt,14.8679,
compt,40.0767,
compt,22.2099,
compt,18.0483,
compt,32.6076,
compt,20.5897,
compt,47.8025,
compt,12.5714,
compt,65.9936,
compt,15.8704,
compt,31.7751,
compt,12.9345,
compt,15.6223,
compt,20.3849,
compt,28.4499,
compt,22.1361,
compt,10.3021,
compt,15.5043,
compt,12.9765,
compt,42.2143,
compt,14.7692,
compt,14.111,
compt,27.3825,
compt,13.6812,
compt,11.1705,
compt,14.4686,
compt,21.8814,
compt,23.6784,
compt,11.1403,
compt,10.7823,
compt,17.4732,
compt,26.2048,
compt,11.8026,
compt,25.981,
compt,23.0549,
compt,21.5157,
compt,40.827,
compt,14.5064,
compt,22.0872,
compt,17.552,
compt,34.2572,
compt,10.8933,
compt,12.8917,
compt,24.2008,
compt,20.4587,
compt,13.0602,
compt,10.0267,
compt,12.0698,
compt,13.0061,
compt,27.4299,
compt,11.6374,
compt,38.6491,
compt,41.9662,
compt,26.7552,
compt,15.0332,
compt,24.5148,
compt,24.7305,
compt,21.7542,
compt,16.5077,
compt,11.5559,
compt,12.3807,
compt,14.8423,
compt,13.6883,
compt,53.9455,
compt,18.8119,
compt,12.3371,
compt,27.9208,
compt,22.1666,
compt,24.4939,
compt,41.4325,
compt,27.5012,
compt,18.5487,
compt,25.5908,
compt,13.421,
compt,25.5849,
compt,22.9004,
compt,32.2456,
compt,26.801,
compt,47.895,
compt,13.4501,
compt,13.9903,
compt,31.2469,
compt,26.2446,
compt,27.296,
compt,10.3036,
compt,15.4222,
compt,10.7185,
compt,16.4184,
compt,20.505,
compt,35.6257,
compt,17.3866,
compt,18.2099,
compt,16.6817,
compt,38.4106,
compt,11.5146,
compt,20.3148,
compt,42.1295,
compt,13.717,
compt,18.5692,
compt,53.9861,
compt,17.3884,
compt,20.5216,
compt,28.8463,
compt,20.9567,
compt,23.3104,
compt,28.2215,
compt,11.8433,
compt,21.302,
compt,10.1224,
compt,14.7896,
compt,13.4264,
compt,15.4669,
compt,18.4446,
compt,21.9316,
compt,11.0891,
compt,12.2463,
compt,24.2638,
compt,12.5223,
compt,28.0906,
compt,34.565,
compt,35.1355,
compt,55.2091,
compt,10.8975,
compt,12.9065,
compt,11.7112,
compt,16.8316,
compt,47.752,
compt,20.0505,
compt,16.6217,
compt,28.5572,
compt,11.2463,
compt,21.2969,
compt,68.418,
compt,19.8197,
compt,52.3061,
compt,13.9586,
compt,14.7547,
compt,27.5337,
compt,25.9473,
compt,16.4822,
compt,20.6307,
compt,26.6108,
compt,30.892,
compt,12.6477,
Rayl,14.2822,
compt,21.4787,
compt,23.1527,
compt,14.3236,
compt,22.6414,
compt,14.6599,
compt,13.2924,
compt,17.9479,
compt,10.8715,
compt,33.9653,
compt,42.5029,
compt,11.3169,
compt,26.3152,
compt,12.4406,
compt,39.4956,
compt,57.4057,
compt,16.1381,
compt,10.2923,
compt,12.616,
compt,16.187,
compt,12.3529,
compt,19.7748,
compt,11.6031,
compt,17.4287,
compt,15.5723,
compt,62.3471,
compt,14.0202,
compt,18.2083,
compt,13.9384,
compt,29.5965,
compt,22.4607,
compt,19.5065,
compt,34.6214,
compt,26.6419,
compt,15.9203,
compt,10.5879,
compt,22.9065,
compt,14.0589,
compt,12.4996,
compt,24.1666,
compt,12.3964,
compt,38.2535,
compt,17.1526,
compt,28.3757,
compt,21.4238,
compt,15.8712,
compt,12.4549,
compt,19.1387,
compt,13.4678,
compt,10.0744,
compt,12.786,
compt,22.3565,
compt,25.335,
compt,12.859,
compt,15.7917,
compt,10.3369,
compt,36.4864,
compt,57.7048,
compt,17.056,
compt,14.1092,
compt,16.4163,
compt,19.595,
compt,27.9458,
compt,24.4954,
compt,35.1946,
compt,16.6173,
compt,12.9986,
compt,15.0669,
compt,12.0323,
compt,32.1121,
compt,18.3084,
compt,11.9656,
compt,14.705,
compt,13.2065,
compt,24.0424,
compt,49.9541,
compt,12.9796,
compt,15.897,
compt,36.763,
compt,30.6465,
compt,10.4244,
compt,13.9659,
compt,21.551,
compt,10.1649,
compt,16.4033,
compt,14.4321,
compt,12.0854,
compt,22.343,
compt,24.3663,
compt,14.0202,
compt,12.6293,
compt,13.6136,
compt,20.6121,
compt,13.7397,
compt,22.0726,
compt,20.5807,
compt,15.1054,
compt,22.3261,
compt,12.9702,
compt,33.9677,
compt,25.6721,
compt,31.4383,
compt,15.531,
compt,27.6836,
compt,11.6094,
compt,11.5017,
compt,11.8591,
compt,28.8626,
compt,13.7237,
compt,17.7959,
compt,20.4199,
compt,17.9596,
compt,39.9987,
compt,31.9332,
compt,10.0451,
compt,28.3614,
compt,16.0381,
compt,56.0278,
compt,12.643,
compt,10.0004,
compt,43.1268,
compt,10.9613,
compt,10.0579,
compt,22.7825,
compt,43.3909,
compt,16.0759,
compt,11.4053,
compt,11.2003,
compt,69.9796,
compt,15.4646,
compt,17.479,
compt,21.9099,
compt,12.0946,
compt,15.7287,
compt,14.3856,
compt,12.4118,
compt,12.9454,
compt,27.4538,
compt,21.1513,
compt,21.4903,
compt,12.7489,
compt,42.4322,
compt,32.6102,
compt,15.5621,
compt,14.5814,
compt,17.9687,
compt,43.1378,
compt,59.4707,
compt,18.2844,
compt,12.3688,
compt,12.0847,
compt,20.6887,
compt,44.1746,
compt,35.4999,
compt,30.1601,
compt,10.7633,
compt,26.4248,
compt,20.8402,
compt,18.5074,
compt,29.3669,
compt,14.8257,
compt,28.7284,
compt,20.0268,
compt,14.5015,
compt,12.3139,
compt,17.1821,
compt,28.9844,
compt,16.9774,
compt,43.391,
compt,24.4764,
compt,37.0476,
compt,27.099,
compt,36.6832,
compt,29.2937,
compt,24.5718,
compt,17.7065,
compt,22.4342,
compt,12.6715,
compt,14.5148,
compt,12.7027,
compt,94.2062,
compt,24.4331,
compt,14.6639,
compt,38.7433,
compt,22.8038,
compt,25.6435,
compt,18.5397,
compt,29.652,
compt,13.6621,
compt,16.9371,
compt,11.0301,
compt,12.3351,
compt,10.8075,
compt,21.8245,
compt,10.9377,
compt,12.2407,
compt,12.5446,
compt,13.4811,
compt,26.7264,
compt,40.9816,
compt,42.053,
compt,15.9914,
compt,23.1713,
compt,25.4726,
compt,10.0997,
compt,13.9984,
compt,17.4832,
compt,27.7468,
compt,10.3703,
compt,31.068,
compt,15.6029,
compt,77.1724,
compt,16.9641,
compt,10.4416,
compt,13.14,
compt,14.184,
compt,25.0595,
compt,17.1338,
compt,12.627,
compt,29.5718,
compt,38.1753,
compt,25.8571,
compt,21.3394,
compt,22.2537,
compt,28.1993,
compt,23.1874,
compt,14.9949,
compt,13.6267,
compt,17.5218,
compt,15.3682,
compt,44.7582,
compt,21.6585,
compt,17.9465,
compt,31.4146,
compt,15.855,
compt,17.3747,
compt,36.9826,
compt,22.9587,
compt,10.0164,
compt,12.2686,
compt,15.9741,
compt,35.7724,
compt,20.8753,
compt,17.3853,
compt,47.5671,
compt,13.8114,
compt,26.5136,
compt,26.4211,
compt,18.3777,
compt,14.5102,
compt,35.2369,
compt,50.6028,
compt,13.3752,
compt,21.0649,
compt,22.2864,
compt,20.1342,
compt,16.1387,
compt,100.995,
compt,18.0775,
compt,15.6225,
compt,13.2279,
compt,26.248,
compt,13.7298,
compt,10.3698,
compt,11.1778,
compt,15.1203,
compt,10.3186,
compt,25.2585,
compt,28.8709,
compt,19.9684,
compt,30.4545,
compt,15.576,
compt,30.8911,
compt,22.3187,
compt,11.1347,
compt,29.4781,
compt,15.3685,
compt,40.9744,
compt,18.605,
compt,16.0844,
compt,16.8369,
compt,23.9897,
compt,14.2084,
compt,11.6458,
compt,25.6621,
compt,10.4286,
compt,30.994,
compt,17.6439,
compt,17.24,
compt,14.2149,
compt,38.5739,
compt,12.5532,
compt,13.4379,
compt,14.6555,
compt,29.6481,
compt,14.8789,
compt,18.8102,
compt,13.2612,
compt,34.4811,
compt,11.6255,
compt,18.255,
compt,14.4139,
compt,10.4352,
compt,28.5555,
compt,29.3757,
compt,35.3723,
compt,15.4567,
compt,36.4997,
compt,59.7411,
compt,10.0707,
compt,17.3652,
compt,12.2912,
compt,12.6448,
compt,13.7729,
compt,18.9533,
compt,60.3832,
compt,26.2332,
compt,25.5995,
compt,14.3253,
compt,12.4103,
compt,25.077,
compt,26.5516,
compt,12.3282,
compt,53.3545,
compt,75.4559,
compt,15.5724,
compt,12.4141,
compt,16.567,
compt,10.991,
compt,81.1653,
compt,17.0007,
compt,11.6224,
compt,27.4192,
compt,23.4262,
compt,21.8014,
compt,10.4352,
compt,20.1643,
compt,13.2875,
compt,10.2773,
compt,32.0229,
compt,13.7208,
compt,12.1572,
compt,10.0467,
compt,28.1491,
compt,33.2476,
compt,20.8,
compt,12.2513,
compt,50.9166,
compt,10.0055,
compt,30.6408,
compt,19.6329,
compt,23.6597,
compt,12.7065,
compt,13.5859,
compt,25.3904,
compt,14.9208,
compt,12.0936,
compt,10.1414,
compt,12.6719,
compt,15.0893,
compt,20.0469,
compt,14.725,
compt,22.9912,
compt,14.0127,
compt,52.7256,
compt,12.3018,
compt,10.9313,
compt,12.4367,
compt,15.577,
compt,23.5121,
compt,13.0349,
compt,12.9964,
compt,25.202,
compt,18.3073,
compt,21.123,
compt,10.9747,
compt,42.7689,
compt,15.1116,
compt,13.4865,
compt,39.382,
compt,19.1587,
compt,11.7089,
compt,15.1242,
compt,35.3819,
compt,10.6398,
compt,53.6161,
compt,11.999,
compt,12.8647,
compt,16.0609,
compt,20.3672,
compt,16.0188,
compt,40.2078,
compt,16.0107,
compt,42.848,
compt,28.2104,
compt,14.2045,
compt,16.3104,
compt,15.9175,
compt,35.2297,
compt,15.0064,
compt,11.9959,
compt,18.5019,
compt,18.2342,
compt,10.6092,
compt,12.5273,
compt,13.9376,
compt,12.1547,
compt,19.1763,
compt,10.9975,
compt,21.0475,
compt,14.2963,
compt,29.3063,
compt,13.1866,
compt,15.1924,
compt,20.3205,
compt,18.5217,
compt,32.1541,
compt,18.6422,
compt,18.4303,
compt,17.183,
compt,24.4554,
compt,32.1938,
compt,25.284,
compt,20.7275,
compt,15.23,
