eventID,tof,detector,numElasticSensitive,ExtScatter,CryoScatter,innerLayerScatter,
4802735,46.5161,A2,1,0,0,0,
4812932,43.0922,A0,1,0,0,0,
4816084,43.4644,A1,1,1,0,0,
4813370,48.079,A3,1,1,2,0,
4817140,44.7559,A1,1,0,0,0,
4817320,45.8118,A0,2,0,0,0,
4814386,45.643,A1,1,0,0,0,
4820075,44.3875,A1,1,1,0,0,
4823271,44.2268,A1,1,0,0,1,
4826030,44.7733,A1,1,0,0,0,
4832010,45.4945,A0,2,0,0,0,
4830192,42.9749,A0,1,0,0,0,
4830564,44.6536,A3,2,0,0,0,
4834614,48.96,A4,2,0,0,0,
4844623,47.4348,A0,3,1,0,0,
4845106,44.7046,A2,2,2,0,0,
4854239,46.6867,A0,1,0,0,0,
4849989,45.2989,A0,2,1,0,0,
4852094,46.9425,A2,1,0,0,0,
4855279,44.8239,A0,1,0,0,0,
4850277,42.5534,A0,2,0,0,0,
4856185,44.4639,A1,2,0,0,0,
4853253,47.9539,A0,1,1,0,0,
4856342,42.481,A0,1,0,0,0,
4858427,45.2019,A1,1,1,0,0,
4858487,47.413,A0,1,0,0,0,
4863572,47.227,A1,1,0,0,0,
4861891,44.7676,A0,1,0,0,0,
4859722,43.6554,A0,1,0,0,0,
4864525,46.2571,A3,3,0,0,0,
4867551,44.734,A0,1,1,0,0,
4867868,47.1157,A4,2,1,0,0,
4868102,43.8737,A0,2,0,0,0,
4868212,44.0185,A1,1,0,0,0,
4865284,45.5489,A1,1,1,0,0,
4870490,44.6529,A2,1,0,0,0,
4868627,42.4297,A2,1,1,0,0,
4870909,46.4093,A2,1,1,0,0,
4865877,47.3794,A2,1,0,0,0,
4869386,45.7488,A1,1,1,0,0,
4872322,43.8657,A0,1,0,0,0,
4875223,44.6098,A0,1,1,0,0,
4880830,46.4143,A2,1,0,0,0,
4885469,48.4405,A1,1,1,0,0,
4878189,42.8208,A1,1,1,0,0,
4878478,44.3216,A1,1,0,0,0,
4885986,48.9933,A3,1,1,0,0,
4878564,49.7423,A4,2,0,0,0,
4883884,46.28,A2,1,1,0,0,
4883893,45.8107,A0,1,0,1,0,
4888520,44.8225,A1,1,2,0,0,
4887440,46.9763,A0,1,0,0,0,
4889835,49.1617,A0,2,1,0,0,
4895519,44.81,A1,1,0,1,0,
4898875,46.6858,A1,1,2,0,0,
4899021,44.5847,A0,1,1,0,0,
4901461,48.3184,A0,1,0,0,0,
4897114,44.8087,A1,1,0,0,0,
4900288,45.6588,A0,2,0,0,0,
4908498,46.6763,A0,1,0,0,0,
4910839,48.9917,A2,1,4,0,0,
4909205,46.5291,A0,1,0,0,0,
4907169,44.0412,A2,1,0,0,0,
4914768,45.2175,A1,1,0,0,0,
4918390,41.5195,A0,1,0,0,0,
4913473,44.5226,A1,1,1,0,0,
4919642,49.4248,A1,1,1,1,0,
4919718,44.126,A2,1,0,0,0,
4933980,48.5854,A4,1,1,0,0,
4932549,44.8316,A2,1,1,0,0,
4934757,47.3414,A3,1,1,0,0,
4942650,48.064,A2,1,1,0,0,
4940138,49.3889,A0,1,2,0,0,
4940637,48.4268,A1,2,1,0,0,
4938671,45.7932,A1,3,0,0,0,
4940962,46.0272,A0,1,3,0,1,
4944412,44.808,A1,1,0,0,0,
4941652,48.5817,A4,1,2,0,0,
4949138,47.1312,A0,2,0,0,0,
4946946,44.0487,A3,1,0,0,0,
4947098,44.6557,A2,2,0,0,0,
4949517,46.9121,A0,1,1,1,0,
4955350,45.0934,A2,1,1,0,0,
4955374,47.5726,A0,3,1,0,0,
4948305,48.788,A4,2,6,1,0,
4953063,45.2348,A0,1,1,0,0,
4958639,47.287,A0,2,2,0,0,
4961235,43.9334,A0,2,0,0,0,
4957472,42.9687,A0,1,0,0,0,
4957513,47.722,A1,1,0,0,0,
4957852,46.1844,A3,2,1,0,0,
4954782,42.0345,A1,1,1,0,0,
4967705,42.9191,A0,1,0,0,0,
4967958,45.7599,A3,1,1,0,0,
4963228,44.5607,A0,1,1,0,0,
4965478,45.0978,A1,1,0,0,0,
4963889,47.4658,A2,1,2,0,0,
4969412,45.817,A1,1,1,0,0,
4970207,45.7157,A1,1,1,0,0,
4972521,47.3047,A4,1,0,0,1,
4980486,49.816,A2,1,1,0,0,
4977408,46.7545,A1,1,3,0,0,
4980710,48.3995,A3,3,0,0,0,
4980876,46.8494,A0,1,0,0,0,
4976157,42.0062,A0,1,0,0,0,
4981595,44.5867,A2,1,1,0,0,
4986636,42.7829,A0,1,0,0,0,
4982626,42.8659,A1,1,2,0,0,
4986976,47.7235,A0,1,3,0,1,
4982911,48.5978,A1,1,2,0,0,
4985085,46.3801,A4,1,0,0,0,
4987506,45.9295,A0,1,0,0,0,
4983300,48.2907,A0,1,0,0,0,
4989774,49.5257,A3,1,1,0,0,
4993258,45.1143,A2,1,0,0,0,
4990884,46.6968,A1,1,0,0,0,
4993993,44.1823,A0,2,0,0,0,
4995319,43.6829,A2,1,0,0,0,
4992713,47.9908,A4,1,4,0,0,
5005465,44.4406,A0,1,2,0,0,
5002458,45.4898,A3,1,3,0,0,
5001388,45.62,A1,1,0,0,0,
5003860,46.7557,A2,1,2,0,0,
5004215,49.9848,A4,1,1,0,0,
5008016,43.6407,A2,1,1,0,0,
5005336,48.7242,A3,2,1,0,0,
5015339,45.5668,A0,1,0,0,0,
5011182,47.4095,A0,1,1,0,0,
5013224,45.1165,A0,1,3,0,0,
5013560,45.6053,A0,1,0,0,0,
5014013,47.5565,A1,2,0,0,0,
5019516,49.2018,A4,1,1,0,0,
5019595,45.7777,A4,1,1,0,0,
5016648,48.3933,A0,1,0,0,0,
5020150,44.8139,A2,1,1,0,0,
5017254,42.3672,A0,1,1,0,0,
5020425,44.3566,A3,1,1,1,0,
5017405,43.824,A0,1,0,0,0,
5024872,45.7465,A2,1,0,0,0,
5024906,42.4799,A0,1,0,0,0,
5020894,49.7644,A1,2,1,0,0,
5017769,43.7124,A0,1,0,0,0,
5023446,48.469,A3,1,1,0,0,
5030851,48.8303,A4,2,2,0,0,
5025965,45.981,A3,1,1,0,0,
5031892,45.3088,A2,2,1,0,0,
5026554,41.6456,A0,1,1,0,0,
5032132,46.0961,A0,2,0,0,0,
5028966,48.7038,A2,1,0,0,0,
5032190,43.8088,A3,1,1,0,0,
5029387,45.2102,A0,1,0,1,0,
5029987,49.3589,A1,1,1,0,0,
5033513,44.2602,A2,1,0,1,0,
5040434,45.8604,A0,1,1,0,0,
5043867,47.4769,A0,1,3,0,0,
5044181,45.369,A1,1,1,0,0,
5036793,46.0152,A3,1,0,0,0,
5041704,42.9547,A1,2,0,0,0,
5045463,49.9546,A2,2,3,0,0,
5045499,45.185,A0,1,1,0,0,
5045610,44.2449,A2,1,0,0,0,
5049801,48.4221,A2,1,2,0,0,
5048085,46.2889,A1,1,0,0,0,
5056059,44.8945,A2,2,0,0,0,
5056086,47.968,A3,3,0,0,0,
5056210,47.7063,A0,1,0,0,0,
5053261,46.1226,A0,1,0,0,0,
5053308,44.0056,A0,1,0,0,0,
5053722,45.4098,A0,1,0,0,0,
5057363,45.3538,A0,1,0,0,0,
5054195,46.8482,A0,1,1,0,0,
5060060,43.8686,A0,2,0,0,0,
5054751,45.9298,A1,1,1,1,0,
5058571,44.7892,A0,1,0,0,0,
5062590,46.8911,A3,1,1,0,0,
5062950,45.2329,A3,1,1,0,0,
5056034,46.1337,A1,1,0,0,0,
5068901,45.0173,A2,1,0,0,0,
5061626,44.9119,A2,1,0,0,0,
5065896,43.988,A3,1,0,0,0,
5065906,43.1179,A2,1,0,0,0,
5069501,44.0117,A2,1,1,0,0,
5066656,48.4859,A0,2,2,0,0,
5066727,49.7723,A1,1,1,0,0,
5075146,48.4699,A1,2,2,0,0,
5071194,46.9053,A2,1,1,0,0,
5068306,44.4466,A1,1,3,0,0,
5075501,45.9211,A1,1,1,0,0,
5071426,45.9351,A0,1,0,0,0,
5071540,46.6464,A3,1,1,0,0,
5073883,44.9244,A1,1,4,0,0,
5082590,47.7984,A0,1,0,0,0,
5085056,47.2493,A4,1,0,0,0,
5082735,45.6062,A4,1,2,0,0,
5082811,41.92,A0,1,0,0,0,
5080263,44.6423,A3,1,0,0,0,
5077977,45.8822,A3,1,0,0,0,
5080386,49.1249,A2,1,0,0,0,
5088633,41.7961,A3,1,1,0,0,
5091275,48.2043,A1,1,1,0,0,
5087617,45.3847,A2,1,1,0,0,
5092094,44.2619,A2,1,0,0,0,
5095125,49.3005,A1,2,0,0,0,
5095134,43.0214,A1,1,0,0,0,
5095771,43.2083,A0,1,0,0,0,
5096119,45.9393,A1,1,1,0,0,
5100536,45.75,A0,1,0,0,0,
5098623,45.3762,A2,1,0,0,0,
5104032,44.9164,A3,2,0,0,0,
5106929,45.9277,A2,1,0,0,0,
5106932,47.8013,A0,1,0,0,1,
5107268,45.4586,A0,1,0,0,0,
5100188,46.52,A2,1,2,0,0,
5110412,44.4452,A0,1,1,0,0,
5108424,43.6129,A4,1,1,0,1,
5105606,43.0554,A0,1,0,0,0,
5113150,46.5902,A0,1,1,0,0,
5111949,49.5859,A0,1,2,0,0,
5116509,47.7927,A0,1,1,0,0,
5120030,47.0441,A0,1,0,0,0,
5114801,45.2569,A3,1,0,0,0,
5122496,49.5922,A1,1,3,0,0,
5117641,45.8602,A1,1,1,0,0,
5120964,43.9071,A0,1,0,0,0,
5115761,45.4867,A4,2,1,0,0,
5121304,44.187,A0,1,0,0,0,
5121865,43.5304,A1,1,1,0,0,
5119179,49.5751,A3,1,2,0,0,
5126950,49.6538,A3,1,4,0,0,
5132185,44.7051,A3,1,0,0,0,
5125036,44.808,A3,1,1,0,0,
5129737,47.6335,A2,2,0,0,0,
5127497,45.633,A2,1,0,0,0,
5132937,47.547,A0,1,1,0,0,
5128277,41.994,A1,1,0,0,0,
5128700,47.4939,A2,1,0,0,0,
5134479,46.3868,A4,1,1,0,0,
5134625,49.4425,A1,5,2,0,0,
5139458,44.8026,A1,1,0,1,0,
5139521,46.0672,A2,2,0,0,0,
5141918,48.0426,A0,2,0,0,0,
5141922,45.0739,A0,1,0,0,0,
5137762,47.777,A4,1,1,0,0,
5142242,43.3587,A0,1,2,0,0,
5145075,44.5162,A0,1,0,1,0,
5142347,49.4927,A3,1,3,0,0,
5145165,48.8142,A0,1,0,0,0,
5148408,46.1627,A0,1,0,0,0,
5149656,47.6204,A2,1,2,0,0,
5147610,41.8322,A0,1,1,0,0,
5158302,45.3568,A2,1,0,0,1,
5160827,45.0921,A0,1,0,0,0,
5153933,47.9653,A2,2,3,0,0,
5156506,44.8241,A2,2,0,0,0,
5159888,49.5812,A4,1,2,0,0,
5163136,43.8234,A0,1,1,0,0,
5165551,48.4242,A1,1,3,0,0,
5167724,49.3067,A3,1,0,0,0,
5165631,44.9567,A2,1,1,0,0,
5170796,48.6454,A1,1,3,0,0,
5165819,47.2598,A2,3,0,0,0,
5171780,45.3252,A0,1,1,0,0,
5168897,46.8133,A1,1,1,0,0,
5175526,46.3801,A0,1,2,0,0,
5183253,43.4332,A0,1,0,0,0,
5183297,47.1966,A0,1,0,0,0,
5183539,46.8159,A2,1,1,0,0,
5178522,44.8145,A0,1,2,0,0,
5186209,46.1309,A2,1,0,0,1,
5184701,42.7637,A0,1,1,0,0,
5190813,43.2361,A0,1,0,0,0,
5193934,45.4487,A2,1,0,0,0,
5197784,43.6392,A3,1,2,0,0,
5204997,44.3059,A3,1,1,0,0,
5210453,43.8725,A0,1,0,0,0,
5207546,49.2544,A2,1,1,0,0,
5217988,49.0144,A2,1,3,0,0,
5216856,45.7385,A3,1,0,0,0,
5223150,44.3799,A2,1,0,0,0,
5223216,48.6339,A2,1,1,0,0,
5233118,48.3557,A2,1,0,0,0,
5227831,43.6189,A2,1,2,0,0,
5225795,42.4426,A2,1,0,0,0,
5233824,46.5174,A2,1,2,0,0,
5231428,42.3736,A0,1,1,0,0,
5231732,45.6304,A0,1,1,0,0,
5236833,43.6972,A1,1,2,0,0,
5235132,47.6081,A0,1,0,0,0,
5235206,43.7075,A0,1,0,0,0,
5232100,45.3618,A0,1,0,0,0,
5235611,45.2438,A4,1,0,0,0,
5239788,42.3448,A0,1,0,0,0,
5238025,44.7422,A0,1,0,0,0,
5238072,45.0325,A3,1,0,0,1,
5245972,44.6957,A2,1,2,0,0,
5240600,46.0679,A0,1,1,0,0,
5246097,44.9406,A3,1,1,0,0,
5238681,43.3219,A3,1,1,0,0,
5243647,45.8719,A2,1,2,0,0,
5247314,46.5863,A1,1,1,1,0,
5248026,43.9719,A0,1,0,0,0,
5245020,48.5941,A3,1,3,0,0,
5248215,47.8406,A3,1,4,0,0,
5248377,46.105,A3,1,0,0,0,
5252544,44.3685,A3,1,0,0,0,
5251194,47.5519,A4,2,1,0,0,
5255818,42.9855,A0,1,0,0,0,
5259022,46.1802,A1,1,0,0,0,
5256571,46.117,A0,1,0,0,0,
5263827,45.5635,A1,1,0,0,0,
5266207,47.3124,A3,1,1,1,0,
5268950,45.2541,A2,1,2,0,0,
5269318,42.7223,A0,1,0,0,0,
5267094,47.2477,A1,1,1,0,0,
5274415,46.7119,A3,1,1,0,0,
5267305,43.5613,A2,1,0,0,0,
5270904,47.75,A3,1,1,0,0,
5285427,48.7428,A4,1,1,0,1,
5287349,45.993,A4,1,0,0,2,
5287689,46.0609,A2,1,1,0,0,
5287802,45.1544,A2,1,2,0,0,
5283633,42.6814,A0,1,0,0,0,
5293478,49.3255,A1,1,1,0,0,
5293874,43.8901,A1,1,1,0,0,
5293890,42.984,A0,1,3,0,0,
5297963,46.1369,A0,1,0,0,0,
5299749,47.0241,A0,2,0,0,0,
5299833,44.6935,A0,1,1,0,0,
5299908,46.1975,A4,1,3,0,0,
5295705,43.4922,A0,1,1,0,1,
5295750,43.6127,A0,1,0,0,0,
5303556,46.1571,A4,2,0,0,0,
5309355,45.0091,A2,1,2,0,0,
5310088,46.8079,A1,1,1,0,0,
5307223,45.4339,A0,1,0,0,0,
5304701,49.1874,A2,1,4,1,0,
5310776,45.5928,A0,1,1,0,0,
5307641,45.503,A1,1,1,0,0,
5305250,43.1151,A0,1,0,0,0,
5305494,48.5579,A2,1,2,0,0,
5319205,45.7803,A2,1,0,0,0,
5322384,43.6104,A0,1,0,0,0,
5323088,45.692,A2,1,2,0,0,
5320057,47.7442,A2,3,1,0,0,
5315136,47.5884,A4,1,1,0,0,
5323282,42.3265,A0,2,0,0,0,
5317909,44.471,A0,1,1,0,0,
5325509,46.3518,A1,1,0,0,0,
5326014,47.5931,A2,1,0,0,0,
5329070,45.8764,A3,2,0,0,0,
5331924,45.4422,A0,1,0,0,0,
5329190,45.2979,A3,1,0,0,0,
5327420,46.5755,A2,1,0,0,0,
5330205,42.8643,A0,1,1,0,0,
5333659,47.3329,A1,1,0,0,0,
5336971,46.9346,A2,1,0,0,0,
5347067,46.4937,A1,1,0,0,0,
5344614,45.4423,A1,1,1,0,0,
5341946,46.5713,A0,1,0,0,0,
5340061,47.2386,A2,2,1,0,0,
5345309,44.4401,A3,1,0,0,0,
5342601,45.3679,A1,1,1,0,0,
5342722,46.9973,A2,1,2,0,0,
5350449,45.4425,A0,1,0,0,0,
5349631,44.6427,A0,1,0,0,0,
5351662,47.4781,A2,1,2,0,0,
5353974,49.9004,A4,1,2,1,0,
5352452,44.2553,A0,1,0,0,0,
5353119,47.411,A4,1,1,0,0,
5358622,47.0517,A2,1,4,1,0,
5362074,44.3114,A2,2,0,0,0,
5359098,41.5574,A3,1,1,0,0,
5356359,48.3097,A1,1,2,1,1,
5364032,49.1771,A0,1,1,0,0,
5366770,48.3742,A0,1,0,0,0,
5366845,45.1232,A0,1,0,0,0,
5370806,48.2173,A2,1,1,0,0,
5374045,44.5955,A0,1,0,0,0,
5368138,45.5488,A2,1,1,0,0,
5371118,47.4048,A1,1,2,0,0,
5374358,43.8651,A1,1,0,0,0,
5368336,42.1972,A0,1,1,0,0,
5375877,47.8905,A1,1,4,0,0,
5372147,45.9937,A0,1,0,1,0,
5382170,44.7187,A0,1,1,0,0,
5382369,45.1073,A0,1,0,0,0,
5387391,45.8064,A1,2,1,0,0,
5384332,43.7287,A0,2,0,0,0,
5389175,45.4781,A0,2,0,0,0,
5389189,43.9833,A1,1,1,0,0,
5397847,44.9199,A0,1,0,0,0,
5389790,47.9218,A2,1,0,0,0,
5389966,46.7792,A1,1,3,0,0,
5398520,45.4609,A2,3,0,0,0,
5393052,48.0523,A0,1,1,0,0,
5400198,45.4959,A0,1,1,0,0,
5404203,48.9227,A4,1,0,0,0,
5404717,44.3125,A0,1,1,0,0,
5402894,43.7302,A0,1,0,0,0,
5408552,43.8105,A1,2,0,0,0,
5405639,43.7099,A0,1,2,0,0,
5405990,48.1835,A0,1,1,0,0,
5409245,47.6773,A1,1,0,0,0,
5403845,44.8357,A2,1,0,0,0,
5423004,47.1725,A1,2,0,0,0,
5417029,43.9793,A3,1,1,0,0,
5423653,46.5196,A0,3,0,0,0,
5415319,47.0888,A1,1,0,1,0,
5415344,47.8564,A2,1,1,0,0,
5424156,43.3946,A0,1,1,0,0,
5419082,44.5309,A3,1,1,0,0,
5426934,43.6306,A0,1,1,0,0,
5427091,47.7303,A3,2,0,0,0,
5427243,46.6256,A1,1,3,0,0,
5433041,42.9774,A4,1,1,0,0,
5436377,47.7878,A4,1,4,0,0,
5433385,44.5532,A3,1,0,0,0,
5428326,47.7674,A3,1,3,0,0,
5428953,46.4091,A1,1,1,0,0,
5432168,44.5144,A1,1,2,0,0,
5440202,45.3877,A0,1,0,0,0,
5449773,44.4691,A2,1,0,0,0,
5444270,47.6331,A0,1,1,0,0,
5450402,45.8566,A0,1,1,0,0,
5454594,42.7446,A1,1,1,0,0,
5457688,43.7989,A4,1,0,0,1,
5457829,44.3681,A1,1,2,0,1,
5455492,49.1398,A2,2,1,0,0,
5458734,42.5863,A0,1,0,0,0,
5458859,42.7052,A2,1,0,0,0,
5462062,45.0028,A2,1,1,0,1,
5462203,47.3739,A2,1,1,0,0,
5462505,41.058,A0,1,0,0,0,
5454295,47.9614,A1,1,0,0,0,
5457406,46.7454,A2,1,0,0,0,
5470950,48.1818,A0,1,0,0,0,
5471267,44.9567,A0,1,0,0,0,
5468355,47.4643,A0,1,1,0,0,
5471765,44.6404,A0,1,0,0,0,
5468831,44.0156,A2,1,0,0,0,
5472095,47.5663,A2,1,0,0,0,
5476794,45.6378,A0,1,0,0,0,
5470058,45.9557,A0,1,2,0,0,
5476534,44.3946,A1,1,1,0,0,
5477831,47.7811,A3,1,1,0,0,
5481094,47.5231,A1,2,0,0,0,
5484442,44.3063,A0,1,0,0,0,
5489988,48.4409,A0,1,1,0,0,
5498732,42.4985,A2,1,0,0,0,
5498980,47.9435,A2,2,0,0,0,
5493209,48.1033,A1,1,1,0,0,
5496960,49.621,A1,1,1,0,0,
5491733,45.9112,A0,2,1,0,0,
5500633,47.1115,A1,2,0,0,1,
5495050,45.122,A0,1,0,0,0,
5501402,46.2475,A0,1,0,0,0,
5511532,44.1498,A2,1,0,0,0,
5503190,43.9148,A0,1,0,0,0,
5512863,42.985,A1,1,0,0,0,
5513060,49.2512,A0,2,0,0,0,
5514541,47.7217,A2,1,1,0,0,
5515069,48.4061,A2,3,1,0,0,
5518122,46.2035,A2,1,1,0,0,
5515657,42.9009,A0,1,0,0,0,
5519252,43.0836,A0,1,1,0,0,
5516847,49.1456,A2,1,3,0,0,
5525317,44.8499,A3,1,2,0,0,
5525370,44.9046,A1,1,0,0,0,
5517376,46.6709,A0,1,0,0,0,
5526087,47.9941,A2,2,2,0,0,
5526326,47.874,A3,1,1,0,0,
5526891,45.7599,A1,1,0,0,1,
5538096,44.3944,A4,1,0,0,0,
5532286,49.0022,A3,1,2,0,0,
5535573,44.6991,A1,1,0,0,0,
5538697,44.9764,A3,2,1,0,0,
5538942,45.2101,A4,3,0,0,0,
5539527,45.3725,A2,1,1,0,0,
5543202,45.3863,A0,1,1,0,0,
5539791,47.226,A4,4,0,0,0,
5549409,44.0479,A4,1,0,0,0,
5549507,45.1337,A0,1,0,0,0,
5541046,45.3818,A3,1,1,1,0,
5543773,42.4724,A1,1,0,0,0,
5544171,48.9689,A4,2,1,0,0,
5544592,46.3664,A0,2,1,0,0,
5542087,45.2627,A4,1,3,0,1,
5550896,45.6327,A0,1,0,0,0,
5545022,45.4608,A0,1,1,0,0,
5545194,46.1297,A4,1,0,0,0,
5545345,45.6685,A0,1,2,0,1,
5542877,45.2386,A1,1,0,0,0,
5545615,45.5902,A0,1,1,0,0,
5548681,45.6354,A0,1,0,0,0,
5548889,45.0662,A0,2,0,0,0,
5559678,45.5332,A0,1,0,0,0,
5556635,45.7697,A0,1,0,0,0,
5562709,48.937,A0,2,2,0,0,
5556767,47.0092,A3,1,2,0,0,
5560714,48.3771,A2,1,2,0,0,
5555312,44.2795,A0,1,0,0,0,
5555493,45.849,A1,1,1,0,0,
5564910,48.2625,A0,1,1,0,0,
5564917,48.4396,A1,1,2,0,1,
5568957,45.9806,A3,2,0,0,0,
5569518,42.0456,A0,1,0,0,0,
5575486,45.9084,A0,1,1,0,0,
5567477,46.8679,A0,1,1,0,0,
5576343,46.2591,A0,1,0,0,0,
5573469,47.1109,A0,1,0,0,1,
5581274,48.7416,A3,1,0,0,0,
5578803,47.9348,A0,1,0,0,0,
5584579,43.4271,A0,1,1,0,0,
5579054,43.9036,A0,1,0,0,0,
5585195,49.6073,A0,1,2,0,0,
5588225,48.6285,A1,1,1,0,0,
5579869,44.8919,A3,1,3,0,0,
5580040,47.7035,A2,1,1,0,0,
5585668,43.9859,A3,1,0,0,0,
5585683,45.1078,A0,1,0,0,0,
5588911,45.3014,A2,2,0,0,0,
5586102,46.0535,A2,1,0,0,0,
5589246,46.0785,A1,1,1,0,0,
5589483,43.8768,A3,1,1,0,1,
5600008,48.854,A0,1,1,0,0,
5600603,45.766,A0,1,1,0,2,
5597688,43.8517,A1,1,1,0,0,
5595281,44.6818,A2,1,0,0,0,
5592662,45.7628,A0,1,0,1,0,
5598552,46.5978,A2,1,1,0,0,
5604414,45.9708,A1,1,1,0,0,
5604659,47.0664,A2,1,0,1,0,
5604975,45.1569,A0,1,1,0,0,
5619604,45.5858,A1,1,0,1,0,
5625669,46.9863,A0,1,2,0,0,
5626292,43.6503,A3,1,2,0,0,
5617935,46.4343,A1,1,1,0,0,
5624422,45.2452,A2,1,0,0,0,
5628513,43.064,A2,1,0,0,0,
5627596,49.1938,A1,1,1,0,0,
5631524,48.5164,A3,1,2,0,0,
5628254,46.6717,A3,1,0,0,0,
5632161,44.8537,A0,1,0,0,0,
5630166,46.4626,A0,1,3,0,0,
5639000,45.4758,A0,2,1,0,0,
5630844,46.3933,A3,1,0,0,0,
5636474,46.4235,A0,1,0,0,0,
5633814,45.3459,A4,1,1,0,0,
5631302,43.045,A3,1,0,0,0,
5636867,42.4333,A0,1,1,0,0,
5641232,48.4741,A2,1,0,0,0,
5637353,46.4182,A0,1,0,0,0,
5644364,49.8925,A2,1,0,0,0,
5644784,46.0615,A0,1,1,0,0,
5642281,43.1536,A3,1,1,0,0,
5645961,44.7727,A3,2,0,0,0,
5649106,45.4263,A4,2,1,0,0,
5643748,44.5471,A3,1,0,0,0,
5653919,44.705,A3,1,0,0,0,
5657234,46.7842,A2,1,1,0,0,
5660391,46.5424,A0,1,1,0,0,
5660925,49.3531,A0,1,4,0,0,
5655625,43.1359,A0,1,0,0,0,
5661163,49.2429,A0,1,2,0,1,
5655985,44.7923,A2,1,0,0,1,
5664343,44.2753,A2,1,0,0,1,
5661840,49.1859,A0,1,1,0,0,
5662122,47.4854,A2,1,1,0,0,
5662272,43.6816,A1,1,1,0,0,
5659624,49.8331,A3,2,2,0,1,
5666568,47.241,A1,1,0,0,0,
5670518,44.8349,A2,1,0,0,0,
5676380,47.5308,A2,1,0,0,0,
5668164,46.3454,A1,1,0,0,0,
5671089,44.6933,A1,1,2,0,0,
5671122,49.9322,A0,1,1,1,0,
5677211,47.4438,A0,1,2,0,0,
5679911,43.5394,A0,1,0,0,0,
5689737,45.6546,A1,1,1,0,0,
5684425,46.4205,A0,1,0,0,0,
5684525,43.3938,A0,1,0,0,0,
5691654,47.9364,A1,2,0,0,0,
5695369,44.3895,A1,2,1,0,0,
5693046,43.2852,A0,1,1,0,0,
5702004,45.5185,A0,1,0,0,0,
5693912,48.326,A2,1,3,0,0,
5694597,43.5131,A2,2,2,1,0,
5703719,42.1603,A2,1,1,0,0,
5711574,49.2478,A2,1,0,0,0,
5714654,48.3353,A4,2,0,0,0,
5715031,43.2752,A0,1,0,0,0,
5712006,43.4991,A0,1,0,0,0,
5715811,45.0559,A0,2,0,0,0,
5717400,49.1672,A0,3,1,0,1,
5718474,48.1433,A1,1,1,0,0,
5721262,42.2985,A0,1,1,0,0,
5723846,44.9069,A0,1,1,0,0,
5727085,45.4423,A2,1,1,0,0,
5727093,42.9065,A0,1,0,0,0,
5724180,44.4511,A0,1,0,0,0,
5722135,46.2,A1,3,0,0,0,
5719571,44.1921,A4,1,0,0,0,
5724859,46.929,A0,1,2,0,0,
5723046,48.9114,A1,1,1,0,0,
5726222,49.524,A2,1,0,0,0,
5733459,45.6669,A0,1,0,0,0,
5733570,45.7621,A1,1,0,0,0,
5730789,44.8692,A1,1,1,0,0,
5735954,46.1489,A1,1,0,0,0,
5734084,48.8833,A0,2,1,0,0,
5739463,46.5858,A0,1,0,0,0,
5734541,45.9623,A0,2,0,0,0,
5736943,48.6244,A0,1,1,0,0,
5740010,45.7038,A0,1,0,0,0,
5735638,47.9356,A2,1,0,0,0,
5741154,48.3561,A2,1,1,0,0,
5741220,43.9322,A2,1,0,0,0,
5742716,46.144,A3,2,1,0,0,
5738695,46.1379,A3,1,1,0,0,
5738936,43.9001,A2,1,0,0,0,
5741803,45.4139,A0,1,1,0,0,
5743608,44.5691,A3,1,0,0,0,
5748815,45.6692,A1,1,1,0,0,
5751834,42.7539,A1,1,0,0,0,
5749539,45.7544,A2,1,1,0,0,
5749596,44.7767,A1,1,0,0,0,
5753558,45.2036,A2,2,0,0,0,
5754594,43.8588,A1,2,0,0,1,
5759058,44.0551,A3,1,1,0,0,
5759252,45.94,A4,1,1,0,0,
5764455,44.9412,A4,1,2,0,0,
5756719,49.1084,A0,1,0,0,0,
5759827,42.103,A0,1,1,0,0,
5763246,45.5279,A1,1,1,0,0,
5763692,42.8108,A1,1,0,0,0,
5768082,46.8094,A0,1,0,0,0,
5769271,49.6367,A1,1,1,0,0,
5777798,44.3927,A0,1,1,0,0,
5769984,42.7563,A2,1,0,0,0,
5778507,45.8903,A1,1,1,0,0,
5778654,42.7593,A0,1,0,0,0,
5776191,49.5364,A2,1,1,0,0,
5790747,44.29,A3,1,1,0,0,
5787919,46.2517,A0,2,1,0,0,
5789544,45.6683,A3,1,0,0,0,
5792656,47.7469,A1,1,2,0,0,
5794689,48.5846,A2,2,0,0,0,
5798334,47.5535,A1,1,2,0,0,
5800603,46.2796,A2,1,0,0,0,
5798697,46.3662,A2,1,1,0,0,
5805502,46.533,A1,1,1,0,0,
5803731,43.1712,A1,2,1,0,0,
5804135,44.0264,A1,1,1,0,0,
5809834,46.9734,A2,1,1,0,0,
5809914,42.7889,A1,1,0,0,0,
5814981,43.7488,A0,1,1,0,0,
5810599,45.2312,A1,1,0,0,0,
5807814,48.8309,A3,2,0,0,0,
5808153,44.7079,A2,1,1,0,0,
5813614,43.7543,A0,1,0,0,0,
5821586,49.0624,A1,1,3,0,0,
5821771,43.464,A1,1,0,0,0,
5819112,45.8734,A0,1,0,0,1,
5822231,46.264,A2,1,0,0,0,
5820228,44.6519,A3,1,1,0,0,
5823374,46.6776,A1,1,1,0,0,
5823379,48.9236,A0,2,2,0,0,
