eventID,neutronEscapeEnergy,
190,0.904727,
191,1.61442,
192,2.28414,
193,0.853736,
194,0.647208,
195,0.931127,
196,0.64721,
197,1.84782,
198,1.52124,
199,0.477578,
200,2.22909,
201,2.23566,
202,2.26467,
203,0.304485,
204,0.563915,
205,0.796151,
206,2.39025,
207,2.03592,
208,2.29728,
209,1.72258,
210,0.195353,
211,1.32945,
212,0.779223,
213,2.19312,
214,0.108855,
215,0.895102,
216,0.687835,
217,0.898482,
218,0.810275,
219,0.876823,
220,0.560736,
221,0.532668,
222,0.61395,
223,0.891006,
224,0.897672,
225,0.933007,
226,2.26707,
227,0.361081,
228,2.29502,
229,0.552414,
230,0.942012,
231,0.734992,
232,0.612981,
233,0.490391,
234,0.447984,
235,2.28302,
236,0.753291,
237,0.903039,
238,0.829554,
239,0.92128,
240,0.860069,
241,0.885727,
242,2.32416,
243,2.12615,
244,2.26045,
245,0.215767,
246,0.91801,
247,2.23552,
248,2.2602,
249,0.306012,
250,1.22225,
251,0.201312,
252,0.436801,
253,2.38916,
254,0.586515,
255,0.277819,
256,0.583542,
257,0.84975,
258,0.216802,
259,1.53443,
260,0.887887,
261,2.20146,
262,0.205387,
263,0.505849,
264,0.872149,
265,0.749897,
266,0.793071,
267,0.671923,
268,1.6598,
269,1.67665,
270,0.147409,
271,1.63664,
272,0.564495,
273,0.311777,
274,0.626599,
275,2.14585,
276,0.866137,
277,0.266833,
278,0.278251,
279,2.2753,
280,0.525499,
281,2.45356,
282,0.88232,
283,1.20963,
284,0.927417,
285,0.77131,
286,0.159237,
287,0.790625,
288,0.886496,
289,0.886022,
290,0.768663,
291,0.662393,
292,2.26371,
293,2.27292,
294,1.59571,
295,0.689998,
296,0.953467,
297,0.340954,
298,0.347237,
299,0.241189,
300,2.22726,
301,0.692717,
302,0.923916,
303,0.894293,
304,0.0637669,
305,0.693324,
306,1.02882,
307,0.42828,
308,0.648475,
309,0.898095,
310,0.892684,
311,0.82661,
312,0.628034,
313,2.34483,
314,1.66125,
315,2.26583,
316,1.71299,
317,1.48462,
318,1.68749,
319,2.34475,
320,0.24946,
321,0.557341,
322,2.35355,
323,0.843745,
324,1.4348,
325,0.739844,
326,0.692182,
327,2.14527,
328,1.61274,
329,0.698716,
330,0.637984,
331,2.32883,
332,0.319686,
333,0.809036,
334,2.13192,
335,0.678886,
336,1.46402,
337,0.882736,
338,0.803796,
339,2.31075,
340,2.25099,
341,2.261,
342,0.429683,
343,0.551742,
344,2.26671,
345,0.931267,
346,2.12383,
347,2.34572,
348,1.09398,
349,0.246101,
350,0.668677,
351,2.26363,
352,0.928629,
353,0.762275,
354,2.30065,
355,2.33126,
356,0.515591,
357,2.16299,
358,0.386983,
359,0.20359,
360,0.623424,
361,1.20074,
362,0.785656,
363,0.755076,
364,1.52606,
365,0.695964,
366,0.928391,
368,0.579822,
369,0.160821,
370,0.746703,
371,0.712255,
372,0.915578,
373,0.242549,
374,0.437616,
375,0.799814,
376,0.649412,
377,0.655897,
378,2.36148,
379,0.837894,
380,0.909657,
381,0.714222,
382,0.908823,
383,1.95273,
384,0.41879,
385,0.788347,
386,2.28592,
387,2.2925,
388,0.0675352,
389,0.328303,
390,0.741491,
391,0.762093,
392,0.160927,
393,2.28304,
394,2.32091,
395,0.766844,
396,0.339249,
397,1.77916,
398,1.30556,
399,0.656328,
400,2.34207,
401,0.690168,
402,2.3078,
403,2.32556,
404,0.672988,
405,2.26501,
406,0.250435,
407,0.660128,
408,0.159907,
409,0.880773,
410,0.641805,
411,0.361627,
412,0.905402,
413,0.241552,
414,2.31212,
415,0.587644,
416,0.512791,
417,2.31651,
418,1.89203,
419,0.656197,
420,2.30303,
421,1.6698,
422,0.549526,
423,2.26764,
424,0.418996,
425,0.363823,
426,0.695521,
427,2.22518,
428,0.686,
429,0.45135,
430,0.768605,
431,2.23031,
432,0.445225,
433,1.7454,
434,0.913647,
435,2.32543,
436,0.630005,
437,2.1958,
438,0.52717,
439,0.945458,
440,2.27747,
441,2.34005,
442,1.20482,
443,2.39224,
444,0.703767,
445,0.145675,
446,0.528111,
447,0.456875,
448,1.67067,
449,1.85462,
450,2.26055,
451,0.233649,
452,1.97148,
453,2.31531,
454,0.765053,
455,0.846431,
456,0.296686,
457,0.827399,
458,0.623413,
459,2.26227,
460,0.655125,
461,0.702489,
462,2.15423,
463,0.403573,
464,0.421012,
465,0.143256,
466,0.446467,
467,0.883895,
468,0.818379,
469,1.23213,
470,0.575426,
471,0.77702,
472,2.03967,
473,1.9454,
474,2.31293,
475,0.898357,
476,0.389607,
477,0.903233,
478,0.321835,
479,0.585434,
480,0.44556,
481,2.26526,
482,0.910417,
483,0.574923,
484,2.30894,
485,2.01941,
486,0.165508,
487,1.65403,
488,0.513852,
489,2.19772,
490,0.385348,
491,2.26298,
492,2.38478,
493,2.26247,
494,2.27124,
495,0.703334,
496,2.26587,
497,0.854621,
498,2.24276,
499,2.31289,
500,0.37652,
501,2.19792,
502,1.88109,
503,2.27851,
504,1.70079,
505,1.87634,
506,0.791858,
507,1.89637,
508,0.582325,
509,0.711645,
510,2.26408,
511,0.892979,
512,0.241187,
513,0.780383,
514,1.56229,
515,2.29202,
516,0.405241,
517,0.612699,
518,2.31368,
519,0.904037,
520,1.67373,
521,2.2879,
522,0.278546,
523,2.23528,
524,0.770949,
525,0.70421,
526,0.647679,
527,1.97839,
528,0.774955,
529,1.66275,
530,0.763211,
531,0.0632181,
532,0.789113,
533,2.09267,
534,2.31045,
535,0.789948,
536,0.701453,
537,0.967177,
538,0.541212,
539,2.30311,
540,0.5139,
541,2.11106,
542,0.894783,
544,0.748877,
545,2.28994,
546,1.88496,
547,2.23318,
548,1.1933,
549,1.91156,
550,1.84044,
551,0.909724,
552,0.521258,
553,0.31754,
554,0.62946,
555,0.280513,
556,0.695811,
557,2.26433,
558,1.88308,
559,2.29073,
560,1.35401,
561,0.0924034,
562,1.17862,
563,0.748478,
564,0.409043,
565,1.66487,
566,0.8062,
567,2.34547,
568,0.902562,
569,1.47675,
570,0.104653,
571,0.909171,
572,2.3228,
573,0.897658,
574,0.112834,
575,1.24396,
576,0.350311,
577,2.41077,
578,0.898068,
579,0.544705,
580,2.22215,
581,0.811466,
582,2.29502,
583,0.637735,
584,1.22681,
585,0.703605,
586,2.27543,
587,0.714464,
588,1.41495,
589,0.850742,
590,0.71322,
591,0.398554,
592,2.24983,
593,0.84518,
594,0.201569,
595,0.921769,
596,1.48408,
597,1.65429,
598,0.482309,
599,2.1978,
600,1.94711,
601,0.20842,
602,0.441394,
603,1.95671,
604,1.29712,
605,2.27811,
606,0.382135,
607,0.73887,
608,0.944224,
609,2.2453,
610,0.602986,
611,2.08951,
612,0.845184,
613,0.920885,
614,0.634986,
615,2.2799,
616,0.814051,
617,0.516221,
618,0.691077,
619,0.78589,
620,0.559912,
621,0.489437,
622,0.765672,
623,0.626852,
624,0.929062,
625,0.520776,
626,1.28872,
627,2.1227,
628,0.883509,
629,0.247656,
630,0.163563,
631,1.31163,
632,0.812123,
633,2.30223,
634,0.801192,
635,2.26327,
636,2.26381,
637,2.37496,
638,2.28616,
639,2.30546,
640,0.895962,
641,0.946996,
642,2.0401,
643,0.811726,
644,2.30408,
645,2.12167,
646,2.30291,
647,1.63105,
648,1.28586,
649,2.31148,
650,0.247038,
651,0.156385,
652,0.667975,
653,0.820801,
654,0.832267,
655,2.15002,
656,0.726219,
657,2.2643,
658,0.924934,
659,0.711856,
660,0.334215,
661,0.888584,
662,1.18291,
663,0.148464,
664,0.573232,
665,1.58721,
666,2.00454,
667,0.818075,
668,2.29476,
669,0.920882,
670,0.382564,
671,0.949184,
672,0.54504,
673,0.947092,
674,2.35347,
675,0.462205,
676,0.886647,
677,0.786534,
678,0.80828,
679,0.532983,
680,0.284685,
681,0.96023,
682,2.26202,
683,0.684315,
684,0.224164,
685,2.12181,
686,0.855839,
687,2.25388,
688,0.898952,
689,0.761659,
690,1.86973,
691,0.922737,
692,0.897648,
693,2.00068,
694,0.504464,
695,2.28064,
696,0.959086,
697,0.673696,
698,0.923441,
699,2.37502,
700,0.972185,
701,0.908653,
702,2.26618,
703,0.551414,
704,1.37479,
705,0.682311,
706,0.557379,
707,0.294987,
708,2.26691,
709,0.357987,
710,1.23652,
711,0.766595,
712,0.302774,
713,0.750397,
714,0.788262,
715,0.432283,
716,1.70058,
717,0.753791,
718,0.544714,
719,2.23866,
720,0.88503,
721,0.896936,
722,2.31016,
723,0.479421,
724,0.568934,
725,1.29389,
726,2.26809,
727,0.751016,
728,2.16245,
729,2.00353,
730,0.56652,
731,0.277566,
732,2.31426,
733,0.779437,
734,0.15246,
735,0.445637,
736,1.91341,
737,0.523807,
738,0.243092,
739,0.642392,
740,2.26231,
741,2.05667,
742,2.22266,
743,0.0633888,
744,2.21733,
745,1.9061,
746,0.537516,
747,1.07059,
748,0.591584,
749,0.916937,
750,0.873001,
751,0.789325,
752,2.12895,
753,0.759606,
754,0.308245,
755,0.430874,
756,0.856438,
757,0.279258,
758,1.22091,
759,0.651693,
760,0.651413,
761,2.33684,
762,0.916517,
763,0.635106,
764,0.36697,
765,2.31987,
766,0.807178,
767,0.812967,
768,0.887295,
769,0.479445,
770,0.161727,
771,0.77699,
772,1.94899,
773,0.706885,
774,0.580747,
775,1.66185,
776,2.32081,
777,0.897426,
778,1.11134,
779,0.807445,
780,2.29574,
781,2.2412,
782,0.636987,
783,0.327197,
784,2.17931,
785,0.579781,
786,0.800539,
787,0.72445,
788,2.2469,
789,0.793611,
790,0.685629,
791,2.12012,
792,2.20016,
793,2.25707,
794,0.354182,
795,0.0398113,
796,0.789987,
797,0.539506,
798,0.590957,
799,0.251048,
800,0.771026,
801,2.06864,
802,0.372034,
803,0.849208,
804,0.905049,
806,0.785825,
807,0.799925,
808,2.31203,
809,2.29935,
810,2.30419,
811,0.345871,
812,0.166104,
813,0.249586,
814,0.40199,
815,0.6268,
816,0.626523,
817,0.848068,
818,0.564499,
819,2.28565,
820,2.30023,
821,0.332215,
822,0.16662,
823,0.680684,
824,0.535923,
825,0.0811527,
826,0.930406,
827,0.54709,
828,0.238703,
829,0.556708,
830,2.28771,
831,2.26741,
832,2.16807,
833,1.22196,
834,0.588753,
835,0.69099,
836,0.529487,
837,0.311632,
838,0.429521,
839,1.94575,
840,0.218249,
841,0.644366,
842,2.26822,
843,0.886037,
844,0.746854,
845,0.51214,
846,1.3092,
847,2.29349,
848,0.891745,
849,1.0377,
850,0.243455,
851,0.251931,
852,2.37559,
853,1.92957,
854,0.780019,
855,0.854945,
856,0.668423,
857,0.556639,
858,2.26823,
859,0.677956,
860,1.91314,
861,0.923658,
862,0.774253,
863,2.27151,
864,0.584528,
865,2.30937,
866,2.23807,
867,0.927979,
868,0.712811,
869,0.750074,
870,0.911329,
871,0.217866,
872,0.825997,
873,1.98508,
874,0.88294,
875,2.28466,
876,0.790716,
877,2.33936,
878,0.56698,
879,0.135387,
880,0.727632,
881,2.26163,
882,0.359486,
883,1.67751,
884,0.74046,
885,2.33674,
886,2.11625,
887,0.886872,
888,0.819659,
889,2.34099,
890,0.435844,
891,2.46305,
892,0.248907,
893,0.469751,
894,0.369522,
895,0.286986,
896,0.677609,
897,0.41582,
898,2.22025,
899,0.524178,
900,0.387008,
901,2.23862,
902,2.26145,
903,0.425762,
904,2.26842,
905,0.518658,
906,0.746536,
907,0.852612,
908,2.28252,
909,1.99368,
910,2.21423,
911,1.01246,
912,0.646658,
913,0.370904,
914,0.787647,
915,2.2626,
916,0.807723,
917,0.901868,
918,2.14524,
919,0.710641,
920,0.79271,
921,0.238853,
922,2.30619,
923,0.935576,
924,0.930402,
925,0.158012,
926,0.104082,
927,0.849166,
928,0.651749,
929,0.491499,
930,0.925525,
931,1.5345,
932,0.886604,
933,0.851927,
934,2.32649,
935,2.15984,
936,0.55996,
937,0.321275,
938,1.47623,
939,2.26555,
940,2.28949,
941,1.94384,
942,0.808088,
943,1.02152,
944,2.26524,
945,2.1881,
946,2.22569,
947,1.1328,
948,0.742952,
949,1.1717,
950,0.772046,
951,2.18009,
952,0.489901,
953,0.566198,
954,0.661603,
955,1.48168,
956,2.25425,
957,0.807352,
958,1.10003,
959,0.537548,
960,2.29149,
961,2.27435,
962,2.33588,
963,0.653008,
964,0.161908,
965,0.71275,
966,0.511145,
967,0.782043,
968,0.749799,
969,2.21267,
970,2.26324,
971,0.838505,
972,0.70908,
973,0.842138,
974,2.30334,
975,2.26231,
976,0.617967,
977,0.766416,
978,0.874965,
979,1.22061,
980,0.611287,
981,0.327024,
982,2.25993,
983,0.41937,
984,0.439929,
985,0.0664432,
986,2.16367,
987,0.847815,
988,0.184214,
989,0.781703,
990,0.3331,
991,2.32012,
992,2.15742,
993,0.166485,
994,2.3196,
995,1.85454,
996,1.71673,
997,2.25289,
998,0.764253,
999,0.771976,
1000,2.30345,
1001,2.26371,
1002,0.584422,
1003,0.870092,
1004,0.544126,
1005,0.638271,
1006,2.49944,
1007,0.150241,
1008,0.943582,
1009,2.24748,
1010,0.904311,
1011,0.25191,
1012,1.87405,
1013,0.884535,
1014,0.747944,
1015,1.66183,
1016,0.665033,
1017,0.843414,
1018,2.19046,
1019,0.88829,
1020,2.1651,
1021,0.89458,
1022,2.29972,
1023,1.93355,
1024,0.793158,
1025,0.388357,
1026,0.932065,
1027,1.67888,
1028,0.247101,
1029,2.3182,
1030,2.31581,
1031,0.711604,
1032,2.18785,
1033,0.479903,
1034,2.18013,
1035,2.31202,
1036,2.30856,
1037,2.20825,
1038,0.354869,
1039,2.38859,
1040,0.455345,
1041,2.20195,
1042,2.2742,
1043,0.250047,
1044,0.618099,
1045,0.709859,
1046,0.672997,
1047,1.01573,
1048,2.36021,
1049,0.523207,
1050,1.43748,
1051,0.291539,
1052,0.899942,
1053,0.411328,
1054,0.450975,
1055,0.946546,
1056,0.734199,
1057,0.801445,
1058,0.0981194,
1059,2.31248,
1060,2.28466,
1061,0.521504,
1062,1.4067,
1063,2.26075,
1064,2.3286,
1065,0.216835,
1066,0.891133,
1067,2.27726,
1068,0.203427,
1069,0.478909,
1070,0.565478,
1071,2.35414,
1072,0.808831,
1073,2.27247,
1074,0.246318,
1075,0.723617,
1076,0.688666,
1077,0.957911,
1078,0.770611,
1079,2.27989,
1080,0.508613,
1081,2.08297,
1082,0.749852,
1083,0.946534,
1084,2.45066,
1085,2.27546,
1086,2.32203,
1087,0.321547,
1088,2.14804,
1089,0.893821,
1090,0.865736,
1091,2.28342,
1092,0.285572,
1093,0.891158,
1094,0.266547,
1095,0.874632,
1096,0.16227,
1097,1.97557,
1098,1.433,
1099,0.650949,
1100,0.566979,
1101,1.94799,
1102,0.55102,
1103,2.11914,
1104,0.563255,
1105,0.791152,
1106,0.708835,
1107,0.558791,
1108,0.604267,
1109,2.39619,
1110,0.876716,
1111,0.213383,
1112,1.12734,
1113,0.758827,
1114,0.382942,
1115,0.657315,
1116,2.26185,
1117,0.250406,
1118,2.34062,
1119,0.156333,
1120,1.61541,
1121,2.29802,
1122,2.28553,
1123,0.927431,
1124,0.970484,
1125,0.868659,
1126,2.35266,
1127,0.981211,
1128,0.588849,
1129,0.81989,
1130,0.837484,
1131,0.167809,
1132,2.26731,
1133,0.489325,
1134,2.14608,
1135,1.98374,
1136,0.763735,
1137,0.539299,
1138,2.31338,
1139,2.32699,
1140,0.505061,
1141,2.24725,
1142,0.677597,
1143,0.76243,
1144,0.798882,
1145,0.714663,
1146,2.38228,
1147,0.812227,
1148,2.2965,
1149,2.31971,
1150,0.645032,
1151,0.9091,
1152,0.803208,
1153,1.43676,
1154,0.89948,
1155,1.90177,
1156,2.26622,
1157,1.86294,
1158,0.595921,
1159,0.626416,
1160,0.750692,
1161,0.846684,
1162,2.26676,
1163,0.390506,
1164,2.22654,
1165,0.81781,
1166,2.30729,
1167,0.566729,
1168,0.365699,
1169,0.702869,
1170,0.591537,
1171,0.878948,
1172,0.69663,
1173,0.680838,
1174,1.72373,
1175,0.923464,
1176,0.157257,
1177,0.801829,
1178,2.29437,
1179,0.399481,
1180,0.980676,
1181,2.23245,
1182,0.704738,
1183,0.753376,
1184,1.85533,
1185,0.565674,
1186,0.434832,
1187,0.828687,
1188,1.33507,
1189,0.0918787,
1190,1.17854,
1191,0.583904,
1192,0.75869,
1193,2.34604,
1194,0.161571,
1195,0.496705,
1196,0.960368,
1197,0.560503,
1198,0.702239,
1199,0.641148,
1200,0.561964,
1201,0.726718,
1202,0.67626,
1203,2.28948,
1204,0.159913,
1205,2.29966,
1206,0.210746,
1207,0.420699,
1208,0.806836,
1209,0.267983,
1210,0.827528,
1211,0.618731,
1212,2.27523,
1213,0.522917,
1214,0.878194,
1215,2.28507,
1216,0.897894,
1217,1.88279,
1218,1.61934,
1219,0.265704,
1220,0.763489,
1221,2.24917,
1222,0.832959,
1223,0.673175,
1224,0.842638,
1225,2.34121,
1226,2.3004,
1227,0.510285,
1228,1.68747,
1229,0.849889,
1230,0.778978,
1231,1.95036,
1232,0.154668,
1233,0.685597,
1234,1.77701,
1235,1.6652,
1236,2.17335,
1237,0.449805,
1238,0.819502,
1239,0.835064,
1240,2.31836,
1241,0.855439,
1242,0.8864,
1243,0.39552,
1244,2.45705,
1245,0.798568,
1246,0.914564,
1247,2.31028,
1248,0.535367,
1249,0.441188,
1250,0.608191,
1251,0.350961,
1252,0.709981,
1253,2.29192,
1254,1.04359,
1255,0.703926,
1256,0.217219,
1257,0.461139,
1258,0.701835,
1259,0.889064,
1260,2.04197,
1261,0.708902,
1262,0.529187,
1263,0.977779,
1264,0.919333,
1265,2.26417,
1266,0.410079,
1267,0.810618,
1268,0.760381,
1269,2.27439,
1270,2.26052,
1271,0.118367,
1272,2.2778,
1273,0.466762,
1274,0.541164,
1275,1.76202,
1276,2.15752,
1277,0.703447,
1278,1.857,
1279,0.670087,
1280,0.410659,
1281,0.811971,
1282,0.54996,
1283,0.844338,
1284,2.21218,
1285,0.217623,
1286,1.0608,
1287,2.26539,
1288,0.61283,
1289,2.26094,
1290,0.780505,
1291,0.368713,
1292,2.20006,
1293,0.710853,
1294,0.214777,
1295,1.60765,
1296,0.786871,
1297,0.86991,
1298,2.23518,
1299,0.52666,
1300,0.896972,
1301,0.763147,
1302,0.686401,
1303,1.88702,
1304,0.439375,
1305,0.896258,
1306,2.26686,
1307,2.22985,
1308,0.819625,
1309,1.40746,
1310,0.231163,
1311,1.09611,
1312,0.712981,
1313,2.45512,
1314,2.26208,
1315,0.248199,
1316,0.643379,
1317,0.0625981,
1318,0.686629,
1319,0.751945,
1320,0.83889,
1321,1.02027,
1322,1.73222,
1323,0.849287,
1324,0.52507,
1325,2.0732,
1326,2.24691,
1327,2.08918,
1328,2.27799,
1329,2.29491,
1330,0.561808,
1331,0.67506,
1332,2.24336,
1334,0.71453,
1335,0.451274,
1336,2.28024,
1337,0.766849,
1338,0.768295,
1339,1.60457,
1340,0.9307,
1341,0.498656,
1342,1.91921,
1343,0.864575,
1344,0.520006,
1345,0.852153,
1346,0.494741,
1347,0.808252,
1348,0.847977,
1349,1.75835,
1350,2.2955,
1351,0.848137,
1352,0.239696,
1353,1.21886,
1354,2.23495,
1355,0.839796,
1356,0.354446,
1357,0.251455,
1358,0.642987,
1359,1.85569,
1360,2.27983,
1361,0.796761,
1362,0.276724,
1363,1.98507,
1364,0.738493,
1365,0.0692674,
1366,1.52293,
1367,0.898317,
1368,2.2633,
1369,0.443101,
1370,0.805811,
1371,1.61445,
1372,2.26382,
1373,0.666996,
1374,0.546282,
1375,0.77829,
1376,0.889626,
1377,0.927607,
1378,0.835497,
1379,1.4222,
1380,0.56353,
1381,0.741508,
1382,2.31147,
1383,0.903591,
1384,2.33851,
1385,0.55318,
1386,0.891486,
1387,0.90195,
1388,0.273784,
1389,1.46756,
1390,0.770633,
1391,2.13864,
1392,2.24926,
1393,2.2835,
1394,0.707656,
1395,2.24395,
1396,0.913183,
1397,0.597716,
1398,0.379949,
1399,0.161822,
1400,2.26032,
1401,2.25175,
1402,1.47081,
1403,0.447744,
1404,0.550225,
1405,0.827083,
1406,2.28684,
1407,2.25697,
1408,0.441017,
1409,2.32611,
1410,0.217031,
1411,2.32525,
1412,0.903105,
1413,0.529141,
1414,0.744715,
1415,0.388354,
1416,2.2225,
1417,2.20972,
1418,0.633363,
1419,0.665622,
1420,2.20858,
1421,0.162258,
1422,0.672614,
1423,0.866764,
1424,0.499082,
1425,0.54189,
1426,0.151536,
1427,2.27295,
1428,2.10989,
1429,0.947157,
1430,2.22707,
1431,2.2777,
1432,0.704525,
1433,0.628234,
1434,0.855146,
1435,2.26529,
1436,0.298423,
1437,0.893522,
1438,0.891206,
1439,0.952488,
1440,1.38128,
1441,2.23869,
1442,0.909785,
1443,0.576329,
1444,0.811515,
1445,0.921002,
1446,0.812065,
1447,2.26076,
1448,2.28479,
1449,0.641503,
1450,0.757955,
1451,0.24441,
1452,0.690829,
1453,0.358857,
1454,0.660251,
1455,0.885283,
1456,0.251899,
1457,0.68764,
1458,0.712422,
1459,1.01395,
1460,0.930672,
1461,1.35453,
1462,0.651747,
1463,1.71146,
1464,2.179,
1465,0.699306,
1466,0.942218,
1467,0.655863,
1468,0.432671,
1469,0.824057,
1470,2.28584,
1471,0.883077,
1472,1.81823,
1473,0.159641,
1474,0.793785,
1475,2.09324,
1476,0.336625,
1477,1.9653,
1478,2.25959,
1479,0.89889,
1480,0.707551,
1481,0.896225,
1482,0.907536,
1483,0.799365,
1484,0.713673,
1485,2.31242,
1486,0.764442,
1487,0.42189,
1488,2.32711,
1489,2.30177,
1490,0.365228,
1491,0.653342,
1492,0.633784,
1493,0.304313,
1494,2.26049,
1496,0.771005,
1497,2.28338,
1498,0.668416,
1499,1.47918,
1500,0.203312,
1501,0.154948,
1502,0.60402,
1503,0.921661,
1504,0.404916,
1505,0.914907,
1506,2.26588,
1507,0.677395,
1508,0.566019,
1509,2.06718,
1510,0.231529,
1511,0.283664,
1512,0.248932,
1513,0.746637,
1514,0.353249,
1515,0.800172,
1516,0.665357,
1517,2.27803,
1518,0.695057,
1519,0.6549,
1520,2.24962,
1521,0.557322,
1522,1.52179,
1523,0.636454,
1524,2.48265,
1525,0.161951,
1526,0.843462,
1527,0.61453,
1528,0.800999,
1529,2.30108,
1530,1.02832,
1531,2.21779,
1532,1.9358,
1533,0.538226,
1534,1.17372,
1535,0.155162,
1536,2.27096,
1537,1.02212,
1538,0.839522,
1539,0.84578,
1540,2.30047,
1541,1.31812,
1542,0.958398,
1543,2.20221,
1544,0.91286,
1545,0.671271,
1546,0.89656,
1547,0.795022,
1548,2.15885,
1549,0.216996,
1550,2.31913,
1551,2.27647,
1552,0.826229,
1553,0.883658,
1554,0.960847,
1555,2.28051,
1556,0.292743,
1557,0.0666842,
1558,2.48597,
1559,2.29844,
1560,0.42502,
1561,2.26035,
1562,0.780454,
1563,2.17346,
1564,0.777149,
1565,0.588903,
1566,2.2748,
1567,1.91251,
1569,1.85467,
1570,0.965906,
1571,2.26674,
1572,0.415809,
1573,2.27307,
1574,1.77896,
1575,2.35607,
1576,2.31351,
1577,0.880183,
1578,0.896089,
1579,0.549573,
1580,0.826746,
1581,1.44923,
1582,0.608953,
1583,2.2764,
1584,0.654072,
1585,1.58781,
1586,0.446507,
1587,0.879369,
1588,1.92452,
1589,0.648194,
1590,0.445153,
1591,1.21789,
1592,2.26011,
1593,0.256453,
1595,0.695057,
1596,1.51183,
1597,0.205218,
1598,0.591161,
1599,0.551426,
1600,0.759285,
1601,1.62108,
1602,0.685562,
1603,0.548708,
1604,2.24901,
1605,0.913285,
1606,0.326605,
1607,0.505342,
1608,0.913952,
1609,1.79305,
1610,2.26384,
1611,1.5008,
1612,0.81231,
1613,0.671639,
1614,1.90395,
1615,0.565894,
1616,1.38946,
1617,0.529355,
1618,0.564535,
1619,0.43451,
1620,2.32838,
1621,0.897918,
1622,2.31059,
1623,0.561859,
1624,1.5364,
1625,0.706632,
1626,0.781218,
1627,0.965457,
1628,0.561699,
1629,0.351229,
1630,0.297517,
1631,0.561889,
1632,0.835892,
1633,0.895284,
1634,0.66671,
1635,2.26649,
1636,0.415123,
1637,0.194774,
1638,0.199497,
1639,0.297088,
1640,0.761895,
1641,0.918407,
1642,0.531774,
1643,2.31048,
1644,0.807199,
1645,1.8434,
1646,2.08241,
1647,0.40094,
1648,0.643646,
1649,0.969521,
1650,1.36029,
1651,0.838827,
1652,0.765416,
1653,2.11838,
1654,0.740079,
1655,0.687269,
1656,0.564783,
1657,2.25655,
1658,2.30973,
1659,0.729495,
1660,0.244106,
1661,0.54324,
1662,0.841858,
1663,0.516156,
1664,0.409017,
1665,1.93805,
1666,0.357022,
1667,2.15272,
