eventID,neutronEscapeEnergy,nPrime,
322,2.35355,0,
323,0.843745,1,
324,1.4348,0,
325,0.739844,1,
326,0.692182,1,
327,2.14527,0,
328,1.61274,0,
329,0.698716,1,
330,0.637984,1,
331,2.32883,0,
332,0.319686,1,
333,0.809036,1,
334,2.13192,0,
335,0.678886,1,
336,1.46402,0,
337,0.882736,1,
338,0.803796,1,
339,2.31075,0,
340,2.25099,0,
341,2.261,0,
342,0.429683,1,
343,0.551742,1,
344,2.26671,0,
345,0.931267,1,
346,2.12383,0,
347,2.34572,0,
348,1.09398,0,
349,0.246101,1,
350,0.668677,1,
351,2.26363,0,
352,0.928629,1,
353,0.762275,1,
354,2.30065,0,
355,2.33126,0,
356,0.515591,1,
357,2.16299,0,
358,0.386983,1,
359,0.20359,1,
360,0.623424,1,
361,1.20074,0,
362,0.785656,1,
363,0.755076,1,
364,1.52606,0,
365,0.695964,1,
366,0.928391,0,
367,0,1,
368,0.579822,1,
369,0.160821,1,
370,0.746703,1,
371,0.712255,1,
372,0.915578,1,
373,0.242549,1,
374,0.437616,0,
375,0.799814,1,
376,0.649412,1,
377,0.655897,1,
378,2.36148,0,
379,0.837894,0,
380,0.909657,1,
381,0.714222,1,
382,0.908823,0,
383,1.95273,0,
384,0.41879,1,
385,0.788347,1,
386,2.28592,0,
387,2.2925,0,
388,0.0675352,1,
389,0.328303,1,
390,0.741491,1,
391,0.762093,1,
392,0.160927,1,
393,2.28304,0,
394,2.32091,0,
395,0.766844,1,
396,0.339249,1,
397,1.77916,0,
398,1.30556,0,
399,0.656328,0,
400,2.34207,0,
401,0.690168,1,
402,2.3078,0,
403,2.32556,0,
404,0.672988,1,
405,2.26501,0,
406,0.250435,1,
407,0.660128,1,
408,0.159907,1,
409,0.880773,1,
410,0.641805,1,
411,0.361627,1,
412,0.905402,1,
413,0.241552,1,
414,2.31212,0,
415,0.587644,1,
416,0.512791,1,
417,2.31651,0,
418,1.89203,0,
419,0.656197,1,
420,2.30303,0,
421,1.6698,0,
422,0.549526,0,
423,2.26764,0,
424,0.418996,1,
425,0.363823,1,
426,0.695521,1,
427,2.22518,0,
428,0.686,1,
429,0.45135,1,
430,0.768605,1,
431,2.23031,0,
432,0.445225,1,
433,1.7454,0,
434,0.913647,1,
435,2.32543,0,
436,0.630005,1,
437,2.1958,0,
438,0.52717,1,
439,0.945458,1,
440,2.27747,0,
441,2.34005,0,
442,1.20482,0,
443,2.39224,0,
444,0.703767,1,
445,0.145675,1,
446,0.528111,1,
447,0.456875,1,
448,1.67067,0,
449,1.85462,0,
450,2.26055,0,
451,0.233649,1,
452,1.97148,0,
453,2.31531,0,
454,0.765053,1,
455,0.846431,1,
456,0.296686,1,
457,0.827399,1,
458,0.623413,1,
459,2.26227,0,
460,0.655125,1,
461,0.702489,0,
462,2.15423,0,
463,0.403573,1,
464,0.421012,1,
465,0.143256,1,
466,0.446467,1,
467,0.883895,1,
468,0.818379,1,
469,1.23213,0,
470,0.575426,1,
471,0.77702,1,
472,2.03967,0,
473,1.9454,0,
474,2.31293,0,
475,0.898357,1,
476,0.389607,1,
477,0.903233,1,
478,0.321835,1,
479,0.585434,1,
480,0.44556,1,
481,2.26526,0,
482,0.910417,1,
483,0.574923,1,
484,2.30894,0,
485,2.01941,0,
486,0.165508,1,
487,1.65403,0,
488,0.513852,1,
489,2.19772,0,
490,0.385348,1,
491,2.26298,0,
492,2.38478,0,
493,2.26247,0,
494,2.27124,0,
495,0.703334,1,
496,2.26587,0,
497,0.854621,1,
498,2.24276,0,
499,2.31289,0,
500,0.37652,1,
501,2.19792,0,
502,1.88109,0,
503,2.27851,0,
504,1.70079,0,
505,1.87634,0,
506,0.791858,1,
507,1.89637,0,
508,0.582325,0,
509,0.711645,1,
510,2.26408,0,
511,0.892979,1,
512,0.241187,1,
513,0.780383,1,
514,1.56229,0,
515,2.29202,0,
516,0.405241,1,
517,0.612699,1,
518,2.31368,0,
519,0.904037,1,
520,1.67373,0,
521,2.2879,0,
522,0.278546,1,
523,2.23528,0,
524,0.770949,1,
525,0.70421,1,
526,0.647679,1,
527,1.97839,0,
528,0.774955,1,
529,1.66275,0,
530,0.763211,1,
531,0.0632181,1,
532,0.789113,1,
533,2.09267,0,
534,2.31045,0,
535,0.789948,1,
536,0.701453,1,
537,0.967177,0,
538,0.541212,1,
539,2.30311,0,
540,0.5139,1,
541,2.11106,0,
542,0.894783,1,
543,0,1,
544,0.748877,1,
545,2.28994,0,
546,1.88496,0,
547,2.23318,0,
548,1.1933,0,
549,1.91156,0,
550,1.84044,0,
551,0.909724,1,
552,0.521258,1,
553,0.31754,1,
554,0.62946,1,
555,0.280513,1,
556,0.695811,1,
557,2.26433,0,
558,1.88308,0,
559,2.29073,0,
560,1.35401,0,
561,0.0924034,1,
562,1.17862,0,
563,0.748478,1,
564,0.409043,1,
565,1.66487,0,
566,0.8062,1,
567,2.34547,0,
568,0.902562,1,
569,1.47675,0,
570,0.104653,1,
571,0.909171,1,
572,2.3228,0,
573,0.897658,1,
574,0.112834,1,
575,1.24396,0,
576,0.350311,1,
577,2.41077,0,
578,0.898068,1,
579,0.544705,1,
580,2.22215,0,
581,0.811466,1,
582,2.29502,0,
583,0.637735,1,
584,1.22681,0,
585,0.703605,1,
586,2.27543,0,
587,0.714464,1,
588,1.41495,0,
589,0.850742,1,
590,0.71322,1,
591,0.398554,1,
592,2.24983,0,
593,0.84518,1,
594,0.201569,1,
595,0.921769,1,
596,1.48408,0,
597,1.65429,0,
598,0.482309,1,
599,2.1978,0,
600,1.94711,0,
601,0.20842,1,
602,0.441394,1,
603,1.95671,0,
604,1.29712,0,
605,2.27811,0,
606,0.382135,1,
607,0.73887,1,
608,0.944224,0,
609,2.2453,0,
610,0.602986,0,
611,2.08951,0,
612,0.845184,1,
613,0.920885,1,
614,0.634986,1,
615,2.2799,0,
616,0.814051,0,
617,0.516221,1,
618,0.691077,1,
619,0.78589,1,
620,0.559912,1,
621,0.489437,1,
622,0.765672,1,
623,0.626852,1,
624,0.929062,0,
625,0.520776,1,
626,1.28872,0,
627,2.1227,0,
628,0.883509,1,
629,0.247656,1,
630,0.163563,1,
631,1.31163,0,
632,0.812123,1,
633,2.30223,0,
634,0.801192,1,
635,2.26327,0,
636,2.26381,0,
637,2.37496,0,
638,2.28616,0,
639,2.30546,0,
640,0.895962,1,
641,0.946996,1,
642,2.0401,0,
643,0.811726,1,
644,2.30408,0,
645,2.12167,0,
646,2.30291,0,
647,1.63105,0,
648,1.28586,0,
649,2.31148,0,
650,0.247038,1,
651,0.156385,1,
652,0.667975,1,
653,0.820801,1,
654,0.832267,1,
655,2.15002,0,
656,0.726219,1,
657,2.2643,0,
658,0.924934,1,
659,0.711856,1,
660,0.334215,1,
661,0.888584,1,
662,1.18291,0,
663,0.148464,1,
664,0.573232,1,
665,1.58721,0,
666,2.00454,0,
667,0.818075,1,
668,2.29476,0,
669,0.920882,0,
670,0.382564,1,
671,0.949184,1,
672,0.54504,1,
673,0.947092,1,
674,2.35347,0,
675,0.462205,1,
676,0.886647,1,
677,0.786534,1,
678,0.80828,1,
679,0.532983,1,
680,0.284685,1,
681,0.96023,1,
682,2.26202,0,
683,0.684315,1,
684,0.224164,1,
685,2.12181,0,
686,0.855839,1,
687,2.25388,0,
688,0.898952,1,
689,0.761659,1,
690,1.86973,0,
691,0.922737,1,
692,0.897648,1,
693,2.00068,0,
694,0.504464,1,
695,2.28064,0,
696,0.959086,1,
697,0.673696,1,
698,0.923441,1,
699,2.37502,0,
700,0.972185,1,
701,0.908653,1,
702,2.26618,0,
703,0.551414,1,
704,1.37479,0,
705,0.682311,1,
706,0.557379,1,
707,0.294987,1,
708,2.26691,0,
709,0.357987,1,
710,1.23652,0,
711,0.766595,1,
712,0.302774,1,
713,0.750397,1,
714,0.788262,1,
715,0.432283,1,
716,1.70058,0,
717,0.753791,1,
718,0.544714,1,
719,2.23866,0,
720,0.88503,1,
721,0.896936,1,
722,2.31016,0,
723,0.479421,1,
724,0.568934,1,
725,1.29389,0,
726,2.26809,0,
727,0.751016,1,
728,2.16245,0,
729,2.00353,0,
730,0.56652,1,
731,0.277566,1,
732,2.31426,0,
733,0.779437,1,
734,0.15246,1,
735,0.445637,1,
736,1.91341,0,
737,0.523807,1,
738,0.243092,1,
739,0.642392,1,
740,2.26231,0,
741,2.05667,0,
742,2.22266,0,
743,0.0633888,1,
744,2.21733,0,
745,1.9061,0,
746,0.537516,1,
747,1.07059,0,
748,0.591584,1,
749,0.916937,1,
750,0.873001,1,
751,0.789325,0,
752,2.12895,0,
753,0.759606,1,
754,0.308245,1,
755,0.430874,1,
756,0.856438,1,
757,0.279258,1,
758,1.22091,0,
759,0.651693,1,
760,0.651413,1,
761,2.33684,0,
762,0.916517,1,
763,0.635106,1,
764,0.36697,1,
765,2.31987,0,
766,0.807178,0,
767,0.812967,1,
768,0.887295,1,
769,0.479445,1,
770,0.161727,1,
771,0.77699,1,
772,1.94899,0,
773,0.706885,1,
774,0.580747,1,
775,1.66185,0,
776,2.32081,0,
777,0.897426,1,
778,1.11134,0,
779,0.807445,1,
780,2.29574,0,
781,2.2412,0,
782,0.636987,1,
783,0.327197,1,
784,2.17931,0,
785,0.579781,1,
786,0.800539,1,
787,0.72445,1,
788,2.2469,0,
789,0.793611,0,
790,0.685629,1,
791,2.12012,0,
792,2.20016,0,
793,2.25707,0,
794,0.354182,1,
795,0.0398113,1,
796,0.789987,1,
797,0.539506,1,
798,0.590957,1,
799,0.251048,1,
800,0.771026,1,
801,2.06864,0,
802,0.372034,1,
803,0.849208,1,
804,0.905049,1,
805,0,1,
806,0.785825,1,
807,0.799925,1,
808,2.31203,0,
809,2.29935,0,
810,2.30419,0,
811,0.345871,1,
812,0.166104,1,
813,0.249586,1,
814,0.40199,1,
815,0.6268,1,
816,0.626523,0,
817,0.848068,1,
818,0.564499,1,
819,2.28565,0,
820,2.30023,0,
821,0.332215,1,
822,0.16662,1,
823,0.680684,1,
824,0.535923,1,
825,0.0811527,1,
826,0.930406,1,
827,0.54709,1,
828,0.238703,1,
829,0.556708,1,
830,2.28771,0,
831,2.26741,0,
832,2.16807,0,
833,1.22196,0,
834,0.588753,1,
835,0.69099,1,
836,0.529487,1,
837,0.311632,1,
838,0.429521,1,
839,1.94575,0,
840,0.218249,1,
841,0.644366,1,
842,2.26822,0,
843,0.886037,1,
844,0.746854,1,
845,0.51214,1,
846,1.3092,0,
847,2.29349,0,
848,0.891745,1,
849,1.0377,0,
850,0.243455,1,
851,0.251931,1,
852,2.37559,0,
853,1.92957,0,
854,0.780019,1,
855,0.854945,1,
856,0.668423,1,
857,0.556639,1,
858,2.26823,0,
859,0.677956,1,
860,1.91314,0,
861,0.923658,1,
862,0.774253,1,
863,2.27151,0,
864,0.584528,1,
865,2.30937,0,
866,2.23807,0,
867,0.927979,1,
868,0.712811,1,
869,0.750074,1,
870,0.911329,1,
871,0.217866,1,
872,0.825997,1,
873,1.98508,0,
874,0.88294,1,
875,2.28466,0,
876,0.790716,1,
877,2.33936,0,
878,0.56698,1,
879,0.135387,1,
880,0.727632,1,
881,2.26163,0,
882,0.359486,1,
883,1.67751,0,
884,0.74046,1,
885,2.33674,0,
886,2.11625,0,
887,0.886872,1,
888,0.819659,1,
889,2.34099,0,
890,0.435844,1,
891,2.46305,0,
892,0.248907,1,
893,0.469751,1,
894,0.369522,1,
895,0.286986,1,
896,0.677609,1,
897,0.41582,0,
898,2.22025,0,
899,0.524178,1,
900,0.387008,1,
901,2.23862,0,
902,2.26145,0,
903,0.425762,1,
904,2.26842,0,
905,0.518658,1,
906,0.746536,1,
907,0.852612,1,
908,2.28252,0,
909,1.99368,0,
910,2.21423,0,
911,1.01246,1,
912,0.646658,1,
913,0.370904,1,
914,0.787647,1,
915,2.2626,0,
916,0.807723,1,
917,0.901868,1,
918,2.14524,0,
919,0.710641,1,
920,0.79271,1,
921,0.238853,1,
922,2.30619,0,
923,0.935576,1,
924,0.930402,1,
925,0.158012,1,
926,0.104082,1,
927,0.849166,1,
928,0.651749,0,
929,0.491499,1,
930,0.925525,1,
931,1.5345,0,
932,0.886604,1,
933,0.851927,1,
934,2.32649,0,
935,2.15984,0,
936,0.55996,1,
937,0.321275,1,
938,1.47623,0,
939,2.26555,0,
940,2.28949,0,
941,1.94384,0,
942,0.808088,1,
943,1.02152,0,
944,2.26524,0,
945,2.1881,0,
946,2.22569,0,
947,1.1328,0,
948,0.742952,1,
949,1.1717,0,
950,0.772046,1,
951,2.18009,0,
952,0.489901,1,
953,0.566198,1,
954,0.661603,1,
955,1.48168,0,
956,2.25425,0,
957,0.807352,1,
958,1.10003,0,
959,0.537548,1,
960,2.29149,0,
961,2.27435,0,
962,2.33588,0,
963,0.653008,1,
964,0.161908,1,
965,0.71275,1,
966,0.511145,1,
967,0.782043,1,
968,0.749799,1,
969,2.21267,0,
970,2.26324,0,
971,0.838505,1,
972,0.70908,1,
973,0.842138,1,
974,2.30334,0,
975,2.26231,0,
976,0.617967,1,
977,0.766416,1,
978,0.874965,1,
979,1.22061,0,
980,0.611287,1,
981,0.327024,1,
982,2.25993,0,
983,0.41937,1,
984,0.439929,1,
985,0.0664432,1,
986,2.16367,0,
987,0.847815,1,
988,0.184214,1,
989,0.781703,1,
990,0.3331,1,
991,2.32012,0,
992,2.15742,0,
993,0.166485,1,
994,2.3196,0,
995,1.85454,0,
996,1.71673,0,
997,2.25289,0,
998,0.764253,1,
999,0.771976,1,
1000,2.30345,0,
1001,2.26371,0,
1002,0.584422,1,
1003,0.870092,1,
1004,0.544126,1,
1005,0.638271,1,
1006,2.49944,0,
1007,0.150241,1,
1008,0.943582,1,
1009,2.24748,0,
1010,0.904311,1,
1011,0.25191,1,
1012,1.87405,0,
1013,0.884535,1,
1014,0.747944,1,
1015,1.66183,0,
1016,0.665033,1,
1017,0.843414,1,
1018,2.19046,0,
1019,0.88829,1,
1020,2.1651,0,
1021,0.89458,1,
1022,2.29972,0,
1023,1.93355,0,
1024,0.793158,1,
1025,0.388357,1,
1026,0.932065,1,
1027,1.67888,0,
1028,0.247101,1,
1029,2.3182,0,
1030,2.31581,0,
1031,0.711604,1,
1032,2.18785,0,
1033,0.479903,1,
1034,2.18013,0,
1035,2.31202,0,
1036,2.30856,0,
1037,2.20825,0,
1038,0.354869,1,
1039,2.38859,0,
1040,0.455345,1,
1041,2.20195,0,
1042,2.2742,0,
1043,0.250047,1,
1044,0.618099,1,
1045,0.709859,1,
1046,0.672997,1,
1047,1.01573,1,
1048,2.36021,0,
1049,0.523207,1,
1050,1.43748,0,
1051,0.291539,1,
1052,0.899942,1,
1053,0.411328,1,
1054,0.450975,1,
1055,0.946546,1,
1056,0.734199,1,
1057,0.801445,0,
1058,0.0981194,1,
1059,2.31248,0,
1060,2.28466,0,
1061,0.521504,1,
1062,1.4067,0,
1063,2.26075,0,
1064,2.3286,0,
1065,0.216835,1,
1066,0.891133,1,
1067,2.27726,0,
1068,0.203427,1,
1069,0.478909,1,
1070,0.565478,1,
1071,2.35414,0,
1072,0.808831,1,
1073,2.27247,0,
1074,0.246318,1,
1075,0.723617,1,
1076,0.688666,1,
1077,0.957911,0,
1078,0.770611,1,
1079,2.27989,0,
1080,0.508613,1,
1081,2.08297,0,
1082,0.749852,1,
1083,0.946534,1,
1084,2.45066,0,
1085,2.27546,0,
1086,2.32203,0,
1087,0.321547,1,
1088,2.14804,0,
1089,0.893821,1,
1090,0.865736,1,
1091,2.28342,0,
1092,0.285572,1,
1093,0.891158,1,
1094,0.266547,1,
1095,0.874632,1,
1096,0.16227,1,
1097,1.97557,0,
1098,1.433,0,
1099,0.650949,1,
1100,0.566979,1,
1101,1.94799,0,
1102,0.55102,1,
1103,2.11914,0,
1104,0.563255,1,
1105,0.791152,1,
1106,0.708835,1,
1107,0.558791,1,
1108,0.604267,1,
1109,2.39619,0,
1110,0.876716,1,
1111,0.213383,1,
1112,1.12734,0,
1113,0.758827,1,
1114,0.382942,1,
1115,0.657315,1,
1116,2.26185,0,
1117,0.250406,1,
1118,2.34062,0,
1119,0.156333,1,
1120,1.61541,0,
1121,2.29802,0,
1122,2.28553,0,
1123,0.927431,1,
1124,0.970484,1,
1125,0.868659,1,
1126,2.35266,0,
1127,0.981211,1,
1128,0.588849,1,
1129,0.81989,1,
1130,0.837484,1,
1131,0.167809,1,
1132,2.26731,0,
1133,0.489325,1,
1134,2.14608,0,
1135,1.98374,0,
1136,0.763735,1,
1137,0.539299,1,
1138,2.31338,0,
1139,2.32699,0,
1140,0.505061,1,
1141,2.24725,0,
1142,0.677597,1,
1143,0.76243,1,
1144,0.798882,1,
1145,0.714663,1,
1146,2.38228,0,
1147,0.812227,1,
1148,2.2965,0,
1149,2.31971,0,
1150,0.645032,1,
1151,0.9091,1,
1152,0.803208,1,
1153,1.43676,0,
1154,0.89948,1,
1155,1.90177,0,
1156,2.26622,0,
1157,1.86294,0,
1158,0.595921,1,
1159,0.626416,1,
1160,0.750692,1,
1161,0.846684,1,
1162,2.26676,0,
1163,0.390506,1,
1164,2.22654,0,
1165,0.81781,1,
1166,2.30729,0,
1167,0.566729,1,
1168,0.365699,1,
1169,0.702869,1,
1170,0.591537,1,
1171,0.878948,1,
1172,0.69663,1,
1173,0.680838,1,
1174,1.72373,0,
1175,0.923464,1,
1176,0.157257,1,
1177,0.801829,1,
1178,2.29437,0,
1179,0.399481,1,
1180,0.980676,1,
1181,2.23245,0,
1182,0.704738,1,
1183,0.753376,1,
1184,1.85533,0,
1185,0.565674,1,
1186,0.434832,1,
1187,0.828687,1,
1188,1.33507,0,
1189,0.0918787,1,
1190,1.17854,0,
1191,0.583904,1,
1192,0.75869,1,
1193,2.34604,0,
1194,0.161571,1,
1195,0.496705,1,
1196,0.960368,1,
1197,0.560503,1,
1198,0.702239,1,
1199,0.641148,1,
1200,0.561964,1,
1201,0.726718,1,
1202,0.67626,1,
1203,2.28948,0,
1204,0.159913,1,
1205,2.29966,0,
1206,0.210746,1,
1207,0.420699,1,
1208,0.806836,1,
1209,0.267983,1,
1210,0.827528,1,
1211,0.618731,1,
1212,2.27523,0,
1213,0.522917,1,
1214,0.878194,1,
1215,2.28507,0,
1216,0.897894,1,
1217,1.88279,0,
1218,1.61934,0,
1219,0.265704,1,
1220,0.763489,1,
1221,2.24917,0,
1222,0.832959,1,
1223,0.673175,1,
1224,0.842638,1,
1225,2.34121,0,
1226,2.3004,0,
1227,0.510285,1,
1228,1.68747,0,
1229,0.849889,0,
1230,0.778978,1,
1231,1.95036,0,
1232,0.154668,1,
1233,0.685597,1,
1234,1.77701,0,
1235,1.6652,0,
1236,2.17335,0,
1237,0.449805,1,
1238,0.819502,1,
1239,0.835064,1,
1240,2.31836,0,
1241,0.855439,1,
1242,0.8864,1,
1243,0.39552,1,
1244,2.45705,0,
1245,0.798568,1,
1246,0.914564,1,
1247,2.31028,0,
1248,0.535367,1,
1249,0.441188,1,
1250,0.608191,1,
1251,0.350961,1,
1252,0.709981,1,
1253,2.29192,0,
1254,1.04359,0,
1255,0.703926,1,
1256,0.217219,1,
1257,0.461139,1,
1258,0.701835,1,
1259,0.889064,1,
1260,2.04197,0,
1261,0.708902,1,
1262,0.529187,1,
1263,0.977779,1,
1264,0.919333,1,
1265,2.26417,0,
1266,0.410079,1,
1267,0.810618,0,
1268,0.760381,1,
1269,2.27439,0,
1270,2.26052,0,
1271,0.118367,1,
1272,2.2778,0,
1273,0.466762,1,
1274,0.541164,1,
1275,1.76202,0,
1276,2.15752,0,
1277,0.703447,1,
1278,1.857,0,
1279,0.670087,1,
1280,0.410659,1,
1281,0.811971,1,
1282,0.54996,1,
1283,0.844338,1,
1284,2.21218,0,
1285,0.217623,1,
1286,1.0608,0,
1287,2.26539,0,
1288,0.61283,1,
1289,2.26094,0,
1290,0.780505,1,
1291,0.368713,1,
1292,2.20006,0,
1293,0.710853,1,
1294,0.214777,1,
1295,1.60765,0,
1296,0.786871,1,
1297,0.86991,1,
1298,2.23518,0,
1299,0.52666,1,
1300,0.896972,1,
1301,0.763147,1,
1302,0.686401,1,
1303,1.88702,0,
1304,0.439375,1,
1305,0.896258,1,
1306,2.26686,0,
1307,2.22985,0,
1308,0.819625,1,
1309,1.40746,0,
1310,0.231163,1,
1311,1.09611,0,
1312,0.712981,1,
1313,2.45512,0,
1314,2.26208,0,
1315,0.248199,1,
1316,0.643379,1,
1317,0.0625981,1,
1318,0.686629,1,
1319,0.751945,1,
1320,0.83889,1,
1321,1.02027,0,
1322,1.73222,0,
1323,0.849287,1,
1324,0.52507,1,
1325,2.0732,0,
1326,2.24691,0,
1327,2.08918,0,
1328,2.27799,0,
1329,2.29491,0,
1330,0.561808,1,
1331,0.67506,1,
1332,2.24336,0,
1333,0,1,
1334,0.71453,1,
1335,0.451274,1,
1336,2.28024,0,
1337,0.766849,1,
1338,0.768295,1,
1339,1.60457,0,
1340,0.9307,1,
1341,0.498656,1,
1342,1.91921,0,
1343,0.864575,1,
1344,0.520006,1,
1345,0.852153,1,
1346,0.494741,1,
1347,0.808252,1,
1348,0.847977,1,
1349,1.75835,0,
1350,2.2955,0,
1351,0.848137,1,
1352,0.239696,1,
1353,1.21886,0,
1354,2.23495,0,
1355,0.839796,1,
1356,0.354446,1,
1357,0.251455,1,
1358,0.642987,1,
1359,1.85569,0,
