eventID,neutronEscapeEnergy,
854,0.685677,
855,0.53238,
856,0.383889,
857,0.153034,
858,0.230987,
859,0.752258,
860,2.34346,
861,1.92096,
862,0.95403,
863,2.26472,
864,0.883911,
865,0.945799,
866,2.28882,
867,0.980368,
868,0.406918,
869,2.0382,
870,2.24974,
871,2.31157,
872,0.733964,
873,2.21722,
874,0.564364,
875,0.522869,
876,0.64683,
877,2.10077,
878,1.89676,
879,0.67347,
880,2.3259,
881,0.47645,
882,0.958939,
883,2.27847,
884,2.28464,
885,2.42692,
886,0.903419,
887,2.30872,
888,0.774942,
889,0.944509,
890,0.903082,
891,0.92342,
892,0.797279,
893,2.15645,
894,0.538232,
895,0.586203,
896,2.29861,
897,0.805073,
898,2.23726,
899,0.888848,
900,0.603011,
901,2.2401,
902,1.11892,
903,2.07997,
904,2.29587,
905,0.666767,
906,2.13512,
907,2.33358,
908,0.520992,
909,0.843942,
910,1.71912,
912,0.521199,
913,2.32985,
914,0.81085,
915,0.79981,
916,2.23617,
917,1.26741,
918,0.882455,
919,0.853832,
920,0.718228,
921,0.94377,
922,2.32822,
923,0.248771,
924,2.34943,
925,0.767921,
926,0.750435,
927,1.88707,
928,1.10837,
929,2.23426,
930,2.33262,
931,1.8977,
932,0.691593,
933,0.898343,
934,0.712047,
935,2.21863,
936,0.679641,
937,2.26611,
938,1.85785,
939,2.35182,
940,0.590125,
941,0.723883,
942,0.825768,
943,2.25156,
944,0.65499,
945,0.828546,
946,1.43735,
947,1.28309,
948,1.67529,
949,2.23319,
950,1.30717,
951,2.33655,
952,0.812016,
953,0.523269,
954,2.31145,
955,0.464776,
956,2.21179,
957,1.61624,
958,1.18746,
959,0.672342,
960,2.27416,
961,0.940259,
962,0.599562,
963,2.30245,
964,0.878981,
965,0.246231,
966,2.11624,
967,0.668513,
968,2.13322,
969,0.209821,
970,0.71321,
971,0.891637,
972,0.501593,
973,0.335316,
974,0.766064,
975,0.912981,
976,0.846308,
977,0.919414,
978,0.785928,
979,0.210829,
980,2.39521,
981,1.57648,
982,2.2547,
983,2.25428,
984,0.759328,
985,0.41406,
986,0.549646,
987,2.27743,
988,1.83204,
989,0.926931,
990,0.898353,
991,0.782121,
992,0.910724,
993,0.758234,
994,0.892253,
995,2.33025,
996,0.260479,
997,0.42027,
998,0.0700539,
999,2.01978,
1000,0.855778,
1001,0.592015,
1002,2.35019,
1003,0.894898,
1004,2.38544,
1005,0.842024,
1006,2.21819,
1007,2.273,
1008,2.20891,
1009,2.35248,
1010,0.246229,
1011,0.350134,
1012,0.215491,
1013,1.82217,
1014,0.750646,
1015,0.581355,
1016,0.855205,
1017,2.09825,
1018,1.21153,
1019,2.27721,
1020,0.90164,
1021,0.803109,
1022,0.534603,
1023,0.616263,
1024,1.79714,
1025,2.00518,
1026,0.60118,
1027,0.856119,
1028,0.696567,
1029,0.875151,
1030,0.940199,
1031,0.573657,
1032,2.35443,
1033,0.522672,
1034,1.67666,
1035,2.26054,
1036,1.74675,
1037,0.844445,
1038,2.33731,
1039,1.94514,
1040,0.835936,
1041,0.456507,
1042,0.620995,
1043,1.35566,
1044,0.562368,
1045,2.25444,
1046,2.30192,
1047,2.20782,
1048,2.20391,
1049,0.485455,
1050,2.31106,
1051,0.621269,
1052,0.565802,
1053,0.785082,
1054,0.613578,
1055,2.26203,
1056,1.83698,
1057,2.30111,
1058,2.31741,
1059,2.32473,
1060,0.713783,
1061,2.10758,
1062,2.30899,
1063,2.27727,
1064,2.30846,
1065,1.12351,
1066,2.28293,
1067,0.90457,
1068,2.43902,
1069,2.28639,
1070,0.808112,
1071,0.459818,
1072,0.899901,
1073,2.27165,
1074,0.778916,
1075,0.778389,
1076,0.893563,
1077,2.29067,
1078,2.26813,
1079,0.452317,
1080,2.21702,
1081,2.39623,
1082,2.23136,
1083,0.776815,
1084,2.20244,
1085,2.2915,
1086,2.37493,
1087,0.563975,
1088,0.72891,
1089,0.585977,
1090,0.449393,
1091,0.7632,
1092,0.688398,
1093,0.834939,
1094,0.875356,
1095,0.693015,
1096,1.73926,
1097,0.47884,
1098,1.94078,
1099,0.883905,
1100,0.949154,
1101,0.736064,
1102,0.887814,
1103,2.22962,
1104,1.23294,
1105,0.898145,
1106,1.74268,
1107,2.26532,
1108,0.759929,
1109,0.564885,
1110,2.22539,
1111,1.00995,
1112,2.43993,
1113,0.721326,
1114,1.53899,
1115,2.26845,
1116,2.32637,
1117,1.40966,
1118,0.54059,
1119,0.842679,
1120,1.11729,
1121,2.28501,
1122,0.680146,
1123,2.15801,
1124,0.491834,
1126,0.810403,
1127,0.8976,
1128,0.974376,
1129,0.82829,
1130,0.843373,
1131,0.806162,
1132,2.32092,
1133,0.258672,
1134,0.929074,
1135,2.28619,
1136,1.39151,
1137,0.684285,
1138,0.619989,
1139,1.96489,
1140,2.26808,
1141,0.676655,
1142,0.770753,
1143,0.24679,
1144,0.908833,
1145,0.798863,
1146,0.715378,
1147,1.90584,
1148,2.26429,
1149,0.460168,
1150,0.689113,
1151,0.821913,
1152,0.892804,
1153,1.66883,
1154,2.28993,
1155,1.78542,
1156,0.38892,
1157,0.961699,
1158,0.920871,
1159,0.901512,
1160,0.77841,
1161,1.9451,
1162,0.894655,
1163,0.903674,
1164,2.23043,
1165,0.215847,
1166,0.791635,
1167,1.0129,
1168,1.67687,
1169,0.747834,
1170,0.524701,
1171,0.349758,
1172,0.869134,
1173,2.33846,
1174,0.767069,
1175,1.81471,
1176,0.580093,
1177,0.83807,
1178,2.26734,
1179,2.25693,
1180,2.30957,
1181,0.556675,
1182,2.34144,
1183,2.27158,
1184,2.13455,
1185,2.27828,
1186,0.633316,
1187,0.278213,
1188,0.279235,
1189,0.854804,
1190,0.432253,
1191,0.851824,
1192,0.0609689,
1193,0.808457,
1194,0.693418,
1195,1.4252,
1196,0.868123,
1197,1.00941,
1198,2.26773,
1199,2.2048,
1200,0.867702,
1201,2.33072,
1202,0.914463,
1203,2.32585,
1204,0.746548,
1205,0.907896,
1206,1.74008,
1207,0.749262,
1208,0.927882,
1209,0.251323,
1210,2.23811,
1211,0.535374,
1212,0.448842,
1213,2.36782,
1214,2.23967,
1215,2.25694,
1216,0.0181579,
1217,0.796654,
1218,2.36127,
1219,0.778108,
1220,2.36746,
1221,1.56057,
1222,0.58187,
1223,2.31041,
1224,0.793306,
1225,0.894312,
1226,0.543025,
1227,0.730116,
1228,0.966646,
1229,0.735665,
1230,2.38078,
1231,0.590158,
1232,0.133862,
1233,0.48626,
1234,1.89543,
1235,1.5553,
1236,0.754081,
1237,0.491566,
1238,0.875383,
1239,0.984533,
1240,1.41994,
1241,0.714935,
1242,2.30097,
1243,2.16222,
1244,0.633606,
1245,0.469648,
1246,2.2605,
1247,0.765484,
1248,1.39533,
1249,0.961009,
1250,0.981095,
1251,1.00079,
1252,0.921957,
1253,2.05625,
1254,0.848747,
1255,2.11578,
1256,0.715651,
1257,2.43331,
1258,1.63505,
1259,2.2205,
1260,2.47907,
1261,0.942788,
1262,0.727781,
1263,2.42991,
1264,0.813793,
1265,0.691862,
1266,0.825303,
1267,2.12906,
1268,0.543296,
1269,0.450136,
1270,0.946959,
1271,2.11319,
1272,0.909137,
1273,0.891828,
1274,2.26639,
1275,2.25711,
1276,0.936924,
1277,2.12494,
1278,0.530974,
1279,1.54553,
1280,0.875085,
1281,0.566994,
1282,0.827305,
1283,0.826699,
1284,0.586511,
1285,0.583475,
1286,0.450742,
1287,0.210898,
1288,2.28712,
1289,0.728509,
1290,2.13043,
1291,2.26675,
1292,0.880198,
1293,1.99442,
1294,0.543425,
1295,0.923038,
1296,0.889928,
1297,0.418043,
1298,2.26244,
1299,0.941505,
1300,0.705014,
1301,0.944558,
1302,2.30854,
1303,0.780132,
1304,2.26549,
1305,0.214882,
1306,2.15561,
1307,0.932147,
1308,0.588052,
1309,0.587148,
1310,2.44646,
1311,0.336114,
1312,2.26801,
1313,1.21691,
1314,0.891757,
1315,0.576258,
1316,2.29126,
1317,2.11127,
1318,1.51144,
1319,1.85885,
1320,2.26777,
1321,0.534571,
1322,2.32054,
1323,2.25299,
1324,0.791283,
1325,1.95498,
1326,0.578911,
1327,0.696307,
1328,0.807067,
1329,0.928467,
1330,0.433777,
1331,0.890848,
1332,0.809146,
1333,0.735237,
1334,1.09061,
1335,0.696344,
1336,2.30226,
1337,0.82857,
1338,0.586344,
1339,0.559125,
1340,2.20714,
1341,1.78674,
1342,0.398249,
1343,0.693355,
1344,1.51532,
1345,0.760082,
1346,0.962997,
1347,1.89936,
1348,1.63755,
1349,0.65018,
1350,2.26912,
1351,0.797877,
1352,0.897608,
1353,2.07096,
1354,0.698422,
1355,2.00998,
1356,0.84303,
1357,2.26135,
1358,0.915107,
1359,0.590278,
1360,2.24232,
1361,1.2934,
1362,0.88076,
1363,0.610421,
1364,2.3543,
1365,0.758282,
1366,0.454386,
1367,0.689154,
1368,0.709071,
1369,0.974869,
1370,0.899427,
1371,0.970053,
1372,0.761064,
1373,0.758291,
1374,0.506232,
1375,0.81308,
1376,2.24126,
1377,2.26442,
1378,2.20775,
1379,2.33484,
1380,0.333174,
1381,1.87252,
1382,0.865385,
1383,2.33598,
1384,1.68399,
1385,1.81929,
1386,0.910977,
1387,1.94107,
1388,2.26529,
1389,0.830387,
1390,2.38579,
1391,2.27258,
1392,0.313505,
1393,0.79422,
1394,0.692227,
1395,0.704296,
1396,2.12778,
1397,0.885666,
1398,0.942297,
1399,0.892253,
1400,1.29792,
1401,2.22902,
1402,0.82059,
1403,0.983848,
1404,1.88684,
1405,0.263831,
1406,2.34578,
1407,0.620067,
1408,0.612206,
1409,0.86854,
1410,2.28927,
1411,0.757191,
1412,0.864244,
1413,1.5748,
1414,0.546043,
1415,2.34591,
1416,0.73417,
1417,2.25477,
1418,0.95902,
1419,1.41155,
1420,0.577806,
1421,1.60716,
1422,0.811871,
1423,0.641936,
1424,0.260716,
1425,2.29933,
1426,0.828012,
1427,0.902097,
1428,0.778968,
1429,0.879281,
1430,2.34619,
1431,0.554733,
1432,0.898068,
1433,0.672572,
1434,2.27088,
1435,1.64617,
1436,1.33785,
1437,1.66603,
1438,0.234395,
1439,0.488038,
1440,0.751616,
1441,2.28113,
1442,0.656138,
1443,0.252351,
1444,2.2717,
1445,1.72521,
1446,0.768335,
1447,0.707237,
1448,0.537026,
1449,0.887638,
1450,2.29906,
1451,0.777981,
1452,0.916014,
1453,1.89834,
1454,1.85741,
1455,0.536294,
1456,1.72276,
1457,2.14559,
1458,0.522519,
1459,0.899657,
1460,0.904441,
1461,0.90752,
1462,0.913711,
1463,2.17727,
1464,0.635198,
1465,0.464259,
1466,0.541226,
1467,2.17482,
1468,1.95042,
1469,0.496889,
1470,2.14617,
1471,0.98498,
1472,0.734077,
1473,0.897377,
1474,2.31105,
1475,0.756893,
1476,0.836271,
1477,0.560061,
1478,0.825286,
1479,2.19707,
1480,2.03687,
1481,2.23364,
1482,2.01785,
1483,2.06666,
1484,2.23439,
1485,2.44037,
1486,0.811255,
1487,0.935378,
1488,0.839582,
1489,0.29215,
1490,0.85588,
1491,2.33147,
1492,0.966338,
1493,0.759677,
1494,0.874989,
1495,1.86938,
1496,0.684459,
1497,1.57466,
1498,2.28678,
1499,0.932396,
1500,1.52843,
1501,1.38697,
1502,2.05455,
1503,0.926269,
1504,0.927359,
1505,0.917625,
1506,1.94707,
1507,2.25576,
1508,2.27387,
1509,2.28156,
1510,0.851425,
1511,0.28735,
1512,1.0158,
1513,0.905282,
1514,0.555113,
1515,2.27547,
1516,0.853473,
1517,2.37745,
1518,0.620297,
1519,2.31254,
1520,0.623853,
1521,0.883891,
1522,0.803535,
1523,0.907132,
1524,0.417267,
1525,0.890156,
1526,0.291431,
1527,0.798154,
1528,0.741119,
1529,0.804953,
1530,0.802372,
1531,0.619244,
1532,1.8241,
1533,0.678204,
1534,0.981686,
1535,0.295014,
1536,0.724612,
1537,1.22673,
1538,0.524127,
1539,2.2469,
1540,0.931423,
1541,0.454497,
1542,2.29088,
1543,2.44418,
1544,2.27478,
1545,0.379431,
1546,2.30628,
1547,0.917072,
1548,2.28626,
1549,2.24839,
1550,2.29982,
1551,0.450452,
1552,0.755097,
1553,0.167436,
1554,2.01077,
1555,2.18182,
1556,0.141267,
1557,1.41478,
1558,0.822825,
1559,0.891329,
1560,2.30929,
1561,2.26239,
1562,0.422014,
1563,2.36371,
1564,2.22117,
1565,1.3033,
1566,2.26468,
1567,1.23188,
1568,0.685631,
1569,0.582674,
1570,2.33105,
1571,0.749695,
1572,0.582623,
1573,0.147085,
1574,2.27075,
1575,1.72448,
1576,0.894911,
1577,0.659053,
1578,0.656869,
1579,2.31454,
1580,0.881076,
1581,0.980746,
1582,0.707743,
1583,1.41303,
1584,0.92011,
1585,0.671456,
1586,0.539554,
1587,2.30751,
1588,0.904881,
1589,0.800989,
1590,0.596003,
1591,0.686928,
1592,1.82286,
1593,2.02799,
1594,0.250226,
1595,0.67478,
1596,0.897748,
1597,2.31979,
1598,2.164,
1599,2.04618,
1600,1.5872,
1601,0.882352,
1602,0.76709,
1603,0.710217,
1604,0.785059,
1605,0.678625,
1606,0.770727,
1607,1.96541,
1608,0.207522,
1609,0.462155,
1610,0.55892,
1611,0.873973,
1612,0.548489,
1613,0.771907,
1614,0.920685,
1615,1.82387,
1616,0.803451,
1617,0.848296,
1618,0.384365,
1619,0.807377,
1620,1.74404,
1621,2.00862,
1622,2.15483,
1623,0.69867,
1624,2.28603,
1625,0.562857,
1626,0.905568,
1627,0.734118,
1628,0.702237,
1629,0.831326,
1630,0.954985,
1631,0.856445,
1632,0.949176,
1633,0.85791,
1634,2.25316,
1635,0.241898,
1636,1.95175,
1637,0.885056,
1638,2.2374,
1639,0.81347,
1640,0.927721,
1641,0.849733,
1642,0.855445,
1643,0.885265,
1644,0.16354,
1645,1.70491,
1646,2.32822,
1647,1.7756,
1648,0.899337,
1649,0.753447,
1650,0.905503,
1651,0.386828,
1652,0.330644,
1653,0.6912,
1654,0.983348,
1655,0.897851,
1656,2.28187,
1657,0.820433,
1658,0.437489,
1659,0.933172,
